# Wavelength(Å) I_cont(erg/s/cm2/Å/sr) I_abs(erg/s/cm2/Å/sr)
4090.8407 2.9673e+14 2.9657e+14
4090.8523 2.9673e+14 2.9657e+14
4090.8639 2.9673e+14 2.9657e+14
4090.8755 2.9673e+14 2.9657e+14
4090.8870 2.9673e+14 2.9657e+14
4090.8986 2.9673e+14 2.9657e+14
4090.9102 2.9674e+14 2.9657e+14
4090.9217 2.9674e+14 2.9657e+14
4090.9333 2.9674e+14 2.9657e+14
4090.9449 2.9674e+14 2.9657e+14
4090.9564 2.9674e+14 2.9657e+14
4090.9680 2.9674e+14 2.9657e+14
4090.9796 2.9674e+14 2.9657e+14
4090.9912 2.9674e+14 2.9657e+14
4091.0027 2.9674e+14 2.9657e+14
4091.0143 2.9674e+14 2.9658e+14
4091.0259 2.9674e+14 2.9658e+14
4091.0374 2.9674e+14 2.9658e+14
4091.0490 2.9674e+14 2.9658e+14
4091.0606 2.9675e+14 2.9658e+14
4091.0722 2.9675e+14 2.9658e+14
4091.0837 2.9675e+14 2.9658e+14
4091.0953 2.9675e+14 2.9658e+14
4091.1069 2.9675e+14 2.9658e+14
4091.1184 2.9675e+14 2.9658e+14
4091.1300 2.9675e+14 2.9658e+14
4091.1416 2.9675e+14 2.9658e+14
4091.1532 2.9675e+14 2.9658e+14
4091.1647 2.9675e+14 2.9658e+14
4091.1763 2.9675e+14 2.9658e+14
4091.1879 2.9675e+14 2.9659e+14
4091.1994 2.9675e+14 2.9659e+14
4091.2110 2.9675e+14 2.9659e+14
4091.2226 2.9676e+14 2.9659e+14
4091.2341 2.9676e+14 2.9659e+14
4091.2457 2.9676e+14 2.9659e+14
4091.2573 2.9676e+14 2.9659e+14
4091.2689 2.9676e+14 2.9659e+14
4091.2804 2.9676e+14 2.9659e+14
4091.2920 2.9676e+14 2.9659e+14
4091.3036 2.9676e+14 2.9659e+14
4091.3151 2.9676e+14 2.9659e+14
4091.3267 2.9676e+14 2.9659e+14
4091.3383 2.9676e+14 2.9659e+14
4091.3499 2.9676e+14 2.9659e+14
4091.3614 2.9676e+14 2.9659e+14
4091.3730 2.9676e+14 2.9660e+14
4091.3846 2.9677e+14 2.9660e+14
4091.3961 2.9677e+14 2.9660e+14
4091.4077 2.9677e+14 2.9660e+14
4091.4193 2.9677e+14 2.9660e+14
4091.4309 2.9677e+14 2.9660e+14
4091.4424 2.9677e+14 2.9660e+14
4091.4540 2.9677e+14 2.9660e+14
4091.4656 2.9677e+14 2.9660e+14
4091.4771 2.9677e+14 2.9660e+14
4091.4887 2.9677e+14 2.9660e+14
4091.5003 2.9677e+14 2.9660e+14
4091.5118 2.9677e+14 2.9660e+14
4091.5234 2.9677e+14 2.9660e+14
4091.5350 2.9678e+14 2.9660e+14
4091.5466 2.9678e+14 2.9661e+14
4091.5581 2.9678e+14 2.9661e+14
4091.5697 2.9678e+14 2.9661e+14
4091.5813 2.9678e+14 2.9661e+14
4091.5928 2.9678e+14 2.9661e+14
4091.6044 2.9678e+14 2.9661e+14
4091.6160 2.9678e+14 2.9661e+14
4091.6276 2.9678e+14 2.9661e+14
4091.6391 2.9678e+14 2.9661e+14
4091.6507 2.9678e+14 2.9661e+14
4091.6623 2.9678e+14 2.9661e+14
4091.6738 2.9678e+14 2.9661e+14
4091.6854 2.9678e+14 2.9661e+14
4091.6970 2.9679e+14 2.9661e+14
4091.7086 2.9679e+14 2.9661e+14
4091.7201 2.9679e+14 2.9661e+14
4091.7317 2.9679e+14 2.9662e+14
4091.7433 2.9679e+14 2.9662e+14
4091.7548 2.9679e+14 2.9662e+14
4091.7664 2.9679e+14 2.9662e+14
4091.7780 2.9679e+14 2.9662e+14
4091.7895 2.9679e+14 2.9662e+14
4091.8011 2.9679e+14 2.9662e+14
4091.8127 2.9679e+14 2.9662e+14
4091.8243 2.9679e+14 2.9662e+14
4091.8358 2.9679e+14 2.9662e+14
4091.8474 2.9680e+14 2.9662e+14
4091.8590 2.9680e+14 2.9662e+14
4091.8705 2.9680e+14 2.9662e+14
4091.8821 2.9680e+14 2.9662e+14
4091.8937 2.9680e+14 2.9662e+14
4091.9053 2.9680e+14 2.9663e+14
4091.9168 2.9680e+14 2.9663e+14
4091.9284 2.9680e+14 2.9663e+14
4091.9400 2.9680e+14 2.9663e+14
4091.9515 2.9680e+14 2.9663e+14
4091.9631 2.9680e+14 2.9663e+14
4091.9747 2.9680e+14 2.9663e+14
4091.9863 2.9680e+14 2.9663e+14
4091.9978 2.9680e+14 2.9663e+14
4092.0094 2.9681e+14 2.9663e+14
4092.0210 2.9681e+14 2.9663e+14
4092.0325 2.9681e+14 2.9663e+14
4092.0441 2.9681e+14 2.9663e+14
4092.0557 2.9681e+14 2.9663e+14
4092.0673 2.9681e+14 2.9663e+14
4092.0788 2.9681e+14 2.9664e+14
4092.0904 2.9681e+14 2.9664e+14
4092.1020 2.9681e+14 2.9664e+14
4092.1135 2.9681e+14 2.9664e+14
4092.1251 2.9681e+14 2.9664e+14
4092.1367 2.9681e+14 2.9664e+14
4092.1482 2.9681e+14 2.9664e+14
4092.1598 2.9682e+14 2.9664e+14
4092.1714 2.9682e+14 2.9664e+14
4092.1830 2.9682e+14 2.9664e+14
4092.1945 2.9682e+14 2.9664e+14
4092.2061 2.9682e+14 2.9664e+14
4092.2177 2.9682e+14 2.9664e+14
4092.2292 2.9682e+14 2.9664e+14
4092.2408 2.9682e+14 2.9664e+14
4092.2524 2.9682e+14 2.9664e+14
4092.2640 2.9682e+14 2.9665e+14
4092.2755 2.9682e+14 2.9665e+14
4092.2871 2.9682e+14 2.9665e+14
4092.2987 2.9682e+14 2.9665e+14
4092.3102 2.9682e+14 2.9665e+14
4092.3218 2.9683e+14 2.9665e+14
4092.3334 2.9683e+14 2.9665e+14
4092.3450 2.9683e+14 2.9665e+14
4092.3565 2.9683e+14 2.9665e+14
4092.3681 2.9683e+14 2.9665e+14
4092.3797 2.9683e+14 2.9665e+14
4092.3912 2.9683e+14 2.9665e+14
4092.4028 2.9683e+14 2.9665e+14
4092.4144 2.9683e+14 2.9665e+14
4092.4259 2.9683e+14 2.9665e+14
4092.4375 2.9683e+14 2.9666e+14
4092.4491 2.9683e+14 2.9666e+14
4092.4607 2.9683e+14 2.9666e+14
4092.4722 2.9683e+14 2.9666e+14
4092.4838 2.9684e+14 2.9666e+14
4092.4954 2.9684e+14 2.9666e+14
4092.5069 2.9684e+14 2.9666e+14
4092.5185 2.9684e+14 2.9666e+14
4092.5301 2.9684e+14 2.9666e+14
4092.5417 2.9684e+14 2.9666e+14
4092.5532 2.9684e+14 2.9666e+14
4092.5648 2.9684e+14 2.9666e+14
4092.5764 2.9684e+14 2.9666e+14
4092.5879 2.9684e+14 2.9666e+14
4092.5995 2.9684e+14 2.9666e+14
4092.6111 2.9684e+14 2.9666e+14
4092.6227 2.9684e+14 2.9667e+14
4092.6342 2.9685e+14 2.9667e+14
4092.6458 2.9685e+14 2.9667e+14
4092.6574 2.9685e+14 2.9667e+14
4092.6689 2.9685e+14 2.9667e+14
4092.6805 2.9685e+14 2.9667e+14
4092.6921 2.9685e+14 2.9667e+14
4092.7036 2.9685e+14 2.9667e+14
4092.7152 2.9685e+14 2.9667e+14
4092.7268 2.9685e+14 2.9667e+14
4092.7384 2.9685e+14 2.9667e+14
4092.7499 2.9685e+14 2.9667e+14
4092.7615 2.9685e+14 2.9667e+14
4092.7731 2.9685e+14 2.9667e+14
4092.7846 2.9685e+14 2.9667e+14
4092.7962 2.9686e+14 2.9668e+14
4092.8078 2.9686e+14 2.9668e+14
4092.8194 2.9686e+14 2.9668e+14
4092.8309 2.9686e+14 2.9668e+14
4092.8425 2.9686e+14 2.9668e+14
4092.8541 2.9686e+14 2.9668e+14
4092.8656 2.9686e+14 2.9668e+14
4092.8772 2.9686e+14 2.9668e+14
4092.8888 2.9686e+14 2.9668e+14
4092.9004 2.9686e+14 2.9668e+14
4092.9119 2.9686e+14 2.9668e+14
4092.9235 2.9686e+14 2.9668e+14
4092.9351 2.9686e+14 2.9668e+14
4092.9466 2.9687e+14 2.9668e+14
4092.9582 2.9687e+14 2.9668e+14
4092.9698 2.9687e+14 2.9668e+14
4092.9813 2.9687e+14 2.9669e+14
4092.9929 2.9687e+14 2.9669e+14
4093.0045 2.9687e+14 2.9669e+14
4093.0161 2.9687e+14 2.9669e+14
4093.0276 2.9687e+14 2.9669e+14
4093.0392 2.9687e+14 2.9669e+14
4093.0508 2.9687e+14 2.9669e+14
4093.0623 2.9687e+14 2.9669e+14
4093.0739 2.9687e+14 2.9669e+14
4093.0855 2.9687e+14 2.9669e+14
4093.0971 2.9687e+14 2.9669e+14
4093.1086 2.9688e+14 2.9669e+14
4093.1202 2.9688e+14 2.9669e+14
4093.1318 2.9688e+14 2.9669e+14
4093.1433 2.9688e+14 2.9669e+14
4093.1549 2.9688e+14 2.9670e+14
4093.1665 2.9688e+14 2.9670e+14
4093.1781 2.9688e+14 2.9670e+14
4093.1896 2.9688e+14 2.9670e+14
4093.2012 2.9688e+14 2.9670e+14
4093.2128 2.9688e+14 2.9670e+14
4093.2243 2.9688e+14 2.9670e+14
4093.2359 2.9688e+14 2.9670e+14
4093.2475 2.9688e+14 2.9670e+14
4093.2590 2.9688e+14 2.9670e+14
4093.2706 2.9689e+14 2.9670e+14
4093.2822 2.9689e+14 2.9670e+14
4093.2938 2.9689e+14 2.9670e+14
4093.3053 2.9689e+14 2.9670e+14
4093.3169 2.9689e+14 2.9670e+14
4093.3285 2.9689e+14 2.9670e+14
4093.3400 2.9689e+14 2.9671e+14
4093.3516 2.9689e+14 2.9671e+14
4093.3632 2.9689e+14 2.9671e+14
4093.3748 2.9689e+14 2.9671e+14
4093.3863 2.9689e+14 2.9671e+14
4093.3979 2.9689e+14 2.9671e+14
4093.4095 2.9689e+14 2.9671e+14
4093.4210 2.9690e+14 2.9671e+14
4093.4326 2.9690e+14 2.9671e+14
4093.4442 2.9690e+14 2.9671e+14
4093.4558 2.9690e+14 2.9671e+14
4093.4673 2.9690e+14 2.9671e+14
4093.4789 2.9690e+14 2.9671e+14
4093.4905 2.9690e+14 2.9671e+14
4093.5020 2.9690e+14 2.9671e+14
4093.5136 2.9690e+14 2.9672e+14
4093.5252 2.9690e+14 2.9672e+14
4093.5368 2.9690e+14 2.9672e+14
4093.5483 2.9690e+14 2.9672e+14
4093.5599 2.9690e+14 2.9672e+14
4093.5715 2.9690e+14 2.9672e+14
4093.5830 2.9691e+14 2.9672e+14
4093.5946 2.9691e+14 2.9672e+14
4093.6062 2.9691e+14 2.9672e+14
4093.6177 2.9691e+14 2.9672e+14
4093.6293 2.9691e+14 2.9672e+14
4093.6409 2.9691e+14 2.9672e+14
4093.6525 2.9691e+14 2.9672e+14
4093.6640 2.9691e+14 2.9672e+14
4093.6756 2.9691e+14 2.9672e+14
4093.6872 2.9691e+14 2.9673e+14
4093.6987 2.9691e+14 2.9673e+14
4093.7103 2.9691e+14 2.9673e+14
4093.7219 2.9691e+14 2.9673e+14
4093.7335 2.9691e+14 2.9673e+14
4093.7450 2.9692e+14 2.9673e+14
4093.7566 2.9692e+14 2.9673e+14
4093.7682 2.9692e+14 2.9673e+14
4093.7797 2.9692e+14 2.9673e+14
4093.7913 2.9692e+14 2.9673e+14
4093.8029 2.9692e+14 2.9673e+14
4093.8145 2.9692e+14 2.9673e+14
4093.8260 2.9692e+14 2.9673e+14
4093.8376 2.9692e+14 2.9673e+14
4093.8492 2.9692e+14 2.9673e+14
4093.8607 2.9692e+14 2.9673e+14
4093.8723 2.9692e+14 2.9674e+14
4093.8839 2.9692e+14 2.9674e+14
4093.8954 2.9693e+14 2.9674e+14
4093.9070 2.9693e+14 2.9674e+14
4093.9186 2.9693e+14 2.9674e+14
4093.9302 2.9693e+14 2.9674e+14
4093.9417 2.9693e+14 2.9674e+14
4093.9533 2.9693e+14 2.9674e+14
4093.9649 2.9693e+14 2.9674e+14
4093.9764 2.9693e+14 2.9674e+14
4093.9880 2.9693e+14 2.9674e+14
4093.9996 2.9693e+14 2.9674e+14
4094.0112 2.9693e+14 2.9674e+14
4094.0227 2.9693e+14 2.9674e+14
4094.0343 2.9693e+14 2.9674e+14
4094.0459 2.9693e+14 2.9675e+14
4094.0574 2.9694e+14 2.9675e+14
4094.0690 2.9694e+14 2.9675e+14
4094.0806 2.9694e+14 2.9675e+14
4094.0922 2.9694e+14 2.9675e+14
4094.1037 2.9694e+14 2.9675e+14
4094.1153 2.9694e+14 2.9675e+14
4094.1269 2.9694e+14 2.9675e+14
4094.1384 2.9694e+14 2.9675e+14
4094.1500 2.9694e+14 2.9675e+14
4094.1616 2.9694e+14 2.9675e+14
4094.1731 2.9694e+14 2.9675e+14
4094.1847 2.9694e+14 2.9675e+14
4094.1963 2.9694e+14 2.9675e+14
4094.2079 2.9695e+14 2.9675e+14
4094.2194 2.9695e+14 2.9675e+14
4094.2310 2.9695e+14 2.9676e+14
4094.2426 2.9695e+14 2.9676e+14
4094.2541 2.9695e+14 2.9676e+14
4094.2657 2.9695e+14 2.9676e+14
4094.2773 2.9695e+14 2.9676e+14
4094.2889 2.9695e+14 2.9676e+14
4094.3004 2.9695e+14 2.9676e+14
4094.3120 2.9695e+14 2.9676e+14
4094.3236 2.9695e+14 2.9676e+14
4094.3351 2.9695e+14 2.9676e+14
4094.3467 2.9695e+14 2.9676e+14
4094.3583 2.9695e+14 2.9676e+14
4094.3699 2.9696e+14 2.9676e+14
4094.3814 2.9696e+14 2.9676e+14
4094.3930 2.9696e+14 2.9676e+14
4094.4046 2.9696e+14 2.9677e+14
4094.4161 2.9696e+14 2.9677e+14
4094.4277 2.9696e+14 2.9677e+14
4094.4393 2.9696e+14 2.9677e+14
4094.4508 2.9696e+14 2.9677e+14
4094.4624 2.9696e+14 2.9677e+14
4094.4740 2.9696e+14 2.9677e+14
4094.4856 2.9696e+14 2.9677e+14
4094.4971 2.9696e+14 2.9677e+14
4094.5087 2.9696e+14 2.9677e+14
4094.5203 2.9696e+14 2.9677e+14
4094.5318 2.9697e+14 2.9677e+14
4094.5434 2.9697e+14 2.9677e+14
4094.5550 2.9697e+14 2.9677e+14
4094.5666 2.9697e+14 2.9677e+14
4094.5781 2.9697e+14 2.9678e+14
4094.5897 2.9697e+14 2.9678e+14
4094.6013 2.9697e+14 2.9678e+14
4094.6128 2.9697e+14 2.9678e+14
4094.6244 2.9697e+14 2.9678e+14
4094.6360 2.9697e+14 2.9678e+14
4094.6476 2.9697e+14 2.9678e+14
4094.6591 2.9697e+14 2.9678e+14
4094.6707 2.9697e+14 2.9678e+14
4094.6823 2.9698e+14 2.9678e+14
4094.6938 2.9698e+14 2.9678e+14
4094.7054 2.9698e+14 2.9678e+14
4094.7170 2.9698e+14 2.9678e+14
4094.7286 2.9698e+14 2.9678e+14
4094.7401 2.9698e+14 2.9678e+14
4094.7517 2.9698e+14 2.9678e+14
4094.7633 2.9698e+14 2.9679e+14
4094.7748 2.9698e+14 2.9679e+14
4094.7864 2.9698e+14 2.9679e+14
4094.7980 2.9698e+14 2.9679e+14
4094.8095 2.9698e+14 2.9679e+14
4094.8211 2.9698e+14 2.9679e+14
4094.8327 2.9698e+14 2.9679e+14
4094.8443 2.9699e+14 2.9679e+14
4094.8558 2.9699e+14 2.9679e+14
4094.8674 2.9699e+14 2.9679e+14
4094.8790 2.9699e+14 2.9679e+14
4094.8905 2.9699e+14 2.9679e+14
4094.9021 2.9699e+14 2.9679e+14
4094.9137 2.9699e+14 2.9679e+14
4094.9253 2.9699e+14 2.9679e+14
4094.9368 2.9699e+14 2.9680e+14
4094.9484 2.9699e+14 2.9680e+14
4094.9600 2.9699e+14 2.9680e+14
4094.9715 2.9699e+14 2.9680e+14
4094.9831 2.9699e+14 2.9680e+14
4094.9947 2.9699e+14 2.9680e+14
4095.0063 2.9700e+14 2.9680e+14
4095.0178 2.9700e+14 2.9680e+14
4095.0294 2.9700e+14 2.9680e+14
4095.0410 2.9700e+14 2.9680e+14
4095.0525 2.9700e+14 2.9680e+14
4095.0641 2.9700e+14 2.9680e+14
4095.0757 2.9700e+14 2.9680e+14
4095.0872 2.9700e+14 2.9680e+14
4095.0988 2.9700e+14 2.9680e+14
4095.1104 2.9700e+14 2.9681e+14
4095.1220 2.9700e+14 2.9681e+14
4095.1335 2.9700e+14 2.9681e+14
4095.1451 2.9700e+14 2.9681e+14
4095.1567 2.9701e+14 2.9681e+14
4095.1682 2.9701e+14 2.9681e+14
4095.1798 2.9701e+14 2.9681e+14
4095.1914 2.9701e+14 2.9681e+14
4095.2030 2.9701e+14 2.9681e+14
4095.2145 2.9701e+14 2.9681e+14
4095.2261 2.9701e+14 2.9681e+14
4095.2377 2.9701e+14 2.9681e+14
4095.2492 2.9701e+14 2.9681e+14
4095.2608 2.9701e+14 2.9681e+14
4095.2724 2.9701e+14 2.9681e+14
4095.2840 2.9701e+14 2.9682e+14
4095.2955 2.9701e+14 2.9682e+14
4095.3071 2.9701e+14 2.9682e+14
4095.3187 2.9702e+14 2.9682e+14
4095.3302 2.9702e+14 2.9682e+14
4095.3418 2.9702e+14 2.9682e+14
4095.3534 2.9702e+14 2.9682e+14
4095.3649 2.9702e+14 2.9682e+14
4095.3765 2.9702e+14 2.9682e+14
4095.3881 2.9702e+14 2.9682e+14
4095.3997 2.9702e+14 2.9682e+14
4095.4112 2.9702e+14 2.9682e+14
4095.4228 2.9702e+14 2.9682e+14
4095.4344 2.9702e+14 2.9682e+14
4095.4459 2.9702e+14 2.9682e+14
4095.4575 2.9702e+14 2.9682e+14
4095.4691 2.9702e+14 2.9683e+14
4095.4807 2.9703e+14 2.9683e+14
4095.4922 2.9703e+14 2.9683e+14
4095.5038 2.9703e+14 2.9683e+14
4095.5154 2.9703e+14 2.9683e+14
4095.5269 2.9703e+14 2.9683e+14
4095.5385 2.9703e+14 2.9683e+14
4095.5501 2.9703e+14 2.9683e+14
4095.5617 2.9703e+14 2.9683e+14
4095.5732 2.9703e+14 2.9683e+14
4095.5848 2.9703e+14 2.9683e+14
4095.5964 2.9703e+14 2.9683e+14
4095.6079 2.9703e+14 2.9683e+14
4095.6195 2.9703e+14 2.9683e+14
4095.6311 2.9704e+14 2.9683e+14
4095.6426 2.9704e+14 2.9684e+14
4095.6542 2.9704e+14 2.9684e+14
4095.6658 2.9704e+14 2.9684e+14
4095.6774 2.9704e+14 2.9684e+14
4095.6889 2.9704e+14 2.9684e+14
4095.7005 2.9704e+14 2.9684e+14
4095.7121 2.9704e+14 2.9684e+14
4095.7236 2.9704e+14 2.9684e+14
4095.7352 2.9704e+14 2.9684e+14
4095.7468 2.9704e+14 2.9684e+14
4095.7584 2.9704e+14 2.9684e+14
4095.7699 2.9704e+14 2.9684e+14
4095.7815 2.9704e+14 2.9684e+14
4095.7931 2.9705e+14 2.9684e+14
4095.8046 2.9705e+14 2.9684e+14
4095.8162 2.9705e+14 2.9685e+14
4095.8278 2.9705e+14 2.9685e+14
4095.8394 2.9705e+14 2.9685e+14
4095.8509 2.9705e+14 2.9685e+14
4095.8625 2.9705e+14 2.9685e+14
4095.8741 2.9705e+14 2.9685e+14
4095.8856 2.9705e+14 2.9685e+14
4095.8972 2.9705e+14 2.9685e+14
4095.9088 2.9705e+14 2.9685e+14
4095.9204 2.9705e+14 2.9685e+14
4095.9319 2.9705e+14 2.9685e+14
4095.9435 2.9705e+14 2.9685e+14
4095.9551 2.9706e+14 2.9685e+14
4095.9666 2.9706e+14 2.9685e+14
4095.9782 2.9706e+14 2.9685e+14
4095.9898 2.9706e+14 2.9686e+14
4096.0013 2.9706e+14 2.9686e+14
4096.0129 2.9706e+14 2.9686e+14
4096.0245 2.9706e+14 2.9686e+14
4096.0361 2.9706e+14 2.9686e+14
4096.0476 2.9706e+14 2.9686e+14
4096.0592 2.9706e+14 2.9686e+14
4096.0708 2.9706e+14 2.9686e+14
4096.0823 2.9706e+14 2.9686e+14
4096.0939 2.9706e+14 2.9686e+14
4096.1055 2.9707e+14 2.9686e+14
4096.1171 2.9707e+14 2.9686e+14
4096.1286 2.9707e+14 2.9686e+14
4096.1402 2.9707e+14 2.9686e+14
4096.1518 2.9707e+14 2.9686e+14
4096.1633 2.9707e+14 2.9687e+14
4096.1749 2.9707e+14 2.9687e+14
4096.1865 2.9707e+14 2.9687e+14
4096.1981 2.9707e+14 2.9687e+14
4096.2096 2.9707e+14 2.9687e+14
4096.2212 2.9707e+14 2.9687e+14
4096.2328 2.9707e+14 2.9687e+14
4096.2443 2.9707e+14 2.9687e+14
4096.2559 2.9707e+14 2.9687e+14
4096.2675 2.9708e+14 2.9687e+14
4096.2790 2.9708e+14 2.9687e+14
4096.2906 2.9708e+14 2.9687e+14
4096.3022 2.9708e+14 2.9687e+14
4096.3138 2.9708e+14 2.9687e+14
4096.3253 2.9708e+14 2.9687e+14
4096.3369 2.9708e+14 2.9687e+14
4096.3485 2.9708e+14 2.9688e+14
4096.3600 2.9708e+14 2.9688e+14
4096.3716 2.9708e+14 2.9688e+14
4096.3832 2.9708e+14 2.9688e+14
4096.3948 2.9708e+14 2.9688e+14
4096.4063 2.9708e+14 2.9688e+14
4096.4179 2.9708e+14 2.9688e+14
4096.4295 2.9709e+14 2.9688e+14
4096.4410 2.9709e+14 2.9688e+14
4096.4526 2.9709e+14 2.9688e+14
4096.4642 2.9709e+14 2.9688e+14
4096.4758 2.9709e+14 2.9688e+14
4096.4873 2.9709e+14 2.9688e+14
4096.4989 2.9709e+14 2.9688e+14
4096.5105 2.9709e+14 2.9688e+14
4096.5220 2.9709e+14 2.9689e+14
4096.5336 2.9709e+14 2.9689e+14
4096.5452 2.9709e+14 2.9689e+14
4096.5567 2.9709e+14 2.9689e+14
4096.5683 2.9709e+14 2.9689e+14
4096.5799 2.9710e+14 2.9689e+14
4096.5915 2.9710e+14 2.9689e+14
4096.6030 2.9710e+14 2.9689e+14
4096.6146 2.9710e+14 2.9689e+14
4096.6262 2.9710e+14 2.9689e+14
4096.6377 2.9710e+14 2.9689e+14
4096.6493 2.9710e+14 2.9689e+14
4096.6609 2.9710e+14 2.9689e+14
4096.6725 2.9710e+14 2.9689e+14
4096.6840 2.9710e+14 2.9689e+14
4096.6956 2.9710e+14 2.9690e+14
4096.7072 2.9710e+14 2.9690e+14
4096.7187 2.9710e+14 2.9690e+14
4096.7303 2.9710e+14 2.9690e+14
4096.7419 2.9711e+14 2.9690e+14
4096.7535 2.9711e+14 2.9690e+14
4096.7650 2.9711e+14 2.9690e+14
4096.7766 2.9711e+14 2.9690e+14
4096.7882 2.9711e+14 2.9690e+14
4096.7997 2.9711e+14 2.9690e+14
4096.8113 2.9711e+14 2.9690e+14
4096.8229 2.9711e+14 2.9690e+14
4096.8344 2.9711e+14 2.9690e+14
4096.8460 2.9711e+14 2.9690e+14
4096.8576 2.9711e+14 2.9690e+14
4096.8692 2.9711e+14 2.9691e+14
4096.8807 2.9711e+14 2.9691e+14
4096.8923 2.9711e+14 2.9691e+14
4096.9039 2.9712e+14 2.9691e+14
4096.9154 2.9712e+14 2.9691e+14
4096.9270 2.9712e+14 2.9691e+14
4096.9386 2.9712e+14 2.9691e+14
4096.9502 2.9712e+14 2.9691e+14
4096.9617 2.9712e+14 2.9691e+14
4096.9733 2.9712e+14 2.9691e+14
4096.9849 2.9712e+14 2.9691e+14
4096.9964 2.9712e+14 2.9691e+14
4097.0080 2.9712e+14 2.9691e+14
4097.0196 2.9712e+14 2.9691e+14
4097.0312 2.9712e+14 2.9691e+14
4097.0427 2.9712e+14 2.9692e+14
4097.0543 2.9713e+14 2.9692e+14
4097.0659 2.9713e+14 2.9692e+14
4097.0774 2.9713e+14 2.9692e+14
4097.0890 2.9713e+14 2.9692e+14
4097.1006 2.9713e+14 2.9692e+14
4097.1121 2.9713e+14 2.9692e+14
4097.1237 2.9713e+14 2.9692e+14
4097.1353 2.9713e+14 2.9692e+14
4097.1469 2.9713e+14 2.9692e+14
4097.1584 2.9713e+14 2.9692e+14
4097.1700 2.9713e+14 2.9692e+14
4097.1816 2.9713e+14 2.9692e+14
4097.1931 2.9713e+14 2.9692e+14
4097.2047 2.9713e+14 2.9692e+14
4097.2163 2.9714e+14 2.9693e+14
4097.2279 2.9714e+14 2.9693e+14
4097.2394 2.9714e+14 2.9693e+14
4097.2510 2.9714e+14 2.9693e+14
4097.2626 2.9714e+14 2.9693e+14
4097.2741 2.9714e+14 2.9693e+14
4097.2857 2.9714e+14 2.9693e+14
4097.2973 2.9714e+14 2.9693e+14
4097.3089 2.9714e+14 2.9693e+14
4097.3204 2.9714e+14 2.9693e+14
4097.3320 2.9714e+14 2.9693e+14
4097.3436 2.9714e+14 2.9693e+14
4097.3551 2.9714e+14 2.9693e+14
4097.3667 2.9714e+14 2.9693e+14
4097.3783 2.9715e+14 2.9694e+14
4097.3899 2.9715e+14 2.9694e+14
4097.4014 2.9715e+14 2.9694e+14
4097.4130 2.9715e+14 2.9694e+14
4097.4246 2.9715e+14 2.9694e+14
