# Wavelength(Å) I_cont(erg/s/cm2/Å/sr) I_abs(erg/s/cm2/Å/sr)
3966.3121 8.5802e+13 8.5802e+13
3966.3223 8.5803e+13 8.5803e+13
3966.3325 8.5803e+13 8.5803e+13
3966.3427 8.5804e+13 8.5804e+13
3966.3530 8.5804e+13 8.5804e+13
3966.3632 8.5805e+13 8.5805e+13
3966.3734 8.5805e+13 8.5805e+13
3966.3836 8.5806e+13 8.5806e+13
3966.3939 8.5806e+13 8.5806e+13
3966.4041 8.5807e+13 8.5807e+13
3966.4143 8.5807e+13 8.5807e+13
3966.4245 8.5808e+13 8.5808e+13
3966.4348 8.5808e+13 8.5808e+13
3966.4450 8.5809e+13 8.5809e+13
3966.4552 8.5809e+13 8.5809e+13
3966.4654 8.5810e+13 8.5810e+13
3966.4757 8.5810e+13 8.5810e+13
3966.4859 8.5811e+13 8.5811e+13
3966.4961 8.5811e+13 8.5811e+13
3966.5063 8.5812e+13 8.5812e+13
3966.5166 8.5812e+13 8.5812e+13
3966.5268 8.5813e+13 8.5813e+13
3966.5370 8.5813e+13 8.5813e+13
3966.5472 8.5814e+13 8.5814e+13
3966.5574 8.5814e+13 8.5814e+13
3966.5677 8.5815e+13 8.5815e+13
3966.5779 8.5815e+13 8.5815e+13
3966.5881 8.5816e+13 8.5816e+13
3966.5983 8.5816e+13 8.5816e+13
3966.6086 8.5817e+13 8.5817e+13
3966.6188 8.5817e+13 8.5817e+13
3966.6290 8.5818e+13 8.5818e+13
3966.6392 8.5818e+13 8.5818e+13
3966.6495 8.5819e+13 8.5819e+13
3966.6597 8.5819e+13 8.5819e+13
3966.6699 8.5820e+13 8.5820e+13
3966.6801 8.5820e+13 8.5820e+13
3966.6904 8.5821e+13 8.5821e+13
3966.7006 8.5821e+13 8.5821e+13
3966.7108 8.5822e+13 8.5822e+13
3966.7210 8.5822e+13 8.5822e+13
3966.7313 8.5823e+13 8.5823e+13
3966.7415 8.5823e+13 8.5823e+13
3966.7517 8.5824e+13 8.5824e+13
3966.7619 8.5824e+13 8.5824e+13
3966.7721 8.5825e+13 8.5825e+13
3966.7824 8.5825e+13 8.5825e+13
3966.7926 8.5826e+13 8.5826e+13
3966.8028 8.5826e+13 8.5826e+13
3966.8130 8.5827e+13 8.5827e+13
3966.8233 8.5827e+13 8.5827e+13
3966.8335 8.5828e+13 8.5828e+13
3966.8437 8.5828e+13 8.5828e+13
3966.8539 8.5829e+13 8.5829e+13
3966.8642 8.5829e+13 8.5829e+13
3966.8744 8.5830e+13 8.5830e+13
3966.8846 8.5830e+13 8.5830e+13
3966.8948 8.5831e+13 8.5831e+13
3966.9051 8.5831e+13 8.5831e+13
3966.9153 8.5832e+13 8.5832e+13
3966.9255 8.5832e+13 8.5832e+13
3966.9357 8.5833e+13 8.5833e+13
3966.9460 8.5833e+13 8.5833e+13
3966.9562 8.5834e+13 8.5834e+13
3966.9664 8.5834e+13 8.5834e+13
3966.9766 8.5835e+13 8.5835e+13
3966.9868 8.5835e+13 8.5835e+13
3966.9971 8.5836e+13 8.5836e+13
3967.0073 8.5836e+13 8.5836e+13
3967.0175 8.5837e+13 8.5837e+13
3967.0277 8.5837e+13 8.5837e+13
3967.0380 8.5838e+13 8.5838e+13
3967.0482 8.5838e+13 8.5838e+13
3967.0584 8.5839e+13 8.5839e+13
3967.0686 8.5839e+13 8.5839e+13
3967.0789 8.5840e+13 8.5840e+13
3967.0891 8.5840e+13 8.5840e+13
3967.0993 8.5841e+13 8.5841e+13
3967.1095 8.5841e+13 8.5841e+13
3967.1198 8.5842e+13 8.5842e+13
3967.1300 8.5842e+13 8.5842e+13
3967.1402 8.5843e+13 8.5843e+13
3967.1504 8.5843e+13 8.5843e+13
3967.1607 8.5844e+13 8.5844e+13
3967.1709 8.5844e+13 8.5844e+13
3967.1811 8.5845e+13 8.5845e+13
3967.1913 8.5845e+13 8.5845e+13
3967.2015 8.5846e+13 8.5846e+13
3967.2118 8.5846e+13 8.5846e+13
3967.2220 8.5847e+13 8.5847e+13
3967.2322 8.5847e+13 8.5847e+13
3967.2424 8.5848e+13 8.5848e+13
3967.2527 8.5848e+13 8.5848e+13
3967.2629 8.5849e+13 8.5849e+13
3967.2731 8.5849e+13 8.5849e+13
3967.2833 8.5850e+13 8.5850e+13
3967.2936 8.5850e+13 8.5850e+13
3967.3038 8.5851e+13 8.5851e+13
3967.3140 8.5851e+13 8.5851e+13
3967.3242 8.5852e+13 8.5852e+13
3967.3345 8.5852e+13 8.5852e+13
3967.3447 8.5853e+13 8.5853e+13
3967.3549 8.5853e+13 8.5853e+13
3967.3651 8.5854e+13 8.5854e+13
3967.3754 8.5854e+13 8.5854e+13
3967.3856 8.5855e+13 8.5855e+13
3967.3958 8.5855e+13 8.5855e+13
3967.4060 8.5856e+13 8.5856e+13
3967.4162 8.5856e+13 8.5856e+13
3967.4265 8.5857e+13 8.5857e+13
3967.4367 8.5857e+13 8.5857e+13
3967.4469 8.5858e+13 8.5858e+13
3967.4571 8.5858e+13 8.5858e+13
3967.4674 8.5859e+13 8.5859e+13
3967.4776 8.5859e+13 8.5859e+13
3967.4878 8.5860e+13 8.5860e+13
3967.4980 8.5860e+13 8.5860e+13
3967.5083 8.5861e+13 8.5861e+13
3967.5185 8.5861e+13 8.5861e+13
3967.5287 8.5862e+13 8.5862e+13
3967.5389 8.5862e+13 8.5862e+13
3967.5492 8.5863e+13 8.5863e+13
3967.5594 8.5863e+13 8.5863e+13
3967.5696 8.5864e+13 8.5864e+13
3967.5798 8.5864e+13 8.5864e+13
3967.5901 8.5865e+13 8.5865e+13
3967.6003 8.5865e+13 8.5865e+13
3967.6105 8.5866e+13 8.5866e+13
3967.6207 8.5866e+13 8.5866e+13
3967.6309 8.5867e+13 8.5867e+13
3967.6412 8.5867e+13 8.5867e+13
3967.6514 8.5868e+13 8.5868e+13
3967.6616 8.5868e+13 8.5868e+13
3967.6718 8.5869e+13 8.5869e+13
3967.6821 8.5869e+13 8.5869e+13
3967.6923 8.5870e+13 8.5870e+13
3967.7025 8.5870e+13 8.5870e+13
3967.7127 8.5871e+13 8.5871e+13
3967.7230 8.5871e+13 8.5871e+13
3967.7332 8.5872e+13 8.5872e+13
3967.7434 8.5872e+13 8.5872e+13
3967.7536 8.5873e+13 8.5873e+13
3967.7639 8.5873e+13 8.5873e+13
3967.7741 8.5874e+13 8.5874e+13
3967.7843 8.5874e+13 8.5874e+13
3967.7945 8.5875e+13 8.5875e+13
3967.8048 8.5875e+13 8.5875e+13
3967.8150 8.5876e+13 8.5876e+13
3967.8252 8.5876e+13 8.5876e+13
3967.8354 8.5877e+13 8.5877e+13
3967.8456 8.5877e+13 8.5877e+13
3967.8559 8.5878e+13 8.5878e+13
3967.8661 8.5878e+13 8.5878e+13
3967.8763 8.5879e+13 8.5879e+13
3967.8865 8.5879e+13 8.5879e+13
3967.8968 8.5880e+13 8.5880e+13
3967.9070 8.5880e+13 8.5880e+13
3967.9172 8.5881e+13 8.5881e+13
3967.9274 8.5881e+13 8.5881e+13
3967.9377 8.5882e+13 8.5882e+13
3967.9479 8.5882e+13 8.5882e+13
3967.9581 8.5883e+13 8.5883e+13
3967.9683 8.5883e+13 8.5883e+13
3967.9786 8.5884e+13 8.5884e+13
3967.9888 8.5884e+13 8.5884e+13
3967.9990 8.5885e+13 8.5885e+13
3968.0092 8.5885e+13 8.5885e+13
3968.0195 8.5886e+13 8.5886e+13
3968.0297 8.5886e+13 8.5886e+13
3968.0399 8.5887e+13 8.5887e+13
3968.0501 8.5887e+13 8.5887e+13
3968.0603 8.5888e+13 8.5888e+13
3968.0706 8.5888e+13 8.5888e+13
3968.0808 8.5889e+13 8.5889e+13
3968.0910 8.5889e+13 8.5889e+13
3968.1012 8.5890e+13 8.5890e+13
3968.1115 8.5890e+13 8.5890e+13
3968.1217 8.5891e+13 8.5891e+13
3968.1319 8.5891e+13 8.5891e+13
3968.1421 8.5892e+13 8.5892e+13
3968.1524 8.5892e+13 8.5892e+13
3968.1626 8.5893e+13 8.5893e+13
3968.1728 8.5893e+13 8.5893e+13
3968.1830 8.5894e+13 8.5894e+13
3968.1933 8.5894e+13 8.5894e+13
3968.2035 8.5895e+13 8.5895e+13
3968.2137 8.5895e+13 8.5895e+13
3968.2239 8.5896e+13 8.5896e+13
3968.2342 8.5896e+13 8.5896e+13
3968.2444 8.5897e+13 8.5897e+13
3968.2546 8.5897e+13 8.5897e+13
3968.2648 8.5898e+13 8.5898e+13
3968.2750 8.5898e+13 8.5898e+13
3968.2853 8.5899e+13 8.5899e+13
3968.2955 8.5899e+13 8.5899e+13
3968.3057 8.5900e+13 8.5900e+13
3968.3159 8.5900e+13 8.5900e+13
3968.3262 8.5901e+13 8.5901e+13
3968.3364 8.5901e+13 8.5901e+13
3968.3466 8.5902e+13 8.5902e+13
3968.3568 8.5902e+13 8.5902e+13
3968.3671 8.5903e+13 8.5903e+13
3968.3773 8.5903e+13 8.5903e+13
3968.3875 8.5904e+13 8.5904e+13
3968.3977 8.5904e+13 8.5904e+13
3968.4080 8.5905e+13 8.5905e+13
3968.4182 8.5905e+13 8.5905e+13
3968.4284 8.5906e+13 8.5906e+13
3968.4386 8.5906e+13 8.5906e+13
3968.4489 8.5907e+13 8.5907e+13
3968.4591 8.5907e+13 8.5907e+13
3968.4693 8.5908e+13 8.5908e+13
3968.4795 8.5908e+13 8.5908e+13
3968.4897 8.5909e+13 8.5909e+13
3968.5000 8.5909e+13 8.5909e+13
3968.5102 8.5910e+13 8.5910e+13
3968.5204 8.5910e+13 8.5910e+13
3968.5306 8.5911e+13 8.5911e+13
3968.5409 8.5911e+13 8.5911e+13
3968.5511 8.5912e+13 8.5912e+13
3968.5613 8.5912e+13 8.5912e+13
3968.5715 8.5913e+13 8.5913e+13
3968.5818 8.5913e+13 8.5913e+13
3968.5920 8.5914e+13 8.5914e+13
3968.6022 8.5914e+13 8.5914e+13
3968.6124 8.5915e+13 8.5915e+13
3968.6227 8.5915e+13 8.5915e+13
3968.6329 8.5916e+13 8.5916e+13
3968.6431 8.5916e+13 8.5916e+13
3968.6533 8.5917e+13 8.5917e+13
3968.6636 8.5917e+13 8.5917e+13
3968.6738 8.5918e+13 8.5918e+13
3968.6840 8.5918e+13 8.5918e+13
3968.6942 8.5919e+13 8.5919e+13
3968.7044 8.5919e+13 8.5919e+13
3968.7147 8.5920e+13 8.5920e+13
3968.7249 8.5920e+13 8.5920e+13
3968.7351 8.5921e+13 8.5921e+13
3968.7453 8.5921e+13 8.5921e+13
3968.7556 8.5922e+13 8.5922e+13
3968.7658 8.5922e+13 8.5922e+13
3968.7760 8.5923e+13 8.5923e+13
3968.7862 8.5923e+13 8.5923e+13
3968.7965 8.5924e+13 8.5924e+13
3968.8067 8.5924e+13 8.5924e+13
3968.8169 8.5925e+13 8.5925e+13
3968.8271 8.5925e+13 8.5925e+13
3968.8374 8.5926e+13 8.5926e+13
3968.8476 8.5926e+13 8.5926e+13
3968.8578 8.5927e+13 8.5927e+13
3968.8680 8.5927e+13 8.5927e+13
3968.8783 8.5928e+13 8.5928e+13
3968.8885 8.5928e+13 8.5928e+13
3968.8987 8.5929e+13 8.5929e+13
3968.9089 8.5929e+13 8.5929e+13
3968.9191 8.5930e+13 8.5930e+13
3968.9294 8.5930e+13 8.5930e+13
3968.9396 8.5931e+13 8.5931e+13
3968.9498 8.5931e+13 8.5931e+13
3968.9600 8.5932e+13 8.5932e+13
3968.9703 8.5932e+13 8.5932e+13
3968.9805 8.5933e+13 8.5933e+13
3968.9907 8.5933e+13 8.5933e+13
3969.0009 8.5934e+13 8.5934e+13
3969.0112 8.5934e+13 8.5934e+13
3969.0214 8.5935e+13 8.5935e+13
3969.0316 8.5935e+13 8.5935e+13
3969.0418 8.5936e+13 8.5936e+13
3969.0521 8.5936e+13 8.5936e+13
3969.0623 8.5937e+13 8.5937e+13
3969.0725 8.5937e+13 8.5937e+13
3969.0827 8.5938e+13 8.5938e+13
3969.0930 8.5938e+13 8.5938e+13
3969.1032 8.5939e+13 8.5939e+13
3969.1134 8.5939e+13 8.5939e+13
3969.1236 8.5940e+13 8.5940e+13
3969.1338 8.5940e+13 8.5940e+13
3969.1441 8.5941e+13 8.5941e+13
3969.1543 8.5941e+13 8.5941e+13
3969.1645 8.5942e+13 8.5942e+13
3969.1747 8.5942e+13 8.5942e+13
3969.1850 8.5943e+13 8.5943e+13
3969.1952 8.5943e+13 8.5943e+13
3969.2054 8.5944e+13 8.5944e+13
3969.2156 8.5944e+13 8.5944e+13
3969.2259 8.5945e+13 8.5945e+13
3969.2361 8.5945e+13 8.5945e+13
3969.2463 8.5946e+13 8.5946e+13
3969.2565 8.5946e+13 8.5946e+13
3969.2668 8.5947e+13 8.5947e+13
3969.2770 8.5947e+13 8.5947e+13
3969.2872 8.5948e+13 8.5948e+13
3969.2974 8.5948e+13 8.5948e+13
3969.3077 8.5949e+13 8.5949e+13
3969.3179 8.5949e+13 8.5949e+13
3969.3281 8.5950e+13 8.5950e+13
3969.3383 8.5950e+13 8.5950e+13
3969.3485 8.5951e+13 8.5951e+13
3969.3588 8.5951e+13 8.5951e+13
3969.3690 8.5952e+13 8.5952e+13
3969.3792 8.5952e+13 8.5952e+13
3969.3894 8.5953e+13 8.5953e+13
3969.3997 8.5953e+13 8.5953e+13
3969.4099 8.5954e+13 8.5954e+13
3969.4201 8.5954e+13 8.5954e+13
3969.4303 8.5955e+13 8.5955e+13
3969.4406 8.5955e+13 8.5955e+13
3969.4508 8.5956e+13 8.5956e+13
3969.4610 8.5956e+13 8.5956e+13
3969.4712 8.5957e+13 8.5957e+13
3969.4815 8.5957e+13 8.5957e+13
3969.4917 8.5958e+13 8.5958e+13
3969.5019 8.5958e+13 8.5958e+13
3969.5121 8.5959e+13 8.5959e+13
3969.5224 8.5959e+13 8.5959e+13
3969.5326 8.5960e+13 8.5960e+13
3969.5428 8.5960e+13 8.5960e+13
3969.5530 8.5961e+13 8.5961e+13
3969.5632 8.5961e+13 8.5961e+13
3969.5735 8.5962e+13 8.5962e+13
3969.5837 8.5962e+13 8.5962e+13
3969.5939 8.5963e+13 8.5963e+13
3969.6041 8.5963e+13 8.5963e+13
3969.6144 8.5964e+13 8.5964e+13
3969.6246 8.5964e+13 8.5964e+13
3969.6348 8.5965e+13 8.5965e+13
3969.6450 8.5965e+13 8.5965e+13
3969.6553 8.5966e+13 8.5966e+13
3969.6655 8.5966e+13 8.5966e+13
3969.6757 8.5967e+13 8.5967e+13
3969.6859 8.5967e+13 8.5967e+13
3969.6962 8.5968e+13 8.5968e+13
3969.7064 8.5968e+13 8.5968e+13
3969.7166 8.5969e+13 8.5969e+13
3969.7268 8.5969e+13 8.5969e+13
3969.7371 8.5970e+13 8.5970e+13
3969.7473 8.5970e+13 8.5970e+13
3969.7575 8.5971e+13 8.5971e+13
3969.7677 8.5971e+13 8.5971e+13
3969.7779 8.5972e+13 8.5972e+13
3969.7882 8.5972e+13 8.5972e+13
3969.7984 8.5973e+13 8.5973e+13
3969.8086 8.5973e+13 8.5973e+13
3969.8188 8.5974e+13 8.5974e+13
3969.8291 8.5974e+13 8.5974e+13
3969.8393 8.5975e+13 8.5975e+13
3969.8495 8.5975e+13 8.5975e+13
3969.8597 8.5976e+13 8.5976e+13
3969.8700 8.5976e+13 8.5976e+13
3969.8802 8.5977e+13 8.5977e+13
3969.8904 8.5977e+13 8.5977e+13
3969.9006 8.5978e+13 8.5978e+13
3969.9109 8.5978e+13 8.5978e+13
3969.9211 8.5979e+13 8.5979e+13
3969.9313 8.5979e+13 8.5979e+13
3969.9415 8.5980e+13 8.5980e+13
3969.9518 8.5980e+13 8.5980e+13
3969.9620 8.5981e+13 8.5981e+13
3969.9722 8.5981e+13 8.5981e+13
3969.9824 8.5982e+13 8.5982e+13
3969.9926 8.5982e+13 8.5982e+13
3970.0029 8.5983e+13 8.5983e+13
3970.0131 8.5983e+13 8.5983e+13
3970.0233 8.5984e+13 8.5984e+13
3970.0335 8.5984e+13 8.5984e+13
3970.0438 8.5985e+13 8.5985e+13
3970.0540 8.5985e+13 8.5985e+13
3970.0642 8.5986e+13 8.5986e+13
3970.0744 8.5986e+13 8.5986e+13
3970.0847 8.5987e+13 8.5987e+13
3970.0949 8.5987e+13 8.5987e+13
3970.1051 8.5988e+13 8.5988e+13
3970.1153 8.5988e+13 8.5988e+13
3970.1256 8.5989e+13 8.5989e+13
3970.1358 8.5989e+13 8.5989e+13
3970.1460 8.5990e+13 8.5990e+13
3970.1562 8.5990e+13 8.5990e+13
3970.1665 8.5991e+13 8.5991e+13
3970.1767 8.5991e+13 8.5991e+13
3970.1869 8.5992e+13 8.5992e+13
3970.1971 8.5992e+13 8.5992e+13
3970.2074 8.5993e+13 8.5993e+13
3970.2176 8.5993e+13 8.5993e+13
3970.2278 8.5994e+13 8.5994e+13
3970.2380 8.5994e+13 8.5994e+13
3970.2482 8.5995e+13 8.5995e+13
3970.2585 8.5995e+13 8.5995e+13
3970.2687 8.5996e+13 8.5996e+13
3970.2789 8.5996e+13 8.5996e+13
3970.2891 8.5997e+13 8.5997e+13
3970.2994 8.5997e+13 8.5997e+13
3970.3096 8.5998e+13 8.5998e+13
3970.3198 8.5998e+13 8.5998e+13
3970.3300 8.5999e+13 8.5999e+13
3970.3403 8.5999e+13 8.5999e+13
3970.3505 8.6000e+13 8.6000e+13
3970.3607 8.6000e+13 8.6000e+13
3970.3709 8.6001e+13 8.6001e+13
3970.3812 8.6001e+13 8.6001e+13
3970.3914 8.6002e+13 8.6002e+13
3970.4016 8.6002e+13 8.6002e+13
3970.4118 8.6003e+13 8.6003e+13
3970.4221 8.6003e+13 8.6003e+13
3970.4323 8.6004e+13 8.6004e+13
3970.4425 8.6004e+13 8.6004e+13
3970.4527 8.6005e+13 8.6005e+13
3970.4629 8.6005e+13 8.6005e+13
3970.4732 8.6006e+13 8.6006e+13
3970.4834 8.6006e+13 8.6006e+13
3970.4936 8.6007e+13 8.6007e+13
3970.5038 8.6007e+13 8.6007e+13
3970.5141 8.6008e+13 8.6008e+13
3970.5243 8.6008e+13 8.6008e+13
3970.5345 8.6009e+13 8.6009e+13
3970.5447 8.6009e+13 8.6009e+13
3970.5550 8.6010e+13 8.6010e+13
3970.5652 8.6010e+13 8.6010e+13
3970.5754 8.6011e+13 8.6011e+13
3970.5856 8.6011e+13 8.6011e+13
3970.5959 8.6012e+13 8.6012e+13
3970.6061 8.6012e+13 8.6012e+13
3970.6163 8.6013e+13 8.6013e+13
3970.6265 8.6013e+13 8.6013e+13
3970.6368 8.6014e+13 8.6014e+13
3970.6470 8.6014e+13 8.6014e+13
3970.6572 8.6015e+13 8.6015e+13
3970.6674 8.6015e+13 8.6015e+13
3970.6776 8.6016e+13 8.6016e+13
3970.6879 8.6016e+13 8.6016e+13
3970.6981 8.6017e+13 8.6017e+13
3970.7083 8.6017e+13 8.6017e+13
3970.7185 8.6018e+13 8.6018e+13
3970.7288 8.6018e+13 8.6018e+13
3970.7390 8.6019e+13 8.6019e+13
3970.7492 8.6019e+13 8.6019e+13
3970.7594 8.6020e+13 8.6020e+13
3970.7697 8.6020e+13 8.6020e+13
3970.7799 8.6021e+13 8.6021e+13
3970.7901 8.6021e+13 8.6021e+13
3970.8003 8.6022e+13 8.6022e+13
3970.8106 8.6022e+13 8.6022e+13
3970.8208 8.6023e+13 8.6023e+13
3970.8310 8.6023e+13 8.6023e+13
3970.8412 8.6024e+13 8.6024e+13
3970.8515 8.6024e+13 8.6024e+13
3970.8617 8.6025e+13 8.6025e+13
3970.8719 8.6025e+13 8.6025e+13
3970.8821 8.6026e+13 8.6026e+13
3970.8923 8.6026e+13 8.6026e+13
3970.9026 8.6027e+13 8.6027e+13
3970.9128 8.6027e+13 8.6027e+13
3970.9230 8.6028e+13 8.6028e+13
3970.9332 8.6028e+13 8.6028e+13
3970.9435 8.6029e+13 8.6029e+13
3970.9537 8.6029e+13 8.6029e+13
3970.9639 8.6030e+13 8.6030e+13
3970.9741 8.6030e+13 8.6030e+13
3970.9844 8.6031e+13 8.6031e+13
3970.9946 8.6031e+13 8.6031e+13
3971.0048 8.6032e+13 8.6032e+13
3971.0150 8.6032e+13 8.6032e+13
3971.0253 8.6033e+13 8.6033e+13
3971.0355 8.6033e+13 8.6033e+13
3971.0457 8.6034e+13 8.6034e+13
3971.0559 8.6034e+13 8.6034e+13
3971.0662 8.6035e+13 8.6035e+13
3971.0764 8.6035e+13 8.6035e+13
3971.0866 8.6036e+13 8.6036e+13
3971.0968 8.6036e+13 8.6036e+13
3971.1070 8.6037e+13 8.6037e+13
3971.1173 8.6037e+13 8.6037e+13
3971.1275 8.6038e+13 8.6038e+13
3971.1377 8.6038e+13 8.6038e+13
3971.1479 8.6039e+13 8.6039e+13
3971.1582 8.6039e+13 8.6039e+13
3971.1684 8.6040e+13 8.6040e+13
3971.1786 8.6040e+13 8.6040e+13
3971.1888 8.6041e+13 8.6041e+13
3971.1991 8.6041e+13 8.6041e+13
3971.2093 8.6042e+13 8.6042e+13
3971.2195 8.6042e+13 8.6042e+13
3971.2297 8.6043e+13 8.6043e+13
3971.2400 8.6043e+13 8.6043e+13
3971.2502 8.6044e+13 8.6044e+13
3971.2604 8.6044e+13 8.6044e+13
3971.2706 8.6045e+13 8.6045e+13
3971.2809 8.6045e+13 8.6045e+13
3971.2911 8.6046e+13 8.6046e+13
3971.3013 8.6046e+13 8.6046e+13
3971.3115 8.6047e+13 8.6047e+13
3971.3217 8.6047e+13 8.6047e+13
3971.3320 8.6048e+13 8.6048e+13
3971.3422 8.6048e+13 8.6048e+13
3971.3524 8.6049e+13 8.6049e+13
3971.3626 8.6049e+13 8.6049e+13
3971.3729 8.6050e+13 8.6050e+13
3971.3831 8.6050e+13 8.6050e+13
3971.3933 8.6051e+13 8.6051e+13
3971.4035 8.6051e+13 8.6051e+13
3971.4138 8.6052e+13 8.6052e+13
3971.4240 8.6052e+13 8.6052e+13
3971.4342 8.6053e+13 8.6053e+13
3971.4444 8.6053e+13 8.6053e+13
3971.4547 8.6054e+13 8.6054e+13
3971.4649 8.6054e+13 8.6054e+13
3971.4751 8.6055e+13 8.6055e+13
3971.4853 8.6055e+13 8.6055e+13
3971.4956 8.6056e+13 8.6056e+13
3971.5058 8.6056e+13 8.6056e+13
3971.5160 8.6057e+13 8.6057e+13
3971.5262 8.6057e+13 8.6057e+13
3971.5364 8.6058e+13 8.6058e+13
3971.5467 8.6058e+13 8.6058e+13
3971.5569 8.6059e+13 8.6059e+13
3971.5671 8.6059e+13 8.6059e+13
3971.5773 8.6060e+13 8.6060e+13
3971.5876 8.6060e+13 8.6060e+13
3971.5978 8.6061e+13 8.6061e+13
3971.6080 8.6061e+13 8.6061e+13
3971.6182 8.6062e+13 8.6062e+13
3971.6285 8.6062e+13 8.6062e+13
3971.6387 8.6063e+13 8.6063e+13
3971.6489 8.6063e+13 8.6063e+13
3971.6591 8.6064e+13 8.6064e+13
3971.6694 8.6064e+13 8.6064e+13
3971.6796 8.6065e+13 8.6065e+13
3971.6898 8.6065e+13 8.6065e+13
3971.7000 8.6066e+13 8.6066e+13
3971.7103 8.6066e+13 8.6066e+13
3971.7205 8.6067e+13 8.6066e+13
3971.7307 8.6067e+13 8.6067e+13
3971.7409 8.6068e+13 8.6067e+13
3971.7511 8.6068e+13 8.6068e+13
3971.7614 8.6069e+13 8.6068e+13
3971.7716 8.6069e+13 8.6069e+13
3971.7818 8.6070e+13 8.6069e+13
3971.7920 8.6070e+13 8.6070e+13
3971.8023 8.6071e+13 8.6070e+13
3971.8125 8.6071e+13 8.6071e+13
3971.8227 8.6072e+13 8.6071e+13
3971.8329 8.6072e+13 8.6072e+13
3971.8432 8.6073e+13 8.6072e+13
3971.8534 8.6073e+13 8.6073e+13
3971.8636 8.6074e+13 8.6073e+13
3971.8738 8.6074e+13 8.6074e+13
3971.8841 8.6075e+13 8.6074e+13
3971.8943 8.6075e+13 8.6075e+13
3971.9045 8.6076e+13 8.6075e+13
3971.9147 8.6076e+13 8.6076e+13
3971.9250 8.6077e+13 8.6076e+13
3971.9352 8.6077e+13 8.6077e+13
3971.9454 8.6078e+13 8.6077e+13
3971.9556 8.6078e+13 8.6078e+13
3971.9658 8.6079e+13 8.6078e+13
3971.9761 8.6079e+13 8.6079e+13
3971.9863 8.6080e+13 8.6079e+13
3971.9965 8.6080e+13 8.6080e+13
3972.0067 8.6081e+13 8.6080e+13
3972.0170 8.6081e+13 8.6081e+13
3972.0272 8.6081e+13 8.6081e+13
3972.0374 8.6082e+13 8.6082e+13
3972.0476 8.6082e+13 8.6082e+13
3972.0579 8.6083e+13 8.6083e+13
3972.0681 8.6083e+13 8.6083e+13
3972.0783 8.6084e+13 8.6084e+13
3972.0885 8.6084e+13 8.6084e+13
3972.0988 8.6085e+13 8.6085e+13
3972.1090 8.6085e+13 8.6085e+13
3972.1192 8.6086e+13 8.6086e+13
3972.1294 8.6086e+13 8.6086e+13
3972.1397 8.6087e+13 8.6087e+13
3972.1499 8.6087e+13 8.6087e+13
3972.1601 8.6088e+13 8.6088e+13
3972.1703 8.6088e+13 8.6088e+13
3972.1805 8.6089e+13 8.6089e+13
3972.1908 8.6089e+13 8.6089e+13
3972.2010 8.6090e+13 8.6090e+13
3972.2112 8.6090e+13 8.6090e+13
3972.2214 8.6091e+13 8.6091e+13
3972.2317 8.6091e+13 8.6091e+13
3972.2419 8.6092e+13 8.6092e+13
3972.2521 8.6092e+13 8.6092e+13
3972.2623 8.6093e+13 8.6093e+13
3972.2726 8.6093e+13 8.6093e+13
3972.2828 8.6094e+13 8.6094e+13
3972.2930 8.6094e+13 8.6094e+13
3972.3032 8.6095e+13 8.6095e+13
3972.3135 8.6095e+13 8.6095e+13
3972.3237 8.6096e+13 8.6096e+13
3972.3339 8.6096e+13 8.6096e+13
3972.3441 8.6097e+13 8.6097e+13
3972.3544 8.6097e+13 8.6097e+13
3972.3646 8.6098e+13 8.6098e+13
3972.3748 8.6098e+13 8.6098e+13
3972.3850 8.6099e+13 8.6099e+13
3972.3952 8.6099e+13 8.6099e+13
3972.4055 8.6100e+13 8.6100e+13
3972.4157 8.6100e+13 8.6100e+13
3972.4259 8.6101e+13 8.6101e+13
3972.4361 8.6101e+13 8.6101e+13
3972.4464 8.6102e+13 8.6102e+13
3972.4566 8.6102e+13 8.6102e+13
3972.4668 8.6103e+13 8.6103e+13
3972.4770 8.6103e+13 8.6103e+13
3972.4873 8.6104e+13 8.6104e+13
3972.4975 8.6104e+13 8.6104e+13
3972.5077 8.6105e+13 8.6105e+13
3972.5179 8.6105e+13 8.6105e+13
3972.5282 8.6106e+13 8.6106e+13
3972.5384 8.6106e+13 8.6106e+13
3972.5486 8.6107e+13 8.6107e+13
3972.5588 8.6107e+13 8.6107e+13
3972.5691 8.6108e+13 8.6108e+13
3972.5793 8.6108e+13 8.6108e+13
3972.5895 8.6109e+13 8.6109e+13
3972.5997 8.6109e+13 8.6109e+13
3972.6099 8.6110e+13 8.6110e+13
3972.6202 8.6110e+13 8.6110e+13
3972.6304 8.6111e+13 8.6111e+13
3972.6406 8.6111e+13 8.6111e+13
3972.6508 8.6112e+13 8.6112e+13
3972.6611 8.6112e+13 8.6112e+13
3972.6713 8.6113e+13 8.6113e+13
3972.6815 8.6113e+13 8.6113e+13
3972.6917 8.6114e+13 8.6114e+13
3972.7020 8.6114e+13 8.6114e+13
3972.7122 8.6115e+13 8.6115e+13
3972.7224 8.6115e+13 8.6115e+13
3972.7326 8.6116e+13 8.6116e+13
3972.7429 8.6116e+13 8.6116e+13
3972.7531 8.6117e+13 8.6117e+13
3972.7633 8.6117e+13 8.6117e+13
3972.7735 8.6118e+13 8.6118e+13
3972.7838 8.6118e+13 8.6118e+13
