# Wavelength(Å) I_cont(erg/s/cm2/Å/sr) I_abs(erg/s/cm2/Å/sr)
4847.7688 1.1163e+15 7.3471e+09
4847.7846 1.1163e+15 7.2431e+09
4847.8005 1.1163e+15 7.1404e+09
4847.8163 1.1163e+15 7.0390e+09
4847.8322 1.1163e+15 6.9390e+09
4847.8480 1.1163e+15 6.8402e+09
4847.8638 1.1163e+15 6.7428e+09
4847.8797 1.1163e+15 6.6466e+09
4847.8955 1.1163e+15 6.5517e+09
4847.9113 1.1163e+15 6.4580e+09
4847.9272 1.1163e+15 6.3656e+09
4847.9430 1.1163e+15 6.2743e+09
4847.9588 1.1163e+15 6.1843e+09
4847.9747 1.1163e+15 6.0954e+09
4847.9905 1.1163e+15 6.0078e+09
4848.0063 1.1163e+15 5.9212e+09
4848.0222 1.1163e+15 5.8359e+09
4848.0380 1.1163e+15 5.7516e+09
4848.0538 1.1163e+15 5.6685e+09
4848.0697 1.1163e+15 5.5865e+09
4848.0855 1.1162e+15 5.5055e+09
4848.1013 1.1162e+15 5.4257e+09
4848.1172 1.1162e+15 5.3469e+09
4848.1330 1.1162e+15 5.2692e+09
4848.1489 1.1162e+15 5.1925e+09
4848.1647 1.1162e+15 5.1168e+09
4848.1805 1.1162e+15 5.0421e+09
4848.1964 1.1162e+15 4.9685e+09
4848.2122 1.1162e+15 4.8958e+09
4848.2280 1.1162e+15 4.8242e+09
4848.2439 1.1162e+15 4.7534e+09
4848.2597 1.1162e+15 4.6837e+09
4848.2755 1.1162e+15 4.6149e+09
4848.2914 1.1162e+15 4.5470e+09
4848.3072 1.1162e+15 4.4800e+09
4848.3230 1.1162e+15 4.4140e+09
4848.3389 1.1162e+15 4.3488e+09
4848.3547 1.1162e+15 4.2845e+09
4848.3705 1.1162e+15 4.2212e+09
4848.3864 1.1162e+15 4.1586e+09
4848.4022 1.1162e+15 4.0970e+09
4848.4181 1.1162e+15 4.0361e+09
4848.4339 1.1162e+15 3.9761e+09
4848.4497 1.1161e+15 3.9170e+09
4848.4656 1.1161e+15 3.8586e+09
4848.4814 1.1161e+15 3.8011e+09
4848.4972 1.1161e+15 3.7443e+09
4848.5131 1.1161e+15 3.6883e+09
4848.5289 1.1161e+15 3.6331e+09
4848.5447 1.1161e+15 3.5787e+09
4848.5606 1.1161e+15 3.5250e+09
4848.5764 1.1161e+15 3.4721e+09
4848.5922 1.1161e+15 3.4199e+09
4848.6081 1.1161e+15 3.3684e+09
4848.6239 1.1161e+15 3.3177e+09
4848.6397 1.1161e+15 3.2676e+09
4848.6556 1.1161e+15 3.2183e+09
4848.6714 1.1161e+15 3.1696e+09
4848.6873 1.1161e+15 3.1216e+09
4848.7031 1.1161e+15 3.0743e+09
4848.7189 1.1161e+15 3.0277e+09
4848.7348 1.1161e+15 2.9817e+09
4848.7506 1.1161e+15 2.9364e+09
4848.7664 1.1161e+15 2.8917e+09
4848.7823 1.1161e+15 2.8476e+09
4848.7981 1.1161e+15 2.8042e+09
4848.8139 1.1160e+15 2.7614e+09
4848.8298 1.1160e+15 2.7191e+09
4848.8456 1.1160e+15 2.6775e+09
4848.8614 1.1160e+15 2.6365e+09
4848.8773 1.1160e+15 2.5961e+09
4848.8931 1.1160e+15 2.5562e+09
4848.9089 1.1160e+15 2.5169e+09
4848.9248 1.1160e+15 2.4782e+09
4848.9406 1.1160e+15 2.4400e+09
4848.9565 1.1160e+15 2.4023e+09
4848.9723 1.1160e+15 2.3652e+09
4848.9881 1.1160e+15 2.3287e+09
4849.0040 1.1160e+15 2.2927e+09
4849.0198 1.1160e+15 2.2571e+09
4849.0356 1.1160e+15 2.2221e+09
4849.0515 1.1160e+15 2.1876e+09
4849.0673 1.1160e+15 2.1536e+09
4849.0831 1.1160e+15 2.1201e+09
4849.0990 1.1160e+15 2.0871e+09
4849.1148 1.1160e+15 2.0546e+09
4849.1306 1.1160e+15 2.0225e+09
4849.1465 1.1160e+15 1.9909e+09
4849.1623 1.1160e+15 1.9598e+09
4849.1781 1.1159e+15 1.9291e+09
4849.1940 1.1159e+15 1.8988e+09
4849.2098 1.1159e+15 1.8690e+09
4849.2256 1.1159e+15 1.8397e+09
4849.2415 1.1159e+15 1.8107e+09
4849.2573 1.1159e+15 1.7822e+09
4849.2732 1.1159e+15 1.7542e+09
4849.2890 1.1159e+15 1.7265e+09
4849.3048 1.1159e+15 1.6992e+09
4849.3207 1.1159e+15 1.6724e+09
4849.3365 1.1159e+15 1.6459e+09
4849.3523 1.1159e+15 1.6198e+09
4849.3682 1.1159e+15 1.5941e+09
4849.3840 1.1159e+15 1.5688e+09
4849.3998 1.1159e+15 1.5439e+09
4849.4157 1.1159e+15 1.5193e+09
4849.4315 1.1159e+15 1.4951e+09
4849.4473 1.1159e+15 1.4713e+09
4849.4632 1.1159e+15 1.4478e+09
4849.4790 1.1159e+15 1.4247e+09
4849.4948 1.1159e+15 1.4019e+09
4849.5107 1.1159e+15 1.3795e+09
4849.5265 1.1159e+15 1.3574e+09
4849.5424 1.1158e+15 1.3356e+09
4849.5582 1.1158e+15 1.3142e+09
4849.5740 1.1158e+15 1.2931e+09
4849.5899 1.1158e+15 1.2723e+09
4849.6057 1.1158e+15 1.2518e+09
4849.6215 1.1158e+15 1.2316e+09
4849.6374 1.1158e+15 1.2117e+09
4849.6532 1.1158e+15 1.1921e+09
4849.6690 1.1158e+15 1.1729e+09
4849.6849 1.1158e+15 1.1539e+09
4849.7007 1.1158e+15 1.1352e+09
4849.7165 1.1158e+15 1.1168e+09
4849.7324 1.1158e+15 1.0987e+09
4849.7482 1.1158e+15 1.0808e+09
4849.7640 1.1158e+15 1.0632e+09
4849.7799 1.1158e+15 1.0459e+09
4849.7957 1.1158e+15 1.0289e+09
4849.8116 1.1158e+15 1.0121e+09
4849.8274 1.1158e+15 9.9555e+08
4849.8432 1.1158e+15 9.7928e+08
4849.8591 1.1158e+15 9.6326e+08
4849.8749 1.1158e+15 9.4749e+08
4849.8907 1.1158e+15 9.3195e+08
4849.9066 1.1157e+15 9.1666e+08
4849.9224 1.1157e+15 9.0161e+08
4849.9382 1.1157e+15 8.8678e+08
4849.9541 1.1157e+15 8.7219e+08
4849.9699 1.1157e+15 8.5782e+08
4849.9857 1.1157e+15 8.4368e+08
4850.0016 1.1157e+15 8.2976e+08
4850.0174 1.1157e+15 8.1605e+08
4850.0332 1.1157e+15 8.0256e+08
4850.0491 1.1157e+15 7.8928e+08
4850.0649 1.1157e+15 7.7620e+08
4850.0808 1.1157e+15 7.6333e+08
4850.0966 1.1157e+15 7.5066e+08
4850.1124 1.1157e+15 7.3819e+08
4850.1283 1.1157e+15 7.2592e+08
4850.1441 1.1157e+15 7.1384e+08
4850.1599 1.1157e+15 7.0194e+08
4850.1758 1.1157e+15 6.9024e+08
4850.1916 1.1157e+15 6.7872e+08
4850.2074 1.1157e+15 6.6738e+08
4850.2233 1.1157e+15 6.5622e+08
4850.2391 1.1157e+15 6.4524e+08
4850.2549 1.1157e+15 6.3443e+08
4850.2708 1.1156e+15 6.2380e+08
4850.2866 1.1156e+15 6.1333e+08
4850.3024 1.1156e+15 6.0303e+08
4850.3183 1.1156e+15 5.9289e+08
4850.3341 1.1156e+15 5.8291e+08
4850.3499 1.1156e+15 5.7310e+08
4850.3658 1.1156e+15 5.6344e+08
4850.3816 1.1156e+15 5.5393e+08
4850.3975 1.1156e+15 5.4458e+08
4850.4133 1.1156e+15 5.3537e+08
4850.4291 1.1156e+15 5.2632e+08
4850.4450 1.1156e+15 5.1741e+08
4850.4608 1.1156e+15 5.0864e+08
4850.4766 1.1156e+15 5.0001e+08
4850.4925 1.1156e+15 4.9152e+08
4850.5083 1.1156e+15 4.8317e+08
4850.5241 1.1156e+15 4.7496e+08
4850.5400 1.1156e+15 4.6687e+08
4850.5558 1.1156e+15 4.5892e+08
4850.5716 1.1156e+15 4.5110e+08
4850.5875 1.1156e+15 4.4340e+08
4850.6033 1.1156e+15 4.3583e+08
4850.6191 1.1156e+15 4.2838e+08
4850.6350 1.1155e+15 4.2105e+08
4850.6508 1.1155e+15 4.1384e+08
4850.6667 1.1155e+15 4.0675e+08
4850.6825 1.1155e+15 3.9977e+08
4850.6983 1.1155e+15 3.9291e+08
4850.7142 1.1155e+15 3.8616e+08
4850.7300 1.1155e+15 3.7952e+08
4850.7458 1.1155e+15 3.7299e+08
4850.7617 1.1155e+15 3.6657e+08
4850.7775 1.1155e+15 3.6025e+08
4850.7933 1.1155e+15 3.5404e+08
4850.8092 1.1155e+15 3.4793e+08
4850.8250 1.1155e+15 3.4191e+08
4850.8408 1.1155e+15 3.3600e+08
4850.8567 1.1155e+15 3.3019e+08
4850.8725 1.1155e+15 3.2447e+08
4850.8883 1.1155e+15 3.1885e+08
4850.9042 1.1155e+15 3.1332e+08
4850.9200 1.1155e+15 3.0788e+08
4850.9359 1.1155e+15 3.0253e+08
4850.9517 1.1155e+15 2.9727e+08
4850.9675 1.1155e+15 2.9209e+08
4850.9834 1.1155e+15 2.8701e+08
4850.9992 1.1154e+15 2.8201e+08
4851.0150 1.1154e+15 2.7709e+08
4851.0309 1.1154e+15 2.7225e+08
4851.0467 1.1154e+15 2.6750e+08
4851.0625 1.1154e+15 2.6282e+08
4851.0784 1.1154e+15 2.5822e+08
4851.0942 1.1154e+15 2.5370e+08
4851.1100 1.1154e+15 2.4926e+08
4851.1259 1.1154e+15 2.4489e+08
4851.1417 1.1154e+15 2.4059e+08
4851.1575 1.1154e+15 2.3636e+08
4851.1734 1.1154e+15 2.3221e+08
4851.1892 1.1154e+15 2.2813e+08
4851.2051 1.1154e+15 2.2411e+08
4851.2209 1.1154e+15 2.2017e+08
4851.2367 1.1154e+15 2.1629e+08
4851.2526 1.1154e+15 2.1247e+08
4851.2684 1.1154e+15 2.0872e+08
4851.2842 1.1154e+15 2.0503e+08
4851.3001 1.1154e+15 2.0141e+08
4851.3159 1.1154e+15 1.9785e+08
4851.3317 1.1154e+15 1.9435e+08
4851.3476 1.1153e+15 1.9090e+08
4851.3634 1.1153e+15 1.8752e+08
4851.3792 1.1153e+15 1.8419e+08
4851.3951 1.1153e+15 1.8092e+08
4851.4109 1.1153e+15 1.7771e+08
4851.4267 1.1153e+15 1.7455e+08
4851.4426 1.1153e+15 1.7145e+08
4851.4584 1.1153e+15 1.6840e+08
4851.4742 1.1153e+15 1.6540e+08
4851.4901 1.1153e+15 1.6245e+08
4851.5059 1.1153e+15 1.5955e+08
4851.5218 1.1153e+15 1.5671e+08
4851.5376 1.1153e+15 1.5391e+08
4851.5534 1.1153e+15 1.5116e+08
4851.5693 1.1153e+15 1.4846e+08
4851.5851 1.1153e+15 1.4580e+08
4851.6009 1.1153e+15 1.4319e+08
4851.6168 1.1153e+15 1.4062e+08
4851.6326 1.1153e+15 1.3810e+08
4851.6484 1.1153e+15 1.3563e+08
4851.6643 1.1153e+15 1.3319e+08
4851.6801 1.1153e+15 1.3080e+08
4851.6959 1.1153e+15 1.2845e+08
4851.7118 1.1152e+15 1.2614e+08
4851.7276 1.1152e+15 1.2387e+08
4851.7434 1.1152e+15 1.2164e+08
4851.7593 1.1152e+15 1.1945e+08
4851.7751 1.1152e+15 1.1730e+08
4851.7910 1.1152e+15 1.1518e+08
4851.8068 1.1152e+15 1.1310e+08
4851.8226 1.1152e+15 1.1106e+08
4851.8385 1.1152e+15 1.0905e+08
4851.8543 1.1152e+15 1.0708e+08
4851.8701 1.1152e+15 1.0514e+08
4851.8860 1.1152e+15 1.0324e+08
4851.9018 1.1152e+15 1.0137e+08
4851.9176 1.1152e+15 9.9535e+07
4851.9335 1.1152e+15 9.7730e+07
4851.9493 1.1152e+15 9.5957e+07
4851.9651 1.1152e+15 9.4216e+07
4851.9810 1.1152e+15 9.2505e+07
4851.9968 1.1152e+15 9.0824e+07
4852.0126 1.1152e+15 8.9173e+07
4852.0285 1.1152e+15 8.7551e+07
4852.0443 1.1152e+15 8.5958e+07
4852.0602 1.1152e+15 8.4392e+07
4852.0760 1.1151e+15 8.2855e+07
4852.0918 1.1151e+15 8.1345e+07
4852.1077 1.1151e+15 7.9861e+07
4852.1235 1.1151e+15 7.8404e+07
4852.1393 1.1151e+15 7.6973e+07
4852.1552 1.1151e+15 7.5567e+07
4852.1710 1.1151e+15 7.4186e+07
4852.1868 1.1151e+15 7.2830e+07
4852.2027 1.1151e+15 7.1498e+07
4852.2185 1.1151e+15 7.0189e+07
4852.2343 1.1151e+15 6.8904e+07
4852.2502 1.1151e+15 6.7642e+07
4852.2660 1.1151e+15 6.6402e+07
4852.2818 1.1151e+15 6.5185e+07
4852.2977 1.1151e+15 6.3989e+07
4852.3135 1.1151e+15 6.2815e+07
4852.3294 1.1151e+15 6.1662e+07
4852.3452 1.1151e+15 6.0529e+07
4852.3610 1.1151e+15 5.9417e+07
4852.3769 1.1151e+15 5.8324e+07
4852.3927 1.1151e+15 5.7252e+07
4852.4085 1.1151e+15 5.6198e+07
4852.4244 1.1151e+15 5.5164e+07
4852.4402 1.1150e+15 5.4148e+07
4852.4560 1.1150e+15 5.3150e+07
4852.4719 1.1150e+15 5.2171e+07
4852.4877 1.1150e+15 5.1209e+07
4852.5035 1.1150e+15 5.0264e+07
4852.5194 1.1150e+15 4.9336e+07
4852.5352 1.1150e+15 4.8426e+07
4852.5510 1.1150e+15 4.7531e+07
4852.5669 1.1150e+15 4.6653e+07
4852.5827 1.1150e+15 4.5791e+07
4852.5985 1.1150e+15 4.4944e+07
4852.6144 1.1150e+15 4.4113e+07
4852.6302 1.1150e+15 4.3297e+07
4852.6461 1.1150e+15 4.2495e+07
4852.6619 1.1150e+15 4.1709e+07
4852.6777 1.1150e+15 4.0936e+07
4852.6936 1.1150e+15 4.0178e+07
4852.7094 1.1150e+15 3.9433e+07
4852.7252 1.1150e+15 3.8702e+07
4852.7411 1.1150e+15 3.7984e+07
4852.7569 1.1150e+15 3.7279e+07
4852.7727 1.1150e+15 3.6587e+07
4852.7886 1.1150e+15 3.5908e+07
4852.8044 1.1149e+15 3.5241e+07
4852.8202 1.1149e+15 3.4587e+07
4852.8361 1.1149e+15 3.3944e+07
4852.8519 1.1149e+15 3.3313e+07
4852.8677 1.1149e+15 3.2694e+07
4852.8836 1.1149e+15 3.2086e+07
4852.8994 1.1149e+15 3.1489e+07
4852.9153 1.1149e+15 3.0903e+07
4852.9311 1.1149e+15 3.0328e+07
4852.9469 1.1149e+15 2.9763e+07
4852.9628 1.1149e+15 2.9209e+07
4852.9786 1.1149e+15 2.8665e+07
4852.9944 1.1149e+15 2.8131e+07
4853.0103 1.1149e+15 2.7606e+07
4853.0261 1.1149e+15 2.7092e+07
4853.0419 1.1149e+15 2.6587e+07
4853.0578 1.1149e+15 2.6091e+07
4853.0736 1.1149e+15 2.5604e+07
4853.0894 1.1149e+15 2.5126e+07
4853.1053 1.1149e+15 2.4658e+07
4853.1211 1.1149e+15 2.4197e+07
4853.1369 1.1149e+15 2.3746e+07
4853.1528 1.1149e+15 2.3302e+07
4853.1686 1.1148e+15 2.2867e+07
4853.1845 1.1148e+15 2.2440e+07
4853.2003 1.1148e+15 2.2021e+07
4853.2161 1.1148e+15 2.1609e+07
4853.2320 1.1148e+15 2.1205e+07
4853.2478 1.1148e+15 2.0809e+07
4853.2636 1.1148e+15 2.0420e+07
4853.2795 1.1148e+15 2.0038e+07
4853.2953 1.1148e+15 1.9664e+07
4853.3111 1.1148e+15 1.9296e+07
4853.3270 1.1148e+15 1.8935e+07
4853.3428 1.1148e+15 1.8581e+07
4853.3586 1.1148e+15 1.8233e+07
4853.3745 1.1148e+15 1.7892e+07
4853.3903 1.1148e+15 1.7557e+07
4853.4061 1.1148e+15 1.7228e+07
4853.4220 1.1148e+15 1.6906e+07
4853.4378 1.1148e+15 1.6590e+07
4853.4537 1.1148e+15 1.6279e+07
4853.4695 1.1148e+15 1.5974e+07
4853.4853 1.1148e+15 1.5675e+07
4853.5012 1.1148e+15 1.5382e+07
4853.5170 1.1148e+15 1.5094e+07
4853.5328 1.1147e+15 1.4811e+07
4853.5487 1.1147e+15 1.4534e+07
4853.5645 1.1147e+15 1.4261e+07
4853.5803 1.1147e+15 1.3994e+07
4853.5962 1.1147e+15 1.3732e+07
4853.6120 1.1147e+15 1.3475e+07
4853.6278 1.1147e+15 1.3223e+07
4853.6437 1.1147e+15 1.2975e+07
4853.6595 1.1147e+15 1.2732e+07
4853.6753 1.1147e+15 1.2494e+07
4853.6912 1.1147e+15 1.2260e+07
4853.7070 1.1147e+15 1.2030e+07
4853.7229 1.1147e+15 1.1805e+07
4853.7387 1.1147e+15 1.1584e+07
4853.7545 1.1147e+15 1.1367e+07
4853.7704 1.1147e+15 1.1154e+07
4853.7862 1.1147e+15 1.0945e+07
4853.8020 1.1147e+15 1.0740e+07
4853.8179 1.1147e+15 1.0539e+07
4853.8337 1.1147e+15 1.0342e+07
4853.8495 1.1147e+15 1.0148e+07
4853.8654 1.1147e+15 9.9581e+06
4853.8812 1.1147e+15 9.7717e+06
4853.8970 1.1146e+15 9.5889e+06
4853.9129 1.1146e+15 9.4094e+06
4853.9287 1.1146e+15 9.2334e+06
4853.9445 1.1146e+15 9.0606e+06
4853.9604 1.1146e+15 8.8911e+06
4853.9762 1.1146e+15 8.7248e+06
4853.9920 1.1146e+15 8.5617e+06
4854.0079 1.1146e+15 8.4016e+06
4854.0237 1.1146e+15 8.2445e+06
4854.0396 1.1146e+15 8.0904e+06
4854.0554 1.1146e+15 7.9392e+06
4854.0712 1.1146e+15 7.7908e+06
4854.0871 1.1146e+15 7.6453e+06
4854.1029 1.1146e+15 7.5025e+06
4854.1187 1.1146e+15 7.3624e+06
4854.1346 1.1146e+15 7.2249e+06
4854.1504 1.1146e+15 7.0900e+06
4854.1662 1.1146e+15 6.9577e+06
4854.1821 1.1146e+15 6.8279e+06
4854.1979 1.1146e+15 6.7005e+06
4854.2137 1.1146e+15 6.5755e+06
4854.2296 1.1146e+15 6.4529e+06
4854.2454 1.1146e+15 6.3326e+06
4854.2612 1.1145e+15 6.2146e+06
4854.2771 1.1145e+15 6.0988e+06
4854.2929 1.1145e+15 5.9852e+06
4854.3088 1.1145e+15 5.8737e+06
4854.3246 1.1145e+15 5.7644e+06
4854.3404 1.1145e+15 5.6571e+06
4854.3563 1.1145e+15 5.5519e+06
4854.3721 1.1145e+15 5.4486e+06
4854.3879 1.1145e+15 5.3473e+06
4854.4038 1.1145e+15 5.2479e+06
4854.4196 1.1145e+15 5.1504e+06
4854.4354 1.1145e+15 5.0547e+06
4854.4513 1.1145e+15 4.9609e+06
4854.4671 1.1145e+15 4.8688e+06
4854.4829 1.1145e+15 4.7785e+06
4854.4988 1.1145e+15 4.6898e+06
4854.5146 1.1145e+15 4.6029e+06
4854.5304 1.1145e+15 4.5176e+06
4854.5463 1.1145e+15 4.4339e+06
4854.5621 1.1145e+15 4.3518e+06
4854.5780 1.1145e+15 4.2712e+06
4854.5938 1.1145e+15 4.1922e+06
4854.6096 1.1144e+15 4.1147e+06
4854.6255 1.1144e+15 4.0386e+06
4854.6413 1.1144e+15 3.9640e+06
4854.6571 1.1144e+15 3.8908e+06
4854.6730 1.1144e+15 3.8189e+06
4854.6888 1.1144e+15 3.7485e+06
4854.7046 1.1144e+15 3.6793e+06
4854.7205 1.1144e+15 3.6115e+06
4854.7363 1.1144e+15 3.5450e+06
4854.7521 1.1144e+15 3.4797e+06
4854.7680 1.1144e+15 3.4156e+06
4854.7838 1.1144e+15 3.3528e+06
4854.7996 1.1144e+15 3.2912e+06
4854.8155 1.1144e+15 3.2307e+06
4854.8313 1.1144e+15 3.1713e+06
4854.8472 1.1144e+15 3.1131e+06
4854.8630 1.1144e+15 3.0560e+06
4854.8788 1.1144e+15 3.0000e+06
4854.8947 1.1144e+15 2.9450e+06
4854.9105 1.1144e+15 2.8911e+06
4854.9263 1.1144e+15 2.8382e+06
4854.9422 1.1144e+15 2.7863e+06
4854.9580 1.1144e+15 2.7353e+06
4854.9738 1.1143e+15 2.6854e+06
4854.9897 1.1143e+15 2.6363e+06
4855.0055 1.1143e+15 2.5882e+06
4855.0213 1.1143e+15 2.5410e+06
4855.0372 1.1143e+15 2.4947e+06
4855.0530 1.1143e+15 2.4493e+06
4855.0688 1.1143e+15 2.4047e+06
4855.0847 1.1143e+15 2.3610e+06
4855.1005 1.1143e+15 2.3181e+06
4855.1163 1.1143e+15 2.2760e+06
4855.1322 1.1143e+15 2.2347e+06
4855.1480 1.1143e+15 2.1942e+06
4855.1639 1.1143e+15 2.1545e+06
4855.1797 1.1143e+15 2.1155e+06
4855.1955 1.1143e+15 2.0772e+06
4855.2114 1.1143e+15 2.0396e+06
4855.2272 1.1143e+15 2.0028e+06
4855.2430 1.1143e+15 1.9667e+06
4855.2589 1.1143e+15 1.9312e+06
4855.2747 1.1143e+15 1.8964e+06
4855.2905 1.1143e+15 1.8622e+06
4855.3064 1.1143e+15 1.8287e+06
4855.3222 1.1143e+15 1.7959e+06
4855.3380 1.1142e+15 1.7636e+06
4855.3539 1.1142e+15 1.7320e+06
4855.3697 1.1142e+15 1.7009e+06
4855.3855 1.1142e+15 1.6705e+06
4855.4014 1.1142e+15 1.6406e+06
4855.4172 1.1142e+15 1.6112e+06
4855.4331 1.1142e+15 1.5825e+06
4855.4489 1.1142e+15 1.5542e+06
