# Wavelength(Å) I_cont(erg/s/cm2/Å/sr) I_abs(erg/s/cm2/Å/sr)
3959.2793 6.8502e+14 6.6008e+14
3959.2913 6.8502e+14 6.6007e+14
3959.3034 6.8502e+14 6.6006e+14
3959.3155 6.8502e+14 6.6005e+14
3959.3276 6.8502e+14 6.6004e+14
3959.3397 6.8502e+14 6.6002e+14
3959.3518 6.8502e+14 6.6001e+14
3959.3639 6.8502e+14 6.6000e+14
3959.3760 6.8502e+14 6.5999e+14
3959.3881 6.8502e+14 6.5998e+14
3959.4002 6.8502e+14 6.5996e+14
3959.4123 6.8502e+14 6.5995e+14
3959.4244 6.8502e+14 6.5994e+14
3959.4365 6.8502e+14 6.5993e+14
3959.4486 6.8502e+14 6.5992e+14
3959.4607 6.8502e+14 6.5990e+14
3959.4728 6.8502e+14 6.5989e+14
3959.4849 6.8502e+14 6.5988e+14
3959.4970 6.8502e+14 6.5987e+14
3959.5091 6.8503e+14 6.5985e+14
3959.5212 6.8503e+14 6.5984e+14
3959.5333 6.8503e+14 6.5983e+14
3959.5454 6.8503e+14 6.5982e+14
3959.5575 6.8503e+14 6.5981e+14
3959.5696 6.8503e+14 6.5979e+14
3959.5817 6.8503e+14 6.5978e+14
3959.5938 6.8503e+14 6.5977e+14
3959.6059 6.8503e+14 6.5976e+14
3959.6180 6.8503e+14 6.5975e+14
3959.6301 6.8503e+14 6.5973e+14
3959.6422 6.8503e+14 6.5972e+14
3959.6543 6.8503e+14 6.5971e+14
3959.6664 6.8503e+14 6.5970e+14
3959.6785 6.8503e+14 6.5969e+14
3959.6905 6.8503e+14 6.5967e+14
3959.7026 6.8503e+14 6.5966e+14
3959.7147 6.8503e+14 6.5965e+14
3959.7268 6.8503e+14 6.5964e+14
3959.7389 6.8503e+14 6.5963e+14
3959.7510 6.8503e+14 6.5961e+14
3959.7631 6.8503e+14 6.5960e+14
3959.7752 6.8504e+14 6.5959e+14
3959.7873 6.8504e+14 6.5958e+14
3959.7994 6.8504e+14 6.5957e+14
3959.8115 6.8504e+14 6.5955e+14
3959.8236 6.8504e+14 6.5954e+14
3959.8357 6.8504e+14 6.5953e+14
3959.8478 6.8504e+14 6.5952e+14
3959.8599 6.8504e+14 6.5951e+14
3959.8720 6.8504e+14 6.5949e+14
3959.8841 6.8504e+14 6.5948e+14
3959.8962 6.8504e+14 6.5947e+14
3959.9083 6.8504e+14 6.5946e+14
3959.9204 6.8504e+14 6.5945e+14
3959.9325 6.8504e+14 6.5943e+14
3959.9446 6.8504e+14 6.5942e+14
3959.9567 6.8504e+14 6.5941e+14
3959.9688 6.8504e+14 6.5940e+14
3959.9809 6.8504e+14 6.5939e+14
3959.9930 6.8504e+14 6.5938e+14
3960.0051 6.8504e+14 6.5936e+14
3960.0172 6.8504e+14 6.5935e+14
3960.0293 6.8504e+14 6.5934e+14
3960.0414 6.8505e+14 6.5933e+14
3960.0535 6.8505e+14 6.5932e+14
3960.0656 6.8505e+14 6.5930e+14
3960.0777 6.8505e+14 6.5929e+14
3960.0897 6.8505e+14 6.5928e+14
3960.1018 6.8505e+14 6.5927e+14
3960.1139 6.8505e+14 6.5926e+14
3960.1260 6.8505e+14 6.5924e+14
3960.1381 6.8505e+14 6.5923e+14
3960.1502 6.8505e+14 6.5922e+14
3960.1623 6.8505e+14 6.5921e+14
3960.1744 6.8505e+14 6.5920e+14
3960.1865 6.8505e+14 6.5918e+14
3960.1986 6.8505e+14 6.5917e+14
3960.2107 6.8505e+14 6.5916e+14
3960.2228 6.8505e+14 6.5915e+14
3960.2349 6.8505e+14 6.5914e+14
3960.2470 6.8505e+14 6.5912e+14
3960.2591 6.8505e+14 6.5911e+14
3960.2712 6.8505e+14 6.5910e+14
3960.2833 6.8505e+14 6.5909e+14
3960.2954 6.8505e+14 6.5908e+14
3960.3075 6.8506e+14 6.5907e+14
3960.3196 6.8506e+14 6.5905e+14
3960.3317 6.8506e+14 6.5904e+14
3960.3438 6.8506e+14 6.5903e+14
3960.3559 6.8506e+14 6.5902e+14
3960.3680 6.8506e+14 6.5901e+14
3960.3801 6.8506e+14 6.5899e+14
3960.3922 6.8506e+14 6.5898e+14
3960.4043 6.8506e+14 6.5897e+14
3960.4164 6.8506e+14 6.5896e+14
3960.4285 6.8506e+14 6.5895e+14
3960.4406 6.8506e+14 6.5894e+14
3960.4527 6.8506e+14 6.5892e+14
3960.4648 6.8506e+14 6.5891e+14
3960.4769 6.8506e+14 6.5890e+14
3960.4889 6.8506e+14 6.5889e+14
3960.5010 6.8506e+14 6.5888e+14
3960.5131 6.8506e+14 6.5886e+14
3960.5252 6.8506e+14 6.5885e+14
3960.5373 6.8506e+14 6.5884e+14
3960.5494 6.8506e+14 6.5883e+14
3960.5615 6.8506e+14 6.5882e+14
3960.5736 6.8507e+14 6.5881e+14
3960.5857 6.8507e+14 6.5879e+14
3960.5978 6.8507e+14 6.5878e+14
3960.6099 6.8507e+14 6.5877e+14
3960.6220 6.8507e+14 6.5876e+14
3960.6341 6.8507e+14 6.5875e+14
3960.6462 6.8507e+14 6.5873e+14
3960.6583 6.8507e+14 6.5872e+14
3960.6704 6.8507e+14 6.5871e+14
3960.6825 6.8507e+14 6.5870e+14
3960.6946 6.8507e+14 6.5869e+14
3960.7067 6.8507e+14 6.5868e+14
3960.7188 6.8507e+14 6.5866e+14
3960.7309 6.8507e+14 6.5865e+14
3960.7430 6.8507e+14 6.5864e+14
3960.7551 6.8507e+14 6.5863e+14
3960.7672 6.8507e+14 6.5862e+14
3960.7793 6.8507e+14 6.5861e+14
3960.7914 6.8507e+14 6.5859e+14
3960.8035 6.8507e+14 6.5858e+14
3960.8156 6.8507e+14 6.5857e+14
3960.8277 6.8508e+14 6.5856e+14
3960.8398 6.8508e+14 6.5855e+14
3960.8519 6.8508e+14 6.5854e+14
3960.8640 6.8508e+14 6.5852e+14
3960.8761 6.8508e+14 6.5851e+14
3960.8881 6.8508e+14 6.5850e+14
3960.9002 6.8508e+14 6.5849e+14
3960.9123 6.8508e+14 6.5848e+14
3960.9244 6.8508e+14 6.5847e+14
3960.9365 6.8508e+14 6.5845e+14
3960.9486 6.8508e+14 6.5844e+14
3960.9607 6.8508e+14 6.5843e+14
3960.9728 6.8508e+14 6.5842e+14
3960.9849 6.8508e+14 6.5841e+14
3960.9970 6.8508e+14 6.5840e+14
3961.0091 6.8508e+14 6.5838e+14
3961.0212 6.8508e+14 6.5837e+14
3961.0333 6.8508e+14 6.5836e+14
3961.0454 6.8508e+14 6.5835e+14
3961.0575 6.8508e+14 6.5834e+14
3961.0696 6.8508e+14 6.5833e+14
3961.0817 6.8508e+14 6.5831e+14
3961.0938 6.8509e+14 6.5830e+14
3961.1059 6.8509e+14 6.5829e+14
3961.1180 6.8509e+14 6.5828e+14
3961.1301 6.8509e+14 6.5827e+14
3961.1422 6.8509e+14 6.5826e+14
3961.1543 6.8509e+14 6.5825e+14
3961.1664 6.8509e+14 6.5823e+14
3961.1785 6.8509e+14 6.5822e+14
3961.1906 6.8509e+14 6.5821e+14
3961.2027 6.8509e+14 6.5820e+14
3961.2148 6.8509e+14 6.5819e+14
3961.2269 6.8509e+14 6.5818e+14
3961.2390 6.8509e+14 6.5816e+14
3961.2511 6.8509e+14 6.5815e+14
3961.2632 6.8509e+14 6.5814e+14
3961.2753 6.8509e+14 6.5813e+14
3961.2873 6.8509e+14 6.5812e+14
3961.2994 6.8509e+14 6.5811e+14
3961.3115 6.8509e+14 6.5810e+14
3961.3236 6.8509e+14 6.5808e+14
3961.3357 6.8509e+14 6.5807e+14
3961.3478 6.8509e+14 6.5806e+14
3961.3599 6.8510e+14 6.5805e+14
3961.3720 6.8510e+14 6.5804e+14
3961.3841 6.8510e+14 6.5803e+14
3961.3962 6.8510e+14 6.5802e+14
3961.4083 6.8510e+14 6.5800e+14
3961.4204 6.8510e+14 6.5799e+14
3961.4325 6.8510e+14 6.5798e+14
3961.4446 6.8510e+14 6.5797e+14
3961.4567 6.8510e+14 6.5796e+14
3961.4688 6.8510e+14 6.5795e+14
3961.4809 6.8510e+14 6.5794e+14
3961.4930 6.8510e+14 6.5792e+14
3961.5051 6.8510e+14 6.5791e+14
3961.5172 6.8510e+14 6.5790e+14
3961.5293 6.8510e+14 6.5789e+14
3961.5414 6.8510e+14 6.5788e+14
3961.5535 6.8510e+14 6.5787e+14
3961.5656 6.8510e+14 6.5786e+14
3961.5777 6.8510e+14 6.5784e+14
3961.5898 6.8510e+14 6.5783e+14
3961.6019 6.8510e+14 6.5782e+14
3961.6140 6.8510e+14 6.5781e+14
3961.6261 6.8511e+14 6.5780e+14
3961.6382 6.8511e+14 6.5779e+14
3961.6503 6.8511e+14 6.5778e+14
3961.6624 6.8511e+14 6.5777e+14
3961.6745 6.8511e+14 6.5775e+14
3961.6866 6.8511e+14 6.5774e+14
3961.6986 6.8511e+14 6.5773e+14
3961.7107 6.8511e+14 6.5772e+14
3961.7228 6.8511e+14 6.5771e+14
3961.7349 6.8511e+14 6.5770e+14
3961.7470 6.8511e+14 6.5769e+14
3961.7591 6.8511e+14 6.5768e+14
3961.7712 6.8511e+14 6.5766e+14
3961.7833 6.8511e+14 6.5765e+14
3961.7954 6.8511e+14 6.5764e+14
3961.8075 6.8511e+14 6.5763e+14
3961.8196 6.8511e+14 6.5762e+14
3961.8317 6.8511e+14 6.5761e+14
3961.8438 6.8511e+14 6.5760e+14
3961.8559 6.8511e+14 6.5759e+14
3961.8680 6.8511e+14 6.5757e+14
3961.8801 6.8511e+14 6.5756e+14
3961.8922 6.8512e+14 6.5755e+14
3961.9043 6.8512e+14 6.5754e+14
3961.9164 6.8512e+14 6.5753e+14
3961.9285 6.8512e+14 6.5752e+14
3961.9406 6.8512e+14 6.5751e+14
3961.9527 6.8512e+14 6.5750e+14
3961.9648 6.8512e+14 6.5749e+14
3961.9769 6.8512e+14 6.5747e+14
3961.9890 6.8512e+14 6.5746e+14
3962.0011 6.8512e+14 6.5745e+14
3962.0132 6.8512e+14 6.5744e+14
3962.0253 6.8512e+14 6.5743e+14
3962.0374 6.8512e+14 6.5742e+14
3962.0495 6.8512e+14 6.5741e+14
3962.0616 6.8512e+14 6.5740e+14
3962.0737 6.8512e+14 6.5739e+14
3962.0858 6.8512e+14 6.5737e+14
3962.0978 6.8512e+14 6.5736e+14
3962.1099 6.8512e+14 6.5735e+14
3962.1220 6.8512e+14 6.5734e+14
3962.1341 6.8512e+14 6.5733e+14
3962.1462 6.8512e+14 6.5732e+14
3962.1583 6.8513e+14 6.5731e+14
3962.1704 6.8513e+14 6.5730e+14
3962.1825 6.8513e+14 6.5729e+14
3962.1946 6.8513e+14 6.5728e+14
3962.2067 6.8513e+14 6.5726e+14
3962.2188 6.8513e+14 6.5725e+14
3962.2309 6.8513e+14 6.5724e+14
3962.2430 6.8513e+14 6.5723e+14
3962.2551 6.8513e+14 6.5722e+14
3962.2672 6.8513e+14 6.5721e+14
3962.2793 6.8513e+14 6.5720e+14
3962.2914 6.8513e+14 6.5719e+14
3962.3035 6.8513e+14 6.5718e+14
3962.3156 6.8513e+14 6.5717e+14
3962.3277 6.8513e+14 6.5716e+14
3962.3398 6.8513e+14 6.5714e+14
3962.3519 6.8513e+14 6.5713e+14
3962.3640 6.8513e+14 6.5712e+14
3962.3761 6.8513e+14 6.5711e+14
3962.3882 6.8513e+14 6.5710e+14
3962.4003 6.8513e+14 6.5709e+14
3962.4124 6.8513e+14 6.5708e+14
3962.4245 6.8514e+14 6.5707e+14
3962.4366 6.8514e+14 6.5706e+14
3962.4487 6.8514e+14 6.5705e+14
3962.4608 6.8514e+14 6.5704e+14
3962.4729 6.8514e+14 6.5703e+14
3962.4850 6.8514e+14 6.5701e+14
3962.4970 6.8514e+14 6.5700e+14
3962.5091 6.8514e+14 6.5699e+14
3962.5212 6.8514e+14 6.5698e+14
3962.5333 6.8514e+14 6.5697e+14
3962.5454 6.8514e+14 6.5696e+14
3962.5575 6.8514e+14 6.5695e+14
3962.5696 6.8514e+14 6.5694e+14
3962.5817 6.8514e+14 6.5693e+14
3962.5938 6.8514e+14 6.5692e+14
3962.6059 6.8514e+14 6.5691e+14
3962.6180 6.8514e+14 6.5690e+14
3962.6301 6.8514e+14 6.5689e+14
3962.6422 6.8514e+14 6.5688e+14
3962.6543 6.8514e+14 6.5686e+14
3962.6664 6.8514e+14 6.5685e+14
3962.6785 6.8514e+14 6.5684e+14
3962.6906 6.8515e+14 6.5683e+14
3962.7027 6.8515e+14 6.5682e+14
3962.7148 6.8515e+14 6.5681e+14
3962.7269 6.8515e+14 6.5680e+14
3962.7390 6.8515e+14 6.5679e+14
3962.7511 6.8515e+14 6.5678e+14
3962.7632 6.8515e+14 6.5677e+14
3962.7753 6.8515e+14 6.5676e+14
3962.7874 6.8515e+14 6.5675e+14
3962.7995 6.8515e+14 6.5674e+14
3962.8116 6.8515e+14 6.5673e+14
3962.8237 6.8515e+14 6.5672e+14
3962.8358 6.8515e+14 6.5671e+14
3962.8479 6.8515e+14 6.5670e+14
3962.8600 6.8515e+14 6.5669e+14
3962.8721 6.8515e+14 6.5667e+14
3962.8842 6.8515e+14 6.5666e+14
3962.8962 6.8515e+14 6.5665e+14
3962.9083 6.8515e+14 6.5664e+14
3962.9204 6.8515e+14 6.5663e+14
3962.9325 6.8515e+14 6.5662e+14
3962.9446 6.8515e+14 6.5661e+14
3962.9567 6.8515e+14 6.5660e+14
3962.9688 6.8516e+14 6.5659e+14
3962.9809 6.8516e+14 6.5658e+14
3962.9930 6.8516e+14 6.5657e+14
3963.0051 6.8516e+14 6.5656e+14
3963.0172 6.8516e+14 6.5655e+14
3963.0293 6.8516e+14 6.5654e+14
3963.0414 6.8516e+14 6.5653e+14
3963.0535 6.8516e+14 6.5652e+14
3963.0656 6.8516e+14 6.5651e+14
3963.0777 6.8516e+14 6.5650e+14
3963.0898 6.8516e+14 6.5649e+14
3963.1019 6.8516e+14 6.5648e+14
3963.1140 6.8516e+14 6.5647e+14
3963.1261 6.8516e+14 6.5646e+14
3963.1382 6.8516e+14 6.5645e+14
3963.1503 6.8516e+14 6.5644e+14
3963.1624 6.8516e+14 6.5643e+14
3963.1745 6.8516e+14 6.5642e+14
3963.1866 6.8516e+14 6.5641e+14
3963.1987 6.8516e+14 6.5640e+14
3963.2108 6.8516e+14 6.5639e+14
3963.2229 6.8516e+14 6.5638e+14
3963.2350 6.8517e+14 6.5637e+14
3963.2471 6.8517e+14 6.5636e+14
3963.2592 6.8517e+14 6.5635e+14
3963.2713 6.8517e+14 6.5634e+14
3963.2834 6.8517e+14 6.5632e+14
3963.2954 6.8517e+14 6.5631e+14
3963.3075 6.8517e+14 6.5630e+14
3963.3196 6.8517e+14 6.5629e+14
3963.3317 6.8517e+14 6.5628e+14
3963.3438 6.8517e+14 6.5627e+14
3963.3559 6.8517e+14 6.5626e+14
3963.3680 6.8517e+14 6.5625e+14
3963.3801 6.8517e+14 6.5624e+14
3963.3922 6.8517e+14 6.5623e+14
3963.4043 6.8517e+14 6.5622e+14
3963.4164 6.8517e+14 6.5621e+14
3963.4285 6.8517e+14 6.5620e+14
3963.4406 6.8517e+14 6.5619e+14
3963.4527 6.8517e+14 6.5618e+14
3963.4648 6.8517e+14 6.5617e+14
3963.4769 6.8517e+14 6.5616e+14
3963.4890 6.8517e+14 6.5615e+14
3963.5011 6.8518e+14 6.5614e+14
3963.5132 6.8518e+14 6.5613e+14
3963.5253 6.8518e+14 6.5612e+14
3963.5374 6.8518e+14 6.5611e+14
3963.5495 6.8518e+14 6.5611e+14
3963.5616 6.8518e+14 6.5610e+14
3963.5737 6.8518e+14 6.5609e+14
3963.5858 6.8518e+14 6.5608e+14
3963.5979 6.8518e+14 6.5607e+14
3963.6100 6.8518e+14 6.5606e+14
3963.6221 6.8518e+14 6.5605e+14
3963.6342 6.8518e+14 6.5604e+14
3963.6463 6.8518e+14 6.5603e+14
3963.6584 6.8518e+14 6.5602e+14
3963.6705 6.8518e+14 6.5601e+14
3963.6826 6.8518e+14 6.5600e+14
3963.6946 6.8518e+14 6.5599e+14
3963.7067 6.8518e+14 6.5598e+14
3963.7188 6.8518e+14 6.5597e+14
3963.7309 6.8518e+14 6.5596e+14
3963.7430 6.8518e+14 6.5595e+14
3963.7551 6.8518e+14 6.5594e+14
3963.7672 6.8519e+14 6.5593e+14
3963.7793 6.8519e+14 6.5592e+14
3963.7914 6.8519e+14 6.5591e+14
3963.8035 6.8519e+14 6.5590e+14
3963.8156 6.8519e+14 6.5589e+14
3963.8277 6.8519e+14 6.5588e+14
3963.8398 6.8519e+14 6.5587e+14
3963.8519 6.8519e+14 6.5586e+14
3963.8640 6.8519e+14 6.5585e+14
3963.8761 6.8519e+14 6.5584e+14
3963.8882 6.8519e+14 6.5583e+14
3963.9003 6.8519e+14 6.5582e+14
3963.9124 6.8519e+14 6.5581e+14
3963.9245 6.8519e+14 6.5581e+14
3963.9366 6.8519e+14 6.5580e+14
3963.9487 6.8519e+14 6.5579e+14
3963.9608 6.8519e+14 6.5578e+14
3963.9729 6.8519e+14 6.5577e+14
3963.9850 6.8519e+14 6.5576e+14
3963.9971 6.8519e+14 6.5575e+14
3964.0092 6.8519e+14 6.5574e+14
3964.0213 6.8519e+14 6.5573e+14
3964.0334 6.8519e+14 6.5572e+14
3964.0455 6.8520e+14 6.5571e+14
3964.0576 6.8520e+14 6.5570e+14
3964.0697 6.8520e+14 6.5569e+14
3964.0818 6.8520e+14 6.5568e+14
3964.0938 6.8520e+14 6.5567e+14
3964.1059 6.8520e+14 6.5566e+14
3964.1180 6.8520e+14 6.5565e+14
3964.1301 6.8520e+14 6.5565e+14
3964.1422 6.8520e+14 6.5564e+14
3964.1543 6.8520e+14 6.5563e+14
3964.1664 6.8520e+14 6.5562e+14
3964.1785 6.8520e+14 6.5561e+14
3964.1906 6.8520e+14 6.5560e+14
3964.2027 6.8520e+14 6.5559e+14
3964.2148 6.8520e+14 6.5558e+14
3964.2269 6.8520e+14 6.5557e+14
3964.2390 6.8520e+14 6.5556e+14
3964.2511 6.8520e+14 6.5555e+14
3964.2632 6.8520e+14 6.5554e+14
3964.2753 6.8520e+14 6.5554e+14
3964.2874 6.8520e+14 6.5553e+14
3964.2995 6.8520e+14 6.5552e+14
3964.3116 6.8521e+14 6.5551e+14
3964.3237 6.8521e+14 6.5550e+14
3964.3358 6.8521e+14 6.5549e+14
3964.3479 6.8521e+14 6.5548e+14
3964.3600 6.8521e+14 6.5547e+14
3964.3721 6.8521e+14 6.5546e+14
3964.3842 6.8521e+14 6.5545e+14
3964.3963 6.8521e+14 6.5545e+14
3964.4084 6.8521e+14 6.5544e+14
3964.4205 6.8521e+14 6.5543e+14
3964.4326 6.8521e+14 6.5542e+14
3964.4447 6.8521e+14 6.5541e+14
3964.4568 6.8521e+14 6.5540e+14
3964.4689 6.8521e+14 6.5539e+14
3964.4810 6.8521e+14 6.5538e+14
3964.4930 6.8521e+14 6.5537e+14
3964.5051 6.8521e+14 6.5536e+14
3964.5172 6.8521e+14 6.5536e+14
3964.5293 6.8521e+14 6.5535e+14
3964.5414 6.8521e+14 6.5534e+14
3964.5535 6.8521e+14 6.5533e+14
3964.5656 6.8521e+14 6.5532e+14
3964.5777 6.8522e+14 6.5531e+14
3964.5898 6.8522e+14 6.5530e+14
3964.6019 6.8522e+14 6.5529e+14
3964.6140 6.8522e+14 6.5529e+14
3964.6261 6.8522e+14 6.5528e+14
3964.6382 6.8522e+14 6.5527e+14
3964.6503 6.8522e+14 6.5526e+14
3964.6624 6.8522e+14 6.5525e+14
3964.6745 6.8522e+14 6.5524e+14
3964.6866 6.8522e+14 6.5523e+14
3964.6987 6.8522e+14 6.5523e+14
3964.7108 6.8522e+14 6.5522e+14
3964.7229 6.8522e+14 6.5521e+14
3964.7350 6.8522e+14 6.5520e+14
3964.7471 6.8522e+14 6.5519e+14
3964.7592 6.8522e+14 6.5518e+14
3964.7713 6.8522e+14 6.5517e+14
3964.7834 6.8522e+14 6.5517e+14
3964.7955 6.8522e+14 6.5516e+14
3964.8076 6.8522e+14 6.5515e+14
3964.8197 6.8522e+14 6.5514e+14
3964.8318 6.8522e+14 6.5513e+14
3964.8439 6.8522e+14 6.5512e+14
3964.8560 6.8523e+14 6.5511e+14
3964.8681 6.8523e+14 6.5511e+14
3964.8802 6.8523e+14 6.5510e+14
3964.8922 6.8523e+14 6.5509e+14
3964.9043 6.8523e+14 6.5508e+14
3964.9164 6.8523e+14 6.5507e+14
3964.9285 6.8523e+14 6.5506e+14
3964.9406 6.8523e+14 6.5506e+14
3964.9527 6.8523e+14 6.5505e+14
3964.9648 6.8523e+14 6.5504e+14
3964.9769 6.8523e+14 6.5503e+14
3964.9890 6.8523e+14 6.5502e+14
3965.0011 6.8523e+14 6.5501e+14
3965.0132 6.8523e+14 6.5501e+14
3965.0253 6.8523e+14 6.5500e+14
3965.0374 6.8523e+14 6.5499e+14
3965.0495 6.8523e+14 6.5498e+14
3965.0616 6.8523e+14 6.5497e+14
3965.0737 6.8523e+14 6.5497e+14
3965.0858 6.8523e+14 6.5496e+14
3965.0979 6.8523e+14 6.5495e+14
3965.1100 6.8523e+14 6.5494e+14
3965.1221 6.8524e+14 6.5493e+14
3965.1342 6.8524e+14 6.5493e+14
3965.1463 6.8524e+14 6.5492e+14
3965.1584 6.8524e+14 6.5491e+14
3965.1705 6.8524e+14 6.5490e+14
3965.1826 6.8524e+14 6.5489e+14
3965.1947 6.8524e+14 6.5489e+14
3965.2068 6.8524e+14 6.5488e+14
3965.2189 6.8524e+14 6.5487e+14
3965.2310 6.8524e+14 6.5486e+14
3965.2431 6.8524e+14 6.5485e+14
3965.2552 6.8524e+14 6.5485e+14
3965.2673 6.8524e+14 6.5484e+14
3965.2794 6.8524e+14 6.5483e+14
3965.2915 6.8524e+14 6.5482e+14
3965.3035 6.8524e+14 6.5481e+14
3965.3156 6.8524e+14 6.5481e+14
3965.3277 6.8524e+14 6.5480e+14
3965.3398 6.8524e+14 6.5479e+14
3965.3519 6.8524e+14 6.5478e+14
3965.3640 6.8524e+14 6.5478e+14
3965.3761 6.8524e+14 6.5477e+14
3965.3882 6.8524e+14 6.5476e+14
3965.4003 6.8525e+14 6.5475e+14
3965.4124 6.8525e+14 6.5474e+14
3965.4245 6.8525e+14 6.5474e+14
3965.4366 6.8525e+14 6.5473e+14
3965.4487 6.8525e+14 6.5472e+14
3965.4608 6.8525e+14 6.5471e+14
3965.4729 6.8525e+14 6.5471e+14
3965.4850 6.8525e+14 6.5470e+14
3965.4971 6.8525e+14 6.5469e+14
3965.5092 6.8525e+14 6.5468e+14
3965.5213 6.8525e+14 6.5468e+14
3965.5334 6.8525e+14 6.5467e+14
3965.5455 6.8525e+14 6.5466e+14
3965.5576 6.8525e+14 6.5465e+14
3965.5697 6.8525e+14 6.5465e+14
3965.5818 6.8525e+14 6.5464e+14
3965.5939 6.8525e+14 6.5463e+14
3965.6060 6.8525e+14 6.5462e+14
3965.6181 6.8525e+14 6.5462e+14
3965.6302 6.8525e+14 6.5461e+14
