# teff = 8000
# feh = 0
# logg = 4
# Columns: wavelength(Angstrom), flux(erg / (Angstrom s cm2))
3.799999999999999545e+03 2.011332291987111047e+07
3.800356159735154961e+03 2.246417891749656573e+07
3.800712352851825017e+03 2.107834905042496696e+07
3.801068579353135192e+03 2.669090956480746344e+07
3.801424839242221879e+03 2.860503527801962569e+07
3.801781132522210555e+03 3.002468572661386803e+07
3.802137459196231248e+03 3.182246961931791529e+07
3.802493819267408981e+03 3.302605657830581814e+07
3.802850212738882874e+03 3.053730363162643462e+07
3.803206639613778862e+03 3.327086875699171051e+07
3.803563099895227424e+03 3.772446823782519996e+07
3.803919593586360406e+03 3.892093639972510934e+07
3.804276120690305106e+03 3.946580385357857496e+07
3.804632681210200644e+03 4.111206897162483633e+07
3.804989275149174773e+03 3.998358922875288874e+07
3.805345902510360702e+03 4.217904891969435662e+07
3.805702563296890276e+03 4.331163095462163538e+07
3.806059257511892611e+03 4.444532528186854720e+07
3.806415985158508647e+03 3.891446963315550983e+07
3.806772746239867956e+03 4.630740443281209469e+07
3.807129540759104202e+03 4.464507707688590884e+07
3.807486368719346956e+03 4.721536310997185111e+07
3.807843230123739431e+03 4.065315223992197961e+07
3.808200124975411200e+03 4.222531190950499475e+07
3.808557053277498198e+03 4.162109736835993826e+07
3.808914015033134547e+03 5.041347253984859586e+07
3.809271010245452999e+03 4.980552708695148677e+07
3.809628038917595859e+03 4.941259218161825836e+07
3.809985101052696336e+03 4.804630446334800124e+07
3.810342196653889914e+03 5.254814714057761431e+07
3.810699325724310256e+03 4.906022915646586567e+07
3.811056488267101486e+03 5.359812223211210966e+07
3.811413684285396812e+03 5.377742698542226851e+07
3.811770913782334446e+03 4.917272116599699855e+07
3.812128176761051691e+03 5.350825620942628384e+07
3.812485473224682664e+03 5.490757811542426050e+07
3.812842803176374218e+03 4.953291650631602108e+07
3.813200166619260472e+03 5.511320739440639317e+07
3.813557563556481000e+03 5.550520270664487779e+07
3.813914993991174470e+03 4.567047066346759349e+07
3.814272457926477273e+03 4.810637904884612560e+07
3.814629955365536262e+03 4.542355260018163174e+07
3.814987486311488738e+03 4.766507581999562681e+07
3.815345050767474277e+03 5.172065174154950678e+07
3.815702648736630181e+03 3.920161908132012933e+07
3.816060280222105121e+03 5.598584866268252581e+07
3.816417945227036853e+03 5.316458942504777014e+07
3.816775643754567227e+03 4.450131668497193605e+07
3.817133375807837183e+03 5.292274367203574628e+07
3.817491141389985842e+03 4.935666047550225258e+07
3.817848940504163693e+03 5.474112243397066742e+07
3.818206773153509403e+03 5.691113555001465231e+07
3.818564639341165730e+03 5.015236874925319850e+07
3.818922539070276343e+03 5.583722363187206537e+07
3.819280472343981728e+03 5.311265000744237006e+07
3.819638439165432374e+03 5.636010500928393751e+07
3.819996439537770129e+03 5.629552376832485199e+07
3.820354473464138209e+03 5.665353399578763545e+07
3.820712540947678917e+03 5.029798756645802408e+07
3.821070641991544107e+03 5.588601171562143415e+07
3.821428776598876084e+03 3.817916509806226939e+07
3.821786944772820334e+03 5.435721459202629328e+07
3.822145146516523255e+03 4.670819952222159505e+07
3.822503381833126696e+03 5.530933273647997528e+07
3.822861650725785694e+03 4.539259738851870596e+07
3.823219953197643008e+03 5.249994839906825125e+07
3.823578289251845945e+03 5.448598400217590481e+07
3.823936658891538173e+03 5.332431477844391763e+07
3.824295062119875638e+03 5.376866484200298786e+07
3.824653498940002009e+03 4.832970238791336864e+07
3.825011969355065958e+03 5.034085568205596507e+07
3.825370473368216153e+03 3.717115479261663556e+07
3.825729010982598084e+03 4.896112988713087142e+07
3.826087582201368605e+03 4.972085789420264959e+07
3.826446187027673204e+03 4.867042795635037869e+07
3.826804825464661917e+03 4.081343589887650311e+07
3.827163497515485233e+03 4.435597335728912801e+07
3.827522203183289548e+03 4.819610879047890007e+07
3.827880942471233539e+03 4.365821663399560004e+07
3.828239715382464055e+03 4.410684052042384446e+07
3.828598521920132953e+03 4.365504418616110086e+07
3.828957362087387992e+03 3.521500675073819607e+07
3.829316235887388302e+03 4.392442026886334270e+07
3.829675143323283010e+03 4.335279652806137502e+07
3.830034084398224422e+03 4.214026673927501589e+07
3.830393059115364849e+03 2.695869476553828642e+07
3.830752067477854780e+03 3.778293680409348756e+07
3.831111109488854254e+03 3.898611485841821879e+07
3.831470185151513761e+03 3.847948268153659254e+07
3.831829294468986973e+03 3.468627899815183133e+07
3.832188437444424835e+03 3.592521823505032063e+07
3.832547614080989661e+03 3.470795559683314711e+07
3.832906824381831939e+03 3.064418279673936591e+07
3.833266068350107616e+03 2.341710329734162241e+07
3.833625345988971276e+03 2.906511201803641766e+07
3.833984657301576135e+03 2.605833172724344954e+07
3.834344002291084962e+03 2.456050295554297417e+07
3.834703380960650975e+03 2.476803699421416968e+07
3.835062793313430120e+03 2.224923146851498261e+07
3.835422239352580618e+03 1.686775995742775127e+07
3.835781719081254778e+03 1.760129910818415880e+07
3.836141232502618095e+03 1.411325242797747999e+07
3.836500779619825153e+03 1.047374597807734646e+07
3.836860360436033716e+03 1.488310961896642298e+07
3.837219974954398367e+03 1.715399218903514370e+07
3.837579623178085967e+03 2.010179770807996392e+07
3.837939305110251098e+03 2.209520289896111190e+07
3.838299020754053799e+03 2.471150525815322623e+07
3.838658770112653656e+03 2.706375370124421641e+07
3.839018553189206159e+03 2.875334697321657464e+07
3.839378369986879989e+03 2.058121812775307149e+07
3.839738220508831546e+03 3.188612467614885420e+07
3.840098104758221325e+03 3.354366359646067768e+07
3.840458022738207092e+03 3.146148795982170478e+07
3.840817974451957980e+03 3.372041188347096741e+07
3.841177959902632210e+03 3.787352416909842938e+07
3.841537979093390732e+03 3.127045632421198487e+07
3.841898032027396766e+03 3.965827465133889765e+07
3.842258118707808990e+03 3.113961683453251049e+07
3.842618239137797445e+03 4.237008419815860689e+07
3.842978393320522173e+03 4.211049024732314050e+07
3.843338581259146849e+03 4.444835811836712062e+07
3.843698802956834697e+03 4.562651251036271453e+07
3.844059058416745756e+03 4.015564079610640556e+07
3.844419347642052799e+03 4.114742069579237700e+07
3.844779670635916773e+03 4.348419830012085289e+07
3.845140027401501811e+03 4.703089474946882576e+07
3.845500417941970227e+03 4.818583163293751329e+07
3.845860842260494792e+03 4.991486638938897103e+07
3.846221300360237819e+03 4.455697246137943864e+07
3.846581792244365715e+03 4.656028695715957880e+07
3.846942317916044431e+03 4.729976617764735222e+07
3.847302877378436733e+03 5.198040512044791877e+07
3.847663470634718124e+03 4.835170585940920562e+07
3.848024097688051825e+03 4.414567480297157168e+07
3.848384758541605606e+03 5.251714590388424695e+07
3.848745453198543146e+03 5.535108935378023237e+07
3.849106181662040854e+03 5.479992433191287518e+07
3.849466943935263316e+03 5.131938468526919186e+07
3.849827740021379668e+03 5.633889237441939861e+07
3.850188569923558134e+03 5.530481244217217714e+07
3.850549433644965575e+03 4.888145556943329424e+07
3.850910331188778400e+03 4.744160620761718601e+07
3.851271262558163471e+03 5.489908063462448865e+07
3.851632227756290831e+03 5.669701021897637099e+07
3.851993226786330979e+03 4.974462424876987934e+07
3.852354259651451230e+03 5.926740357775410265e+07
3.852715326354830722e+03 5.938586094933163375e+07
3.853076426899637227e+03 5.912497350756514817e+07
3.853437561289041696e+03 5.887896394281314313e+07
3.853798729526212810e+03 5.282269276677500457e+07
3.854159931614331526e+03 5.935160622968139499e+07
3.854521167556565615e+03 5.800289674583185464e+07
3.854882437356088758e+03 5.175675695763450116e+07
3.855243741016073727e+03 5.787524304102736712e+07
3.855605078539690567e+03 5.700907000506578386e+07
3.855966449930121144e+03 6.174121865150255710e+07
3.856327855190535956e+03 5.982307016723459214e+07
3.856689294324108687e+03 5.972503524032634497e+07
3.857050767334014381e+03 4.295456178259325773e+07
3.857412274223424902e+03 4.815589969181777537e+07
3.857773814995523026e+03 6.117820571137135476e+07
3.858135389653480161e+03 6.237306382137946039e+07
3.858496998200472717e+03 6.220523555190840364e+07
3.858858640639673467e+03 5.947043646537448466e+07
3.859220316974266098e+03 5.558339623395816237e+07
3.859582027207423835e+03 5.651943385166051239e+07
3.859943771342323998e+03 5.313241503961141407e+07
3.860305549382143909e+03 5.339954859756445140e+07
3.860667361330057247e+03 6.113465189842829108e+07
3.861029207189250428e+03 4.672183432999984175e+07
3.861391086962897589e+03 6.177868745573664457e+07
3.861753000654177413e+03 6.215101035585350543e+07
3.862114948266265401e+03 6.144403569199737161e+07
3.862476929802347968e+03 5.706475303315991908e+07
3.862838945265601069e+03 6.012520216984459758e+07
3.863200994659204298e+03 6.274959529365500063e+07
3.863563077986338612e+03 4.970830318662809581e+07
3.863925195250179968e+03 6.099985077456967533e+07
3.864287346453916598e+03 6.124784745709399879e+07
3.864649531600726277e+03 5.677066951683454961e+07
3.865011750693790418e+03 5.446242929110051692e+07
3.865374003736289978e+03 6.154266929463806003e+07
3.865736290731403642e+03 6.123649353593355417e+07
3.866098611682321462e+03 6.295070595287575573e+07
3.866460966592221666e+03 5.286036989383859187e+07
3.866823355464287488e+03 5.477390343221514672e+07
3.867185778301698065e+03 6.154011424932731688e+07
3.867548235107644359e+03 6.103623197336366028e+07
3.867910725885306420e+03 5.407610278744350374e+07
3.868273250637868387e+03 5.174009454963624477e+07
3.868635809368514856e+03 6.045471673568604887e+07
3.868998402080425876e+03 5.866124719273897260e+07
3.869361028776794228e+03 5.956512068609225005e+07
3.869723689460802234e+03 6.123943265084503591e+07
3.870086384135634489e+03 6.204283887813817710e+07
3.870449112804472861e+03 6.056097521390759200e+07
3.870811875470511950e+03 5.254990103424561769e+07
3.871174672136934078e+03 5.893803307121738791e+07
3.871537502806925659e+03 5.982314166747532785e+07
3.871900367483674017e+03 5.711992476863902807e+07
3.872263266170362385e+03 6.004004766237749159e+07
3.872626198870186272e+03 5.916514965705903620e+07
3.872989165586329818e+03 5.352043512719790637e+07
3.873352166321980803e+03 5.900568310281533003e+07
3.873715201080328370e+03 4.457226917523286492e+07
3.874078269864557114e+03 5.211580659859873354e+07
3.874441372677863910e+03 5.906960795547562838e+07
3.874804509523434263e+03 5.114912309869153798e+07
3.875167680404458224e+03 5.454630172830360383e+07
3.875530885324121300e+03 5.677413794256804883e+07
3.875894124285622183e+03 5.780005900412924588e+07
3.876257397292147289e+03 5.604031498462847620e+07
3.876620704346887578e+03 5.582980359589099139e+07
3.876984045453034469e+03 5.084370516130385548e+07
3.877347420613775284e+03 5.565783147434339672e+07
3.877710829832309628e+03 5.524715077665511519e+07
3.878074273111826187e+03 5.379540198735524714e+07
3.878437750455516380e+03 5.410464744938966632e+07
3.878801261866570258e+03 5.352420841852282733e+07
3.879164807348187423e+03 3.918259116660229117e+07
3.879528386903558385e+03 3.002587155101293325e+07
3.879892000535875923e+03 3.907439421828012168e+07
3.880255648248334182e+03 4.954015931545547396e+07
3.880619330044123672e+03 5.026962158053033054e+07
3.880983045926446721e+03 4.967016604227894545e+07
3.881346795898493838e+03 4.881177927040494978e+07
3.881710579963460532e+03 4.778826225413637608e+07
3.882074398124541858e+03 4.714704006160108745e+07
3.882438250384929688e+03 4.602450632134031504e+07
3.882802136747828172e+03 4.431953210598526150e+07
3.883166057216429635e+03 4.233239598053380102e+07
3.883530011793930043e+03 3.881821800887595862e+07
3.883894000483523087e+03 4.171849307541725039e+07
3.884258023288413369e+03 3.709965161525452137e+07
3.884622080211795037e+03 3.986358559391251206e+07
3.884986171256864964e+03 3.901338027533070743e+07
3.885350296426821842e+03 3.486823940298926085e+07
3.885714455724860272e+03 3.595567014915116131e+07
3.886078649154186678e+03 3.370692102018220723e+07
3.886442876717996114e+03 3.088815244297022000e+07
3.886807138419487728e+03 3.071004545454624668e+07
3.887171434261861123e+03 2.972335604364692792e+07
3.887535764248312262e+03 2.441462859013215825e+07
3.887900128382049843e+03 2.684072112163857371e+07
3.888264526666269376e+03 2.214369948967112973e+07
3.888628959104172282e+03 2.318994375159586966e+07
3.888993425698955434e+03 2.093426860411171988e+07
3.889357926453828895e+03 1.836253609713592753e+07
3.889722461371989084e+03 1.426429761292669550e+07
3.890087030456639241e+03 1.027063724080473185e+07
3.890451633710980786e+03 1.362330585075822845e+07
3.890816271138212869e+03 1.741625661520581320e+07
3.891180942741546460e+03 2.004370053528288007e+07
3.891545648524180251e+03 2.219335665772484988e+07
3.891910388489317938e+03 2.354339787866958603e+07
3.892275162640159124e+03 2.638758636815556139e+07
3.892639970979916598e+03 2.815254167629139125e+07
