# teff = 6000
# feh = 0
# logg = 4
# Columns: wavelength(Angstrom), flux(erg / (Angstrom s cm2))
3.799999999999999545e+03 7.888029019998922013e+06
3.800356159735154961e+03 6.704210647000077181e+06
3.800712352851825017e+03 3.528011425390206277e+06
3.801068579353135192e+03 9.126334115985998884e+06
3.801424839242221879e+03 1.044254678618858382e+07
3.801781132522210555e+03 9.739655628698237240e+06
3.802137459196231248e+03 1.056710429107323848e+07
3.802493819267408981e+03 9.347579285810418427e+06
3.802850212738882874e+03 5.678796316002996638e+06
3.803206639613778862e+03 8.001367956051158719e+06
3.803563099895227424e+03 1.200319589082457498e+07
3.803919593586360406e+03 1.171014395727882907e+07
3.804276120690305106e+03 9.875634924797646701e+06
3.804632681210200644e+03 1.160495185716851614e+07
3.804989275149174773e+03 1.017005338497263938e+07
3.805345902510360702e+03 1.223017622758165374e+07
3.805702563296890276e+03 1.035746364410140738e+07
3.806059257511892611e+03 1.126309683556668460e+07
3.806415985158508647e+03 8.242188099812678061e+06
3.806772746239867956e+03 1.145295378130822629e+07
3.807129540759104202e+03 1.042402382534890622e+07
3.807486368719346956e+03 1.063239095423320867e+07
3.807843230123739431e+03 7.495092628624035977e+06
3.808200124975411200e+03 7.715904895497432910e+06
3.808557053277498198e+03 6.735118738644349389e+06
3.808914015033134547e+03 1.147024356659376621e+07
3.809271010245452999e+03 9.872025930855393410e+06
3.809628038917595859e+03 1.083670520911703631e+07
3.809985101052696336e+03 9.830233134023182094e+06
3.810342196653889914e+03 1.270261727363169193e+07
3.810699325724310256e+03 8.490614313920568675e+06
3.811056488267101486e+03 1.309362738634702377e+07
3.811413684285396812e+03 1.276214666799070314e+07
3.811770913782334446e+03 9.963987205930601805e+06
3.812128176761051691e+03 1.050825945451060496e+07
3.812485473224682664e+03 1.247133151170850359e+07
3.812842803176374218e+03 8.925472501905206591e+06
3.813200166619260472e+03 1.273738565813411772e+07
3.813557563556481000e+03 1.214310959678780474e+07
3.813914993991174470e+03 7.175976434827926569e+06
3.814272457926477273e+03 7.958450440993239172e+06
3.814629955365536262e+03 7.587596749887648039e+06
3.814987486311488738e+03 7.006476813888422213e+06
3.815345050767474277e+03 1.133404210619110987e+07
3.815702648736630181e+03 5.430121163419745862e+06
3.816060280222105121e+03 1.034913009038268402e+07
3.816417945227036853e+03 8.302056665845638141e+06
3.816775643754567227e+03 3.510083593669750262e+06
3.817133375807837183e+03 4.251677897628467530e+06
3.817491141389985842e+03 6.846165789687595330e+06
3.817848940504163693e+03 8.850573574445651844e+06
3.818206773153509403e+03 1.225202431509753875e+07
3.818564639341165730e+03 8.507048303006270900e+06
3.818922539070276343e+03 1.039807802569358237e+07
3.819280472343981728e+03 9.293732282186839730e+06
3.819638439165432374e+03 1.104302708710587025e+07
3.819996439537770129e+03 1.111927456573849544e+07
3.820354473464138209e+03 1.130394619116219878e+07
3.820712540947678917e+03 5.885940338218085468e+06
3.821070641991544107e+03 5.878988089067447931e+06
3.821428776598876084e+03 1.759719138928196393e+06
3.821786944772820334e+03 3.705523782202720642e+06
3.822145146516523255e+03 6.008917198444130830e+06
3.822503381833126696e+03 9.809512329249128699e+06
3.822861650725785694e+03 7.187065073443048634e+06
3.823219953197643008e+03 9.418085672584671527e+06
3.823578289251845945e+03 1.168803264861088246e+07
3.823936658891538173e+03 1.038678299942388572e+07
3.824295062119875638e+03 1.080471447065316327e+07
3.824653498940002009e+03 9.390963215767716989e+06
3.825011969355065958e+03 8.659609090372053906e+06
3.825370473368216153e+03 4.600018475629303604e+06
3.825729010982598084e+03 6.048540824470726773e+06
3.826087582201368605e+03 9.776325297037785873e+06
3.826446187027673204e+03 6.298468566203556024e+06
3.826804825464661917e+03 2.803742465585989878e+06
3.827163497515485233e+03 3.391131525796867907e+06
3.827522203183289548e+03 7.669110280270610936e+06
3.827880942471233539e+03 5.911521182760433294e+06
3.828239715382464055e+03 9.432997807123186067e+06
3.828598521920132953e+03 6.558788863113983534e+06
3.828957362087387992e+03 2.806594093971663155e+06
3.829316235887388302e+03 7.454806042191716842e+06
3.829675143323283010e+03 8.255949608023912646e+06
3.830034084398224422e+03 8.365421127508691512e+06
3.830393059115364849e+03 2.445476073503151070e+06
3.830752067477854780e+03 4.394892756767309271e+06
3.831111109488854254e+03 8.678953956269189715e+06
3.831470185151513761e+03 1.015731197582994215e+07
3.831829294468986973e+03 5.999966415434928611e+06
3.832188437444424835e+03 8.400251789046015590e+06
3.832547614080989661e+03 8.440669332600204274e+06
3.832906824381831939e+03 4.447881550941606984e+06
3.833266068350107616e+03 2.508526835446420126e+06
3.833625345988971276e+03 3.911514186309784185e+06
3.833984657301576135e+03 5.018525112594288774e+06
3.834344002291084962e+03 5.584643881188000552e+06
3.834703380960650975e+03 7.615603935867813416e+06
3.835062793313430120e+03 3.775541182445514016e+06
3.835422239352580618e+03 2.225087564199899789e+06
3.835781719081254778e+03 5.874465390724311583e+06
3.836141232502618095e+03 5.031548244698031805e+06
3.836500779619825153e+03 3.396956215262482408e+06
3.836860360436033716e+03 5.692847201801874675e+06
3.837219974954398367e+03 5.800297354919100180e+06
3.837579623178085967e+03 5.943857044706859626e+06
3.837939305110251098e+03 7.046982424392580986e+06
3.838299020754053799e+03 7.287862855713028461e+06
3.838658770112653656e+03 6.744463120207207277e+06
3.839018553189206159e+03 4.157545156377367675e+06
3.839378369986879989e+03 1.871394638961957535e+06
3.839738220508831546e+03 4.266596217525145970e+06
3.840098104758221325e+03 6.492993888525130227e+06
3.840458022738207092e+03 6.580728405882886611e+06
3.840817974451957980e+03 6.584849846288207918e+06
3.841177959902632210e+03 7.962770300548377447e+06
3.841537979093390732e+03 2.768911591328337323e+06
3.841898032027396766e+03 4.672930574696231633e+06
3.842258118707808990e+03 3.284764265727779362e+06
3.842618239137797445e+03 9.139441808734524995e+06
3.842978393320522173e+03 7.479550270261539146e+06
3.843338581259146849e+03 1.164258650495692715e+07
3.843698802956834697e+03 1.190906613534993865e+07
3.844059058416745756e+03 6.652166803600472398e+06
3.844419347642052799e+03 8.668678259755128995e+06
3.844779670635916773e+03 7.830915399052958935e+06
3.845140027401501811e+03 9.086378089998116717e+06
3.845500417941970227e+03 9.695775722195522860e+06
3.845860842260494792e+03 1.190674918846976943e+07
3.846221300360237819e+03 8.043554422719247639e+06
3.846581792244365715e+03 8.565371937172945589e+06
3.846942317916044431e+03 9.017024366670504212e+06
3.847302877378436733e+03 1.161386027603351697e+07
3.847663470634718124e+03 7.979716951745085418e+06
3.848024097688051825e+03 7.452453903400392272e+06
3.848384758541605606e+03 1.074309308046146855e+07
3.848745453198543146e+03 1.240095475858879089e+07
3.849106181662040854e+03 1.032070232310807519e+07
3.849466943935263316e+03 9.606526254823107272e+06
3.849827740021379668e+03 1.140429709840280190e+07
3.850188569923558134e+03 1.045764071738473326e+07
3.850549433644965575e+03 8.583451454024534672e+06
3.850910331188778400e+03 5.942970762472710572e+06
3.851271262558163471e+03 7.052418149877049960e+06
3.851632227756290831e+03 1.081057556091070734e+07
