# Wavelength(Å) I_cont(erg/s/cm2/Å/sr) I_abs(erg/s/cm2/Å/sr)
4852.2551 1.1799e+14 1.1799e+14
4852.2677 1.1799e+14 1.1799e+14
4852.2802 1.1799e+14 1.1799e+14
4852.2927 1.1799e+14 1.1799e+14
4852.3052 1.1799e+14 1.1799e+14
4852.3177 1.1799e+14 1.1799e+14
4852.3303 1.1799e+14 1.1799e+14
4852.3428 1.1799e+14 1.1799e+14
4852.3553 1.1799e+14 1.1799e+14
4852.3678 1.1799e+14 1.1799e+14
4852.3803 1.1799e+14 1.1799e+14
4852.3928 1.1799e+14 1.1799e+14
4852.4054 1.1799e+14 1.1799e+14
4852.4179 1.1799e+14 1.1799e+14
4852.4304 1.1800e+14 1.1799e+14
4852.4429 1.1800e+14 1.1799e+14
4852.4554 1.1800e+14 1.1800e+14
4852.4680 1.1800e+14 1.1800e+14
4852.4805 1.1800e+14 1.1800e+14
4852.4930 1.1800e+14 1.1800e+14
4852.5055 1.1800e+14 1.1800e+14
4852.5180 1.1800e+14 1.1800e+14
4852.5306 1.1800e+14 1.1800e+14
4852.5431 1.1800e+14 1.1800e+14
4852.5556 1.1800e+14 1.1800e+14
4852.5681 1.1800e+14 1.1800e+14
4852.5806 1.1800e+14 1.1800e+14
4852.5931 1.1800e+14 1.1800e+14
4852.6057 1.1800e+14 1.1800e+14
4852.6182 1.1800e+14 1.1800e+14
4852.6307 1.1800e+14 1.1800e+14
4852.6432 1.1800e+14 1.1800e+14
4852.6557 1.1800e+14 1.1800e+14
4852.6683 1.1800e+14 1.1800e+14
4852.6808 1.1800e+14 1.1800e+14
4852.6933 1.1800e+14 1.1800e+14
4852.7058 1.1800e+14 1.1800e+14
4852.7183 1.1800e+14 1.1800e+14
4852.7309 1.1800e+14 1.1800e+14
4852.7434 1.1800e+14 1.1800e+14
4852.7559 1.1800e+14 1.1800e+14
4852.7684 1.1800e+14 1.1800e+14
4852.7809 1.1800e+14 1.1800e+14
4852.7935 1.1800e+14 1.1800e+14
4852.8060 1.1800e+14 1.1800e+14
4852.8185 1.1800e+14 1.1800e+14
4852.8310 1.1800e+14 1.1800e+14
4852.8435 1.1800e+14 1.1800e+14
4852.8560 1.1801e+14 1.1800e+14
4852.8686 1.1801e+14 1.1800e+14
4852.8811 1.1801e+14 1.1801e+14
4852.8936 1.1801e+14 1.1801e+14
4852.9061 1.1801e+14 1.1801e+14
4852.9186 1.1801e+14 1.1801e+14
4852.9312 1.1801e+14 1.1801e+14
4852.9437 1.1801e+14 1.1801e+14
4852.9562 1.1801e+14 1.1801e+14
4852.9687 1.1801e+14 1.1801e+14
4852.9812 1.1801e+14 1.1801e+14
4852.9938 1.1801e+14 1.1801e+14
4853.0063 1.1801e+14 1.1801e+14
4853.0188 1.1801e+14 1.1801e+14
4853.0313 1.1801e+14 1.1801e+14
4853.0438 1.1801e+14 1.1801e+14
4853.0563 1.1801e+14 1.1801e+14
4853.0689 1.1801e+14 1.1801e+14
4853.0814 1.1801e+14 1.1801e+14
4853.0939 1.1801e+14 1.1801e+14
4853.1064 1.1801e+14 1.1801e+14
4853.1189 1.1801e+14 1.1801e+14
4853.1315 1.1801e+14 1.1801e+14
4853.1440 1.1801e+14 1.1801e+14
4853.1565 1.1801e+14 1.1801e+14
4853.1690 1.1801e+14 1.1801e+14
4853.1815 1.1801e+14 1.1801e+14
4853.1941 1.1801e+14 1.1801e+14
4853.2066 1.1801e+14 1.1801e+14
4853.2191 1.1801e+14 1.1801e+14
4853.2316 1.1801e+14 1.1801e+14
4853.2441 1.1801e+14 1.1801e+14
4853.2566 1.1801e+14 1.1801e+14
4853.2692 1.1801e+14 1.1801e+14
4853.2817 1.1801e+14 1.1801e+14
4853.2942 1.1802e+14 1.1801e+14
4853.3067 1.1802e+14 1.1801e+14
4853.3192 1.1802e+14 1.1802e+14
4853.3318 1.1802e+14 1.1802e+14
4853.3443 1.1802e+14 1.1802e+14
4853.3568 1.1802e+14 1.1802e+14
4853.3693 1.1802e+14 1.1802e+14
4853.3818 1.1802e+14 1.1802e+14
4853.3944 1.1802e+14 1.1802e+14
4853.4069 1.1802e+14 1.1802e+14
4853.4194 1.1802e+14 1.1802e+14
4853.4319 1.1802e+14 1.1802e+14
4853.4444 1.1802e+14 1.1802e+14
4853.4569 1.1802e+14 1.1802e+14
4853.4695 1.1802e+14 1.1802e+14
4853.4820 1.1802e+14 1.1802e+14
4853.4945 1.1802e+14 1.1802e+14
4853.5070 1.1802e+14 1.1802e+14
4853.5195 1.1802e+14 1.1802e+14
4853.5321 1.1802e+14 1.1802e+14
4853.5446 1.1802e+14 1.1802e+14
4853.5571 1.1802e+14 1.1802e+14
4853.5696 1.1802e+14 1.1802e+14
4853.5821 1.1802e+14 1.1802e+14
4853.5947 1.1802e+14 1.1802e+14
4853.6072 1.1802e+14 1.1802e+14
4853.6197 1.1802e+14 1.1802e+14
4853.6322 1.1802e+14 1.1802e+14
4853.6447 1.1802e+14 1.1802e+14
4853.6573 1.1802e+14 1.1802e+14
4853.6698 1.1802e+14 1.1802e+14
4853.6823 1.1802e+14 1.1802e+14
4853.6948 1.1802e+14 1.1802e+14
4853.7073 1.1802e+14 1.1802e+14
4853.7198 1.1802e+14 1.1802e+14
4853.7324 1.1803e+14 1.1802e+14
4853.7449 1.1803e+14 1.1802e+14
4853.7574 1.1803e+14 1.1803e+14
4853.7699 1.1803e+14 1.1803e+14
4853.7824 1.1803e+14 1.1803e+14
4853.7950 1.1803e+14 1.1803e+14
4853.8075 1.1803e+14 1.1803e+14
4853.8200 1.1803e+14 1.1803e+14
4853.8325 1.1803e+14 1.1803e+14
4853.8450 1.1803e+14 1.1803e+14
4853.8576 1.1803e+14 1.1803e+14
4853.8701 1.1803e+14 1.1803e+14
4853.8826 1.1803e+14 1.1803e+14
4853.8951 1.1803e+14 1.1803e+14
4853.9076 1.1803e+14 1.1803e+14
4853.9201 1.1803e+14 1.1803e+14
4853.9327 1.1803e+14 1.1803e+14
4853.9452 1.1803e+14 1.1803e+14
4853.9577 1.1803e+14 1.1803e+14
4853.9702 1.1803e+14 1.1803e+14
4853.9827 1.1803e+14 1.1803e+14
4853.9953 1.1803e+14 1.1803e+14
4854.0078 1.1803e+14 1.1803e+14
4854.0203 1.1803e+14 1.1803e+14
4854.0328 1.1803e+14 1.1803e+14
4854.0453 1.1803e+14 1.1803e+14
4854.0579 1.1803e+14 1.1803e+14
4854.0704 1.1803e+14 1.1803e+14
4854.0829 1.1803e+14 1.1803e+14
4854.0954 1.1803e+14 1.1803e+14
4854.1079 1.1803e+14 1.1803e+14
4854.1204 1.1803e+14 1.1803e+14
4854.1330 1.1803e+14 1.1803e+14
4854.1455 1.1803e+14 1.1803e+14
4854.1580 1.1803e+14 1.1803e+14
4854.1705 1.1804e+14 1.1803e+14
4854.1830 1.1804e+14 1.1803e+14
4854.1956 1.1804e+14 1.1804e+14
4854.2081 1.1804e+14 1.1804e+14
4854.2206 1.1804e+14 1.1804e+14
4854.2331 1.1804e+14 1.1804e+14
4854.2456 1.1804e+14 1.1804e+14
4854.2582 1.1804e+14 1.1804e+14
4854.2707 1.1804e+14 1.1804e+14
4854.2832 1.1804e+14 1.1804e+14
4854.2957 1.1804e+14 1.1804e+14
4854.3082 1.1804e+14 1.1804e+14
4854.3207 1.1804e+14 1.1804e+14
4854.3333 1.1804e+14 1.1804e+14
4854.3458 1.1804e+14 1.1804e+14
4854.3583 1.1804e+14 1.1804e+14
4854.3708 1.1804e+14 1.1804e+14
4854.3833 1.1804e+14 1.1804e+14
4854.3959 1.1804e+14 1.1804e+14
4854.4084 1.1804e+14 1.1804e+14
4854.4209 1.1804e+14 1.1804e+14
4854.4334 1.1804e+14 1.1804e+14
4854.4459 1.1804e+14 1.1804e+14
4854.4585 1.1804e+14 1.1804e+14
4854.4710 1.1804e+14 1.1804e+14
4854.4835 1.1804e+14 1.1804e+14
4854.4960 1.1804e+14 1.1804e+14
4854.5085 1.1804e+14 1.1804e+14
4854.5211 1.1804e+14 1.1804e+14
4854.5336 1.1804e+14 1.1804e+14
4854.5461 1.1804e+14 1.1804e+14
4854.5586 1.1804e+14 1.1804e+14
4854.5711 1.1804e+14 1.1804e+14
4854.5836 1.1804e+14 1.1804e+14
4854.5962 1.1805e+14 1.1804e+14
4854.6087 1.1805e+14 1.1804e+14
4854.6212 1.1805e+14 1.1804e+14
4854.6337 1.1805e+14 1.1805e+14
4854.6462 1.1805e+14 1.1805e+14
4854.6588 1.1805e+14 1.1805e+14
4854.6713 1.1805e+14 1.1805e+14
4854.6838 1.1805e+14 1.1805e+14
4854.6963 1.1805e+14 1.1805e+14
4854.7088 1.1805e+14 1.1805e+14
4854.7214 1.1805e+14 1.1805e+14
4854.7339 1.1805e+14 1.1805e+14
4854.7464 1.1805e+14 1.1805e+14
4854.7589 1.1805e+14 1.1805e+14
4854.7714 1.1805e+14 1.1805e+14
4854.7839 1.1805e+14 1.1805e+14
4854.7965 1.1805e+14 1.1805e+14
4854.8090 1.1805e+14 1.1805e+14
4854.8215 1.1805e+14 1.1805e+14
4854.8340 1.1805e+14 1.1805e+14
4854.8465 1.1805e+14 1.1805e+14
4854.8591 1.1805e+14 1.1805e+14
4854.8716 1.1805e+14 1.1805e+14
4854.8841 1.1805e+14 1.1805e+14
4854.8966 1.1805e+14 1.1805e+14
4854.9091 1.1805e+14 1.1805e+14
4854.9217 1.1805e+14 1.1805e+14
4854.9342 1.1805e+14 1.1805e+14
4854.9467 1.1805e+14 1.1805e+14
4854.9592 1.1805e+14 1.1805e+14
4854.9717 1.1805e+14 1.1805e+14
4854.9842 1.1805e+14 1.1805e+14
4854.9968 1.1805e+14 1.1805e+14
4855.0093 1.1805e+14 1.1805e+14
4855.0218 1.1805e+14 1.1805e+14
4855.0343 1.1806e+14 1.1805e+14
4855.0468 1.1806e+14 1.1805e+14
4855.0594 1.1806e+14 1.1805e+14
4855.0719 1.1806e+14 1.1806e+14
4855.0844 1.1806e+14 1.1806e+14
4855.0969 1.1806e+14 1.1806e+14
4855.1094 1.1806e+14 1.1806e+14
4855.1220 1.1806e+14 1.1806e+14
4855.1345 1.1806e+14 1.1806e+14
4855.1470 1.1806e+14 1.1806e+14
4855.1595 1.1806e+14 1.1806e+14
4855.1720 1.1806e+14 1.1806e+14
4855.1845 1.1806e+14 1.1806e+14
4855.1971 1.1806e+14 1.1806e+14
4855.2096 1.1806e+14 1.1806e+14
4855.2221 1.1806e+14 1.1806e+14
4855.2346 1.1806e+14 1.1806e+14
4855.2471 1.1806e+14 1.1806e+14
4855.2597 1.1806e+14 1.1806e+14
4855.2722 1.1806e+14 1.1806e+14
4855.2847 1.1806e+14 1.1806e+14
4855.2972 1.1806e+14 1.1806e+14
4855.3097 1.1806e+14 1.1806e+14
4855.3223 1.1806e+14 1.1806e+14
4855.3348 1.1806e+14 1.1806e+14
4855.3473 1.1806e+14 1.1806e+14
4855.3598 1.1806e+14 1.1806e+14
4855.3723 1.1806e+14 1.1806e+14
4855.3849 1.1806e+14 1.1806e+14
4855.3974 1.1806e+14 1.1806e+14
4855.4099 1.1806e+14 1.1806e+14
4855.4224 1.1806e+14 1.1806e+14
4855.4349 1.1806e+14 1.1806e+14
4855.4474 1.1806e+14 1.1806e+14
4855.4600 1.1806e+14 1.1806e+14
4855.4725 1.1807e+14 1.1806e+14
4855.4850 1.1807e+14 1.1806e+14
4855.4975 1.1807e+14 1.1806e+14
4855.5100 1.1807e+14 1.1807e+14
4855.5226 1.1807e+14 1.1807e+14
4855.5351 1.1807e+14 1.1807e+14
4855.5476 1.1807e+14 1.1807e+14
4855.5601 1.1807e+14 1.1807e+14
4855.5726 1.1807e+14 1.1807e+14
4855.5852 1.1807e+14 1.1807e+14
4855.5977 1.1807e+14 1.1807e+14
4855.6102 1.1807e+14 1.1807e+14
4855.6227 1.1807e+14 1.1807e+14
4855.6352 1.1807e+14 1.1807e+14
4855.6477 1.1807e+14 1.1807e+14
4855.6603 1.1807e+14 1.1807e+14
4855.6728 1.1807e+14 1.1807e+14
4855.6853 1.1807e+14 1.1807e+14
4855.6978 1.1807e+14 1.1807e+14
4855.7103 1.1807e+14 1.1807e+14
4855.7229 1.1807e+14 1.1807e+14
4855.7354 1.1807e+14 1.1807e+14
4855.7479 1.1807e+14 1.1807e+14
4855.7604 1.1807e+14 1.1807e+14
4855.7729 1.1807e+14 1.1807e+14
4855.7855 1.1807e+14 1.1807e+14
4855.7980 1.1807e+14 1.1807e+14
4855.8105 1.1807e+14 1.1807e+14
4855.8230 1.1807e+14 1.1807e+14
4855.8355 1.1807e+14 1.1807e+14
4855.8480 1.1807e+14 1.1807e+14
4855.8606 1.1807e+14 1.1807e+14
4855.8731 1.1807e+14 1.1807e+14
4855.8856 1.1807e+14 1.1807e+14
4855.8981 1.1807e+14 1.1807e+14
4855.9106 1.1808e+14 1.1807e+14
4855.9232 1.1808e+14 1.1807e+14
4855.9357 1.1808e+14 1.1807e+14
4855.9482 1.1808e+14 1.1808e+14
4855.9607 1.1808e+14 1.1808e+14
4855.9732 1.1808e+14 1.1808e+14
4855.9858 1.1808e+14 1.1808e+14
4855.9983 1.1808e+14 1.1808e+14
4856.0108 1.1808e+14 1.1808e+14
4856.0233 1.1808e+14 1.1808e+14
4856.0358 1.1808e+14 1.1808e+14
4856.0483 1.1808e+14 1.1808e+14
4856.0609 1.1808e+14 1.1808e+14
4856.0734 1.1808e+14 1.1808e+14
4856.0859 1.1808e+14 1.1808e+14
4856.0984 1.1808e+14 1.1808e+14
4856.1109 1.1808e+14 1.1808e+14
4856.1235 1.1808e+14 1.1808e+14
4856.1360 1.1808e+14 1.1808e+14
4856.1485 1.1808e+14 1.1808e+14
4856.1610 1.1808e+14 1.1808e+14
4856.1735 1.1808e+14 1.1808e+14
4856.1861 1.1808e+14 1.1808e+14
4856.1986 1.1808e+14 1.1808e+14
4856.2111 1.1808e+14 1.1808e+14
4856.2236 1.1808e+14 1.1808e+14
4856.2361 1.1808e+14 1.1808e+14
4856.2486 1.1808e+14 1.1808e+14
4856.2612 1.1808e+14 1.1808e+14
4856.2737 1.1808e+14 1.1808e+14
4856.2862 1.1808e+14 1.1808e+14
4856.2987 1.1808e+14 1.1808e+14
4856.3112 1.1808e+14 1.1808e+14
4856.3238 1.1808e+14 1.1808e+14
4856.3363 1.1808e+14 1.1808e+14
4856.3488 1.1809e+14 1.1808e+14
4856.3613 1.1809e+14 1.1808e+14
4856.3738 1.1809e+14 1.1808e+14
4856.3864 1.1809e+14 1.1809e+14
4856.3989 1.1809e+14 1.1809e+14
4856.4114 1.1809e+14 1.1809e+14
4856.4239 1.1809e+14 1.1809e+14
4856.4364 1.1809e+14 1.1809e+14
4856.4490 1.1809e+14 1.1809e+14
4856.4615 1.1809e+14 1.1809e+14
4856.4740 1.1809e+14 1.1809e+14
4856.4865 1.1809e+14 1.1809e+14
4856.4990 1.1809e+14 1.1809e+14
4856.5115 1.1809e+14 1.1809e+14
4856.5241 1.1809e+14 1.1809e+14
4856.5366 1.1809e+14 1.1809e+14
4856.5491 1.1809e+14 1.1809e+14
4856.5616 1.1809e+14 1.1809e+14
4856.5741 1.1809e+14 1.1809e+14
4856.5867 1.1809e+14 1.1809e+14
4856.5992 1.1809e+14 1.1809e+14
4856.6117 1.1809e+14 1.1809e+14
4856.6242 1.1809e+14 1.1809e+14
4856.6367 1.1809e+14 1.1809e+14
4856.6493 1.1809e+14 1.1809e+14
4856.6618 1.1809e+14 1.1809e+14
4856.6743 1.1809e+14 1.1809e+14
