# Wavelength(Å) I_cont(erg/s/cm2/Å/sr) I_abs(erg/s/cm2/Å/sr)
4097.7654 9.2014e+13 9.2014e+13
4097.7760 9.2015e+13 9.2015e+13
4097.7865 9.2015e+13 9.2015e+13
4097.7971 9.2016e+13 9.2015e+13
4097.8076 9.2016e+13 9.2016e+13
4097.8182 9.2017e+13 9.2016e+13
4097.8288 9.2017e+13 9.2017e+13
4097.8393 9.2018e+13 9.2017e+13
4097.8499 9.2018e+13 9.2018e+13
4097.8605 9.2018e+13 9.2018e+13
4097.8710 9.2019e+13 9.2019e+13
4097.8816 9.2019e+13 9.2019e+13
4097.8921 9.2020e+13 9.2020e+13
4097.9027 9.2020e+13 9.2020e+13
4097.9133 9.2021e+13 9.2021e+13
4097.9238 9.2021e+13 9.2021e+13
4097.9344 9.2022e+13 9.2022e+13
4097.9450 9.2022e+13 9.2022e+13
4097.9555 9.2023e+13 9.2023e+13
4097.9661 9.2023e+13 9.2023e+13
4097.9766 9.2024e+13 9.2024e+13
4097.9872 9.2024e+13 9.2024e+13
4097.9978 9.2025e+13 9.2025e+13
4098.0083 9.2025e+13 9.2025e+13
4098.0189 9.2026e+13 9.2026e+13
4098.0295 9.2026e+13 9.2026e+13
4098.0400 9.2027e+13 9.2027e+13
4098.0506 9.2027e+13 9.2027e+13
4098.0611 9.2028e+13 9.2028e+13
4098.0717 9.2028e+13 9.2028e+13
4098.0823 9.2029e+13 9.2028e+13
4098.0928 9.2029e+13 9.2029e+13
4098.1034 9.2030e+13 9.2029e+13
4098.1140 9.2030e+13 9.2030e+13
4098.1245 9.2030e+13 9.2030e+13
4098.1351 9.2031e+13 9.2031e+13
4098.1456 9.2031e+13 9.2031e+13
4098.1562 9.2032e+13 9.2032e+13
4098.1668 9.2032e+13 9.2032e+13
4098.1773 9.2033e+13 9.2033e+13
4098.1879 9.2033e+13 9.2033e+13
4098.1985 9.2034e+13 9.2034e+13
4098.2090 9.2034e+13 9.2034e+13
4098.2196 9.2035e+13 9.2035e+13
4098.2301 9.2035e+13 9.2035e+13
4098.2407 9.2036e+13 9.2036e+13
4098.2513 9.2036e+13 9.2036e+13
4098.2618 9.2037e+13 9.2037e+13
4098.2724 9.2037e+13 9.2037e+13
4098.2830 9.2038e+13 9.2038e+13
4098.2935 9.2038e+13 9.2038e+13
4098.3041 9.2039e+13 9.2039e+13
4098.3147 9.2039e+13 9.2039e+13
4098.3252 9.2040e+13 9.2040e+13
4098.3358 9.2040e+13 9.2040e+13
4098.3463 9.2041e+13 9.2041e+13
4098.3569 9.2041e+13 9.2041e+13
4098.3675 9.2042e+13 9.2041e+13
4098.3780 9.2042e+13 9.2042e+13
4098.3886 9.2043e+13 9.2042e+13
4098.3992 9.2043e+13 9.2043e+13
4098.4097 9.2043e+13 9.2043e+13
4098.4203 9.2044e+13 9.2044e+13
4098.4308 9.2044e+13 9.2044e+13
4098.4414 9.2045e+13 9.2045e+13
4098.4520 9.2045e+13 9.2045e+13
4098.4625 9.2046e+13 9.2046e+13
4098.4731 9.2046e+13 9.2046e+13
4098.4837 9.2047e+13 9.2047e+13
4098.4942 9.2047e+13 9.2047e+13
4098.5048 9.2048e+13 9.2048e+13
4098.5153 9.2048e+13 9.2048e+13
4098.5259 9.2049e+13 9.2049e+13
4098.5365 9.2049e+13 9.2049e+13
4098.5470 9.2050e+13 9.2050e+13
4098.5576 9.2050e+13 9.2050e+13
4098.5682 9.2051e+13 9.2051e+13
4098.5787 9.2051e+13 9.2051e+13
4098.5893 9.2052e+13 9.2052e+13
4098.5998 9.2052e+13 9.2052e+13
4098.6104 9.2053e+13 9.2053e+13
4098.6210 9.2053e+13 9.2053e+13
4098.6315 9.2054e+13 9.2053e+13
4098.6421 9.2054e+13 9.2054e+13
4098.6527 9.2055e+13 9.2054e+13
4098.6632 9.2055e+13 9.2055e+13
4098.6738 9.2056e+13 9.2055e+13
4098.6843 9.2056e+13 9.2056e+13
4098.6949 9.2056e+13 9.2056e+13
4098.7055 9.2057e+13 9.2057e+13
4098.7160 9.2057e+13 9.2057e+13
4098.7266 9.2058e+13 9.2058e+13
4098.7372 9.2058e+13 9.2058e+13
4098.7477 9.2059e+13 9.2059e+13
4098.7583 9.2059e+13 9.2059e+13
4098.7688 9.2060e+13 9.2060e+13
4098.7794 9.2060e+13 9.2060e+13
4098.7900 9.2061e+13 9.2061e+13
4098.8005 9.2061e+13 9.2061e+13
4098.8111 9.2062e+13 9.2062e+13
4098.8217 9.2062e+13 9.2062e+13
4098.8322 9.2063e+13 9.2063e+13
4098.8428 9.2063e+13 9.2063e+13
4098.8533 9.2064e+13 9.2064e+13
4098.8639 9.2064e+13 9.2064e+13
4098.8745 9.2065e+13 9.2065e+13
4098.8850 9.2065e+13 9.2065e+13
4098.8956 9.2066e+13 9.2066e+13
4098.9062 9.2066e+13 9.2066e+13
4098.9167 9.2067e+13 9.2066e+13
4098.9273 9.2067e+13 9.2067e+13
4098.9379 9.2068e+13 9.2067e+13
4098.9484 9.2068e+13 9.2068e+13
4098.9590 9.2068e+13 9.2068e+13
4098.9695 9.2069e+13 9.2069e+13
4098.9801 9.2069e+13 9.2069e+13
4098.9907 9.2070e+13 9.2070e+13
4099.0012 9.2070e+13 9.2070e+13
4099.0118 9.2071e+13 9.2071e+13
4099.0224 9.2071e+13 9.2071e+13
4099.0329 9.2072e+13 9.2072e+13
4099.0435 9.2072e+13 9.2072e+13
4099.0540 9.2073e+13 9.2073e+13
4099.0646 9.2073e+13 9.2073e+13
4099.0752 9.2074e+13 9.2074e+13
4099.0857 9.2074e+13 9.2074e+13
4099.0963 9.2075e+13 9.2075e+13
4099.1069 9.2075e+13 9.2075e+13
4099.1174 9.2076e+13 9.2076e+13
4099.1280 9.2076e+13 9.2076e+13
4099.1385 9.2077e+13 9.2077e+13
4099.1491 9.2077e+13 9.2077e+13
4099.1597 9.2078e+13 9.2078e+13
4099.1702 9.2078e+13 9.2078e+13
4099.1808 9.2079e+13 9.2078e+13
4099.1914 9.2079e+13 9.2079e+13
4099.2019 9.2080e+13 9.2079e+13
4099.2125 9.2080e+13 9.2080e+13
4099.2230 9.2081e+13 9.2080e+13
4099.2336 9.2081e+13 9.2081e+13
4099.2442 9.2081e+13 9.2081e+13
4099.2547 9.2082e+13 9.2082e+13
4099.2653 9.2082e+13 9.2082e+13
4099.2759 9.2083e+13 9.2083e+13
4099.2864 9.2083e+13 9.2083e+13
4099.2970 9.2084e+13 9.2084e+13
4099.3075 9.2084e+13 9.2084e+13
4099.3181 9.2085e+13 9.2085e+13
4099.3287 9.2085e+13 9.2085e+13
4099.3392 9.2086e+13 9.2086e+13
4099.3498 9.2086e+13 9.2086e+13
4099.3604 9.2087e+13 9.2087e+13
4099.3709 9.2087e+13 9.2087e+13
4099.3815 9.2088e+13 9.2088e+13
4099.3920 9.2088e+13 9.2088e+13
4099.4026 9.2089e+13 9.2089e+13
4099.4132 9.2089e+13 9.2089e+13
4099.4237 9.2090e+13 9.2090e+13
4099.4343 9.2090e+13 9.2090e+13
4099.4449 9.2091e+13 9.2091e+13
4099.4554 9.2091e+13 9.2091e+13
4099.4660 9.2092e+13 9.2091e+13
4099.4765 9.2092e+13 9.2092e+13
4099.4871 9.2093e+13 9.2092e+13
4099.4977 9.2093e+13 9.2093e+13
4099.5082 9.2093e+13 9.2093e+13
4099.5188 9.2094e+13 9.2094e+13
4099.5294 9.2094e+13 9.2094e+13
4099.5399 9.2095e+13 9.2095e+13
4099.5505 9.2095e+13 9.2095e+13
4099.5611 9.2096e+13 9.2096e+13
4099.5716 9.2096e+13 9.2096e+13
4099.5822 9.2097e+13 9.2097e+13
4099.5927 9.2097e+13 9.2097e+13
4099.6033 9.2098e+13 9.2098e+13
4099.6139 9.2098e+13 9.2098e+13
4099.6244 9.2099e+13 9.2099e+13
4099.6350 9.2099e+13 9.2099e+13
4099.6456 9.2100e+13 9.2100e+13
4099.6561 9.2100e+13 9.2100e+13
4099.6667 9.2101e+13 9.2101e+13
4099.6772 9.2101e+13 9.2101e+13
4099.6878 9.2102e+13 9.2102e+13
4099.6984 9.2102e+13 9.2102e+13
4099.7089 9.2103e+13 9.2103e+13
4099.7195 9.2103e+13 9.2103e+13
4099.7301 9.2104e+13 9.2103e+13
4099.7406 9.2104e+13 9.2104e+13
4099.7512 9.2105e+13 9.2104e+13
4099.7617 9.2105e+13 9.2105e+13
4099.7723 9.2105e+13 9.2105e+13
4099.7829 9.2106e+13 9.2106e+13
4099.7934 9.2106e+13 9.2106e+13
4099.8040 9.2107e+13 9.2107e+13
4099.8146 9.2107e+13 9.2107e+13
4099.8251 9.2108e+13 9.2108e+13
4099.8357 9.2108e+13 9.2108e+13
4099.8462 9.2109e+13 9.2109e+13
4099.8568 9.2109e+13 9.2109e+13
4099.8674 9.2110e+13 9.2110e+13
4099.8779 9.2110e+13 9.2110e+13
4099.8885 9.2111e+13 9.2111e+13
4099.8991 9.2111e+13 9.2111e+13
4099.9096 9.2112e+13 9.2112e+13
4099.9202 9.2112e+13 9.2112e+13
4099.9307 9.2113e+13 9.2113e+13
4099.9413 9.2113e+13 9.2113e+13
4099.9519 9.2114e+13 9.2114e+13
4099.9624 9.2114e+13 9.2114e+13
4099.9730 9.2115e+13 9.2115e+13
4099.9836 9.2115e+13 9.2115e+13
4099.9941 9.2116e+13 9.2116e+13
4100.0047 9.2116e+13 9.2116e+13
4100.0152 9.2117e+13 9.2116e+13
4100.0258 9.2117e+13 9.2117e+13
4100.0364 9.2118e+13 9.2117e+13
4100.0469 9.2118e+13 9.2118e+13
4100.0575 9.2118e+13 9.2118e+13
4100.0681 9.2119e+13 9.2119e+13
4100.0786 9.2119e+13 9.2119e+13
4100.0892 9.2120e+13 9.2120e+13
4100.0997 9.2120e+13 9.2120e+13
4100.1103 9.2121e+13 9.2121e+13
4100.1209 9.2121e+13 9.2121e+13
4100.1314 9.2122e+13 9.2122e+13
4100.1420 9.2122e+13 9.2122e+13
4100.1526 9.2123e+13 9.2123e+13
4100.1631 9.2123e+13 9.2123e+13
4100.1737 9.2124e+13 9.2124e+13
4100.1843 9.2124e+13 9.2124e+13
4100.1948 9.2125e+13 9.2125e+13
4100.2054 9.2125e+13 9.2125e+13
4100.2159 9.2126e+13 9.2126e+13
4100.2265 9.2126e+13 9.2126e+13
4100.2371 9.2127e+13 9.2127e+13
4100.2476 9.2127e+13 9.2127e+13
4100.2582 9.2128e+13 9.2128e+13
4100.2688 9.2128e+13 9.2128e+13
4100.2793 9.2129e+13 9.2128e+13
4100.2899 9.2129e+13 9.2129e+13
4100.3004 9.2130e+13 9.2129e+13
4100.3110 9.2130e+13 9.2130e+13
4100.3216 9.2130e+13 9.2130e+13
4100.3321 9.2131e+13 9.2131e+13
4100.3427 9.2131e+13 9.2131e+13
4100.3533 9.2132e+13 9.2132e+13
4100.3638 9.2132e+13 9.2132e+13
4100.3744 9.2133e+13 9.2133e+13
4100.3849 9.2133e+13 9.2133e+13
4100.3955 9.2134e+13 9.2134e+13
4100.4061 9.2134e+13 9.2134e+13
4100.4166 9.2135e+13 9.2135e+13
4100.4272 9.2135e+13 9.2135e+13
4100.4378 9.2136e+13 9.2136e+13
4100.4483 9.2136e+13 9.2136e+13
4100.4589 9.2137e+13 9.2137e+13
4100.4694 9.2137e+13 9.2137e+13
4100.4800 9.2138e+13 9.2138e+13
4100.4906 9.2138e+13 9.2138e+13
4100.5011 9.2139e+13 9.2139e+13
4100.5117 9.2139e+13 9.2139e+13
4100.5223 9.2140e+13 9.2140e+13
4100.5328 9.2140e+13 9.2140e+13
4100.5434 9.2141e+13 9.2140e+13
4100.5539 9.2141e+13 9.2141e+13
4100.5645 9.2142e+13 9.2141e+13
4100.5751 9.2142e+13 9.2142e+13
4100.5856 9.2142e+13 9.2142e+13
4100.5962 9.2143e+13 9.2143e+13
4100.6068 9.2143e+13 9.2143e+13
4100.6173 9.2144e+13 9.2144e+13
4100.6279 9.2144e+13 9.2144e+13
4100.6384 9.2145e+13 9.2145e+13
4100.6490 9.2145e+13 9.2145e+13
4100.6596 9.2146e+13 9.2146e+13
4100.6701 9.2146e+13 9.2146e+13
4100.6807 9.2147e+13 9.2147e+13
4100.6913 9.2147e+13 9.2147e+13
4100.7018 9.2148e+13 9.2148e+13
4100.7124 9.2148e+13 9.2148e+13
4100.7229 9.2149e+13 9.2149e+13
4100.7335 9.2149e+13 9.2149e+13
4100.7441 9.2150e+13 9.2150e+13
4100.7546 9.2150e+13 9.2150e+13
4100.7652 9.2151e+13 9.2151e+13
4100.7758 9.2151e+13 9.2151e+13
4100.7863 9.2152e+13 9.2152e+13
4100.7969 9.2152e+13 9.2152e+13
4100.8075 9.2153e+13 9.2152e+13
4100.8180 9.2153e+13 9.2153e+13
4100.8286 9.2154e+13 9.2153e+13
4100.8391 9.2154e+13 9.2154e+13
4100.8497 9.2154e+13 9.2154e+13
4100.8603 9.2155e+13 9.2155e+13
4100.8708 9.2155e+13 9.2155e+13
4100.8814 9.2156e+13 9.2156e+13
4100.8920 9.2156e+13 9.2156e+13
4100.9025 9.2157e+13 9.2157e+13
4100.9131 9.2157e+13 9.2157e+13
4100.9236 9.2158e+13 9.2158e+13
4100.9342 9.2158e+13 9.2158e+13
4100.9448 9.2159e+13 9.2159e+13
4100.9553 9.2159e+13 9.2159e+13
4100.9659 9.2160e+13 9.2160e+13
4100.9765 9.2160e+13 9.2160e+13
4100.9870 9.2161e+13 9.2161e+13
4100.9976 9.2161e+13 9.2161e+13
4101.0081 9.2162e+13 9.2162e+13
4101.0187 9.2162e+13 9.2162e+13
4101.0293 9.2163e+13 9.2163e+13
4101.0398 9.2163e+13 9.2163e+13
4101.0504 9.2164e+13 9.2164e+13
4101.0610 9.2164e+13 9.2164e+13
4101.0715 9.2165e+13 9.2164e+13
4101.0821 9.2165e+13 9.2165e+13
4101.0926 9.2166e+13 9.2165e+13
4101.1032 9.2166e+13 9.2166e+13
4101.1138 9.2167e+13 9.2166e+13
4101.1243 9.2167e+13 9.2167e+13
4101.1349 9.2167e+13 9.2167e+13
4101.1455 9.2168e+13 9.2168e+13
4101.1560 9.2168e+13 9.2168e+13
4101.1666 9.2169e+13 9.2169e+13
4101.1771 9.2169e+13 9.2169e+13
4101.1877 9.2170e+13 9.2170e+13
4101.1983 9.2170e+13 9.2170e+13
4101.2088 9.2171e+13 9.2171e+13
4101.2194 9.2171e+13 9.2171e+13
4101.2300 9.2172e+13 9.2172e+13
4101.2405 9.2172e+13 9.2172e+13
4101.2511 9.2173e+13 9.2173e+13
4101.2616 9.2173e+13 9.2173e+13
4101.2722 9.2174e+13 9.2174e+13
4101.2828 9.2174e+13 9.2174e+13
4101.2933 9.2175e+13 9.2175e+13
4101.3039 9.2175e+13 9.2175e+13
4101.3145 9.2176e+13 9.2176e+13
4101.3250 9.2176e+13 9.2176e+13
4101.3356 9.2177e+13 9.2177e+13
4101.3461 9.2177e+13 9.2177e+13
4101.3567 9.2178e+13 9.2177e+13
4101.3673 9.2178e+13 9.2178e+13
4101.3778 9.2179e+13 9.2178e+13
4101.3884 9.2179e+13 9.2179e+13
4101.3990 9.2179e+13 9.2179e+13
4101.4095 9.2180e+13 9.2180e+13
4101.4201 9.2180e+13 9.2180e+13
4101.4307 9.2181e+13 9.2181e+13
4101.4412 9.2181e+13 9.2181e+13
4101.4518 9.2182e+13 9.2182e+13
4101.4623 9.2182e+13 9.2182e+13
4101.4729 9.2183e+13 9.2183e+13
4101.4835 9.2183e+13 9.2183e+13
4101.4940 9.2184e+13 9.2184e+13
4101.5046 9.2184e+13 9.2184e+13
4101.5152 9.2185e+13 9.2185e+13
4101.5257 9.2185e+13 9.2185e+13
4101.5363 9.2186e+13 9.2186e+13
4101.5468 9.2186e+13 9.2186e+13
4101.5574 9.2187e+13 9.2187e+13
4101.5680 9.2187e+13 9.2187e+13
4101.5785 9.2188e+13 9.2188e+13
4101.5891 9.2188e+13 9.2188e+13
4101.5997 9.2189e+13 9.2189e+13
4101.6102 9.2189e+13 9.2189e+13
4101.6208 9.2190e+13 9.2189e+13
4101.6313 9.2190e+13 9.2190e+13
4101.6419 9.2191e+13 9.2190e+13
4101.6525 9.2191e+13 9.2191e+13
4101.6630 9.2191e+13 9.2191e+13
4101.6736 9.2192e+13 9.2192e+13
4101.6842 9.2192e+13 9.2192e+13
4101.6947 9.2193e+13 9.2193e+13
4101.7053 9.2193e+13 9.2193e+13
4101.7158 9.2194e+13 9.2194e+13
4101.7264 9.2194e+13 9.2194e+13
4101.7370 9.2195e+13 9.2195e+13
4101.7475 9.2195e+13 9.2195e+13
4101.7581 9.2196e+13 9.2196e+13
4101.7687 9.2196e+13 9.2196e+13
4101.7792 9.2197e+13 9.2197e+13
4101.7898 9.2197e+13 9.2197e+13
4101.8003 9.2198e+13 9.2198e+13
4101.8109 9.2198e+13 9.2198e+13
4101.8215 9.2199e+13 9.2199e+13
4101.8320 9.2199e+13 9.2199e+13
4101.8426 9.2200e+13 9.2200e+13
4101.8532 9.2200e+13 9.2200e+13
4101.8637 9.2201e+13 9.2201e+13
4101.8743 9.2201e+13 9.2201e+13
4101.8848 9.2202e+13 9.2201e+13
4101.8954 9.2202e+13 9.2202e+13
4101.9060 9.2203e+13 9.2202e+13
4101.9165 9.2203e+13 9.2203e+13
4101.9271 9.2203e+13 9.2203e+13
4101.9377 9.2204e+13 9.2204e+13
4101.9482 9.2204e+13 9.2204e+13
4101.9588 9.2205e+13 9.2205e+13
4101.9693 9.2205e+13 9.2205e+13
4101.9799 9.2206e+13 9.2206e+13
4101.9905 9.2206e+13 9.2206e+13
4102.0010 9.2207e+13 9.2207e+13
4102.0116 9.2207e+13 9.2207e+13
4102.0222 9.2208e+13 9.2208e+13
4102.0327 9.2208e+13 9.2208e+13
4102.0433 9.2209e+13 9.2209e+13
4102.0539 9.2209e+13 9.2209e+13
4102.0644 9.2210e+13 9.2210e+13
4102.0750 9.2210e+13 9.2210e+13
4102.0855 9.2211e+13 9.2211e+13
4102.0961 9.2211e+13 9.2211e+13
4102.1067 9.2212e+13 9.2212e+13
4102.1172 9.2212e+13 9.2212e+13
4102.1278 9.2213e+13 9.2213e+13
4102.1384 9.2213e+13 9.2213e+13
4102.1489 9.2214e+13 9.2213e+13
4102.1595 9.2214e+13 9.2214e+13
4102.1700 9.2215e+13 9.2214e+13
4102.1806 9.2215e+13 9.2215e+13
4102.1912 9.2215e+13 9.2215e+13
4102.2017 9.2216e+13 9.2216e+13
4102.2123 9.2216e+13 9.2216e+13
4102.2229 9.2217e+13 9.2217e+13
4102.2334 9.2217e+13 9.2217e+13
4102.2440 9.2218e+13 9.2218e+13
4102.2545 9.2218e+13 9.2218e+13
4102.2651 9.2219e+13 9.2219e+13
4102.2757 9.2219e+13 9.2219e+13
4102.2862 9.2220e+13 9.2220e+13
4102.2968 9.2220e+13 9.2220e+13
4102.3074 9.2221e+13 9.2221e+13
4102.3179 9.2221e+13 9.2221e+13
4102.3285 9.2222e+13 9.2222e+13
4102.3390 9.2222e+13 9.2222e+13
4102.3496 9.2223e+13 9.2223e+13
4102.3602 9.2223e+13 9.2223e+13
4102.3707 9.2224e+13 9.2224e+13
4102.3813 9.2224e+13 9.2224e+13
4102.3919 9.2225e+13 9.2224e+13
4102.4024 9.2225e+13 9.2225e+13
4102.4130 9.2226e+13 9.2225e+13
4102.4235 9.2226e+13 9.2226e+13
4102.4341 9.2227e+13 9.2226e+13
4102.4447 9.2227e+13 9.2227e+13
4102.4552 9.2227e+13 9.2227e+13
4102.4658 9.2228e+13 9.2228e+13
4102.4764 9.2228e+13 9.2228e+13
4102.4869 9.2229e+13 9.2229e+13
4102.4975 9.2229e+13 9.2229e+13
4102.5080 9.2230e+13 9.2230e+13
4102.5186 9.2230e+13 9.2230e+13
4102.5292 9.2231e+13 9.2231e+13
4102.5397 9.2231e+13 9.2231e+13
4102.5503 9.2232e+13 9.2232e+13
4102.5609 9.2232e+13 9.2232e+13
4102.5714 9.2233e+13 9.2233e+13
4102.5820 9.2233e+13 9.2233e+13
4102.5925 9.2234e+13 9.2234e+13
4102.6031 9.2234e+13 9.2234e+13
4102.6137 9.2235e+13 9.2235e+13
4102.6242 9.2235e+13 9.2235e+13
4102.6348 9.2236e+13 9.2236e+13
4102.6454 9.2236e+13 9.2236e+13
4102.6559 9.2237e+13 9.2236e+13
4102.6665 9.2237e+13 9.2237e+13
4102.6771 9.2238e+13 9.2237e+13
4102.6876 9.2238e+13 9.2238e+13
4102.6982 9.2238e+13 9.2238e+13
4102.7087 9.2239e+13 9.2239e+13
4102.7193 9.2239e+13 9.2239e+13
4102.7299 9.2240e+13 9.2240e+13
4102.7404 9.2240e+13 9.2240e+13
4102.7510 9.2241e+13 9.2241e+13
4102.7616 9.2241e+13 9.2241e+13
4102.7721 9.2242e+13 9.2242e+13
4102.7827 9.2242e+13 9.2242e+13
4102.7932 9.2243e+13 9.2243e+13
4102.8038 9.2243e+13 9.2243e+13
4102.8144 9.2244e+13 9.2244e+13
4102.8249 9.2244e+13 9.2244e+13
4102.8355 9.2245e+13 9.2245e+13
4102.8461 9.2245e+13 9.2245e+13
4102.8566 9.2246e+13 9.2246e+13
4102.8672 9.2246e+13 9.2246e+13
4102.8777 9.2247e+13 9.2247e+13
4102.8883 9.2247e+13 9.2247e+13
4102.8989 9.2248e+13 9.2248e+13
4102.9094 9.2248e+13 9.2248e+13
4102.9200 9.2249e+13 9.2248e+13
4102.9306 9.2249e+13 9.2249e+13
4102.9411 9.2250e+13 9.2249e+13
4102.9517 9.2250e+13 9.2250e+13
4102.9622 9.2250e+13 9.2250e+13
4102.9728 9.2251e+13 9.2251e+13
4102.9834 9.2251e+13 9.2251e+13
4102.9939 9.2252e+13 9.2252e+13
4103.0045 9.2252e+13 9.2252e+13
4103.0151 9.2253e+13 9.2253e+13
4103.0256 9.2253e+13 9.2253e+13
4103.0362 9.2254e+13 9.2254e+13
4103.0467 9.2254e+13 9.2254e+13
4103.0573 9.2255e+13 9.2255e+13
4103.0679 9.2255e+13 9.2255e+13
4103.0784 9.2256e+13 9.2256e+13
4103.0890 9.2256e+13 9.2256e+13
4103.0996 9.2257e+13 9.2257e+13
4103.1101 9.2257e+13 9.2257e+13
4103.1207 9.2258e+13 9.2258e+13
4103.1312 9.2258e+13 9.2258e+13
4103.1418 9.2259e+13 9.2259e+13
4103.1524 9.2259e+13 9.2259e+13
4103.1629 9.2260e+13 9.2260e+13
4103.1735 9.2260e+13 9.2260e+13
4103.1841 9.2261e+13 9.2260e+13
4103.1946 9.2261e+13 9.2261e+13
4103.2052 9.2262e+13 9.2261e+13
4103.2157 9.2262e+13 9.2262e+13
4103.2263 9.2262e+13 9.2262e+13
4103.2369 9.2263e+13 9.2263e+13
4103.2474 9.2263e+13 9.2263e+13
4103.2580 9.2264e+13 9.2264e+13
4103.2686 9.2264e+13 9.2264e+13
4103.2791 9.2265e+13 9.2265e+13
4103.2897 9.2265e+13 9.2265e+13
4103.3003 9.2266e+13 9.2266e+13
4103.3108 9.2266e+13 9.2266e+13
4103.3214 9.2267e+13 9.2267e+13
4103.3319 9.2267e+13 9.2267e+13
4103.3425 9.2268e+13 9.2268e+13
4103.3531 9.2268e+13 9.2268e+13
4103.3636 9.2269e+13 9.2269e+13
4103.3742 9.2269e+13 9.2269e+13
4103.3848 9.2270e+13 9.2270e+13
4103.3953 9.2270e+13 9.2270e+13
4103.4059 9.2271e+13 9.2271e+13
4103.4164 9.2271e+13 9.2271e+13
4103.4270 9.2272e+13 9.2272e+13
4103.4376 9.2272e+13 9.2272e+13
4103.4481 9.2273e+13 9.2272e+13
4103.4587 9.2273e+13 9.2273e+13
4103.4693 9.2274e+13 9.2273e+13
4103.4798 9.2274e+13 9.2274e+13
4103.4904 9.2274e+13 9.2274e+13
4103.5009 9.2275e+13 9.2275e+13
4103.5115 9.2275e+13 9.2275e+13
4103.5221 9.2276e+13 9.2276e+13
4103.5326 9.2276e+13 9.2276e+13
4103.5432 9.2277e+13 9.2277e+13
4103.5538 9.2277e+13 9.2277e+13
4103.5643 9.2278e+13 9.2278e+13
4103.5749 9.2278e+13 9.2278e+13
4103.5854 9.2279e+13 9.2279e+13
4103.5960 9.2279e+13 9.2279e+13
4103.6066 9.2280e+13 9.2280e+13
4103.6171 9.2280e+13 9.2280e+13
4103.6277 9.2281e+13 9.2281e+13
4103.6383 9.2281e+13 9.2281e+13
4103.6488 9.2282e+13 9.2282e+13
4103.6594 9.2282e+13 9.2282e+13
4103.6699 9.2283e+13 9.2283e+13
4103.6805 9.2283e+13 9.2283e+13
4103.6911 9.2284e+13 9.2283e+13
4103.7016 9.2284e+13 9.2284e+13
4103.7122 9.2285e+13 9.2284e+13
4103.7228 9.2285e+13 9.2285e+13
4103.7333 9.2285e+13 9.2285e+13
4103.7439 9.2286e+13 9.2286e+13
4103.7544 9.2286e+13 9.2286e+13
4103.7650 9.2287e+13 9.2287e+13
4103.7756 9.2287e+13 9.2287e+13
4103.7861 9.2288e+13 9.2288e+13
4103.7967 9.2288e+13 9.2288e+13
4103.8073 9.2289e+13 9.2289e+13
4103.8178 9.2289e+13 9.2289e+13
4103.8284 9.2290e+13 9.2290e+13
4103.8389 9.2290e+13 9.2290e+13
4103.8495 9.2291e+13 9.2291e+13
4103.8601 9.2291e+13 9.2291e+13
4103.8706 9.2292e+13 9.2292e+13
4103.8812 9.2292e+13 9.2292e+13
4103.8918 9.2293e+13 9.2293e+13
4103.9023 9.2293e+13 9.2293e+13
4103.9129 9.2294e+13 9.2294e+13
4103.9235 9.2294e+13 9.2294e+13
4103.9340 9.2295e+13 9.2295e+13
4103.9446 9.2295e+13 9.2295e+13
4103.9551 9.2296e+13 9.2295e+13
4103.9657 9.2296e+13 9.2296e+13
4103.9763 9.2297e+13 9.2296e+13
4103.9868 9.2297e+13 9.2297e+13
4103.9974 9.2297e+13 9.2297e+13
4104.0080 9.2298e+13 9.2298e+13
4104.0185 9.2298e+13 9.2298e+13
4104.0291 9.2299e+13 9.2299e+13
4104.0396 9.2299e+13 9.2299e+13
4104.0502 9.2300e+13 9.2300e+13
4104.0608 9.2300e+13 9.2300e+13
4104.0713 9.2301e+13 9.2301e+13
4104.0819 9.2301e+13 9.2301e+13
4104.0925 9.2302e+13 9.2302e+13
4104.1030 9.2302e+13 9.2302e+13
4104.1136 9.2303e+13 9.2303e+13
4104.1241 9.2303e+13 9.2303e+13
4104.1347 9.2304e+13 9.2304e+13
4104.1453 9.2304e+13 9.2304e+13
4104.1558 9.2305e+13 9.2305e+13
4104.1664 9.2305e+13 9.2305e+13
4104.1770 9.2306e+13 9.2306e+13
4104.1875 9.2306e+13 9.2306e+13
4104.1981 9.2307e+13 9.2307e+13
4104.2086 9.2307e+13 9.2307e+13
4104.2192 9.2308e+13 9.2307e+13
4104.2298 9.2308e+13 9.2308e+13
4104.2403 9.2309e+13 9.2308e+13
4104.2509 9.2309e+13 9.2309e+13
4104.2615 9.2309e+13 9.2309e+13
4104.2720 9.2310e+13 9.2310e+13
4104.2826 9.2310e+13 9.2310e+13
4104.2931 9.2311e+13 9.2311e+13
4104.3037 9.2311e+13 9.2311e+13
4104.3143 9.2312e+13 9.2312e+13
4104.3248 9.2312e+13 9.2312e+13
4104.3354 9.2313e+13 9.2313e+13
4104.3460 9.2313e+13 9.2313e+13
4104.3565 9.2314e+13 9.2314e+13
4104.3671 9.2314e+13 9.2314e+13
4104.3776 9.2315e+13 9.2315e+13
4104.3882 9.2315e+13 9.2315e+13
4104.3988 9.2316e+13 9.2316e+13
4104.4093 9.2316e+13 9.2316e+13
4104.4199 9.2317e+13 9.2317e+13
4104.4305 9.2317e+13 9.2317e+13
4104.4410 9.2318e+13 9.2318e+13
4104.4516 9.2318e+13 9.2318e+13
