# Wavelength(Å) I_cont(erg/s/cm2/Å/sr) I_abs(erg/s/cm2/Å/sr)
3879.0757 6.8120e+14 6.6503e+14
3879.0876 6.8121e+14 6.6502e+14
3879.0994 6.8121e+14 6.6502e+14
3879.1113 6.8121e+14 6.6501e+14
3879.1231 6.8121e+14 6.6500e+14
3879.1350 6.8121e+14 6.6500e+14
3879.1468 6.8121e+14 6.6499e+14
3879.1587 6.8121e+14 6.6499e+14
3879.1705 6.8121e+14 6.6498e+14
3879.1824 6.8121e+14 6.6497e+14
3879.1942 6.8121e+14 6.6497e+14
3879.2061 6.8121e+14 6.6496e+14
3879.2179 6.8121e+14 6.6495e+14
3879.2298 6.8121e+14 6.6495e+14
3879.2416 6.8121e+14 6.6494e+14
3879.2535 6.8121e+14 6.6493e+14
3879.2653 6.8122e+14 6.6493e+14
3879.2772 6.8122e+14 6.6492e+14
3879.2890 6.8122e+14 6.6491e+14
3879.3009 6.8122e+14 6.6491e+14
3879.3127 6.8122e+14 6.6490e+14
3879.3246 6.8122e+14 6.6490e+14
3879.3364 6.8122e+14 6.6489e+14
3879.3483 6.8122e+14 6.6488e+14
3879.3601 6.8122e+14 6.6488e+14
3879.3720 6.8122e+14 6.6487e+14
3879.3838 6.8122e+14 6.6486e+14
3879.3957 6.8122e+14 6.6486e+14
3879.4075 6.8122e+14 6.6485e+14
3879.4194 6.8122e+14 6.6484e+14
3879.4312 6.8123e+14 6.6484e+14
3879.4431 6.8123e+14 6.6483e+14
3879.4549 6.8123e+14 6.6482e+14
3879.4668 6.8123e+14 6.6482e+14
3879.4786 6.8123e+14 6.6481e+14
3879.4905 6.8123e+14 6.6481e+14
3879.5023 6.8123e+14 6.6480e+14
3879.5142 6.8123e+14 6.6479e+14
3879.5260 6.8123e+14 6.6479e+14
3879.5379 6.8123e+14 6.6478e+14
3879.5497 6.8123e+14 6.6477e+14
3879.5616 6.8123e+14 6.6477e+14
3879.5734 6.8123e+14 6.6476e+14
3879.5853 6.8123e+14 6.6475e+14
3879.5971 6.8123e+14 6.6475e+14
3879.6090 6.8124e+14 6.6474e+14
3879.6208 6.8124e+14 6.6474e+14
3879.6327 6.8124e+14 6.6473e+14
3879.6445 6.8124e+14 6.6472e+14
3879.6564 6.8124e+14 6.6472e+14
3879.6682 6.8124e+14 6.6471e+14
3879.6801 6.8124e+14 6.6470e+14
3879.6919 6.8124e+14 6.6470e+14
3879.7038 6.8124e+14 6.6469e+14
3879.7156 6.8124e+14 6.6468e+14
3879.7275 6.8124e+14 6.6468e+14
3879.7393 6.8124e+14 6.6467e+14
3879.7512 6.8124e+14 6.6467e+14
3879.7630 6.8124e+14 6.6466e+14
3879.7749 6.8124e+14 6.6465e+14
3879.7867 6.8125e+14 6.6465e+14
3879.7986 6.8125e+14 6.6464e+14
3879.8104 6.8125e+14 6.6463e+14
3879.8223 6.8125e+14 6.6463e+14
3879.8341 6.8125e+14 6.6462e+14
3879.8460 6.8125e+14 6.6462e+14
3879.8578 6.8125e+14 6.6461e+14
3879.8697 6.8125e+14 6.6460e+14
3879.8815 6.8125e+14 6.6460e+14
3879.8934 6.8125e+14 6.6459e+14
3879.9052 6.8125e+14 6.6458e+14
3879.9171 6.8125e+14 6.6458e+14
3879.9289 6.8125e+14 6.6457e+14
3879.9408 6.8125e+14 6.6457e+14
3879.9526 6.8125e+14 6.6456e+14
3879.9645 6.8126e+14 6.6455e+14
3879.9763 6.8126e+14 6.6455e+14
3879.9882 6.8126e+14 6.6454e+14
3880.0000 6.8126e+14 6.6453e+14
3880.0119 6.8126e+14 6.6453e+14
3880.0237 6.8126e+14 6.6452e+14
3880.0356 6.8126e+14 6.6452e+14
3880.0474 6.8126e+14 6.6451e+14
3880.0593 6.8126e+14 6.6450e+14
3880.0711 6.8126e+14 6.6450e+14
3880.0830 6.8126e+14 6.6449e+14
3880.0948 6.8126e+14 6.6448e+14
3880.1067 6.8126e+14 6.6448e+14
3880.1185 6.8126e+14 6.6447e+14
3880.1304 6.8126e+14 6.6447e+14
3880.1422 6.8127e+14 6.6446e+14
3880.1541 6.8127e+14 6.6445e+14
3880.1659 6.8127e+14 6.6445e+14
3880.1778 6.8127e+14 6.6444e+14
3880.1896 6.8127e+14 6.6443e+14
3880.2015 6.8127e+14 6.6443e+14
3880.2133 6.8127e+14 6.6442e+14
3880.2252 6.8127e+14 6.6442e+14
3880.2370 6.8127e+14 6.6441e+14
3880.2489 6.8127e+14 6.6440e+14
3880.2607 6.8127e+14 6.6440e+14
3880.2726 6.8127e+14 6.6439e+14
3880.2844 6.8127e+14 6.6438e+14
3880.2963 6.8127e+14 6.6438e+14
3880.3081 6.8127e+14 6.6437e+14
3880.3200 6.8128e+14 6.6437e+14
3880.3318 6.8128e+14 6.6436e+14
3880.3437 6.8128e+14 6.6435e+14
3880.3555 6.8128e+14 6.6435e+14
3880.3674 6.8128e+14 6.6434e+14
3880.3792 6.8128e+14 6.6434e+14
3880.3911 6.8128e+14 6.6433e+14
3880.4029 6.8128e+14 6.6432e+14
3880.4148 6.8128e+14 6.6432e+14
3880.4266 6.8128e+14 6.6431e+14
3880.4385 6.8128e+14 6.6431e+14
3880.4503 6.8128e+14 6.6430e+14
3880.4622 6.8128e+14 6.6429e+14
3880.4740 6.8128e+14 6.6429e+14
3880.4859 6.8129e+14 6.6428e+14
3880.4977 6.8129e+14 6.6427e+14
3880.5096 6.8129e+14 6.6427e+14
3880.5214 6.8129e+14 6.6426e+14
3880.5333 6.8129e+14 6.6426e+14
3880.5451 6.8129e+14 6.6425e+14
3880.5570 6.8129e+14 6.6424e+14
3880.5688 6.8129e+14 6.6424e+14
3880.5807 6.8129e+14 6.6423e+14
3880.5925 6.8129e+14 6.6423e+14
3880.6044 6.8129e+14 6.6422e+14
3880.6162 6.8129e+14 6.6421e+14
3880.6281 6.8129e+14 6.6421e+14
3880.6399 6.8129e+14 6.6420e+14
3880.6518 6.8129e+14 6.6420e+14
3880.6636 6.8130e+14 6.6419e+14
3880.6755 6.8130e+14 6.6418e+14
3880.6873 6.8130e+14 6.6418e+14
3880.6992 6.8130e+14 6.6417e+14
3880.7110 6.8130e+14 6.6417e+14
3880.7229 6.8130e+14 6.6416e+14
3880.7347 6.8130e+14 6.6415e+14
3880.7466 6.8130e+14 6.6415e+14
3880.7584 6.8130e+14 6.6414e+14
3880.7703 6.8130e+14 6.6414e+14
3880.7821 6.8130e+14 6.6413e+14
3880.7940 6.8130e+14 6.6412e+14
3880.8058 6.8130e+14 6.6412e+14
3880.8177 6.8130e+14 6.6411e+14
3880.8295 6.8130e+14 6.6411e+14
3880.8414 6.8131e+14 6.6410e+14
3880.8532 6.8131e+14 6.6409e+14
3880.8651 6.8131e+14 6.6409e+14
3880.8769 6.8131e+14 6.6408e+14
3880.8888 6.8131e+14 6.6408e+14
3880.9006 6.8131e+14 6.6407e+14
3880.9125 6.8131e+14 6.6406e+14
3880.9243 6.8131e+14 6.6406e+14
3880.9362 6.8131e+14 6.6405e+14
3880.9480 6.8131e+14 6.6405e+14
3880.9599 6.8131e+14 6.6404e+14
3880.9717 6.8131e+14 6.6403e+14
3880.9836 6.8131e+14 6.6403e+14
3880.9954 6.8131e+14 6.6402e+14
3881.0073 6.8131e+14 6.6402e+14
3881.0191 6.8132e+14 6.6401e+14
3881.0310 6.8132e+14 6.6400e+14
3881.0428 6.8132e+14 6.6400e+14
3881.0547 6.8132e+14 6.6399e+14
3881.0665 6.8132e+14 6.6399e+14
3881.0784 6.8132e+14 6.6398e+14
3881.0902 6.8132e+14 6.6398e+14
3881.1021 6.8132e+14 6.6397e+14
3881.1139 6.8132e+14 6.6396e+14
3881.1258 6.8132e+14 6.6396e+14
3881.1376 6.8132e+14 6.6395e+14
3881.1495 6.8132e+14 6.6395e+14
3881.1613 6.8132e+14 6.6394e+14
3881.1732 6.8132e+14 6.6393e+14
3881.1850 6.8132e+14 6.6393e+14
3881.1969 6.8133e+14 6.6392e+14
3881.2087 6.8133e+14 6.6392e+14
3881.2206 6.8133e+14 6.6391e+14
3881.2324 6.8133e+14 6.6390e+14
3881.2443 6.8133e+14 6.6390e+14
3881.2561 6.8133e+14 6.6389e+14
3881.2680 6.8133e+14 6.6389e+14
3881.2798 6.8133e+14 6.6388e+14
3881.2917 6.8133e+14 6.6388e+14
3881.3035 6.8133e+14 6.6387e+14
3881.3154 6.8133e+14 6.6386e+14
3881.3272 6.8133e+14 6.6386e+14
3881.3391 6.8133e+14 6.6385e+14
3881.3509 6.8133e+14 6.6385e+14
3881.3628 6.8133e+14 6.6384e+14
3881.3746 6.8134e+14 6.6384e+14
3881.3865 6.8134e+14 6.6383e+14
3881.3983 6.8134e+14 6.6382e+14
3881.4102 6.8134e+14 6.6382e+14
3881.4220 6.8134e+14 6.6381e+14
3881.4339 6.8134e+14 6.6381e+14
3881.4457 6.8134e+14 6.6380e+14
3881.4576 6.8134e+14 6.6380e+14
3881.4694 6.8134e+14 6.6379e+14
3881.4813 6.8134e+14 6.6378e+14
3881.4931 6.8134e+14 6.6378e+14
3881.5050 6.8134e+14 6.6377e+14
3881.5168 6.8134e+14 6.6377e+14
3881.5287 6.8134e+14 6.6376e+14
3881.5405 6.8134e+14 6.6376e+14
3881.5524 6.8135e+14 6.6375e+14
3881.5642 6.8135e+14 6.6374e+14
3881.5761 6.8135e+14 6.6374e+14
3881.5879 6.8135e+14 6.6373e+14
3881.5998 6.8135e+14 6.6373e+14
3881.6116 6.8135e+14 6.6372e+14
3881.6235 6.8135e+14 6.6372e+14
3881.6353 6.8135e+14 6.6371e+14
3881.6472 6.8135e+14 6.6370e+14
3881.6590 6.8135e+14 6.6370e+14
3881.6709 6.8135e+14 6.6369e+14
3881.6827 6.8135e+14 6.6369e+14
3881.6946 6.8135e+14 6.6368e+14
3881.7064 6.8135e+14 6.6368e+14
3881.7183 6.8135e+14 6.6367e+14
3881.7301 6.8136e+14 6.6367e+14
3881.7420 6.8136e+14 6.6366e+14
3881.7538 6.8136e+14 6.6365e+14
3881.7657 6.8136e+14 6.6365e+14
3881.7775 6.8136e+14 6.6364e+14
3881.7894 6.8136e+14 6.6364e+14
3881.8012 6.8136e+14 6.6363e+14
3881.8131 6.8136e+14 6.6363e+14
3881.8249 6.8136e+14 6.6362e+14
3881.8368 6.8136e+14 6.6362e+14
3881.8486 6.8136e+14 6.6361e+14
3881.8605 6.8136e+14 6.6360e+14
3881.8723 6.8136e+14 6.6360e+14
3881.8842 6.8136e+14 6.6359e+14
3881.8960 6.8136e+14 6.6359e+14
3881.9079 6.8137e+14 6.6358e+14
3881.9197 6.8137e+14 6.6358e+14
3881.9316 6.8137e+14 6.6357e+14
3881.9434 6.8137e+14 6.6357e+14
3881.9553 6.8137e+14 6.6356e+14
3881.9671 6.8137e+14 6.6355e+14
3881.9790 6.8137e+14 6.6355e+14
3881.9908 6.8137e+14 6.6354e+14
3882.0027 6.8137e+14 6.6354e+14
3882.0145 6.8137e+14 6.6353e+14
3882.0264 6.8137e+14 6.6353e+14
3882.0382 6.8137e+14 6.6352e+14
3882.0501 6.8137e+14 6.6352e+14
3882.0619 6.8137e+14 6.6351e+14
3882.0738 6.8137e+14 6.6351e+14
3882.0856 6.8138e+14 6.6350e+14
3882.0975 6.8138e+14 6.6349e+14
3882.1093 6.8138e+14 6.6349e+14
3882.1212 6.8138e+14 6.6348e+14
3882.1330 6.8138e+14 6.6348e+14
3882.1449 6.8138e+14 6.6347e+14
3882.1567 6.8138e+14 6.6347e+14
3882.1686 6.8138e+14 6.6346e+14
3882.1804 6.8138e+14 6.6346e+14
3882.1923 6.8138e+14 6.6345e+14
3882.2041 6.8138e+14 6.6345e+14
3882.2160 6.8138e+14 6.6344e+14
3882.2278 6.8138e+14 6.6344e+14
3882.2397 6.8138e+14 6.6343e+14
3882.2515 6.8138e+14 6.6343e+14
3882.2634 6.8139e+14 6.6342e+14
3882.2752 6.8139e+14 6.6341e+14
3882.2871 6.8139e+14 6.6341e+14
3882.2989 6.8139e+14 6.6340e+14
3882.3108 6.8139e+14 6.6340e+14
3882.3226 6.8139e+14 6.6339e+14
3882.3344 6.8139e+14 6.6339e+14
3882.3463 6.8139e+14 6.6338e+14
3882.3581 6.8139e+14 6.6338e+14
3882.3700 6.8139e+14 6.6337e+14
3882.3818 6.8139e+14 6.6337e+14
3882.3937 6.8139e+14 6.6336e+14
3882.4055 6.8139e+14 6.6336e+14
3882.4174 6.8139e+14 6.6335e+14
3882.4292 6.8139e+14 6.6335e+14
3882.4411 6.8140e+14 6.6334e+14
3882.4529 6.8140e+14 6.6334e+14
3882.4648 6.8140e+14 6.6333e+14
3882.4766 6.8140e+14 6.6333e+14
3882.4885 6.8140e+14 6.6332e+14
3882.5003 6.8140e+14 6.6331e+14
3882.5122 6.8140e+14 6.6331e+14
3882.5240 6.8140e+14 6.6330e+14
3882.5359 6.8140e+14 6.6330e+14
3882.5477 6.8140e+14 6.6329e+14
3882.5596 6.8140e+14 6.6329e+14
3882.5714 6.8140e+14 6.6328e+14
3882.5833 6.8140e+14 6.6328e+14
3882.5951 6.8140e+14 6.6327e+14
3882.6070 6.8140e+14 6.6327e+14
3882.6188 6.8141e+14 6.6326e+14
3882.6307 6.8141e+14 6.6326e+14
3882.6425 6.8141e+14 6.6325e+14
3882.6544 6.8141e+14 6.6325e+14
3882.6662 6.8141e+14 6.6324e+14
3882.6781 6.8141e+14 6.6324e+14
3882.6899 6.8141e+14 6.6323e+14
3882.7018 6.8141e+14 6.6323e+14
3882.7136 6.8141e+14 6.6322e+14
3882.7255 6.8141e+14 6.6322e+14
3882.7373 6.8141e+14 6.6321e+14
3882.7492 6.8141e+14 6.6321e+14
3882.7610 6.8141e+14 6.6320e+14
3882.7729 6.8141e+14 6.6320e+14
3882.7847 6.8141e+14 6.6319e+14
3882.7966 6.8142e+14 6.6319e+14
3882.8084 6.8142e+14 6.6318e+14
3882.8203 6.8142e+14 6.6318e+14
3882.8321 6.8142e+14 6.6317e+14
3882.8440 6.8142e+14 6.6317e+14
3882.8558 6.8142e+14 6.6316e+14
3882.8677 6.8142e+14 6.6316e+14
3882.8795 6.8142e+14 6.6315e+14
3882.8914 6.8142e+14 6.6315e+14
3882.9032 6.8142e+14 6.6314e+14
3882.9151 6.8142e+14 6.6314e+14
3882.9269 6.8142e+14 6.6313e+14
3882.9388 6.8142e+14 6.6313e+14
3882.9506 6.8142e+14 6.6312e+14
3882.9625 6.8142e+14 6.6312e+14
3882.9743 6.8143e+14 6.6311e+14
3882.9862 6.8143e+14 6.6311e+14
3882.9980 6.8143e+14 6.6310e+14
3883.0099 6.8143e+14 6.6310e+14
3883.0217 6.8143e+14 6.6309e+14
3883.0336 6.8143e+14 6.6309e+14
3883.0454 6.8143e+14 6.6308e+14
3883.0573 6.8143e+14 6.6308e+14
3883.0691 6.8143e+14 6.6307e+14
3883.0810 6.8143e+14 6.6307e+14
3883.0928 6.8143e+14 6.6306e+14
3883.1047 6.8143e+14 6.6306e+14
3883.1165 6.8143e+14 6.6305e+14
3883.1284 6.8143e+14 6.6305e+14
3883.1402 6.8143e+14 6.6305e+14
3883.1521 6.8144e+14 6.6304e+14
3883.1639 6.8144e+14 6.6304e+14
3883.1758 6.8144e+14 6.6303e+14
3883.1876 6.8144e+14 6.6303e+14
3883.1995 6.8144e+14 6.6302e+14
3883.2113 6.8144e+14 6.6302e+14
3883.2232 6.8144e+14 6.6301e+14
3883.2350 6.8144e+14 6.6301e+14
3883.2469 6.8144e+14 6.6300e+14
3883.2587 6.8144e+14 6.6300e+14
3883.2706 6.8144e+14 6.6299e+14
3883.2824 6.8144e+14 6.6299e+14
3883.2943 6.8144e+14 6.6298e+14
3883.3061 6.8144e+14 6.6298e+14
3883.3180 6.8144e+14 6.6297e+14
3883.3298 6.8145e+14 6.6297e+14
3883.3417 6.8145e+14 6.6296e+14
3883.3535 6.8145e+14 6.6296e+14
3883.3654 6.8145e+14 6.6296e+14
3883.3772 6.8145e+14 6.6295e+14
3883.3891 6.8145e+14 6.6295e+14
3883.4009 6.8145e+14 6.6294e+14
3883.4128 6.8145e+14 6.6294e+14
3883.4246 6.8145e+14 6.6293e+14
3883.4365 6.8145e+14 6.6293e+14
3883.4483 6.8145e+14 6.6292e+14
3883.4602 6.8145e+14 6.6292e+14
3883.4720 6.8145e+14 6.6291e+14
3883.4839 6.8145e+14 6.6291e+14
3883.4957 6.8145e+14 6.6291e+14
3883.5076 6.8146e+14 6.6290e+14
3883.5194 6.8146e+14 6.6290e+14
3883.5313 6.8146e+14 6.6289e+14
3883.5431 6.8146e+14 6.6289e+14
3883.5550 6.8146e+14 6.6288e+14
3883.5668 6.8146e+14 6.6288e+14
3883.5787 6.8146e+14 6.6287e+14
3883.5905 6.8146e+14 6.6287e+14
3883.6024 6.8146e+14 6.6286e+14
3883.6142 6.8146e+14 6.6286e+14
3883.6261 6.8146e+14 6.6286e+14
3883.6379 6.8146e+14 6.6285e+14
3883.6498 6.8146e+14 6.6285e+14
3883.6616 6.8146e+14 6.6284e+14
3883.6735 6.8146e+14 6.6284e+14
3883.6853 6.8147e+14 6.6283e+14
3883.6972 6.8147e+14 6.6283e+14
3883.7090 6.8147e+14 6.6282e+14
3883.7209 6.8147e+14 6.6282e+14
3883.7327 6.8147e+14 6.6282e+14
3883.7446 6.8147e+14 6.6281e+14
3883.7564 6.8147e+14 6.6281e+14
3883.7683 6.8147e+14 6.6280e+14
3883.7801 6.8147e+14 6.6280e+14
3883.7920 6.8147e+14 6.6279e+14
3883.8038 6.8147e+14 6.6279e+14
3883.8157 6.8147e+14 6.6279e+14
3883.8275 6.8147e+14 6.6278e+14
3883.8394 6.8147e+14 6.6278e+14
3883.8512 6.8147e+14 6.6277e+14
3883.8631 6.8148e+14 6.6277e+14
3883.8749 6.8148e+14 6.6276e+14
3883.8868 6.8148e+14 6.6276e+14
3883.8986 6.8148e+14 6.6276e+14
3883.9105 6.8148e+14 6.6275e+14
3883.9223 6.8148e+14 6.6275e+14
3883.9342 6.8148e+14 6.6274e+14
3883.9460 6.8148e+14 6.6274e+14
3883.9579 6.8148e+14 6.6273e+14
3883.9697 6.8148e+14 6.6273e+14
3883.9816 6.8148e+14 6.6273e+14
3883.9934 6.8148e+14 6.6272e+14
3884.0053 6.8148e+14 6.6272e+14
3884.0171 6.8148e+14 6.6271e+14
3884.0290 6.8148e+14 6.6271e+14
3884.0408 6.8149e+14 6.6270e+14
3884.0527 6.8149e+14 6.6270e+14
3884.0645 6.8149e+14 6.6270e+14
3884.0764 6.8149e+14 6.6269e+14
3884.0882 6.8149e+14 6.6269e+14
3884.1001 6.8149e+14 6.6268e+14
3884.1119 6.8149e+14 6.6268e+14
3884.1238 6.8149e+14 6.6268e+14
3884.1356 6.8149e+14 6.6267e+14
3884.1475 6.8149e+14 6.6267e+14
3884.1593 6.8149e+14 6.6266e+14
3884.1712 6.8149e+14 6.6266e+14
3884.1830 6.8149e+14 6.6266e+14
3884.1949 6.8149e+14 6.6265e+14
3884.2067 6.8149e+14 6.6265e+14
3884.2186 6.8150e+14 6.6264e+14
3884.2304 6.8150e+14 6.6264e+14
3884.2423 6.8150e+14 6.6264e+14
3884.2541 6.8150e+14 6.6263e+14
3884.2660 6.8150e+14 6.6263e+14
3884.2778 6.8150e+14 6.6262e+14
3884.2897 6.8150e+14 6.6262e+14
3884.3015 6.8150e+14 6.6262e+14
3884.3134 6.8150e+14 6.6261e+14
3884.3252 6.8150e+14 6.6261e+14
3884.3371 6.8150e+14 6.6260e+14
3884.3489 6.8150e+14 6.6260e+14
3884.3608 6.8150e+14 6.6260e+14
3884.3726 6.8150e+14 6.6259e+14
3884.3845 6.8150e+14 6.6259e+14
3884.3963 6.8151e+14 6.6258e+14
3884.4082 6.8151e+14 6.6258e+14
3884.4200 6.8151e+14 6.6258e+14
3884.4319 6.8151e+14 6.6257e+14
3884.4437 6.8151e+14 6.6257e+14
3884.4556 6.8151e+14 6.6257e+14
3884.4674 6.8151e+14 6.6256e+14
3884.4793 6.8151e+14 6.6256e+14
3884.4911 6.8151e+14 6.6255e+14
3884.5030 6.8151e+14 6.6255e+14
3884.5148 6.8151e+14 6.6255e+14
3884.5267 6.8151e+14 6.6254e+14
3884.5385 6.8151e+14 6.6254e+14
3884.5504 6.8151e+14 6.6253e+14
3884.5622 6.8151e+14 6.6253e+14
3884.5741 6.8152e+14 6.6253e+14
3884.5859 6.8152e+14 6.6252e+14
3884.5978 6.8152e+14 6.6252e+14
3884.6096 6.8152e+14 6.6252e+14
3884.6215 6.8152e+14 6.6251e+14
