# Wavelength(Å) I_cont(erg/s/cm2/Å/sr) I_abs(erg/s/cm2/Å/sr)
3959.9251 2.8748e+14 2.8739e+14
3959.9363 2.8748e+14 2.8739e+14
3959.9475 2.8748e+14 2.8739e+14
3959.9587 2.8748e+14 2.8739e+14
3959.9699 2.8749e+14 2.8739e+14
3959.9811 2.8749e+14 2.8739e+14
3959.9923 2.8749e+14 2.8739e+14
3960.0035 2.8749e+14 2.8740e+14
3960.0147 2.8749e+14 2.8740e+14
3960.0259 2.8749e+14 2.8740e+14
3960.0371 2.8749e+14 2.8740e+14
3960.0483 2.8749e+14 2.8740e+14
3960.0595 2.8749e+14 2.8740e+14
3960.0707 2.8749e+14 2.8740e+14
3960.0819 2.8749e+14 2.8740e+14
3960.0931 2.8749e+14 2.8740e+14
3960.1043 2.8750e+14 2.8740e+14
3960.1155 2.8750e+14 2.8740e+14
3960.1267 2.8750e+14 2.8740e+14
3960.1379 2.8750e+14 2.8741e+14
3960.1491 2.8750e+14 2.8741e+14
3960.1603 2.8750e+14 2.8741e+14
3960.1715 2.8750e+14 2.8741e+14
3960.1827 2.8750e+14 2.8741e+14
3960.1939 2.8750e+14 2.8741e+14
3960.2051 2.8750e+14 2.8741e+14
3960.2163 2.8750e+14 2.8741e+14
3960.2275 2.8751e+14 2.8741e+14
3960.2387 2.8751e+14 2.8741e+14
3960.2499 2.8751e+14 2.8741e+14
3960.2611 2.8751e+14 2.8741e+14
3960.2723 2.8751e+14 2.8742e+14
3960.2835 2.8751e+14 2.8742e+14
3960.2947 2.8751e+14 2.8742e+14
3960.3059 2.8751e+14 2.8742e+14
3960.3171 2.8751e+14 2.8742e+14
3960.3283 2.8751e+14 2.8742e+14
3960.3395 2.8751e+14 2.8742e+14
3960.3507 2.8751e+14 2.8742e+14
3960.3619 2.8752e+14 2.8742e+14
3960.3731 2.8752e+14 2.8742e+14
3960.3843 2.8752e+14 2.8742e+14
3960.3955 2.8752e+14 2.8742e+14
3960.4067 2.8752e+14 2.8743e+14
3960.4179 2.8752e+14 2.8743e+14
3960.4291 2.8752e+14 2.8743e+14
3960.4403 2.8752e+14 2.8743e+14
3960.4515 2.8752e+14 2.8743e+14
3960.4627 2.8752e+14 2.8743e+14
3960.4739 2.8752e+14 2.8743e+14
3960.4851 2.8753e+14 2.8743e+14
3960.4963 2.8753e+14 2.8743e+14
3960.5075 2.8753e+14 2.8743e+14
3960.5187 2.8753e+14 2.8743e+14
3960.5299 2.8753e+14 2.8743e+14
3960.5411 2.8753e+14 2.8743e+14
3960.5523 2.8753e+14 2.8744e+14
3960.5635 2.8753e+14 2.8744e+14
3960.5747 2.8753e+14 2.8744e+14
3960.5859 2.8753e+14 2.8744e+14
3960.5971 2.8753e+14 2.8744e+14
3960.6083 2.8753e+14 2.8744e+14
3960.6195 2.8754e+14 2.8744e+14
3960.6307 2.8754e+14 2.8744e+14
3960.6419 2.8754e+14 2.8744e+14
3960.6531 2.8754e+14 2.8744e+14
3960.6643 2.8754e+14 2.8744e+14
3960.6755 2.8754e+14 2.8744e+14
3960.6867 2.8754e+14 2.8745e+14
3960.6979 2.8754e+14 2.8745e+14
3960.7091 2.8754e+14 2.8745e+14
3960.7203 2.8754e+14 2.8745e+14
3960.7315 2.8754e+14 2.8745e+14
3960.7427 2.8755e+14 2.8745e+14
3960.7539 2.8755e+14 2.8745e+14
3960.7651 2.8755e+14 2.8745e+14
3960.7763 2.8755e+14 2.8745e+14
3960.7875 2.8755e+14 2.8745e+14
3960.7987 2.8755e+14 2.8745e+14
3960.8099 2.8755e+14 2.8745e+14
3960.8211 2.8755e+14 2.8746e+14
3960.8323 2.8755e+14 2.8746e+14
3960.8435 2.8755e+14 2.8746e+14
3960.8547 2.8755e+14 2.8746e+14
3960.8659 2.8755e+14 2.8746e+14
3960.8771 2.8756e+14 2.8746e+14
3960.8883 2.8756e+14 2.8746e+14
3960.8995 2.8756e+14 2.8746e+14
3960.9107 2.8756e+14 2.8746e+14
3960.9219 2.8756e+14 2.8746e+14
3960.9331 2.8756e+14 2.8746e+14
3960.9443 2.8756e+14 2.8746e+14
3960.9555 2.8756e+14 2.8747e+14
3960.9667 2.8756e+14 2.8747e+14
3960.9779 2.8756e+14 2.8747e+14
3960.9891 2.8756e+14 2.8747e+14
3961.0003 2.8757e+14 2.8747e+14
3961.0115 2.8757e+14 2.8747e+14
3961.0227 2.8757e+14 2.8747e+14
3961.0339 2.8757e+14 2.8747e+14
3961.0451 2.8757e+14 2.8747e+14
3961.0563 2.8757e+14 2.8747e+14
3961.0675 2.8757e+14 2.8747e+14
3961.0787 2.8757e+14 2.8747e+14
3961.0899 2.8757e+14 2.8748e+14
3961.1011 2.8757e+14 2.8748e+14
3961.1123 2.8757e+14 2.8748e+14
3961.1235 2.8757e+14 2.8748e+14
3961.1347 2.8758e+14 2.8748e+14
3961.1459 2.8758e+14 2.8748e+14
3961.1571 2.8758e+14 2.8748e+14
3961.1683 2.8758e+14 2.8748e+14
3961.1795 2.8758e+14 2.8748e+14
3961.1907 2.8758e+14 2.8748e+14
3961.2019 2.8758e+14 2.8748e+14
3961.2131 2.8758e+14 2.8748e+14
3961.2243 2.8758e+14 2.8749e+14
3961.2355 2.8758e+14 2.8749e+14
3961.2467 2.8758e+14 2.8749e+14
3961.2579 2.8759e+14 2.8749e+14
3961.2691 2.8759e+14 2.8749e+14
3961.2803 2.8759e+14 2.8749e+14
3961.2915 2.8759e+14 2.8749e+14
3961.3027 2.8759e+14 2.8749e+14
3961.3139 2.8759e+14 2.8749e+14
3961.3251 2.8759e+14 2.8749e+14
3961.3363 2.8759e+14 2.8749e+14
3961.3475 2.8759e+14 2.8749e+14
3961.3587 2.8759e+14 2.8750e+14
3961.3699 2.8759e+14 2.8750e+14
3961.3811 2.8759e+14 2.8750e+14
3961.3923 2.8760e+14 2.8750e+14
3961.4035 2.8760e+14 2.8750e+14
3961.4147 2.8760e+14 2.8750e+14
3961.4259 2.8760e+14 2.8750e+14
3961.4371 2.8760e+14 2.8750e+14
3961.4483 2.8760e+14 2.8750e+14
3961.4595 2.8760e+14 2.8750e+14
3961.4707 2.8760e+14 2.8750e+14
3961.4819 2.8760e+14 2.8750e+14
3961.4931 2.8760e+14 2.8751e+14
3961.5043 2.8760e+14 2.8751e+14
3961.5155 2.8761e+14 2.8751e+14
3961.5267 2.8761e+14 2.8751e+14
3961.5379 2.8761e+14 2.8751e+14
3961.5491 2.8761e+14 2.8751e+14
3961.5603 2.8761e+14 2.8751e+14
3961.5715 2.8761e+14 2.8751e+14
3961.5827 2.8761e+14 2.8751e+14
3961.5939 2.8761e+14 2.8751e+14
3961.6051 2.8761e+14 2.8751e+14
3961.6163 2.8761e+14 2.8751e+14
3961.6275 2.8761e+14 2.8752e+14
3961.6387 2.8761e+14 2.8752e+14
3961.6499 2.8762e+14 2.8752e+14
3961.6611 2.8762e+14 2.8752e+14
3961.6723 2.8762e+14 2.8752e+14
3961.6835 2.8762e+14 2.8752e+14
3961.6947 2.8762e+14 2.8752e+14
3961.7059 2.8762e+14 2.8752e+14
3961.7171 2.8762e+14 2.8752e+14
3961.7283 2.8762e+14 2.8752e+14
3961.7395 2.8762e+14 2.8752e+14
3961.7507 2.8762e+14 2.8752e+14
3961.7619 2.8762e+14 2.8753e+14
3961.7731 2.8763e+14 2.8753e+14
3961.7843 2.8763e+14 2.8753e+14
3961.7955 2.8763e+14 2.8753e+14
3961.8067 2.8763e+14 2.8753e+14
3961.8179 2.8763e+14 2.8753e+14
3961.8291 2.8763e+14 2.8753e+14
3961.8403 2.8763e+14 2.8753e+14
3961.8515 2.8763e+14 2.8753e+14
3961.8627 2.8763e+14 2.8753e+14
3961.8739 2.8763e+14 2.8753e+14
3961.8851 2.8763e+14 2.8753e+14
3961.8963 2.8763e+14 2.8754e+14
3961.9075 2.8764e+14 2.8754e+14
3961.9187 2.8764e+14 2.8754e+14
3961.9299 2.8764e+14 2.8754e+14
3961.9411 2.8764e+14 2.8754e+14
3961.9523 2.8764e+14 2.8754e+14
3961.9635 2.8764e+14 2.8754e+14
3961.9747 2.8764e+14 2.8754e+14
3961.9859 2.8764e+14 2.8754e+14
3961.9971 2.8764e+14 2.8754e+14
3962.0083 2.8764e+14 2.8754e+14
3962.0195 2.8764e+14 2.8754e+14
3962.0307 2.8765e+14 2.8754e+14
3962.0419 2.8765e+14 2.8755e+14
3962.0531 2.8765e+14 2.8755e+14
3962.0643 2.8765e+14 2.8755e+14
3962.0755 2.8765e+14 2.8755e+14
3962.0867 2.8765e+14 2.8755e+14
3962.0979 2.8765e+14 2.8755e+14
3962.1091 2.8765e+14 2.8755e+14
3962.1203 2.8765e+14 2.8755e+14
3962.1315 2.8765e+14 2.8755e+14
3962.1427 2.8765e+14 2.8755e+14
3962.1539 2.8765e+14 2.8755e+14
3962.1651 2.8766e+14 2.8755e+14
3962.1763 2.8766e+14 2.8756e+14
3962.1875 2.8766e+14 2.8756e+14
3962.1987 2.8766e+14 2.8756e+14
3962.2099 2.8766e+14 2.8756e+14
3962.2211 2.8766e+14 2.8756e+14
3962.2323 2.8766e+14 2.8756e+14
3962.2435 2.8766e+14 2.8756e+14
3962.2547 2.8766e+14 2.8756e+14
3962.2659 2.8766e+14 2.8756e+14
3962.2771 2.8766e+14 2.8756e+14
3962.2883 2.8766e+14 2.8756e+14
3962.2995 2.8767e+14 2.8756e+14
3962.3107 2.8767e+14 2.8757e+14
3962.3219 2.8767e+14 2.8757e+14
3962.3331 2.8767e+14 2.8757e+14
3962.3443 2.8767e+14 2.8757e+14
3962.3555 2.8767e+14 2.8757e+14
3962.3667 2.8767e+14 2.8757e+14
3962.3779 2.8767e+14 2.8757e+14
3962.3891 2.8767e+14 2.8757e+14
3962.4003 2.8767e+14 2.8757e+14
3962.4115 2.8767e+14 2.8757e+14
3962.4227 2.8768e+14 2.8757e+14
3962.4339 2.8768e+14 2.8757e+14
3962.4451 2.8768e+14 2.8758e+14
3962.4563 2.8768e+14 2.8758e+14
3962.4675 2.8768e+14 2.8758e+14
3962.4787 2.8768e+14 2.8758e+14
3962.4899 2.8768e+14 2.8758e+14
3962.5011 2.8768e+14 2.8758e+14
3962.5123 2.8768e+14 2.8758e+14
3962.5235 2.8768e+14 2.8758e+14
3962.5347 2.8768e+14 2.8758e+14
3962.5459 2.8768e+14 2.8758e+14
3962.5571 2.8769e+14 2.8758e+14
3962.5683 2.8769e+14 2.8758e+14
3962.5794 2.8769e+14 2.8759e+14
3962.5906 2.8769e+14 2.8759e+14
3962.6018 2.8769e+14 2.8759e+14
3962.6130 2.8769e+14 2.8759e+14
3962.6242 2.8769e+14 2.8759e+14
3962.6354 2.8769e+14 2.8759e+14
3962.6466 2.8769e+14 2.8759e+14
3962.6578 2.8769e+14 2.8759e+14
3962.6690 2.8769e+14 2.8759e+14
3962.6802 2.8770e+14 2.8759e+14
3962.6914 2.8770e+14 2.8759e+14
3962.7026 2.8770e+14 2.8759e+14
3962.7138 2.8770e+14 2.8760e+14
3962.7250 2.8770e+14 2.8760e+14
3962.7362 2.8770e+14 2.8760e+14
3962.7474 2.8770e+14 2.8760e+14
3962.7586 2.8770e+14 2.8760e+14
3962.7698 2.8770e+14 2.8760e+14
3962.7810 2.8770e+14 2.8760e+14
3962.7922 2.8770e+14 2.8760e+14
3962.8034 2.8770e+14 2.8760e+14
3962.8146 2.8771e+14 2.8760e+14
3962.8258 2.8771e+14 2.8760e+14
3962.8370 2.8771e+14 2.8760e+14
3962.8482 2.8771e+14 2.8761e+14
3962.8594 2.8771e+14 2.8761e+14
3962.8706 2.8771e+14 2.8761e+14
3962.8818 2.8771e+14 2.8761e+14
3962.8930 2.8771e+14 2.8761e+14
3962.9042 2.8771e+14 2.8761e+14
3962.9154 2.8771e+14 2.8761e+14
3962.9266 2.8771e+14 2.8761e+14
3962.9378 2.8772e+14 2.8761e+14
3962.9490 2.8772e+14 2.8761e+14
3962.9602 2.8772e+14 2.8761e+14
3962.9714 2.8772e+14 2.8761e+14
3962.9826 2.8772e+14 2.8762e+14
3962.9938 2.8772e+14 2.8762e+14
3963.0050 2.8772e+14 2.8762e+14
3963.0162 2.8772e+14 2.8762e+14
3963.0274 2.8772e+14 2.8762e+14
3963.0386 2.8772e+14 2.8762e+14
3963.0498 2.8772e+14 2.8762e+14
3963.0610 2.8772e+14 2.8762e+14
3963.0722 2.8773e+14 2.8762e+14
3963.0834 2.8773e+14 2.8762e+14
3963.0946 2.8773e+14 2.8762e+14
3963.1058 2.8773e+14 2.8762e+14
3963.1170 2.8773e+14 2.8763e+14
3963.1282 2.8773e+14 2.8763e+14
3963.1394 2.8773e+14 2.8763e+14
3963.1506 2.8773e+14 2.8763e+14
3963.1618 2.8773e+14 2.8763e+14
3963.1730 2.8773e+14 2.8763e+14
3963.1842 2.8773e+14 2.8763e+14
3963.1954 2.8774e+14 2.8763e+14
3963.2066 2.8774e+14 2.8763e+14
3963.2178 2.8774e+14 2.8763e+14
3963.2290 2.8774e+14 2.8763e+14
3963.2402 2.8774e+14 2.8763e+14
3963.2514 2.8774e+14 2.8764e+14
3963.2626 2.8774e+14 2.8764e+14
3963.2738 2.8774e+14 2.8764e+14
3963.2850 2.8774e+14 2.8764e+14
3963.2962 2.8774e+14 2.8764e+14
3963.3074 2.8774e+14 2.8764e+14
3963.3186 2.8774e+14 2.8764e+14
3963.3298 2.8775e+14 2.8764e+14
3963.3410 2.8775e+14 2.8764e+14
3963.3522 2.8775e+14 2.8764e+14
3963.3634 2.8775e+14 2.8764e+14
3963.3746 2.8775e+14 2.8764e+14
3963.3858 2.8775e+14 2.8765e+14
3963.3970 2.8775e+14 2.8765e+14
3963.4082 2.8775e+14 2.8765e+14
3963.4194 2.8775e+14 2.8765e+14
3963.4306 2.8775e+14 2.8765e+14
3963.4418 2.8775e+14 2.8765e+14
3963.4530 2.8776e+14 2.8765e+14
3963.4642 2.8776e+14 2.8765e+14
3963.4754 2.8776e+14 2.8765e+14
3963.4866 2.8776e+14 2.8765e+14
3963.4978 2.8776e+14 2.8765e+14
3963.5090 2.8776e+14 2.8765e+14
3963.5202 2.8776e+14 2.8766e+14
3963.5314 2.8776e+14 2.8766e+14
3963.5426 2.8776e+14 2.8766e+14
3963.5538 2.8776e+14 2.8766e+14
3963.5650 2.8776e+14 2.8766e+14
3963.5762 2.8776e+14 2.8766e+14
3963.5874 2.8777e+14 2.8766e+14
3963.5986 2.8777e+14 2.8766e+14
3963.6098 2.8777e+14 2.8766e+14
3963.6210 2.8777e+14 2.8766e+14
3963.6322 2.8777e+14 2.8766e+14
3963.6434 2.8777e+14 2.8766e+14
3963.6546 2.8777e+14 2.8767e+14
3963.6658 2.8777e+14 2.8767e+14
3963.6770 2.8777e+14 2.8767e+14
3963.6882 2.8777e+14 2.8767e+14
3963.6994 2.8777e+14 2.8767e+14
3963.7106 2.8777e+14 2.8767e+14
3963.7218 2.8778e+14 2.8767e+14
3963.7330 2.8778e+14 2.8767e+14
3963.7442 2.8778e+14 2.8767e+14
3963.7554 2.8778e+14 2.8767e+14
3963.7666 2.8778e+14 2.8767e+14
3963.7778 2.8778e+14 2.8767e+14
3963.7890 2.8778e+14 2.8768e+14
3963.8002 2.8778e+14 2.8768e+14
3963.8114 2.8778e+14 2.8768e+14
3963.8226 2.8778e+14 2.8768e+14
3963.8338 2.8778e+14 2.8768e+14
3963.8450 2.8779e+14 2.8768e+14
3963.8562 2.8779e+14 2.8768e+14
3963.8674 2.8779e+14 2.8768e+14
3963.8786 2.8779e+14 2.8768e+14
3963.8898 2.8779e+14 2.8768e+14
3963.9010 2.8779e+14 2.8768e+14
3963.9122 2.8779e+14 2.8768e+14
3963.9234 2.8779e+14 2.8769e+14
3963.9346 2.8779e+14 2.8769e+14
3963.9458 2.8779e+14 2.8769e+14
3963.9570 2.8779e+14 2.8769e+14
3963.9682 2.8779e+14 2.8769e+14
3963.9794 2.8780e+14 2.8769e+14
3963.9906 2.8780e+14 2.8769e+14
3964.0018 2.8780e+14 2.8769e+14
3964.0130 2.8780e+14 2.8769e+14
3964.0242 2.8780e+14 2.8769e+14
3964.0354 2.8780e+14 2.8769e+14
3964.0466 2.8780e+14 2.8769e+14
3964.0578 2.8780e+14 2.8770e+14
3964.0690 2.8780e+14 2.8770e+14
3964.0802 2.8780e+14 2.8770e+14
3964.0914 2.8780e+14 2.8770e+14
3964.1026 2.8781e+14 2.8770e+14
3964.1138 2.8781e+14 2.8770e+14
3964.1250 2.8781e+14 2.8770e+14
3964.1362 2.8781e+14 2.8770e+14
3964.1474 2.8781e+14 2.8770e+14
3964.1586 2.8781e+14 2.8770e+14
3964.1698 2.8781e+14 2.8770e+14
3964.1810 2.8781e+14 2.8770e+14
3964.1922 2.8781e+14 2.8771e+14
3964.2034 2.8781e+14 2.8771e+14
3964.2146 2.8781e+14 2.8771e+14
3964.2258 2.8781e+14 2.8771e+14
3964.2370 2.8782e+14 2.8771e+14
3964.2482 2.8782e+14 2.8771e+14
3964.2594 2.8782e+14 2.8771e+14
3964.2706 2.8782e+14 2.8771e+14
3964.2818 2.8782e+14 2.8771e+14
3964.2930 2.8782e+14 2.8771e+14
3964.3042 2.8782e+14 2.8771e+14
3964.3154 2.8782e+14 2.8771e+14
3964.3266 2.8782e+14 2.8772e+14
3964.3378 2.8782e+14 2.8772e+14
3964.3490 2.8782e+14 2.8772e+14
3964.3602 2.8783e+14 2.8772e+14
3964.3714 2.8783e+14 2.8772e+14
3964.3826 2.8783e+14 2.8772e+14
3964.3938 2.8783e+14 2.8772e+14
3964.4050 2.8783e+14 2.8772e+14
3964.4162 2.8783e+14 2.8772e+14
3964.4274 2.8783e+14 2.8772e+14
3964.4386 2.8783e+14 2.8772e+14
3964.4498 2.8783e+14 2.8772e+14
3964.4610 2.8783e+14 2.8772e+14
3964.4722 2.8783e+14 2.8773e+14
3964.4834 2.8783e+14 2.8773e+14
3964.4946 2.8784e+14 2.8773e+14
3964.5058 2.8784e+14 2.8773e+14
3964.5170 2.8784e+14 2.8773e+14
3964.5282 2.8784e+14 2.8773e+14
3964.5394 2.8784e+14 2.8773e+14
3964.5506 2.8784e+14 2.8773e+14
3964.5618 2.8784e+14 2.8773e+14
3964.5730 2.8784e+14 2.8773e+14
3964.5842 2.8784e+14 2.8773e+14
3964.5954 2.8784e+14 2.8773e+14
3964.6066 2.8784e+14 2.8774e+14
3964.6178 2.8784e+14 2.8774e+14
3964.6290 2.8785e+14 2.8774e+14
3964.6402 2.8785e+14 2.8774e+14
3964.6514 2.8785e+14 2.8774e+14
3964.6626 2.8785e+14 2.8774e+14
3964.6738 2.8785e+14 2.8774e+14
3964.6850 2.8785e+14 2.8774e+14
3964.6962 2.8785e+14 2.8774e+14
3964.7074 2.8785e+14 2.8774e+14
3964.7186 2.8785e+14 2.8774e+14
3964.7298 2.8785e+14 2.8774e+14
3964.7410 2.8785e+14 2.8775e+14
3964.7522 2.8786e+14 2.8775e+14
3964.7634 2.8786e+14 2.8775e+14
3964.7746 2.8786e+14 2.8775e+14
3964.7858 2.8786e+14 2.8775e+14
3964.7970 2.8786e+14 2.8775e+14
3964.8082 2.8786e+14 2.8775e+14
3964.8194 2.8786e+14 2.8775e+14
3964.8306 2.8786e+14 2.8775e+14
3964.8418 2.8786e+14 2.8775e+14
3964.8530 2.8786e+14 2.8775e+14
3964.8642 2.8786e+14 2.8775e+14
3964.8754 2.8786e+14 2.8776e+14
3964.8866 2.8787e+14 2.8776e+14
3964.8978 2.8787e+14 2.8776e+14
3964.9090 2.8787e+14 2.8776e+14
3964.9202 2.8787e+14 2.8776e+14
3964.9314 2.8787e+14 2.8776e+14
3964.9426 2.8787e+14 2.8776e+14
3964.9538 2.8787e+14 2.8776e+14
3964.9650 2.8787e+14 2.8776e+14
3964.9762 2.8787e+14 2.8776e+14
3964.9874 2.8787e+14 2.8776e+14
3964.9986 2.8787e+14 2.8776e+14
3965.0098 2.8788e+14 2.8777e+14
3965.0210 2.8788e+14 2.8777e+14
3965.0322 2.8788e+14 2.8777e+14
3965.0434 2.8788e+14 2.8777e+14
3965.0546 2.8788e+14 2.8777e+14
3965.0658 2.8788e+14 2.8777e+14
3965.0770 2.8788e+14 2.8777e+14
3965.0882 2.8788e+14 2.8777e+14
3965.0994 2.8788e+14 2.8777e+14
3965.1106 2.8788e+14 2.8777e+14
3965.1218 2.8788e+14 2.8777e+14
3965.1330 2.8788e+14 2.8777e+14
3965.1442 2.8789e+14 2.8778e+14
3965.1554 2.8789e+14 2.8778e+14
3965.1666 2.8789e+14 2.8778e+14
3965.1778 2.8789e+14 2.8778e+14
3965.1890 2.8789e+14 2.8778e+14
3965.2002 2.8789e+14 2.8778e+14
3965.2114 2.8789e+14 2.8778e+14
3965.2226 2.8789e+14 2.8778e+14
3965.2338 2.8789e+14 2.8778e+14
3965.2450 2.8789e+14 2.8778e+14
3965.2562 2.8789e+14 2.8778e+14
3965.2674 2.8790e+14 2.8778e+14
3965.2786 2.8790e+14 2.8779e+14
3965.2898 2.8790e+14 2.8779e+14
3965.3010 2.8790e+14 2.8779e+14
3965.3122 2.8790e+14 2.8779e+14
3965.3234 2.8790e+14 2.8779e+14
3965.3346 2.8790e+14 2.8779e+14
3965.3458 2.8790e+14 2.8779e+14
3965.3570 2.8790e+14 2.8779e+14
3965.3682 2.8790e+14 2.8779e+14
3965.3794 2.8790e+14 2.8779e+14
3965.3906 2.8790e+14 2.8779e+14
3965.4018 2.8791e+14 2.8780e+14
3965.4130 2.8791e+14 2.8780e+14
3965.4242 2.8791e+14 2.8780e+14
3965.4354 2.8791e+14 2.8780e+14
3965.4466 2.8791e+14 2.8780e+14
3965.4578 2.8791e+14 2.8780e+14
3965.4690 2.8791e+14 2.8780e+14
3965.4802 2.8791e+14 2.8780e+14
3965.4914 2.8791e+14 2.8780e+14
3965.5026 2.8791e+14 2.8780e+14
3965.5138 2.8791e+14 2.8780e+14
3965.5250 2.8791e+14 2.8780e+14
3965.5362 2.8792e+14 2.8781e+14
3965.5474 2.8792e+14 2.8781e+14
3965.5586 2.8792e+14 2.8781e+14
3965.5698 2.8792e+14 2.8781e+14
3965.5810 2.8792e+14 2.8781e+14
3965.5921 2.8792e+14 2.8781e+14
3965.6033 2.8792e+14 2.8781e+14
3965.6145 2.8792e+14 2.8781e+14
3965.6257 2.8792e+14 2.8781e+14
3965.6369 2.8792e+14 2.8781e+14
3965.6481 2.8792e+14 2.8781e+14
3965.6593 2.8793e+14 2.8781e+14
3965.6705 2.8793e+14 2.8782e+14
3965.6817 2.8793e+14 2.8782e+14
3965.6929 2.8793e+14 2.8782e+14
3965.7041 2.8793e+14 2.8782e+14
3965.7153 2.8793e+14 2.8782e+14
3965.7265 2.8793e+14 2.8782e+14
3965.7377 2.8793e+14 2.8782e+14
3965.7489 2.8793e+14 2.8782e+14
3965.7601 2.8793e+14 2.8782e+14
3965.7713 2.8793e+14 2.8782e+14
3965.7825 2.8793e+14 2.8782e+14
3965.7937 2.8794e+14 2.8782e+14
3965.8049 2.8794e+14 2.8783e+14
3965.8161 2.8794e+14 2.8783e+14
3965.8273 2.8794e+14 2.8783e+14
3965.8385 2.8794e+14 2.8783e+14
3965.8497 2.8794e+14 2.8783e+14
3965.8609 2.8794e+14 2.8783e+14
3965.8721 2.8794e+14 2.8783e+14
3965.8833 2.8794e+14 2.8783e+14
3965.8945 2.8794e+14 2.8783e+14
3965.9057 2.8794e+14 2.8783e+14
3965.9169 2.8795e+14 2.8783e+14
3965.9281 2.8795e+14 2.8783e+14
3965.9393 2.8795e+14 2.8784e+14
3965.9505 2.8795e+14 2.8784e+14
3965.9617 2.8795e+14 2.8784e+14
