# Wavelength(Å) I_cont(erg/s/cm2/Å/sr) I_abs(erg/s/cm2/Å/sr)
4091.4704 6.8813e+14 6.4287e+14
4091.4829 6.8813e+14 6.4284e+14
4091.4954 6.8813e+14 6.4282e+14
4091.5079 6.8813e+14 6.4279e+14
4091.5204 6.8813e+14 6.4277e+14
4091.5329 6.8813e+14 6.4274e+14
4091.5454 6.8813e+14 6.4272e+14
4091.5579 6.8813e+14 6.4269e+14
4091.5704 6.8813e+14 6.4267e+14
4091.5829 6.8813e+14 6.4264e+14
4091.5954 6.8813e+14 6.4262e+14
4091.6079 6.8813e+14 6.4259e+14
4091.6204 6.8813e+14 6.4257e+14
4091.6329 6.8813e+14 6.4255e+14
4091.6454 6.8813e+14 6.4252e+14
4091.6579 6.8813e+14 6.4250e+14
4091.6704 6.8813e+14 6.4247e+14
4091.6829 6.8813e+14 6.4245e+14
4091.6954 6.8813e+14 6.4242e+14
4091.7079 6.8813e+14 6.4240e+14
4091.7204 6.8813e+14 6.4237e+14
4091.7329 6.8813e+14 6.4235e+14
4091.7454 6.8813e+14 6.4232e+14
4091.7579 6.8813e+14 6.4230e+14
4091.7704 6.8813e+14 6.4227e+14
4091.7829 6.8813e+14 6.4225e+14
4091.7954 6.8813e+14 6.4223e+14
4091.8079 6.8813e+14 6.4220e+14
4091.8204 6.8813e+14 6.4218e+14
4091.8329 6.8813e+14 6.4215e+14
4091.8454 6.8813e+14 6.4213e+14
4091.8578 6.8813e+14 6.4210e+14
4091.8703 6.8814e+14 6.4208e+14
4091.8828 6.8814e+14 6.4205e+14
4091.8953 6.8814e+14 6.4203e+14
4091.9078 6.8814e+14 6.4200e+14
4091.9203 6.8814e+14 6.4198e+14
4091.9328 6.8814e+14 6.4196e+14
4091.9453 6.8814e+14 6.4193e+14
4091.9578 6.8814e+14 6.4191e+14
4091.9703 6.8814e+14 6.4188e+14
4091.9828 6.8814e+14 6.4186e+14
4091.9953 6.8814e+14 6.4183e+14
4092.0078 6.8814e+14 6.4181e+14
4092.0203 6.8814e+14 6.4178e+14
4092.0328 6.8814e+14 6.4176e+14
4092.0453 6.8814e+14 6.4173e+14
4092.0578 6.8814e+14 6.4171e+14
4092.0703 6.8814e+14 6.4169e+14
4092.0828 6.8814e+14 6.4166e+14
4092.0953 6.8814e+14 6.4164e+14
4092.1078 6.8814e+14 6.4161e+14
4092.1203 6.8814e+14 6.4159e+14
4092.1328 6.8814e+14 6.4156e+14
4092.1453 6.8814e+14 6.4154e+14
4092.1578 6.8814e+14 6.4152e+14
4092.1703 6.8814e+14 6.4149e+14
4092.1828 6.8814e+14 6.4147e+14
4092.1953 6.8814e+14 6.4144e+14
4092.2078 6.8814e+14 6.4142e+14
4092.2203 6.8814e+14 6.4139e+14
4092.2328 6.8814e+14 6.4137e+14
4092.2453 6.8814e+14 6.4134e+14
4092.2578 6.8814e+14 6.4132e+14
4092.2703 6.8814e+14 6.4130e+14
4092.2828 6.8814e+14 6.4127e+14
4092.2953 6.8814e+14 6.4125e+14
4092.3078 6.8814e+14 6.4122e+14
4092.3203 6.8814e+14 6.4120e+14
4092.3328 6.8814e+14 6.4117e+14
4092.3453 6.8814e+14 6.4115e+14
4092.3578 6.8814e+14 6.4113e+14
4092.3703 6.8814e+14 6.4110e+14
4092.3828 6.8814e+14 6.4108e+14
4092.3953 6.8814e+14 6.4105e+14
4092.4078 6.8814e+14 6.4103e+14
4092.4203 6.8814e+14 6.4100e+14
4092.4328 6.8814e+14 6.4098e+14
4092.4453 6.8814e+14 6.4096e+14
4092.4578 6.8814e+14 6.4093e+14
4092.4703 6.8814e+14 6.4091e+14
4092.4827 6.8814e+14 6.4088e+14
4092.4952 6.8814e+14 6.4086e+14
4092.5077 6.8814e+14 6.4083e+14
4092.5202 6.8814e+14 6.4081e+14
4092.5327 6.8814e+14 6.4079e+14
4092.5452 6.8814e+14 6.4076e+14
4092.5577 6.8814e+14 6.4074e+14
4092.5702 6.8814e+14 6.4071e+14
4092.5827 6.8814e+14 6.4069e+14
4092.5952 6.8814e+14 6.4066e+14
4092.6077 6.8814e+14 6.4064e+14
4092.6202 6.8814e+14 6.4062e+14
4092.6327 6.8814e+14 6.4059e+14
4092.6452 6.8814e+14 6.4057e+14
4092.6577 6.8814e+14 6.4054e+14
4092.6702 6.8814e+14 6.4052e+14
4092.6827 6.8814e+14 6.4050e+14
4092.6952 6.8814e+14 6.4047e+14
4092.7077 6.8814e+14 6.4045e+14
4092.7202 6.8814e+14 6.4042e+14
4092.7327 6.8814e+14 6.4040e+14
4092.7452 6.8814e+14 6.4038e+14
4092.7577 6.8814e+14 6.4035e+14
4092.7702 6.8814e+14 6.4033e+14
4092.7827 6.8814e+14 6.4030e+14
4092.7952 6.8814e+14 6.4028e+14
4092.8077 6.8814e+14 6.4026e+14
4092.8202 6.8814e+14 6.4023e+14
4092.8327 6.8814e+14 6.4021e+14
4092.8452 6.8814e+14 6.4018e+14
4092.8577 6.8814e+14 6.4016e+14
4092.8702 6.8814e+14 6.4014e+14
4092.8827 6.8814e+14 6.4011e+14
4092.8952 6.8814e+14 6.4009e+14
4092.9077 6.8814e+14 6.4006e+14
4092.9202 6.8814e+14 6.4004e+14
4092.9327 6.8815e+14 6.4002e+14
4092.9452 6.8815e+14 6.3999e+14
4092.9577 6.8815e+14 6.3997e+14
4092.9702 6.8815e+14 6.3994e+14
4092.9827 6.8815e+14 6.3992e+14
4092.9952 6.8815e+14 6.3990e+14
4093.0077 6.8815e+14 6.3987e+14
4093.0202 6.8815e+14 6.3985e+14
4093.0327 6.8815e+14 6.3983e+14
4093.0452 6.8815e+14 6.3980e+14
4093.0577 6.8815e+14 6.3978e+14
4093.0702 6.8815e+14 6.3975e+14
4093.0827 6.8815e+14 6.3973e+14
4093.0951 6.8815e+14 6.3971e+14
4093.1076 6.8815e+14 6.3968e+14
4093.1201 6.8815e+14 6.3966e+14
4093.1326 6.8815e+14 6.3963e+14
4093.1451 6.8815e+14 6.3961e+14
4093.1576 6.8815e+14 6.3959e+14
4093.1701 6.8815e+14 6.3956e+14
4093.1826 6.8815e+14 6.3954e+14
4093.1951 6.8815e+14 6.3952e+14
4093.2076 6.8815e+14 6.3949e+14
4093.2201 6.8815e+14 6.3947e+14
4093.2326 6.8815e+14 6.3945e+14
4093.2451 6.8815e+14 6.3942e+14
4093.2576 6.8815e+14 6.3940e+14
4093.2701 6.8815e+14 6.3937e+14
4093.2826 6.8815e+14 6.3935e+14
4093.2951 6.8815e+14 6.3933e+14
4093.3076 6.8815e+14 6.3930e+14
4093.3201 6.8815e+14 6.3928e+14
4093.3326 6.8815e+14 6.3926e+14
4093.3451 6.8815e+14 6.3923e+14
4093.3576 6.8815e+14 6.3921e+14
4093.3701 6.8815e+14 6.3919e+14
4093.3826 6.8815e+14 6.3916e+14
4093.3951 6.8815e+14 6.3914e+14
4093.4076 6.8815e+14 6.3912e+14
4093.4201 6.8815e+14 6.3909e+14
4093.4326 6.8815e+14 6.3907e+14
4093.4451 6.8815e+14 6.3905e+14
4093.4576 6.8815e+14 6.3902e+14
4093.4701 6.8815e+14 6.3900e+14
4093.4826 6.8815e+14 6.3898e+14
4093.4951 6.8815e+14 6.3895e+14
4093.5076 6.8815e+14 6.3893e+14
4093.5201 6.8815e+14 6.3891e+14
4093.5326 6.8815e+14 6.3888e+14
4093.5451 6.8815e+14 6.3886e+14
4093.5576 6.8815e+14 6.3884e+14
4093.5701 6.8815e+14 6.3881e+14
4093.5826 6.8815e+14 6.3879e+14
4093.5951 6.8815e+14 6.3877e+14
4093.6076 6.8815e+14 6.3874e+14
4093.6201 6.8815e+14 6.3872e+14
4093.6326 6.8815e+14 6.3870e+14
4093.6451 6.8815e+14 6.3867e+14
4093.6576 6.8815e+14 6.3865e+14
4093.6701 6.8815e+14 6.3863e+14
4093.6826 6.8815e+14 6.3860e+14
4093.6951 6.8815e+14 6.3858e+14
4093.7075 6.8815e+14 6.3856e+14
4093.7200 6.8815e+14 6.3853e+14
4093.7325 6.8815e+14 6.3851e+14
4093.7450 6.8815e+14 6.3849e+14
4093.7575 6.8815e+14 6.3846e+14
4093.7700 6.8815e+14 6.3844e+14
4093.7825 6.8815e+14 6.3842e+14
4093.7950 6.8815e+14 6.3839e+14
4093.8075 6.8815e+14 6.3837e+14
4093.8200 6.8815e+14 6.3835e+14
4093.8325 6.8815e+14 6.3833e+14
4093.8450 6.8815e+14 6.3830e+14
4093.8575 6.8815e+14 6.3828e+14
4093.8700 6.8815e+14 6.3826e+14
4093.8825 6.8815e+14 6.3823e+14
4093.8950 6.8815e+14 6.3821e+14
4093.9075 6.8815e+14 6.3819e+14
4093.9200 6.8815e+14 6.3817e+14
4093.9325 6.8815e+14 6.3814e+14
4093.9450 6.8815e+14 6.3812e+14
4093.9575 6.8815e+14 6.3810e+14
4093.9700 6.8815e+14 6.3807e+14
4093.9825 6.8815e+14 6.3805e+14
4093.9950 6.8815e+14 6.3803e+14
4094.0075 6.8815e+14 6.3801e+14
4094.0200 6.8815e+14 6.3798e+14
4094.0325 6.8816e+14 6.3796e+14
4094.0450 6.8816e+14 6.3794e+14
4094.0575 6.8816e+14 6.3791e+14
4094.0700 6.8816e+14 6.3789e+14
4094.0825 6.8816e+14 6.3787e+14
4094.0950 6.8816e+14 6.3785e+14
4094.1075 6.8816e+14 6.3782e+14
4094.1200 6.8816e+14 6.3780e+14
4094.1325 6.8816e+14 6.3778e+14
4094.1450 6.8816e+14 6.3776e+14
4094.1575 6.8816e+14 6.3773e+14
4094.1700 6.8816e+14 6.3771e+14
4094.1825 6.8816e+14 6.3769e+14
4094.1950 6.8816e+14 6.3767e+14
4094.2075 6.8816e+14 6.3764e+14
4094.2200 6.8816e+14 6.3762e+14
4094.2325 6.8816e+14 6.3760e+14
4094.2450 6.8816e+14 6.3758e+14
4094.2575 6.8816e+14 6.3755e+14
4094.2700 6.8816e+14 6.3753e+14
4094.2825 6.8816e+14 6.3751e+14
4094.2950 6.8816e+14 6.3749e+14
4094.3075 6.8816e+14 6.3746e+14
4094.3199 6.8816e+14 6.3744e+14
4094.3324 6.8816e+14 6.3742e+14
4094.3449 6.8816e+14 6.3740e+14
4094.3574 6.8816e+14 6.3737e+14
4094.3699 6.8816e+14 6.3735e+14
4094.3824 6.8816e+14 6.3733e+14
4094.3949 6.8816e+14 6.3731e+14
4094.4074 6.8816e+14 6.3729e+14
4094.4199 6.8816e+14 6.3726e+14
4094.4324 6.8816e+14 6.3724e+14
4094.4449 6.8816e+14 6.3722e+14
4094.4574 6.8816e+14 6.3720e+14
4094.4699 6.8816e+14 6.3717e+14
4094.4824 6.8816e+14 6.3715e+14
4094.4949 6.8816e+14 6.3713e+14
4094.5074 6.8816e+14 6.3711e+14
4094.5199 6.8816e+14 6.3709e+14
4094.5324 6.8816e+14 6.3706e+14
4094.5449 6.8816e+14 6.3704e+14
4094.5574 6.8816e+14 6.3702e+14
4094.5699 6.8816e+14 6.3700e+14
4094.5824 6.8816e+14 6.3698e+14
4094.5949 6.8816e+14 6.3695e+14
4094.6074 6.8816e+14 6.3693e+14
4094.6199 6.8816e+14 6.3691e+14
4094.6324 6.8816e+14 6.3689e+14
4094.6449 6.8816e+14 6.3687e+14
4094.6574 6.8816e+14 6.3685e+14
4094.6699 6.8816e+14 6.3682e+14
4094.6824 6.8816e+14 6.3680e+14
4094.6949 6.8816e+14 6.3678e+14
4094.7074 6.8816e+14 6.3676e+14
4094.7199 6.8816e+14 6.3674e+14
4094.7324 6.8816e+14 6.3671e+14
4094.7449 6.8816e+14 6.3669e+14
4094.7574 6.8816e+14 6.3667e+14
4094.7699 6.8816e+14 6.3665e+14
4094.7824 6.8816e+14 6.3663e+14
4094.7949 6.8816e+14 6.3661e+14
4094.8074 6.8816e+14 6.3659e+14
4094.8199 6.8816e+14 6.3656e+14
4094.8324 6.8816e+14 6.3654e+14
4094.8449 6.8816e+14 6.3652e+14
4094.8574 6.8816e+14 6.3650e+14
4094.8699 6.8816e+14 6.3648e+14
4094.8824 6.8816e+14 6.3646e+14
4094.8949 6.8816e+14 6.3643e+14
4094.9074 6.8816e+14 6.3641e+14
4094.9199 6.8816e+14 6.3639e+14
4094.9323 6.8816e+14 6.3637e+14
4094.9448 6.8816e+14 6.3635e+14
4094.9573 6.8816e+14 6.3633e+14
4094.9698 6.8816e+14 6.3631e+14
4094.9823 6.8816e+14 6.3629e+14
4094.9948 6.8816e+14 6.3626e+14
4095.0073 6.8816e+14 6.3624e+14
4095.0198 6.8816e+14 6.3622e+14
4095.0323 6.8816e+14 6.3620e+14
4095.0448 6.8816e+14 6.3618e+14
4095.0573 6.8816e+14 6.3616e+14
4095.0698 6.8816e+14 6.3614e+14
4095.0823 6.8816e+14 6.3612e+14
4095.0948 6.8816e+14 6.3609e+14
4095.1073 6.8816e+14 6.3607e+14
4095.1198 6.8816e+14 6.3605e+14
4095.1323 6.8816e+14 6.3603e+14
4095.1448 6.8817e+14 6.3601e+14
4095.1573 6.8817e+14 6.3599e+14
4095.1698 6.8817e+14 6.3597e+14
4095.1823 6.8817e+14 6.3595e+14
4095.1948 6.8817e+14 6.3593e+14
4095.2073 6.8817e+14 6.3591e+14
4095.2198 6.8817e+14 6.3589e+14
4095.2323 6.8817e+14 6.3586e+14
4095.2448 6.8817e+14 6.3584e+14
4095.2573 6.8817e+14 6.3582e+14
4095.2698 6.8817e+14 6.3580e+14
4095.2823 6.8817e+14 6.3578e+14
4095.2948 6.8817e+14 6.3576e+14
4095.3073 6.8817e+14 6.3574e+14
4095.3198 6.8817e+14 6.3572e+14
4095.3323 6.8817e+14 6.3570e+14
4095.3448 6.8817e+14 6.3568e+14
4095.3573 6.8817e+14 6.3566e+14
4095.3698 6.8817e+14 6.3564e+14
4095.3823 6.8817e+14 6.3562e+14
4095.3948 6.8817e+14 6.3560e+14
4095.4073 6.8817e+14 6.3558e+14
4095.4198 6.8817e+14 6.3555e+14
4095.4323 6.8817e+14 6.3553e+14
4095.4448 6.8817e+14 6.3551e+14
4095.4573 6.8817e+14 6.3549e+14
4095.4698 6.8817e+14 6.3547e+14
4095.4823 6.8817e+14 6.3545e+14
4095.4948 6.8817e+14 6.3543e+14
4095.5073 6.8817e+14 6.3541e+14
4095.5198 6.8817e+14 6.3539e+14
4095.5323 6.8817e+14 6.3537e+14
4095.5448 6.8817e+14 6.3535e+14
4095.5572 6.8817e+14 6.3533e+14
4095.5697 6.8817e+14 6.3531e+14
4095.5822 6.8817e+14 6.3529e+14
4095.5947 6.8817e+14 6.3527e+14
4095.6072 6.8817e+14 6.3525e+14
4095.6197 6.8817e+14 6.3523e+14
4095.6322 6.8817e+14 6.3521e+14
4095.6447 6.8817e+14 6.3519e+14
4095.6572 6.8817e+14 6.3517e+14
4095.6697 6.8817e+14 6.3515e+14
4095.6822 6.8817e+14 6.3513e+14
4095.6947 6.8817e+14 6.3511e+14
4095.7072 6.8817e+14 6.3509e+14
4095.7197 6.8817e+14 6.3507e+14
4095.7322 6.8817e+14 6.3505e+14
4095.7447 6.8817e+14 6.3503e+14
4095.7572 6.8817e+14 6.3501e+14
4095.7697 6.8817e+14 6.3499e+14
4095.7822 6.8817e+14 6.3497e+14
4095.7947 6.8817e+14 6.3495e+14
4095.8072 6.8817e+14 6.3493e+14
4095.8197 6.8817e+14 6.3491e+14
4095.8322 6.8817e+14 6.3489e+14
4095.8447 6.8817e+14 6.3487e+14
4095.8572 6.8817e+14 6.3485e+14
4095.8697 6.8817e+14 6.3484e+14
4095.8822 6.8817e+14 6.3482e+14
4095.8947 6.8817e+14 6.3480e+14
4095.9072 6.8817e+14 6.3478e+14
4095.9197 6.8817e+14 6.3476e+14
4095.9322 6.8817e+14 6.3474e+14
4095.9447 6.8817e+14 6.3472e+14
4095.9572 6.8817e+14 6.3470e+14
4095.9697 6.8817e+14 6.3468e+14
4095.9822 6.8817e+14 6.3466e+14
4095.9947 6.8817e+14 6.3464e+14
4096.0072 6.8817e+14 6.3462e+14
4096.0197 6.8817e+14 6.3460e+14
4096.0322 6.8817e+14 6.3458e+14
4096.0447 6.8817e+14 6.3457e+14
4096.0572 6.8817e+14 6.3455e+14
4096.0697 6.8817e+14 6.3453e+14
4096.0822 6.8817e+14 6.3451e+14
4096.0947 6.8817e+14 6.3449e+14
4096.1072 6.8817e+14 6.3447e+14
4096.1197 6.8817e+14 6.3445e+14
4096.1322 6.8817e+14 6.3443e+14
4096.1447 6.8817e+14 6.3441e+14
4096.1572 6.8817e+14 6.3439e+14
4096.1696 6.8817e+14 6.3438e+14
4096.1821 6.8817e+14 6.3436e+14
4096.1946 6.8817e+14 6.3434e+14
4096.2071 6.8817e+14 6.3432e+14
4096.2196 6.8817e+14 6.3430e+14
4096.2321 6.8817e+14 6.3428e+14
4096.2446 6.8817e+14 6.3426e+14
4096.2571 6.8817e+14 6.3424e+14
4096.2696 6.8817e+14 6.3423e+14
4096.2821 6.8817e+14 6.3421e+14
4096.2946 6.8818e+14 6.3419e+14
4096.3071 6.8818e+14 6.3417e+14
4096.3196 6.8818e+14 6.3415e+14
4096.3321 6.8818e+14 6.3413e+14
4096.3446 6.8818e+14 6.3411e+14
4096.3571 6.8818e+14 6.3410e+14
4096.3696 6.8818e+14 6.3408e+14
4096.3821 6.8818e+14 6.3406e+14
4096.3946 6.8818e+14 6.3404e+14
4096.4071 6.8818e+14 6.3402e+14
4096.4196 6.8818e+14 6.3400e+14
4096.4321 6.8818e+14 6.3399e+14
4096.4446 6.8818e+14 6.3397e+14
4096.4571 6.8818e+14 6.3395e+14
4096.4696 6.8818e+14 6.3393e+14
4096.4821 6.8818e+14 6.3391e+14
4096.4946 6.8818e+14 6.3390e+14
4096.5071 6.8818e+14 6.3388e+14
4096.5196 6.8818e+14 6.3386e+14
4096.5321 6.8818e+14 6.3384e+14
4096.5446 6.8818e+14 6.3382e+14
4096.5571 6.8818e+14 6.3381e+14
4096.5696 6.8818e+14 6.3379e+14
4096.5821 6.8818e+14 6.3377e+14
4096.5946 6.8818e+14 6.3375e+14
4096.6071 6.8818e+14 6.3374e+14
4096.6196 6.8818e+14 6.3372e+14
4096.6321 6.8818e+14 6.3370e+14
4096.6446 6.8818e+14 6.3368e+14
4096.6571 6.8818e+14 6.3366e+14
4096.6696 6.8818e+14 6.3365e+14
4096.6821 6.8818e+14 6.3363e+14
4096.6946 6.8818e+14 6.3361e+14
4096.7071 6.8818e+14 6.3359e+14
4096.7196 6.8818e+14 6.3358e+14
4096.7321 6.8818e+14 6.3356e+14
4096.7446 6.8818e+14 6.3354e+14
4096.7571 6.8818e+14 6.3352e+14
4096.7696 6.8818e+14 6.3351e+14
4096.7820 6.8818e+14 6.3349e+14
4096.7945 6.8818e+14 6.3347e+14
4096.8070 6.8818e+14 6.3346e+14
4096.8195 6.8818e+14 6.3344e+14
4096.8320 6.8818e+14 6.3342e+14
4096.8445 6.8818e+14 6.3340e+14
4096.8570 6.8818e+14 6.3339e+14
4096.8695 6.8818e+14 6.3337e+14
4096.8820 6.8818e+14 6.3335e+14
4096.8945 6.8818e+14 6.3334e+14
4096.9070 6.8818e+14 6.3332e+14
4096.9195 6.8818e+14 6.3330e+14
4096.9320 6.8818e+14 6.3328e+14
4096.9445 6.8818e+14 6.3327e+14
4096.9570 6.8818e+14 6.3325e+14
4096.9695 6.8818e+14 6.3323e+14
4096.9820 6.8818e+14 6.3322e+14
4096.9945 6.8818e+14 6.3320e+14
4097.0070 6.8818e+14 6.3318e+14
4097.0195 6.8818e+14 6.3317e+14
4097.0320 6.8818e+14 6.3315e+14
4097.0445 6.8818e+14 6.3313e+14
4097.0570 6.8818e+14 6.3312e+14
4097.0695 6.8818e+14 6.3310e+14
4097.0820 6.8818e+14 6.3308e+14
