# Wavelength(Å) I_cont(erg/s/cm2/Å/sr) I_abs(erg/s/cm2/Å/sr)
4335.5338 6.8488e+14 5.6966e+14
4335.5470 6.8488e+14 5.6961e+14
4335.5602 6.8488e+14 5.6957e+14
4335.5735 6.8488e+14 5.6952e+14
4335.5867 6.8488e+14 5.6948e+14
4335.5999 6.8488e+14 5.6943e+14
4335.6131 6.8488e+14 5.6938e+14
4335.6264 6.8488e+14 5.6934e+14
4335.6396 6.8488e+14 5.6929e+14
4335.6528 6.8488e+14 5.6925e+14
4335.6660 6.8488e+14 5.6920e+14
4335.6793 6.8487e+14 5.6916e+14
4335.6925 6.8487e+14 5.6911e+14
4335.7057 6.8487e+14 5.6907e+14
4335.7189 6.8487e+14 5.6902e+14
4335.7322 6.8487e+14 5.6898e+14
4335.7454 6.8487e+14 5.6893e+14
4335.7586 6.8487e+14 5.6889e+14
4335.7718 6.8487e+14 5.6884e+14
4335.7851 6.8487e+14 5.6880e+14
4335.7983 6.8487e+14 5.6875e+14
4335.8115 6.8487e+14 5.6871e+14
4335.8248 6.8487e+14 5.6867e+14
4335.8380 6.8487e+14 5.6862e+14
4335.8512 6.8487e+14 5.6858e+14
4335.8644 6.8487e+14 5.6853e+14
4335.8777 6.8487e+14 5.6849e+14
4335.8909 6.8487e+14 5.6845e+14
4335.9041 6.8487e+14 5.6840e+14
4335.9173 6.8487e+14 5.6836e+14
4335.9306 6.8487e+14 5.6831e+14
4335.9438 6.8487e+14 5.6827e+14
4335.9570 6.8487e+14 5.6823e+14
4335.9702 6.8486e+14 5.6818e+14
4335.9835 6.8486e+14 5.6814e+14
4335.9967 6.8486e+14 5.6810e+14
4336.0099 6.8486e+14 5.6806e+14
4336.0231 6.8486e+14 5.6801e+14
4336.0364 6.8486e+14 5.6797e+14
4336.0496 6.8486e+14 5.6793e+14
4336.0628 6.8486e+14 5.6788e+14
4336.0760 6.8486e+14 5.6784e+14
4336.0893 6.8486e+14 5.6780e+14
4336.1025 6.8486e+14 5.6776e+14
4336.1157 6.8486e+14 5.6772e+14
4336.1289 6.8486e+14 5.6767e+14
4336.1422 6.8486e+14 5.6763e+14
4336.1554 6.8486e+14 5.6759e+14
4336.1686 6.8486e+14 5.6755e+14
4336.1818 6.8486e+14 5.6751e+14
4336.1951 6.8486e+14 5.6746e+14
4336.2083 6.8486e+14 5.6742e+14
4336.2215 6.8486e+14 5.6738e+14
4336.2347 6.8486e+14 5.6734e+14
4336.2480 6.8486e+14 5.6730e+14
4336.2612 6.8485e+14 5.6726e+14
4336.2744 6.8485e+14 5.6722e+14
4336.2876 6.8485e+14 5.6718e+14
4336.3009 6.8485e+14 5.6714e+14
4336.3141 6.8485e+14 5.6709e+14
4336.3273 6.8485e+14 5.6705e+14
4336.3405 6.8485e+14 5.6701e+14
4336.3538 6.8485e+14 5.6697e+14
4336.3670 6.8485e+14 5.6693e+14
4336.3802 6.8485e+14 5.6689e+14
4336.3935 6.8485e+14 5.6685e+14
4336.4067 6.8485e+14 5.6681e+14
4336.4199 6.8485e+14 5.6677e+14
4336.4331 6.8485e+14 5.6673e+14
4336.4464 6.8485e+14 5.6669e+14
4336.4596 6.8485e+14 5.6665e+14
4336.4728 6.8485e+14 5.6661e+14
4336.4860 6.8485e+14 5.6657e+14
4336.4993 6.8485e+14 5.6653e+14
4336.5125 6.8485e+14 5.6650e+14
4336.5257 6.8485e+14 5.6646e+14
4336.5389 6.8485e+14 5.6642e+14
4336.5522 6.8484e+14 5.6638e+14
4336.5654 6.8484e+14 5.6634e+14
4336.5786 6.8484e+14 5.6630e+14
4336.5918 6.8484e+14 5.6626e+14
4336.6051 6.8484e+14 5.6622e+14
4336.6183 6.8484e+14 5.6619e+14
4336.6315 6.8484e+14 5.6615e+14
4336.6447 6.8484e+14 5.6611e+14
4336.6580 6.8484e+14 5.6607e+14
4336.6712 6.8484e+14 5.6603e+14
4336.6844 6.8484e+14 5.6600e+14
4336.6976 6.8484e+14 5.6596e+14
4336.7109 6.8484e+14 5.6592e+14
4336.7241 6.8484e+14 5.6588e+14
4336.7373 6.8484e+14 5.6585e+14
4336.7505 6.8484e+14 5.6581e+14
4336.7638 6.8484e+14 5.6577e+14
4336.7770 6.8484e+14 5.6573e+14
4336.7902 6.8484e+14 5.6570e+14
4336.8034 6.8484e+14 5.6566e+14
4336.8167 6.8484e+14 5.6562e+14
4336.8299 6.8484e+14 5.6559e+14
4336.8431 6.8483e+14 5.6555e+14
4336.8563 6.8483e+14 5.6551e+14
4336.8696 6.8483e+14 5.6548e+14
4336.8828 6.8483e+14 5.6544e+14
4336.8960 6.8483e+14 5.6540e+14
4336.9093 6.8483e+14 5.6537e+14
4336.9225 6.8483e+14 5.6533e+14
4336.9357 6.8483e+14 5.6530e+14
4336.9489 6.8483e+14 5.6526e+14
4336.9622 6.8483e+14 5.6523e+14
4336.9754 6.8483e+14 5.6519e+14
4336.9886 6.8483e+14 5.6515e+14
4337.0018 6.8483e+14 5.6512e+14
4337.0151 6.8483e+14 5.6508e+14
4337.0283 6.8483e+14 5.6505e+14
4337.0415 6.8483e+14 5.6501e+14
4337.0547 6.8483e+14 5.6498e+14
4337.0680 6.8483e+14 5.6495e+14
4337.0812 6.8483e+14 5.6491e+14
4337.0944 6.8483e+14 5.6488e+14
4337.1076 6.8483e+14 5.6484e+14
4337.1209 6.8482e+14 5.6481e+14
4337.1341 6.8482e+14 5.6477e+14
4337.1473 6.8482e+14 5.6474e+14
4337.1605 6.8482e+14 5.6471e+14
4337.1738 6.8482e+14 5.6467e+14
4337.1870 6.8482e+14 5.6464e+14
4337.2002 6.8482e+14 5.6460e+14
4337.2134 6.8482e+14 5.6457e+14
4337.2267 6.8482e+14 5.6454e+14
4337.2399 6.8482e+14 5.6450e+14
4337.2531 6.8482e+14 5.6447e+14
4337.2663 6.8482e+14 5.6444e+14
4337.2796 6.8482e+14 5.6441e+14
4337.2928 6.8482e+14 5.6437e+14
4337.3060 6.8482e+14 5.6434e+14
4337.3192 6.8482e+14 5.6431e+14
4337.3325 6.8482e+14 5.6428e+14
4337.3457 6.8482e+14 5.6424e+14
4337.3589 6.8482e+14 5.6421e+14
4337.3721 6.8482e+14 5.6418e+14
4337.3854 6.8482e+14 5.6415e+14
4337.3986 6.8482e+14 5.6412e+14
4337.4118 6.8481e+14 5.6408e+14
4337.4250 6.8481e+14 5.6405e+14
4337.4383 6.8481e+14 5.6402e+14
4337.4515 6.8481e+14 5.6399e+14
4337.4647 6.8481e+14 5.6396e+14
4337.4780 6.8481e+14 5.6393e+14
4337.4912 6.8481e+14 5.6390e+14
4337.5044 6.8481e+14 5.6387e+14
4337.5176 6.8481e+14 5.6383e+14
4337.5309 6.8481e+14 5.6380e+14
4337.5441 6.8481e+14 5.6377e+14
4337.5573 6.8481e+14 5.6374e+14
4337.5705 6.8481e+14 5.6371e+14
4337.5838 6.8481e+14 5.6368e+14
4337.5970 6.8481e+14 5.6365e+14
4337.6102 6.8481e+14 5.6362e+14
4337.6234 6.8481e+14 5.6359e+14
4337.6367 6.8481e+14 5.6356e+14
4337.6499 6.8481e+14 5.6353e+14
4337.6631 6.8481e+14 5.6350e+14
4337.6763 6.8481e+14 5.6348e+14
4337.6896 6.8481e+14 5.6345e+14
4337.7028 6.8480e+14 5.6342e+14
4337.7160 6.8480e+14 5.6339e+14
4337.7292 6.8480e+14 5.6336e+14
4337.7425 6.8480e+14 5.6333e+14
4337.7557 6.8480e+14 5.6330e+14
4337.7689 6.8480e+14 5.6327e+14
4337.7821 6.8480e+14 5.6325e+14
4337.7954 6.8480e+14 5.6322e+14
4337.8086 6.8480e+14 5.6319e+14
4337.8218 6.8480e+14 5.6316e+14
4337.8350 6.8480e+14 5.6313e+14
4337.8483 6.8480e+14 5.6311e+14
4337.8615 6.8480e+14 5.6308e+14
4337.8747 6.8480e+14 5.6305e+14
4337.8879 6.8480e+14 5.6302e+14
4337.9012 6.8480e+14 5.6300e+14
4337.9144 6.8480e+14 5.6297e+14
4337.9276 6.8480e+14 5.6294e+14
4337.9408 6.8480e+14 5.6292e+14
4337.9541 6.8480e+14 5.6289e+14
4337.9673 6.8480e+14 5.6286e+14
4337.9805 6.8480e+14 5.6284e+14
4337.9937 6.8479e+14 5.6281e+14
4338.0070 6.8479e+14 5.6278e+14
4338.0202 6.8479e+14 5.6276e+14
4338.0334 6.8479e+14 5.6273e+14
4338.0467 6.8479e+14 5.6271e+14
4338.0599 6.8479e+14 5.6268e+14
4338.0731 6.8479e+14 5.6265e+14
4338.0863 6.8479e+14 5.6263e+14
4338.0996 6.8479e+14 5.6260e+14
4338.1128 6.8479e+14 5.6258e+14
4338.1260 6.8479e+14 5.6255e+14
4338.1392 6.8479e+14 5.6253e+14
4338.1525 6.8479e+14 5.6250e+14
4338.1657 6.8479e+14 5.6248e+14
4338.1789 6.8479e+14 5.6245e+14
4338.1921 6.8479e+14 5.6243e+14
4338.2054 6.8479e+14 5.6241e+14
4338.2186 6.8479e+14 5.6238e+14
4338.2318 6.8479e+14 5.6236e+14
4338.2450 6.8479e+14 5.6233e+14
4338.2583 6.8479e+14 5.6231e+14
4338.2715 6.8479e+14 5.6229e+14
4338.2847 6.8478e+14 5.6226e+14
4338.2979 6.8478e+14 5.6224e+14
4338.3112 6.8478e+14 5.6222e+14
4338.3244 6.8478e+14 5.6219e+14
4338.3376 6.8478e+14 5.6217e+14
4338.3508 6.8478e+14 5.6215e+14
4338.3641 6.8478e+14 5.6212e+14
4338.3773 6.8478e+14 5.6210e+14
4338.3905 6.8478e+14 5.6208e+14
4338.4037 6.8478e+14 5.6206e+14
4338.4170 6.8478e+14 5.6203e+14
4338.4302 6.8478e+14 5.6201e+14
4338.4434 6.8478e+14 5.6199e+14
4338.4566 6.8478e+14 5.6197e+14
4338.4699 6.8478e+14 5.6195e+14
4338.4831 6.8478e+14 5.6192e+14
4338.4963 6.8478e+14 5.6190e+14
4338.5095 6.8478e+14 5.6188e+14
4338.5228 6.8478e+14 5.6186e+14
4338.5360 6.8478e+14 5.6184e+14
4338.5492 6.8478e+14 5.6182e+14
4338.5624 6.8477e+14 5.6180e+14
4338.5757 6.8477e+14 5.6178e+14
4338.5889 6.8477e+14 5.6176e+14
4338.6021 6.8477e+14 5.6174e+14
4338.6154 6.8477e+14 5.6172e+14
4338.6286 6.8477e+14 5.6170e+14
4338.6418 6.8477e+14 5.6168e+14
4338.6550 6.8477e+14 5.6166e+14
4338.6683 6.8477e+14 5.6164e+14
4338.6815 6.8477e+14 5.6162e+14
4338.6947 6.8477e+14 5.6160e+14
4338.7079 6.8477e+14 5.6158e+14
4338.7212 6.8477e+14 5.6156e+14
4338.7344 6.8477e+14 5.6154e+14
4338.7476 6.8477e+14 5.6152e+14
4338.7608 6.8477e+14 5.6150e+14
4338.7741 6.8477e+14 5.6148e+14
4338.7873 6.8477e+14 5.6147e+14
4338.8005 6.8477e+14 5.6145e+14
4338.8137 6.8477e+14 5.6143e+14
4338.8270 6.8477e+14 5.6141e+14
4338.8402 6.8477e+14 5.6139e+14
4338.8534 6.8476e+14 5.6137e+14
4338.8666 6.8476e+14 5.6136e+14
4338.8799 6.8476e+14 5.6134e+14
4338.8931 6.8476e+14 5.6132e+14
4338.9063 6.8476e+14 5.6130e+14
4338.9195 6.8476e+14 5.6129e+14
4338.9328 6.8476e+14 5.6127e+14
4338.9460 6.8476e+14 5.6125e+14
4338.9592 6.8476e+14 5.6124e+14
4338.9724 6.8476e+14 5.6122e+14
4338.9857 6.8476e+14 5.6120e+14
4338.9989 6.8476e+14 5.6119e+14
4339.0121 6.8476e+14 5.6117e+14
4339.0253 6.8476e+14 5.6115e+14
4339.0386 6.8476e+14 5.6114e+14
4339.0518 6.8476e+14 5.6112e+14
4339.0650 6.8476e+14 5.6111e+14
4339.0782 6.8476e+14 5.6109e+14
4339.0915 6.8476e+14 5.6108e+14
4339.1047 6.8476e+14 5.6106e+14
4339.1179 6.8476e+14 5.6105e+14
4339.1312 6.8476e+14 5.6103e+14
4339.1444 6.8475e+14 5.6102e+14
4339.1576 6.8475e+14 5.6100e+14
4339.1708 6.8475e+14 5.6099e+14
4339.1841 6.8475e+14 5.6097e+14
4339.1973 6.8475e+14 5.6096e+14
4339.2105 6.8475e+14 5.6094e+14
4339.2237 6.8475e+14 5.6093e+14
4339.2370 6.8475e+14 5.6092e+14
4339.2502 6.8475e+14 5.6090e+14
4339.2634 6.8475e+14 5.6089e+14
4339.2766 6.8475e+14 5.6088e+14
4339.2899 6.8475e+14 5.6086e+14
4339.3031 6.8475e+14 5.6085e+14
4339.3163 6.8475e+14 5.6084e+14
4339.3295 6.8475e+14 5.6082e+14
4339.3428 6.8475e+14 5.6081e+14
4339.3560 6.8475e+14 5.6080e+14
4339.3692 6.8475e+14 5.6078e+14
4339.3824 6.8475e+14 5.6077e+14
4339.3957 6.8475e+14 5.6076e+14
4339.4089 6.8475e+14 5.6075e+14
4339.4221 6.8474e+14 5.6074e+14
4339.4353 6.8474e+14 5.6072e+14
4339.4486 6.8474e+14 5.6071e+14
4339.4618 6.8474e+14 5.6070e+14
4339.4750 6.8474e+14 5.6069e+14
4339.4882 6.8474e+14 5.6068e+14
4339.5015 6.8474e+14 5.6067e+14
4339.5147 6.8474e+14 5.6066e+14
4339.5279 6.8474e+14 5.6065e+14
4339.5411 6.8474e+14 5.6063e+14
4339.5544 6.8474e+14 5.6062e+14
4339.5676 6.8474e+14 5.6061e+14
4339.5808 6.8474e+14 5.6060e+14
4339.5940 6.8474e+14 5.6059e+14
4339.6073 6.8474e+14 5.6058e+14
4339.6205 6.8474e+14 5.6057e+14
4339.6337 6.8474e+14 5.6056e+14
4339.6469 6.8474e+14 5.6055e+14
4339.6602 6.8474e+14 5.6054e+14
4339.6734 6.8474e+14 5.6054e+14
4339.6866 6.8474e+14 5.6053e+14
4339.6999 6.8474e+14 5.6052e+14
4339.7131 6.8473e+14 5.6051e+14
4339.7263 6.8473e+14 5.6050e+14
4339.7395 6.8473e+14 5.6049e+14
4339.7528 6.8473e+14 5.6048e+14
4339.7660 6.8473e+14 5.6047e+14
4339.7792 6.8473e+14 5.6047e+14
4339.7924 6.8473e+14 5.6046e+14
4339.8057 6.8473e+14 5.6045e+14
4339.8189 6.8473e+14 5.6044e+14
4339.8321 6.8473e+14 5.6043e+14
4339.8453 6.8473e+14 5.6043e+14
4339.8586 6.8473e+14 5.6042e+14
4339.8718 6.8473e+14 5.6041e+14
4339.8850 6.8473e+14 5.6041e+14
4339.8982 6.8473e+14 5.6040e+14
4339.9115 6.8473e+14 5.6039e+14
4339.9247 6.8473e+14 5.6039e+14
4339.9379 6.8473e+14 5.6038e+14
4339.9511 6.8473e+14 5.6037e+14
4339.9644 6.8473e+14 5.6037e+14
4339.9776 6.8473e+14 5.6036e+14
4339.9908 6.8473e+14 5.6035e+14
4340.0040 6.8472e+14 5.6035e+14
4340.0173 6.8472e+14 5.6034e+14
4340.0305 6.8472e+14 5.6034e+14
4340.0437 6.8472e+14 5.6033e+14
4340.0569 6.8472e+14 5.6033e+14
4340.0702 6.8472e+14 5.6032e+14
4340.0834 6.8472e+14 5.6032e+14
4340.0966 6.8472e+14 5.6031e+14
4340.1098 6.8472e+14 5.6031e+14
4340.1231 6.8472e+14 5.6030e+14
4340.1363 6.8472e+14 5.6030e+14
4340.1495 6.8472e+14 5.6029e+14
4340.1627 6.8472e+14 5.6029e+14
4340.1760 6.8472e+14 5.6029e+14
4340.1892 6.8472e+14 5.6028e+14
4340.2024 6.8472e+14 5.6028e+14
4340.2156 6.8472e+14 5.6028e+14
4340.2289 6.8472e+14 5.6027e+14
4340.2421 6.8472e+14 5.6027e+14
4340.2553 6.8472e+14 5.6027e+14
4340.2686 6.8472e+14 5.6026e+14
4340.2818 6.8471e+14 5.6026e+14
4340.2950 6.8471e+14 5.6026e+14
4340.3082 6.8471e+14 5.6026e+14
4340.3215 6.8471e+14 5.6025e+14
4340.3347 6.8471e+14 5.6025e+14
4340.3479 6.8471e+14 5.6025e+14
4340.3611 6.8471e+14 5.6025e+14
4340.3744 6.8471e+14 5.6024e+14
4340.3876 6.8471e+14 5.6024e+14
4340.4008 6.8471e+14 5.6024e+14
4340.4140 6.8471e+14 5.6024e+14
4340.4273 6.8471e+14 5.6024e+14
4340.4405 6.8471e+14 5.6024e+14
4340.4537 6.8471e+14 5.6024e+14
4340.4669 6.8471e+14 5.6024e+14
4340.4802 6.8471e+14 5.6024e+14
4340.4934 6.8471e+14 5.6023e+14
4340.5066 6.8471e+14 5.6023e+14
4340.5198 6.8471e+14 5.6023e+14
4340.5331 6.8471e+14 5.6023e+14
4340.5463 6.8471e+14 5.6023e+14
4340.5595 6.8471e+14 5.6023e+14
4340.5727 6.8470e+14 5.6023e+14
4340.5860 6.8470e+14 5.6024e+14
4340.5992 6.8470e+14 5.6024e+14
4340.6124 6.8470e+14 5.6024e+14
4340.6256 6.8470e+14 5.6024e+14
4340.6389 6.8470e+14 5.6024e+14
4340.6521 6.8470e+14 5.6024e+14
4340.6653 6.8470e+14 5.6024e+14
4340.6785 6.8470e+14 5.6024e+14
4340.6918 6.8470e+14 5.6024e+14
4340.7050 6.8470e+14 5.6025e+14
4340.7182 6.8470e+14 5.6025e+14
4340.7314 6.8470e+14 5.6025e+14
4340.7447 6.8470e+14 5.6025e+14
4340.7579 6.8470e+14 5.6025e+14
4340.7711 6.8470e+14 5.6026e+14
4340.7844 6.8470e+14 5.6026e+14
4340.7976 6.8470e+14 5.6026e+14
4340.8108 6.8470e+14 5.6027e+14
4340.8240 6.8470e+14 5.6027e+14
4340.8373 6.8470e+14 5.6027e+14
4340.8505 6.8469e+14 5.6027e+14
4340.8637 6.8469e+14 5.6028e+14
4340.8769 6.8469e+14 5.6028e+14
4340.8902 6.8469e+14 5.6029e+14
4340.9034 6.8469e+14 5.6029e+14
4340.9166 6.8469e+14 5.6029e+14
4340.9298 6.8469e+14 5.6030e+14
4340.9431 6.8469e+14 5.6030e+14
4340.9563 6.8469e+14 5.6031e+14
4340.9695 6.8469e+14 5.6031e+14
4340.9827 6.8469e+14 5.6032e+14
4340.9960 6.8469e+14 5.6032e+14
4341.0092 6.8469e+14 5.6033e+14
4341.0224 6.8469e+14 5.6033e+14
4341.0356 6.8469e+14 5.6034e+14
4341.0489 6.8469e+14 5.6034e+14
4341.0621 6.8469e+14 5.6035e+14
4341.0753 6.8469e+14 5.6035e+14
4341.0885 6.8469e+14 5.6036e+14
4341.1018 6.8469e+14 5.6036e+14
4341.1150 6.8469e+14 5.6037e+14
4341.1282 6.8469e+14 5.6038e+14
4341.1414 6.8468e+14 5.6038e+14
4341.1547 6.8468e+14 5.6039e+14
4341.1679 6.8468e+14 5.6040e+14
4341.1811 6.8468e+14 5.6040e+14
4341.1943 6.8468e+14 5.6041e+14
4341.2076 6.8468e+14 5.6042e+14
4341.2208 6.8468e+14 5.6042e+14
4341.2340 6.8468e+14 5.6043e+14
4341.2472 6.8468e+14 5.6044e+14
4341.2605 6.8468e+14 5.6045e+14
4341.2737 6.8468e+14 5.6046e+14
4341.2869 6.8468e+14 5.6046e+14
4341.3001 6.8468e+14 5.6047e+14
4341.3134 6.8468e+14 5.6048e+14
4341.3266 6.8468e+14 5.6049e+14
4341.3398 6.8468e+14 5.6050e+14
4341.3531 6.8468e+14 5.6051e+14
4341.3663 6.8468e+14 5.6051e+14
4341.3795 6.8468e+14 5.6052e+14
4341.3927 6.8468e+14 5.6053e+14
4341.4060 6.8468e+14 5.6054e+14
4341.4192 6.8467e+14 5.6055e+14
4341.4324 6.8467e+14 5.6056e+14
4341.4456 6.8467e+14 5.6057e+14
4341.4589 6.8467e+14 5.6058e+14
4341.4721 6.8467e+14 5.6059e+14
4341.4853 6.8467e+14 5.6060e+14
4341.4985 6.8467e+14 5.6061e+14
4341.5118 6.8467e+14 5.6062e+14
4341.5250 6.8467e+14 5.6063e+14
4341.5382 6.8467e+14 5.6064e+14
4341.5514 6.8467e+14 5.6065e+14
4341.5647 6.8467e+14 5.6066e+14
4341.5779 6.8467e+14 5.6067e+14
4341.5911 6.8467e+14 5.6069e+14
4341.6043 6.8467e+14 5.6070e+14
4341.6176 6.8467e+14 5.6071e+14
4341.6308 6.8467e+14 5.6072e+14
4341.6440 6.8467e+14 5.6073e+14
4341.6572 6.8467e+14 5.6074e+14
4341.6705 6.8467e+14 5.6076e+14
4341.6837 6.8467e+14 5.6077e+14
4341.6969 6.8467e+14 5.6078e+14
4341.7101 6.8466e+14 5.6079e+14
4341.7234 6.8466e+14 5.6080e+14
4341.7366 6.8466e+14 5.6082e+14
4341.7498 6.8466e+14 5.6083e+14
4341.7630 6.8466e+14 5.6084e+14
4341.7763 6.8466e+14 5.6086e+14
4341.7895 6.8466e+14 5.6087e+14
4341.8027 6.8466e+14 5.6088e+14
4341.8159 6.8466e+14 5.6090e+14
4341.8292 6.8466e+14 5.6091e+14
4341.8424 6.8466e+14 5.6092e+14
4341.8556 6.8466e+14 5.6094e+14
4341.8688 6.8466e+14 5.6095e+14
4341.8821 6.8466e+14 5.6097e+14
4341.8953 6.8466e+14 5.6098e+14
4341.9085 6.8466e+14 5.6100e+14
4341.9218 6.8466e+14 5.6101e+14
4341.9350 6.8466e+14 5.6102e+14
4341.9482 6.8466e+14 5.6104e+14
4341.9614 6.8466e+14 5.6105e+14
4341.9747 6.8466e+14 5.6107e+14
4341.9879 6.8465e+14 5.6109e+14
4342.0011 6.8465e+14 5.6110e+14
4342.0143 6.8465e+14 5.6112e+14
4342.0276 6.8465e+14 5.6113e+14
4342.0408 6.8465e+14 5.6115e+14
4342.0540 6.8465e+14 5.6116e+14
4342.0672 6.8465e+14 5.6118e+14
4342.0805 6.8465e+14 5.6120e+14
4342.0937 6.8465e+14 5.6121e+14
4342.1069 6.8465e+14 5.6123e+14
4342.1201 6.8465e+14 5.6125e+14
4342.1334 6.8465e+14 5.6126e+14
4342.1466 6.8465e+14 5.6128e+14
4342.1598 6.8465e+14 5.6130e+14
4342.1730 6.8465e+14 5.6131e+14
4342.1863 6.8465e+14 5.6133e+14
4342.1995 6.8465e+14 5.6135e+14
4342.2127 6.8465e+14 5.6137e+14
4342.2259 6.8465e+14 5.6138e+14
4342.2392 6.8465e+14 5.6140e+14
4342.2524 6.8465e+14 5.6142e+14
4342.2656 6.8464e+14 5.6144e+14
4342.2788 6.8464e+14 5.6146e+14
4342.2921 6.8464e+14 5.6147e+14
4342.3053 6.8464e+14 5.6149e+14
4342.3185 6.8464e+14 5.6151e+14
4342.3317 6.8464e+14 5.6153e+14
4342.3450 6.8464e+14 5.6155e+14
4342.3582 6.8464e+14 5.6157e+14
4342.3714 6.8464e+14 5.6159e+14
4342.3846 6.8464e+14 5.6161e+14
4342.3979 6.8464e+14 5.6163e+14
4342.4111 6.8464e+14 5.6165e+14
4342.4243 6.8464e+14 5.6167e+14
4342.4376 6.8464e+14 5.6169e+14
4342.4508 6.8464e+14 5.6171e+14
4342.4640 6.8464e+14 5.6173e+14
4342.4772 6.8464e+14 5.6175e+14
4342.4905 6.8464e+14 5.6177e+14
4342.5037 6.8464e+14 5.6179e+14
4342.5169 6.8464e+14 5.6181e+14
4342.5301 6.8464e+14 5.6183e+14
4342.5434 6.8464e+14 5.6185e+14
4342.5566 6.8463e+14 5.6187e+14
4342.5698 6.8463e+14 5.6189e+14
4342.5830 6.8463e+14 5.6191e+14
4342.5963 6.8463e+14 5.6194e+14
4342.6095 6.8463e+14 5.6196e+14
4342.6227 6.8463e+14 5.6198e+14
4342.6359 6.8463e+14 5.6200e+14
4342.6492 6.8463e+14 5.6202e+14
4342.6624 6.8463e+14 5.6204e+14
4342.6756 6.8463e+14 5.6207e+14
4342.6888 6.8463e+14 5.6209e+14
4342.7021 6.8463e+14 5.6211e+14
4342.7153 6.8463e+14 5.6213e+14
4342.7285 6.8463e+14 5.6216e+14
4342.7417 6.8463e+14 5.6218e+14
4342.7550 6.8463e+14 5.6220e+14
4342.7682 6.8463e+14 5.6223e+14
4342.7814 6.8463e+14 5.6225e+14
4342.7946 6.8463e+14 5.6227e+14
4342.8079 6.8463e+14 5.6230e+14
4342.8211 6.8463e+14 5.6232e+14
4342.8343 6.8462e+14 5.6234e+14
4342.8475 6.8462e+14 5.6237e+14
4342.8608 6.8462e+14 5.6239e+14
4342.8740 6.8462e+14 5.6242e+14
4342.8872 6.8462e+14 5.6244e+14
4342.9004 6.8462e+14 5.6246e+14
4342.9137 6.8462e+14 5.6249e+14
4342.9269 6.8462e+14 5.6251e+14
4342.9401 6.8462e+14 5.6254e+14
4342.9533 6.8462e+14 5.6256e+14
4342.9666 6.8462e+14 5.6259e+14
4342.9798 6.8462e+14 5.6261e+14
4342.9930 6.8462e+14 5.6264e+14
4343.0063 6.8462e+14 5.6266e+14
4343.0195 6.8462e+14 5.6269e+14
4343.0327 6.8462e+14 5.6272e+14
4343.0459 6.8462e+14 5.6274e+14
4343.0592 6.8462e+14 5.6277e+14
4343.0724 6.8462e+14 5.6279e+14
4343.0856 6.8462e+14 5.6282e+14
4343.0988 6.8462e+14 5.6285e+14
4343.1121 6.8461e+14 5.6287e+14
4343.1253 6.8461e+14 5.6290e+14
4343.1385 6.8461e+14 5.6293e+14
4343.1517 6.8461e+14 5.6295e+14
4343.1650 6.8461e+14 5.6298e+14
4343.1782 6.8461e+14 5.6301e+14
4343.1914 6.8461e+14 5.6303e+14
4343.2046 6.8461e+14 5.6306e+14
4343.2179 6.8461e+14 5.6309e+14
4343.2311 6.8461e+14 5.6312e+14
4343.2443 6.8461e+14 5.6314e+14
4343.2575 6.8461e+14 5.6317e+14
4343.2708 6.8461e+14 5.6320e+14
4343.2840 6.8461e+14 5.6323e+14
4343.2972 6.8461e+14 5.6326e+14
4343.3104 6.8461e+14 5.6328e+14
4343.3237 6.8461e+14 5.6331e+14
4343.3369 6.8461e+14 5.6334e+14
4343.3501 6.8461e+14 5.6337e+14
4343.3633 6.8461e+14 5.6340e+14
4343.3766 6.8461e+14 5.6343e+14
4343.3898 6.8461e+14 5.6346e+14
4343.4030 6.8460e+14 5.6348e+14
4343.4162 6.8460e+14 5.6351e+14
4343.4295 6.8460e+14 5.6354e+14
4343.4427 6.8460e+14 5.6357e+14
4343.4559 6.8460e+14 5.6360e+14
4343.4691 6.8460e+14 5.6363e+14
4343.4824 6.8460e+14 5.6366e+14
4343.4956 6.8460e+14 5.6369e+14
4343.5088 6.8460e+14 5.6372e+14
4343.5220 6.8460e+14 5.6375e+14
4343.5353 6.8460e+14 5.6378e+14
4343.5485 6.8460e+14 5.6381e+14
4343.5617 6.8460e+14 5.6384e+14
4343.5750 6.8460e+14 5.6387e+14
4343.5882 6.8460e+14 5.6391e+14
4343.6014 6.8460e+14 5.6394e+14
4343.6146 6.8460e+14 5.6397e+14
4343.6279 6.8460e+14 5.6400e+14
4343.6411 6.8460e+14 5.6403e+14
4343.6543 6.8460e+14 5.6406e+14
4343.6675 6.8460e+14 5.6409e+14
4343.6808 6.8459e+14 5.6412e+14
4343.6940 6.8459e+14 5.6416e+14
4343.7072 6.8459e+14 5.6419e+14
4343.7204 6.8459e+14 5.6422e+14
4343.7337 6.8459e+14 5.6425e+14
4343.7469 6.8459e+14 5.6428e+14
4343.7601 6.8459e+14 5.6432e+14
4343.7733 6.8459e+14 5.6435e+14
4343.7866 6.8459e+14 5.6438e+14
4343.7998 6.8459e+14 5.6441e+14
4343.8130 6.8459e+14 5.6445e+14
4343.8262 6.8459e+14 5.6448e+14
4343.8395 6.8459e+14 5.6451e+14
4343.8527 6.8459e+14 5.6455e+14
4343.8659 6.8459e+14 5.6458e+14
4343.8791 6.8459e+14 5.6461e+14
4343.8924 6.8459e+14 5.6465e+14
4343.9056 6.8459e+14 5.6468e+14
