# Wavelength(Å) I_cont(erg/s/cm2/Å/sr) I_abs(erg/s/cm2/Å/sr)
3958.7520 1.3176e+15 3.5380e+14
3958.7649 1.3176e+15 3.5354e+14
3958.7778 1.3176e+15 3.5328e+14
3958.7908 1.3176e+15 3.5302e+14
3958.8037 1.3176e+15 3.5276e+14
3958.8166 1.3176e+15 3.5250e+14
3958.8296 1.3176e+15 3.5224e+14
3958.8425 1.3176e+15 3.5198e+14
3958.8554 1.3175e+15 3.5172e+14
3958.8684 1.3175e+15 3.5146e+14
3958.8813 1.3175e+15 3.5120e+14
3958.8942 1.3175e+15 3.5094e+14
3958.9072 1.3175e+15 3.5068e+14
3958.9201 1.3175e+15 3.5042e+14
3958.9330 1.3175e+15 3.5017e+14
3958.9460 1.3175e+15 3.4991e+14
3958.9589 1.3175e+15 3.4965e+14
3958.9718 1.3175e+15 3.4939e+14
3958.9848 1.3175e+15 3.4913e+14
3958.9977 1.3175e+15 3.4888e+14
3959.0106 1.3175e+15 3.4862e+14
3959.0236 1.3175e+15 3.4836e+14
3959.0365 1.3175e+15 3.4811e+14
3959.0494 1.3175e+15 3.4785e+14
3959.0624 1.3175e+15 3.4759e+14
3959.0753 1.3175e+15 3.4734e+14
3959.0882 1.3175e+15 3.4708e+14
3959.1012 1.3175e+15 3.4682e+14
3959.1141 1.3175e+15 3.4657e+14
3959.1270 1.3175e+15 3.4631e+14
3959.1399 1.3175e+15 3.4606e+14
3959.1529 1.3175e+15 3.4580e+14
3959.1658 1.3175e+15 3.4555e+14
3959.1787 1.3175e+15 3.4529e+14
3959.1917 1.3175e+15 3.4504e+14
3959.2046 1.3175e+15 3.4479e+14
3959.2175 1.3175e+15 3.4453e+14
3959.2305 1.3175e+15 3.4428e+14
3959.2434 1.3175e+15 3.4402e+14
3959.2563 1.3175e+15 3.4377e+14
3959.2693 1.3175e+15 3.4352e+14
3959.2822 1.3175e+15 3.4327e+14
3959.2951 1.3175e+15 3.4301e+14
3959.3081 1.3175e+15 3.4276e+14
3959.3210 1.3175e+15 3.4251e+14
3959.3339 1.3175e+15 3.4226e+14
3959.3469 1.3175e+15 3.4200e+14
3959.3598 1.3175e+15 3.4175e+14
3959.3727 1.3175e+15 3.4150e+14
3959.3857 1.3175e+15 3.4125e+14
3959.3986 1.3175e+15 3.4100e+14
3959.4115 1.3175e+15 3.4075e+14
3959.4245 1.3175e+15 3.4050e+14
3959.4374 1.3175e+15 3.4025e+14
3959.4503 1.3175e+15 3.4000e+14
3959.4633 1.3175e+15 3.3975e+14
3959.4762 1.3175e+15 3.3950e+14
3959.4891 1.3175e+15 3.3925e+14
3959.5020 1.3175e+15 3.3900e+14
3959.5150 1.3175e+15 3.3875e+14
3959.5279 1.3175e+15 3.3850e+14
3959.5408 1.3175e+15 3.3825e+14
3959.5538 1.3175e+15 3.3801e+14
3959.5667 1.3175e+15 3.3776e+14
3959.5796 1.3175e+15 3.3751e+14
3959.5926 1.3174e+15 3.3726e+14
3959.6055 1.3174e+15 3.3701e+14
3959.6184 1.3174e+15 3.3677e+14
3959.6314 1.3174e+15 3.3652e+14
3959.6443 1.3174e+15 3.3627e+14
3959.6572 1.3174e+15 3.3603e+14
3959.6702 1.3174e+15 3.3578e+14
3959.6831 1.3174e+15 3.3553e+14
3959.6960 1.3174e+15 3.3529e+14
3959.7090 1.3174e+15 3.3504e+14
3959.7219 1.3174e+15 3.3480e+14
3959.7348 1.3174e+15 3.3455e+14
3959.7478 1.3174e+15 3.3431e+14
3959.7607 1.3174e+15 3.3406e+14
3959.7736 1.3174e+15 3.3382e+14
3959.7866 1.3174e+15 3.3357e+14
3959.7995 1.3174e+15 3.3333e+14
3959.8124 1.3174e+15 3.3309e+14
3959.8254 1.3174e+15 3.3284e+14
3959.8383 1.3174e+15 3.3260e+14
3959.8512 1.3174e+15 3.3235e+14
3959.8642 1.3174e+15 3.3211e+14
3959.8771 1.3174e+15 3.3187e+14
3959.8900 1.3174e+15 3.3163e+14
3959.9029 1.3174e+15 3.3138e+14
3959.9159 1.3174e+15 3.3114e+14
3959.9288 1.3174e+15 3.3090e+14
3959.9417 1.3174e+15 3.3066e+14
3959.9547 1.3174e+15 3.3042e+14
3959.9676 1.3174e+15 3.3018e+14
3959.9805 1.3174e+15 3.2994e+14
3959.9935 1.3174e+15 3.2969e+14
3960.0064 1.3174e+15 3.2945e+14
3960.0193 1.3174e+15 3.2921e+14
3960.0323 1.3174e+15 3.2897e+14
3960.0452 1.3174e+15 3.2873e+14
3960.0581 1.3174e+15 3.2849e+14
3960.0711 1.3174e+15 3.2826e+14
3960.0840 1.3174e+15 3.2802e+14
3960.0969 1.3174e+15 3.2778e+14
3960.1099 1.3174e+15 3.2754e+14
3960.1228 1.3174e+15 3.2730e+14
3960.1357 1.3174e+15 3.2706e+14
3960.1487 1.3174e+15 3.2682e+14
3960.1616 1.3174e+15 3.2659e+14
3960.1745 1.3174e+15 3.2635e+14
3960.1875 1.3174e+15 3.2611e+14
3960.2004 1.3174e+15 3.2588e+14
3960.2133 1.3174e+15 3.2564e+14
3960.2263 1.3174e+15 3.2540e+14
3960.2392 1.3174e+15 3.2517e+14
3960.2521 1.3174e+15 3.2493e+14
3960.2650 1.3174e+15 3.2469e+14
3960.2780 1.3174e+15 3.2446e+14
3960.2909 1.3174e+15 3.2422e+14
3960.3038 1.3174e+15 3.2399e+14
3960.3168 1.3173e+15 3.2375e+14
3960.3297 1.3173e+15 3.2352e+14
3960.3426 1.3173e+15 3.2328e+14
3960.3556 1.3173e+15 3.2305e+14
3960.3685 1.3173e+15 3.2282e+14
3960.3814 1.3173e+15 3.2258e+14
3960.3944 1.3173e+15 3.2235e+14
3960.4073 1.3173e+15 3.2212e+14
3960.4202 1.3173e+15 3.2188e+14
3960.4332 1.3173e+15 3.2165e+14
3960.4461 1.3173e+15 3.2142e+14
3960.4590 1.3173e+15 3.2119e+14
3960.4720 1.3173e+15 3.2095e+14
3960.4849 1.3173e+15 3.2072e+14
3960.4978 1.3173e+15 3.2049e+14
3960.5108 1.3173e+15 3.2026e+14
3960.5237 1.3173e+15 3.2003e+14
3960.5366 1.3173e+15 3.1980e+14
3960.5496 1.3173e+15 3.1957e+14
3960.5625 1.3173e+15 3.1934e+14
3960.5754 1.3173e+15 3.1911e+14
3960.5884 1.3173e+15 3.1888e+14
3960.6013 1.3173e+15 3.1865e+14
3960.6142 1.3173e+15 3.1842e+14
3960.6272 1.3173e+15 3.1819e+14
3960.6401 1.3173e+15 3.1796e+14
3960.6530 1.3173e+15 3.1773e+14
3960.6659 1.3173e+15 3.1750e+14
3960.6789 1.3173e+15 3.1728e+14
3960.6918 1.3173e+15 3.1705e+14
3960.7047 1.3173e+15 3.1682e+14
3960.7177 1.3173e+15 3.1659e+14
3960.7306 1.3173e+15 3.1637e+14
3960.7435 1.3173e+15 3.1614e+14
3960.7565 1.3173e+15 3.1591e+14
3960.7694 1.3173e+15 3.1569e+14
3960.7823 1.3173e+15 3.1546e+14
3960.7953 1.3173e+15 3.1523e+14
3960.8082 1.3173e+15 3.1501e+14
3960.8211 1.3173e+15 3.1478e+14
3960.8341 1.3173e+15 3.1456e+14
3960.8470 1.3173e+15 3.1433e+14
3960.8599 1.3173e+15 3.1411e+14
3960.8729 1.3173e+15 3.1388e+14
3960.8858 1.3173e+15 3.1366e+14
3960.8987 1.3173e+15 3.1344e+14
3960.9117 1.3173e+15 3.1321e+14
3960.9246 1.3173e+15 3.1299e+14
3960.9375 1.3173e+15 3.1277e+14
3960.9505 1.3173e+15 3.1254e+14
3960.9634 1.3173e+15 3.1232e+14
3960.9763 1.3173e+15 3.1210e+14
3960.9893 1.3173e+15 3.1188e+14
3961.0022 1.3173e+15 3.1165e+14
3961.0151 1.3173e+15 3.1143e+14
3961.0281 1.3173e+15 3.1121e+14
3961.0410 1.3173e+15 3.1099e+14
3961.0539 1.3172e+15 3.1077e+14
3961.0668 1.3172e+15 3.1055e+14
3961.0798 1.3172e+15 3.1033e+14
3961.0927 1.3172e+15 3.1011e+14
3961.1056 1.3172e+15 3.0989e+14
3961.1186 1.3172e+15 3.0967e+14
3961.1315 1.3172e+15 3.0945e+14
3961.1444 1.3172e+15 3.0923e+14
3961.1574 1.3172e+15 3.0901e+14
3961.1703 1.3172e+15 3.0879e+14
3961.1832 1.3172e+15 3.0858e+14
3961.1962 1.3172e+15 3.0836e+14
3961.2091 1.3172e+15 3.0814e+14
3961.2220 1.3172e+15 3.0792e+14
3961.2350 1.3172e+15 3.0771e+14
3961.2479 1.3172e+15 3.0749e+14
3961.2608 1.3172e+15 3.0727e+14
3961.2738 1.3172e+15 3.0706e+14
3961.2867 1.3172e+15 3.0684e+14
3961.2996 1.3172e+15 3.0662e+14
3961.3126 1.3172e+15 3.0641e+14
3961.3255 1.3172e+15 3.0619e+14
3961.3384 1.3172e+15 3.0598e+14
3961.3514 1.3172e+15 3.0576e+14
3961.3643 1.3172e+15 3.0555e+14
3961.3772 1.3172e+15 3.0533e+14
3961.3902 1.3172e+15 3.0512e+14
3961.4031 1.3172e+15 3.0491e+14
3961.4160 1.3172e+15 3.0469e+14
3961.4289 1.3172e+15 3.0448e+14
3961.4419 1.3172e+15 3.0427e+14
3961.4548 1.3172e+15 3.0405e+14
3961.4677 1.3172e+15 3.0384e+14
3961.4807 1.3172e+15 3.0363e+14
3961.4936 1.3172e+15 3.0342e+14
3961.5065 1.3172e+15 3.0321e+14
3961.5195 1.3172e+15 3.0299e+14
3961.5324 1.3172e+15 3.0278e+14
3961.5453 1.3172e+15 3.0257e+14
3961.5583 1.3172e+15 3.0236e+14
3961.5712 1.3172e+15 3.0215e+14
3961.5841 1.3172e+15 3.0194e+14
3961.5971 1.3172e+15 3.0173e+14
3961.6100 1.3172e+15 3.0152e+14
3961.6229 1.3172e+15 3.0131e+14
3961.6359 1.3172e+15 3.0110e+14
3961.6488 1.3172e+15 3.0090e+14
3961.6617 1.3172e+15 3.0069e+14
3961.6747 1.3172e+15 3.0048e+14
3961.6876 1.3172e+15 3.0027e+14
3961.7005 1.3172e+15 3.0006e+14
3961.7135 1.3172e+15 2.9986e+14
3961.7264 1.3172e+15 2.9965e+14
3961.7393 1.3172e+15 2.9944e+14
3961.7523 1.3172e+15 2.9924e+14
3961.7652 1.3172e+15 2.9903e+14
3961.7781 1.3172e+15 2.9882e+14
3961.7911 1.3171e+15 2.9862e+14
3961.8040 1.3171e+15 2.9841e+14
3961.8169 1.3171e+15 2.9821e+14
3961.8298 1.3171e+15 2.9800e+14
3961.8428 1.3171e+15 2.9780e+14
3961.8557 1.3171e+15 2.9759e+14
3961.8686 1.3171e+15 2.9739e+14
3961.8816 1.3171e+15 2.9718e+14
3961.8945 1.3171e+15 2.9698e+14
3961.9074 1.3171e+15 2.9678e+14
3961.9204 1.3171e+15 2.9657e+14
3961.9333 1.3171e+15 2.9637e+14
3961.9462 1.3171e+15 2.9617e+14
3961.9592 1.3171e+15 2.9597e+14
3961.9721 1.3171e+15 2.9576e+14
3961.9850 1.3171e+15 2.9556e+14
3961.9980 1.3171e+15 2.9536e+14
3962.0109 1.3171e+15 2.9516e+14
3962.0238 1.3171e+15 2.9496e+14
3962.0368 1.3171e+15 2.9476e+14
3962.0497 1.3171e+15 2.9456e+14
3962.0626 1.3171e+15 2.9436e+14
3962.0756 1.3171e+15 2.9416e+14
3962.0885 1.3171e+15 2.9396e+14
3962.1014 1.3171e+15 2.9376e+14
3962.1144 1.3171e+15 2.9356e+14
3962.1273 1.3171e+15 2.9336e+14
3962.1402 1.3171e+15 2.9316e+14
3962.1532 1.3171e+15 2.9297e+14
3962.1661 1.3171e+15 2.9277e+14
3962.1790 1.3171e+15 2.9257e+14
3962.1919 1.3171e+15 2.9237e+14
3962.2049 1.3171e+15 2.9218e+14
3962.2178 1.3171e+15 2.9198e+14
3962.2307 1.3171e+15 2.9178e+14
3962.2437 1.3171e+15 2.9159e+14
3962.2566 1.3171e+15 2.9139e+14
3962.2695 1.3171e+15 2.9120e+14
3962.2825 1.3171e+15 2.9100e+14
3962.2954 1.3171e+15 2.9081e+14
3962.3083 1.3171e+15 2.9061e+14
3962.3213 1.3171e+15 2.9042e+14
3962.3342 1.3171e+15 2.9022e+14
3962.3471 1.3171e+15 2.9003e+14
3962.3601 1.3171e+15 2.8983e+14
3962.3730 1.3171e+15 2.8964e+14
3962.3859 1.3171e+15 2.8945e+14
3962.3989 1.3171e+15 2.8926e+14
3962.4118 1.3171e+15 2.8906e+14
3962.4247 1.3171e+15 2.8887e+14
3962.4377 1.3171e+15 2.8868e+14
3962.4506 1.3171e+15 2.8849e+14
3962.4635 1.3171e+15 2.8830e+14
3962.4765 1.3171e+15 2.8810e+14
3962.4894 1.3171e+15 2.8791e+14
3962.5023 1.3171e+15 2.8772e+14
3962.5153 1.3170e+15 2.8753e+14
3962.5282 1.3170e+15 2.8734e+14
3962.5411 1.3170e+15 2.8715e+14
3962.5541 1.3170e+15 2.8696e+14
3962.5670 1.3170e+15 2.8678e+14
3962.5799 1.3170e+15 2.8659e+14
3962.5928 1.3170e+15 2.8640e+14
3962.6058 1.3170e+15 2.8621e+14
3962.6187 1.3170e+15 2.8602e+14
3962.6316 1.3170e+15 2.8583e+14
3962.6446 1.3170e+15 2.8565e+14
3962.6575 1.3170e+15 2.8546e+14
3962.6704 1.3170e+15 2.8527e+14
3962.6834 1.3170e+15 2.8509e+14
3962.6963 1.3170e+15 2.8490e+14
3962.7092 1.3170e+15 2.8471e+14
3962.7222 1.3170e+15 2.8453e+14
3962.7351 1.3170e+15 2.8434e+14
3962.7480 1.3170e+15 2.8416e+14
3962.7610 1.3170e+15 2.8397e+14
3962.7739 1.3170e+15 2.8379e+14
3962.7868 1.3170e+15 2.8360e+14
3962.7998 1.3170e+15 2.8342e+14
3962.8127 1.3170e+15 2.8324e+14
3962.8256 1.3170e+15 2.8305e+14
3962.8386 1.3170e+15 2.8287e+14
3962.8515 1.3170e+15 2.8269e+14
3962.8644 1.3170e+15 2.8251e+14
3962.8774 1.3170e+15 2.8232e+14
3962.8903 1.3170e+15 2.8214e+14
3962.9032 1.3170e+15 2.8196e+14
3962.9162 1.3170e+15 2.8178e+14
3962.9291 1.3170e+15 2.8160e+14
3962.9420 1.3170e+15 2.8142e+14
3962.9550 1.3170e+15 2.8124e+14
3962.9679 1.3170e+15 2.8106e+14
3962.9808 1.3170e+15 2.8088e+14
3962.9937 1.3170e+15 2.8070e+14
3963.0067 1.3170e+15 2.8052e+14
3963.0196 1.3170e+15 2.8034e+14
3963.0325 1.3170e+15 2.8016e+14
3963.0455 1.3170e+15 2.7998e+14
3963.0584 1.3170e+15 2.7980e+14
3963.0713 1.3170e+15 2.7963e+14
3963.0843 1.3170e+15 2.7945e+14
3963.0972 1.3170e+15 2.7927e+14
3963.1101 1.3170e+15 2.7909e+14
3963.1231 1.3170e+15 2.7892e+14
3963.1360 1.3170e+15 2.7874e+14
3963.1489 1.3170e+15 2.7857e+14
3963.1619 1.3170e+15 2.7839e+14
3963.1748 1.3170e+15 2.7821e+14
3963.1877 1.3170e+15 2.7804e+14
3963.2007 1.3170e+15 2.7786e+14
3963.2136 1.3170e+15 2.7769e+14
3963.2265 1.3170e+15 2.7752e+14
3963.2395 1.3169e+15 2.7734e+14
3963.2524 1.3169e+15 2.7717e+14
3963.2653 1.3169e+15 2.7699e+14
3963.2783 1.3169e+15 2.7682e+14
3963.2912 1.3169e+15 2.7665e+14
3963.3041 1.3169e+15 2.7648e+14
3963.3171 1.3169e+15 2.7630e+14
3963.3300 1.3169e+15 2.7613e+14
3963.3429 1.3169e+15 2.7596e+14
3963.3558 1.3169e+15 2.7579e+14
3963.3688 1.3169e+15 2.7562e+14
3963.3817 1.3169e+15 2.7545e+14
3963.3946 1.3169e+15 2.7528e+14
3963.4076 1.3169e+15 2.7511e+14
3963.4205 1.3169e+15 2.7494e+14
3963.4334 1.3169e+15 2.7477e+14
3963.4464 1.3169e+15 2.7460e+14
3963.4593 1.3169e+15 2.7443e+14
3963.4722 1.3169e+15 2.7426e+14
3963.4852 1.3169e+15 2.7409e+14
3963.4981 1.3169e+15 2.7393e+14
3963.5110 1.3169e+15 2.7376e+14
3963.5240 1.3169e+15 2.7359e+14
3963.5369 1.3169e+15 2.7342e+14
3963.5498 1.3169e+15 2.7326e+14
3963.5628 1.3169e+15 2.7309e+14
3963.5757 1.3169e+15 2.7292e+14
3963.5886 1.3169e+15 2.7276e+14
3963.6016 1.3169e+15 2.7259e+14
3963.6145 1.3169e+15 2.7243e+14
3963.6274 1.3169e+15 2.7226e+14
3963.6404 1.3169e+15 2.7210e+14
3963.6533 1.3169e+15 2.7193e+14
3963.6662 1.3169e+15 2.7177e+14
3963.6792 1.3169e+15 2.7161e+14
3963.6921 1.3169e+15 2.7144e+14
3963.7050 1.3169e+15 2.7128e+14
3963.7180 1.3169e+15 2.7112e+14
3963.7309 1.3169e+15 2.7095e+14
3963.7438 1.3169e+15 2.7079e+14
3963.7567 1.3169e+15 2.7063e+14
3963.7697 1.3169e+15 2.7047e+14
3963.7826 1.3169e+15 2.7031e+14
3963.7955 1.3169e+15 2.7015e+14
3963.8085 1.3169e+15 2.6998e+14
3963.8214 1.3169e+15 2.6982e+14
3963.8343 1.3169e+15 2.6966e+14
3963.8473 1.3169e+15 2.6950e+14
3963.8602 1.3169e+15 2.6934e+14
3963.8731 1.3169e+15 2.6919e+14
3963.8861 1.3169e+15 2.6903e+14
3963.8990 1.3169e+15 2.6887e+14
3963.9119 1.3169e+15 2.6871e+14
3963.9249 1.3169e+15 2.6855e+14
3963.9378 1.3169e+15 2.6839e+14
3963.9507 1.3169e+15 2.6824e+14
3963.9637 1.3169e+15 2.6808e+14
3963.9766 1.3168e+15 2.6792e+14
3963.9895 1.3168e+15 2.6777e+14
3964.0025 1.3168e+15 2.6761e+14
3964.0154 1.3168e+15 2.6745e+14
3964.0283 1.3168e+15 2.6730e+14
3964.0413 1.3168e+15 2.6714e+14
3964.0542 1.3168e+15 2.6699e+14
3964.0671 1.3168e+15 2.6683e+14
3964.0801 1.3168e+15 2.6668e+14
3964.0930 1.3168e+15 2.6653e+14
3964.1059 1.3168e+15 2.6637e+14
3964.1189 1.3168e+15 2.6622e+14
3964.1318 1.3168e+15 2.6607e+14
3964.1447 1.3168e+15 2.6591e+14
3964.1576 1.3168e+15 2.6576e+14
3964.1706 1.3168e+15 2.6561e+14
3964.1835 1.3168e+15 2.6546e+14
3964.1964 1.3168e+15 2.6531e+14
3964.2094 1.3168e+15 2.6515e+14
3964.2223 1.3168e+15 2.6500e+14
3964.2352 1.3168e+15 2.6485e+14
3964.2482 1.3168e+15 2.6470e+14
3964.2611 1.3168e+15 2.6455e+14
3964.2740 1.3168e+15 2.6440e+14
3964.2870 1.3168e+15 2.6425e+14
3964.2999 1.3168e+15 2.6410e+14
3964.3128 1.3168e+15 2.6396e+14
3964.3258 1.3168e+15 2.6381e+14
3964.3387 1.3168e+15 2.6366e+14
3964.3516 1.3168e+15 2.6351e+14
3964.3646 1.3168e+15 2.6336e+14
3964.3775 1.3168e+15 2.6322e+14
3964.3904 1.3168e+15 2.6307e+14
3964.4034 1.3168e+15 2.6292e+14
3964.4163 1.3168e+15 2.6278e+14
3964.4292 1.3168e+15 2.6263e+14
3964.4422 1.3168e+15 2.6249e+14
3964.4551 1.3168e+15 2.6234e+14
3964.4680 1.3168e+15 2.6220e+14
3964.4810 1.3168e+15 2.6205e+14
3964.4939 1.3168e+15 2.6191e+14
3964.5068 1.3168e+15 2.6176e+14
3964.5197 1.3168e+15 2.6162e+14
3964.5327 1.3168e+15 2.6148e+14
3964.5456 1.3168e+15 2.6133e+14
3964.5585 1.3168e+15 2.6119e+14
3964.5715 1.3168e+15 2.6105e+14
3964.5844 1.3168e+15 2.6091e+14
3964.5973 1.3168e+15 2.6076e+14
3964.6103 1.3168e+15 2.6062e+14
3964.6232 1.3168e+15 2.6048e+14
3964.6361 1.3168e+15 2.6034e+14
3964.6491 1.3168e+15 2.6020e+14
3964.6620 1.3168e+15 2.6006e+14
3964.6749 1.3168e+15 2.5992e+14
3964.6879 1.3168e+15 2.5978e+14
3964.7008 1.3167e+15 2.5964e+14
3964.7137 1.3167e+15 2.5950e+14
3964.7267 1.3167e+15 2.5936e+14
3964.7396 1.3167e+15 2.5922e+14
3964.7525 1.3167e+15 2.5909e+14
3964.7655 1.3167e+15 2.5895e+14
3964.7784 1.3167e+15 2.5881e+14
3964.7913 1.3167e+15 2.5867e+14
3964.8043 1.3167e+15 2.5854e+14
3964.8172 1.3167e+15 2.5840e+14
3964.8301 1.3167e+15 2.5826e+14
3964.8431 1.3167e+15 2.5813e+14
3964.8560 1.3167e+15 2.5799e+14
3964.8689 1.3167e+15 2.5786e+14
3964.8819 1.3167e+15 2.5772e+14
3964.8948 1.3167e+15 2.5759e+14
3964.9077 1.3167e+15 2.5745e+14
3964.9206 1.3167e+15 2.5732e+14
3964.9336 1.3167e+15 2.5719e+14
3964.9465 1.3167e+15 2.5705e+14
3964.9594 1.3167e+15 2.5692e+14
3964.9724 1.3167e+15 2.5679e+14
3964.9853 1.3167e+15 2.5666e+14
3964.9982 1.3167e+15 2.5652e+14
3965.0112 1.3167e+15 2.5639e+14
3965.0241 1.3167e+15 2.5626e+14
3965.0370 1.3167e+15 2.5613e+14
3965.0500 1.3167e+15 2.5600e+14
3965.0629 1.3167e+15 2.5587e+14
3965.0758 1.3167e+15 2.5574e+14
3965.0888 1.3167e+15 2.5561e+14
3965.1017 1.3167e+15 2.5548e+14
3965.1146 1.3167e+15 2.5535e+14
3965.1276 1.3167e+15 2.5522e+14
3965.1405 1.3167e+15 2.5509e+14
3965.1534 1.3167e+15 2.5496e+14
3965.1664 1.3167e+15 2.5484e+14
3965.1793 1.3167e+15 2.5471e+14
3965.1922 1.3167e+15 2.5458e+14
3965.2052 1.3167e+15 2.5446e+14
3965.2181 1.3167e+15 2.5433e+14
3965.2310 1.3167e+15 2.5420e+14
3965.2440 1.3167e+15 2.5408e+14
3965.2569 1.3167e+15 2.5395e+14
3965.2698 1.3167e+15 2.5383e+14
3965.2827 1.3167e+15 2.5370e+14
3965.2957 1.3167e+15 2.5358e+14
3965.3086 1.3167e+15 2.5345e+14
3965.3215 1.3167e+15 2.5333e+14
