# Wavelength(Å) I_cont(erg/s/cm2/Å/sr) I_abs(erg/s/cm2/Å/sr)
4847.9169 6.5036e+14 4.6633e+14
4847.9317 6.5036e+14 4.6616e+14
4847.9465 6.5036e+14 4.6598e+14
4847.9614 6.5036e+14 4.6581e+14
4847.9762 6.5036e+14 4.6563e+14
4847.9910 6.5036e+14 4.6546e+14
4848.0058 6.5035e+14 4.6528e+14
4848.0206 6.5035e+14 4.6511e+14
4848.0354 6.5035e+14 4.6493e+14
4848.0502 6.5035e+14 4.6476e+14
4848.0650 6.5035e+14 4.6458e+14
4848.0799 6.5035e+14 4.6441e+14
4848.0947 6.5035e+14 4.6423e+14
4848.1095 6.5034e+14 4.6405e+14
4848.1243 6.5034e+14 4.6388e+14
4848.1391 6.5034e+14 4.6370e+14
4848.1539 6.5034e+14 4.6353e+14
4848.1687 6.5034e+14 4.6335e+14
4848.1835 6.5034e+14 4.6317e+14
4848.1984 6.5034e+14 4.6300e+14
4848.2132 6.5034e+14 4.6282e+14
4848.2280 6.5033e+14 4.6264e+14
4848.2428 6.5033e+14 4.6247e+14
4848.2576 6.5033e+14 4.6229e+14
4848.2724 6.5033e+14 4.6211e+14
4848.2872 6.5033e+14 4.6193e+14
4848.3020 6.5033e+14 4.6176e+14
4848.3169 6.5033e+14 4.6158e+14
4848.3317 6.5032e+14 4.6140e+14
4848.3465 6.5032e+14 4.6122e+14
4848.3613 6.5032e+14 4.6104e+14
4848.3761 6.5032e+14 4.6087e+14
4848.3909 6.5032e+14 4.6069e+14
4848.4057 6.5032e+14 4.6051e+14
4848.4205 6.5032e+14 4.6033e+14
4848.4354 6.5031e+14 4.6015e+14
4848.4502 6.5031e+14 4.5997e+14
4848.4650 6.5031e+14 4.5979e+14
4848.4798 6.5031e+14 4.5962e+14
4848.4946 6.5031e+14 4.5944e+14
4848.5094 6.5031e+14 4.5926e+14
4848.5242 6.5031e+14 4.5908e+14
4848.5390 6.5030e+14 4.5890e+14
4848.5539 6.5030e+14 4.5872e+14
4848.5687 6.5030e+14 4.5854e+14
4848.5835 6.5030e+14 4.5836e+14
4848.5983 6.5030e+14 4.5818e+14
4848.6131 6.5030e+14 4.5800e+14
4848.6279 6.5030e+14 4.5782e+14
4848.6427 6.5029e+14 4.5764e+14
4848.6575 6.5029e+14 4.5746e+14
4848.6724 6.5029e+14 4.5728e+14
4848.6872 6.5029e+14 4.5710e+14
4848.7020 6.5029e+14 4.5691e+14
4848.7168 6.5029e+14 4.5673e+14
4848.7316 6.5029e+14 4.5655e+14
4848.7464 6.5029e+14 4.5637e+14
4848.7612 6.5028e+14 4.5619e+14
4848.7760 6.5028e+14 4.5601e+14
4848.7909 6.5028e+14 4.5583e+14
4848.8057 6.5028e+14 4.5565e+14
4848.8205 6.5028e+14 4.5546e+14
4848.8353 6.5028e+14 4.5528e+14
4848.8501 6.5028e+14 4.5510e+14
4848.8649 6.5027e+14 4.5492e+14
4848.8797 6.5027e+14 4.5474e+14
4848.8945 6.5027e+14 4.5455e+14
4848.9094 6.5027e+14 4.5437e+14
4848.9242 6.5027e+14 4.5419e+14
4848.9390 6.5027e+14 4.5400e+14
4848.9538 6.5027e+14 4.5382e+14
4848.9686 6.5026e+14 4.5364e+14
4848.9834 6.5026e+14 4.5346e+14
4848.9982 6.5026e+14 4.5327e+14
4849.0130 6.5026e+14 4.5309e+14
4849.0279 6.5026e+14 4.5291e+14
4849.0427 6.5026e+14 4.5272e+14
4849.0575 6.5026e+14 4.5254e+14
4849.0723 6.5025e+14 4.5236e+14
4849.0871 6.5025e+14 4.5217e+14
4849.1019 6.5025e+14 4.5199e+14
4849.1167 6.5025e+14 4.5180e+14
4849.1315 6.5025e+14 4.5162e+14
4849.1464 6.5025e+14 4.5143e+14
4849.1612 6.5025e+14 4.5125e+14
4849.1760 6.5025e+14 4.5107e+14
4849.1908 6.5024e+14 4.5088e+14
4849.2056 6.5024e+14 4.5070e+14
4849.2204 6.5024e+14 4.5051e+14
4849.2352 6.5024e+14 4.5033e+14
4849.2500 6.5024e+14 4.5014e+14
4849.2649 6.5024e+14 4.4996e+14
4849.2797 6.5024e+14 4.4977e+14
4849.2945 6.5023e+14 4.4959e+14
4849.3093 6.5023e+14 4.4940e+14
4849.3241 6.5023e+14 4.4921e+14
4849.3389 6.5023e+14 4.4903e+14
4849.3537 6.5023e+14 4.4884e+14
4849.3685 6.5023e+14 4.4866e+14
4849.3834 6.5023e+14 4.4847e+14
4849.3982 6.5022e+14 4.4828e+14
4849.4130 6.5022e+14 4.4810e+14
4849.4278 6.5022e+14 4.4791e+14
4849.4426 6.5022e+14 4.4773e+14
4849.4574 6.5022e+14 4.4754e+14
4849.4722 6.5022e+14 4.4735e+14
4849.4870 6.5022e+14 4.4717e+14
4849.5019 6.5021e+14 4.4698e+14
4849.5167 6.5021e+14 4.4679e+14
4849.5315 6.5021e+14 4.4661e+14
4849.5463 6.5021e+14 4.4642e+14
4849.5611 6.5021e+14 4.4623e+14
4849.5759 6.5021e+14 4.4604e+14
4849.5907 6.5021e+14 4.4586e+14
4849.6055 6.5020e+14 4.4567e+14
4849.6204 6.5020e+14 4.4548e+14
4849.6352 6.5020e+14 4.4529e+14
4849.6500 6.5020e+14 4.4511e+14
4849.6648 6.5020e+14 4.4492e+14
4849.6796 6.5020e+14 4.4473e+14
4849.6944 6.5020e+14 4.4454e+14
4849.7092 6.5019e+14 4.4435e+14
4849.7240 6.5019e+14 4.4416e+14
4849.7389 6.5019e+14 4.4398e+14
4849.7537 6.5019e+14 4.4379e+14
4849.7685 6.5019e+14 4.4360e+14
4849.7833 6.5019e+14 4.4341e+14
4849.7981 6.5019e+14 4.4322e+14
4849.8129 6.5019e+14 4.4303e+14
4849.8277 6.5018e+14 4.4284e+14
4849.8425 6.5018e+14 4.4265e+14
4849.8574 6.5018e+14 4.4247e+14
4849.8722 6.5018e+14 4.4228e+14
4849.8870 6.5018e+14 4.4209e+14
4849.9018 6.5018e+14 4.4190e+14
4849.9166 6.5018e+14 4.4171e+14
4849.9314 6.5017e+14 4.4152e+14
4849.9462 6.5017e+14 4.4133e+14
4849.9610 6.5017e+14 4.4114e+14
4849.9759 6.5017e+14 4.4095e+14
4849.9907 6.5017e+14 4.4076e+14
4850.0055 6.5017e+14 4.4057e+14
4850.0203 6.5017e+14 4.4038e+14
4850.0351 6.5016e+14 4.4019e+14
4850.0499 6.5016e+14 4.4000e+14
4850.0647 6.5016e+14 4.3981e+14
4850.0795 6.5016e+14 4.3962e+14
4850.0944 6.5016e+14 4.3943e+14
4850.1092 6.5016e+14 4.3924e+14
4850.1240 6.5016e+14 4.3905e+14
4850.1388 6.5015e+14 4.3885e+14
4850.1536 6.5015e+14 4.3866e+14
4850.1684 6.5015e+14 4.3847e+14
4850.1832 6.5015e+14 4.3828e+14
4850.1980 6.5015e+14 4.3809e+14
4850.2129 6.5015e+14 4.3790e+14
4850.2277 6.5015e+14 4.3771e+14
4850.2425 6.5014e+14 4.3752e+14
4850.2573 6.5014e+14 4.3733e+14
4850.2721 6.5014e+14 4.3713e+14
4850.2869 6.5014e+14 4.3694e+14
4850.3017 6.5014e+14 4.3675e+14
4850.3165 6.5014e+14 4.3656e+14
4850.3314 6.5014e+14 4.3637e+14
4850.3462 6.5014e+14 4.3617e+14
4850.3610 6.5013e+14 4.3598e+14
4850.3758 6.5013e+14 4.3579e+14
4850.3906 6.5013e+14 4.3560e+14
4850.4054 6.5013e+14 4.3541e+14
4850.4202 6.5013e+14 4.3521e+14
4850.4350 6.5013e+14 4.3502e+14
4850.4499 6.5013e+14 4.3483e+14
4850.4647 6.5012e+14 4.3464e+14
4850.4795 6.5012e+14 4.3444e+14
4850.4943 6.5012e+14 4.3425e+14
4850.5091 6.5012e+14 4.3406e+14
4850.5239 6.5012e+14 4.3387e+14
4850.5387 6.5012e+14 4.3367e+14
4850.5535 6.5012e+14 4.3348e+14
4850.5684 6.5011e+14 4.3329e+14
4850.5832 6.5011e+14 4.3309e+14
4850.5980 6.5011e+14 4.3290e+14
4850.6128 6.5011e+14 4.3271e+14
4850.6276 6.5011e+14 4.3251e+14
4850.6424 6.5011e+14 4.3232e+14
4850.6572 6.5011e+14 4.3213e+14
4850.6720 6.5010e+14 4.3193e+14
4850.6869 6.5010e+14 4.3174e+14
4850.7017 6.5010e+14 4.3155e+14
4850.7165 6.5010e+14 4.3135e+14
4850.7313 6.5010e+14 4.3116e+14
4850.7461 6.5010e+14 4.3096e+14
4850.7609 6.5010e+14 4.3077e+14
4850.7757 6.5009e+14 4.3058e+14
4850.7905 6.5009e+14 4.3038e+14
4850.8054 6.5009e+14 4.3019e+14
4850.8202 6.5009e+14 4.2999e+14
4850.8350 6.5009e+14 4.2980e+14
4850.8498 6.5009e+14 4.2961e+14
4850.8646 6.5009e+14 4.2941e+14
4850.8794 6.5009e+14 4.2922e+14
4850.8942 6.5008e+14 4.2902e+14
4850.9090 6.5008e+14 4.2883e+14
4850.9239 6.5008e+14 4.2863e+14
4850.9387 6.5008e+14 4.2844e+14
4850.9535 6.5008e+14 4.2824e+14
4850.9683 6.5008e+14 4.2805e+14
4850.9831 6.5008e+14 4.2786e+14
4850.9979 6.5007e+14 4.2766e+14
4851.0127 6.5007e+14 4.2747e+14
4851.0275 6.5007e+14 4.2727e+14
4851.0424 6.5007e+14 4.2708e+14
4851.0572 6.5007e+14 4.2688e+14
4851.0720 6.5007e+14 4.2669e+14
4851.0868 6.5007e+14 4.2649e+14
4851.1016 6.5006e+14 4.2630e+14
4851.1164 6.5006e+14 4.2610e+14
4851.1312 6.5006e+14 4.2590e+14
4851.1460 6.5006e+14 4.2571e+14
4851.1609 6.5006e+14 4.2551e+14
4851.1757 6.5006e+14 4.2532e+14
4851.1905 6.5006e+14 4.2512e+14
4851.2053 6.5005e+14 4.2493e+14
4851.2201 6.5005e+14 4.2473e+14
4851.2349 6.5005e+14 4.2454e+14
4851.2497 6.5005e+14 4.2434e+14
4851.2645 6.5005e+14 4.2415e+14
4851.2794 6.5005e+14 4.2395e+14
4851.2942 6.5005e+14 4.2375e+14
4851.3090 6.5004e+14 4.2356e+14
4851.3238 6.5004e+14 4.2336e+14
4851.3386 6.5004e+14 4.2317e+14
4851.3534 6.5004e+14 4.2297e+14
4851.3682 6.5004e+14 4.2277e+14
4851.3830 6.5004e+14 4.2258e+14
4851.3979 6.5004e+14 4.2238e+14
4851.4127 6.5004e+14 4.2219e+14
4851.4275 6.5003e+14 4.2199e+14
4851.4423 6.5003e+14 4.2179e+14
4851.4571 6.5003e+14 4.2160e+14
4851.4719 6.5003e+14 4.2140e+14
4851.4867 6.5003e+14 4.2121e+14
4851.5015 6.5003e+14 4.2101e+14
4851.5164 6.5003e+14 4.2081e+14
4851.5312 6.5002e+14 4.2062e+14
4851.5460 6.5002e+14 4.2042e+14
4851.5608 6.5002e+14 4.2022e+14
4851.5756 6.5002e+14 4.2003e+14
4851.5904 6.5002e+14 4.1983e+14
4851.6052 6.5002e+14 4.1964e+14
4851.6200 6.5002e+14 4.1944e+14
4851.6349 6.5001e+14 4.1924e+14
4851.6497 6.5001e+14 4.1905e+14
4851.6645 6.5001e+14 4.1885e+14
4851.6793 6.5001e+14 4.1865e+14
4851.6941 6.5001e+14 4.1846e+14
4851.7089 6.5001e+14 4.1826e+14
4851.7237 6.5001e+14 4.1806e+14
4851.7385 6.5000e+14 4.1787e+14
4851.7534 6.5000e+14 4.1767e+14
4851.7682 6.5000e+14 4.1747e+14
4851.7830 6.5000e+14 4.1728e+14
4851.7978 6.5000e+14 4.1708e+14
4851.8126 6.5000e+14 4.1688e+14
4851.8274 6.5000e+14 4.1669e+14
4851.8422 6.4999e+14 4.1649e+14
4851.8570 6.4999e+14 4.1629e+14
4851.8719 6.4999e+14 4.1610e+14
4851.8867 6.4999e+14 4.1590e+14
4851.9015 6.4999e+14 4.1570e+14
4851.9163 6.4999e+14 4.1551e+14
4851.9311 6.4999e+14 4.1531e+14
4851.9459 6.4998e+14 4.1511e+14
4851.9607 6.4998e+14 4.1491e+14
4851.9755 6.4998e+14 4.1472e+14
4851.9904 6.4998e+14 4.1452e+14
4852.0052 6.4998e+14 4.1432e+14
4852.0200 6.4998e+14 4.1413e+14
4852.0348 6.4998e+14 4.1393e+14
4852.0496 6.4998e+14 4.1373e+14
4852.0644 6.4997e+14 4.1354e+14
4852.0792 6.4997e+14 4.1334e+14
4852.0940 6.4997e+14 4.1314e+14
4852.1089 6.4997e+14 4.1295e+14
4852.1237 6.4997e+14 4.1275e+14
4852.1385 6.4997e+14 4.1255e+14
4852.1533 6.4997e+14 4.1236e+14
4852.1681 6.4996e+14 4.1216e+14
4852.1829 6.4996e+14 4.1196e+14
4852.1977 6.4996e+14 4.1176e+14
4852.2125 6.4996e+14 4.1157e+14
4852.2274 6.4996e+14 4.1137e+14
4852.2422 6.4996e+14 4.1117e+14
4852.2570 6.4996e+14 4.1098e+14
4852.2718 6.4995e+14 4.1078e+14
4852.2866 6.4995e+14 4.1058e+14
4852.3014 6.4995e+14 4.1039e+14
4852.3162 6.4995e+14 4.1019e+14
4852.3310 6.4995e+14 4.0999e+14
4852.3459 6.4995e+14 4.0980e+14
4852.3607 6.4995e+14 4.0960e+14
4852.3755 6.4994e+14 4.0940e+14
4852.3903 6.4994e+14 4.0921e+14
4852.4051 6.4994e+14 4.0901e+14
4852.4199 6.4994e+14 4.0881e+14
4852.4347 6.4994e+14 4.0862e+14
4852.4495 6.4994e+14 4.0842e+14
4852.4644 6.4994e+14 4.0822e+14
4852.4792 6.4993e+14 4.0803e+14
4852.4940 6.4993e+14 4.0783e+14
4852.5088 6.4993e+14 4.0763e+14
4852.5236 6.4993e+14 4.0744e+14
4852.5384 6.4993e+14 4.0724e+14
4852.5532 6.4993e+14 4.0704e+14
4852.5680 6.4993e+14 4.0685e+14
4852.5829 6.4993e+14 4.0665e+14
4852.5977 6.4992e+14 4.0645e+14
4852.6125 6.4992e+14 4.0626e+14
4852.6273 6.4992e+14 4.0606e+14
4852.6421 6.4992e+14 4.0586e+14
4852.6569 6.4992e+14 4.0567e+14
4852.6717 6.4992e+14 4.0547e+14
4852.6865 6.4992e+14 4.0527e+14
4852.7014 6.4991e+14 4.0508e+14
4852.7162 6.4991e+14 4.0488e+14
4852.7310 6.4991e+14 4.0469e+14
4852.7458 6.4991e+14 4.0449e+14
4852.7606 6.4991e+14 4.0429e+14
4852.7754 6.4991e+14 4.0410e+14
4852.7902 6.4991e+14 4.0390e+14
4852.8050 6.4990e+14 4.0370e+14
4852.8199 6.4990e+14 4.0351e+14
4852.8347 6.4990e+14 4.0331e+14
4852.8495 6.4990e+14 4.0312e+14
4852.8643 6.4990e+14 4.0292e+14
4852.8791 6.4990e+14 4.0273e+14
4852.8939 6.4990e+14 4.0253e+14
4852.9087 6.4989e+14 4.0233e+14
4852.9235 6.4989e+14 4.0214e+14
4852.9384 6.4989e+14 4.0194e+14
4852.9532 6.4989e+14 4.0175e+14
4852.9680 6.4989e+14 4.0155e+14
4852.9828 6.4989e+14 4.0136e+14
4852.9976 6.4989e+14 4.0116e+14
4853.0124 6.4988e+14 4.0096e+14
4853.0272 6.4988e+14 4.0077e+14
4853.0420 6.4988e+14 4.0057e+14
4853.0569 6.4988e+14 4.0038e+14
4853.0717 6.4988e+14 4.0018e+14
4853.0865 6.4988e+14 3.9999e+14
4853.1013 6.4988e+14 3.9979e+14
4853.1161 6.4987e+14 3.9960e+14
4853.1309 6.4987e+14 3.9940e+14
4853.1457 6.4987e+14 3.9921e+14
4853.1605 6.4987e+14 3.9901e+14
4853.1754 6.4987e+14 3.9882e+14
4853.1902 6.4987e+14 3.9862e+14
4853.2050 6.4987e+14 3.9843e+14
4853.2198 6.4987e+14 3.9824e+14
4853.2346 6.4986e+14 3.9804e+14
4853.2494 6.4986e+14 3.9785e+14
4853.2642 6.4986e+14 3.9765e+14
4853.2790 6.4986e+14 3.9746e+14
4853.2939 6.4986e+14 3.9726e+14
4853.3087 6.4986e+14 3.9707e+14
4853.3235 6.4986e+14 3.9687e+14
4853.3383 6.4985e+14 3.9668e+14
4853.3531 6.4985e+14 3.9649e+14
4853.3679 6.4985e+14 3.9629e+14
4853.3827 6.4985e+14 3.9610e+14
4853.3975 6.4985e+14 3.9591e+14
4853.4124 6.4985e+14 3.9571e+14
4853.4272 6.4985e+14 3.9552e+14
4853.4420 6.4984e+14 3.9532e+14
4853.4568 6.4984e+14 3.9513e+14
4853.4716 6.4984e+14 3.9494e+14
4853.4864 6.4984e+14 3.9474e+14
4853.5012 6.4984e+14 3.9455e+14
4853.5160 6.4984e+14 3.9436e+14
4853.5309 6.4984e+14 3.9417e+14
4853.5457 6.4983e+14 3.9397e+14
4853.5605 6.4983e+14 3.9378e+14
4853.5753 6.4983e+14 3.9359e+14
4853.5901 6.4983e+14 3.9339e+14
4853.6049 6.4983e+14 3.9320e+14
4853.6197 6.4983e+14 3.9301e+14
4853.6345 6.4983e+14 3.9282e+14
4853.6494 6.4982e+14 3.9262e+14
4853.6642 6.4982e+14 3.9243e+14
4853.6790 6.4982e+14 3.9224e+14
4853.6938 6.4982e+14 3.9205e+14
4853.7086 6.4982e+14 3.9186e+14
4853.7234 6.4982e+14 3.9166e+14
4853.7382 6.4982e+14 3.9147e+14
4853.7530 6.4981e+14 3.9128e+14
4853.7679 6.4981e+14 3.9109e+14
4853.7827 6.4981e+14 3.9090e+14
4853.7975 6.4981e+14 3.9071e+14
4853.8123 6.4981e+14 3.9052e+14
4853.8271 6.4981e+14 3.9032e+14
4853.8419 6.4981e+14 3.9013e+14
4853.8567 6.4981e+14 3.8994e+14
4853.8715 6.4980e+14 3.8975e+14
4853.8864 6.4980e+14 3.8956e+14
4853.9012 6.4980e+14 3.8937e+14
4853.9160 6.4980e+14 3.8918e+14
4853.9308 6.4980e+14 3.8899e+14
4853.9456 6.4980e+14 3.8880e+14
4853.9604 6.4980e+14 3.8861e+14
4853.9752 6.4979e+14 3.8842e+14
4853.9900 6.4979e+14 3.8823e+14
4854.0049 6.4979e+14 3.8804e+14
4854.0197 6.4979e+14 3.8785e+14
4854.0345 6.4979e+14 3.8766e+14
4854.0493 6.4979e+14 3.8747e+14
4854.0641 6.4979e+14 3.8728e+14
4854.0789 6.4978e+14 3.8709e+14
4854.0937 6.4978e+14 3.8690e+14
4854.1085 6.4978e+14 3.8672e+14
4854.1234 6.4978e+14 3.8653e+14
4854.1382 6.4978e+14 3.8634e+14
4854.1530 6.4978e+14 3.8615e+14
4854.1678 6.4978e+14 3.8596e+14
4854.1826 6.4977e+14 3.8577e+14
4854.1974 6.4977e+14 3.8558e+14
4854.2122 6.4977e+14 3.8540e+14
4854.2270 6.4977e+14 3.8521e+14
4854.2419 6.4977e+14 3.8502e+14
4854.2567 6.4977e+14 3.8483e+14
4854.2715 6.4977e+14 3.8465e+14
4854.2863 6.4976e+14 3.8446e+14
4854.3011 6.4976e+14 3.8427e+14
4854.3159 6.4976e+14 3.8409e+14
4854.3307 6.4976e+14 3.8390e+14
4854.3455 6.4976e+14 3.8371e+14
4854.3604 6.4976e+14 3.8352e+14
4854.3752 6.4976e+14 3.8334e+14
4854.3900 6.4976e+14 3.8315e+14
4854.4048 6.4975e+14 3.8297e+14
4854.4196 6.4975e+14 3.8278e+14
4854.4344 6.4975e+14 3.8259e+14
4854.4492 6.4975e+14 3.8241e+14
4854.4640 6.4975e+14 3.8222e+14
4854.4789 6.4975e+14 3.8204e+14
4854.4937 6.4975e+14 3.8185e+14
4854.5085 6.4974e+14 3.8167e+14
4854.5233 6.4974e+14 3.8148e+14
4854.5381 6.4974e+14 3.8130e+14
4854.5529 6.4974e+14 3.8111e+14
4854.5677 6.4974e+14 3.8093e+14
4854.5825 6.4974e+14 3.8074e+14
4854.5973 6.4974e+14 3.8056e+14
4854.6122 6.4973e+14 3.8038e+14
4854.6270 6.4973e+14 3.8019e+14
4854.6418 6.4973e+14 3.8001e+14
4854.6566 6.4973e+14 3.7983e+14
4854.6714 6.4973e+14 3.7964e+14
4854.6862 6.4973e+14 3.7946e+14
4854.7010 6.4973e+14 3.7928e+14
4854.7158 6.4972e+14 3.7909e+14
4854.7307 6.4972e+14 3.7891e+14
4854.7455 6.4972e+14 3.7873e+14
4854.7603 6.4972e+14 3.7855e+14
4854.7751 6.4972e+14 3.7836e+14
4854.7899 6.4972e+14 3.7818e+14
4854.8047 6.4972e+14 3.7800e+14
4854.8195 6.4971e+14 3.7782e+14
4854.8343 6.4971e+14 3.7764e+14
4854.8492 6.4971e+14 3.7746e+14
4854.8640 6.4971e+14 3.7728e+14
4854.8788 6.4971e+14 3.7710e+14
4854.8936 6.4971e+14 3.7691e+14
4854.9084 6.4971e+14 3.7673e+14
4854.9232 6.4970e+14 3.7655e+14
4854.9380 6.4970e+14 3.7637e+14
4854.9528 6.4970e+14 3.7619e+14
4854.9677 6.4970e+14 3.7601e+14
4854.9825 6.4970e+14 3.7584e+14
4854.9973 6.4970e+14 3.7566e+14
4855.0121 6.4970e+14 3.7548e+14
4855.0269 6.4970e+14 3.7530e+14
4855.0417 6.4969e+14 3.7512e+14
4855.0565 6.4969e+14 3.7494e+14
4855.0713 6.4969e+14 3.7476e+14
4855.0862 6.4969e+14 3.7458e+14
4855.1010 6.4969e+14 3.7441e+14
4855.1158 6.4969e+14 3.7423e+14
4855.1306 6.4969e+14 3.7405e+14
4855.1454 6.4968e+14 3.7387e+14
4855.1602 6.4968e+14 3.7370e+14
4855.1750 6.4968e+14 3.7352e+14
4855.1898 6.4968e+14 3.7334e+14
4855.2047 6.4968e+14 3.7317e+14
4855.2195 6.4968e+14 3.7299e+14
4855.2343 6.4968e+14 3.7282e+14
4855.2491 6.4967e+14 3.7264e+14
4855.2639 6.4967e+14 3.7246e+14
4855.2787 6.4967e+14 3.7229e+14
4855.2935 6.4967e+14 3.7211e+14
4855.3083 6.4967e+14 3.7194e+14
4855.3232 6.4967e+14 3.7176e+14
4855.3380 6.4967e+14 3.7159e+14
4855.3528 6.4966e+14 3.7142e+14
4855.3676 6.4966e+14 3.7124e+14
4855.3824 6.4966e+14 3.7107e+14
4855.3972 6.4966e+14 3.7089e+14
4855.4120 6.4966e+14 3.7072e+14
4855.4268 6.4966e+14 3.7055e+14
4855.4417 6.4966e+14 3.7037e+14
4855.4565 6.4965e+14 3.7020e+14
4855.4713 6.4965e+14 3.7003e+14
4855.4861 6.4965e+14 3.6986e+14
4855.5009 6.4965e+14 3.6969e+14
4855.5157 6.4965e+14 3.6951e+14
4855.5305 6.4965e+14 3.6934e+14
4855.5453 6.4965e+14 3.6917e+14
4855.5602 6.4964e+14 3.6900e+14
4855.5750 6.4964e+14 3.6883e+14
4855.5898 6.4964e+14 3.6866e+14
4855.6046 6.4964e+14 3.6849e+14
4855.6194 6.4964e+14 3.6832e+14
4855.6342 6.4964e+14 3.6815e+14
4855.6490 6.4964e+14 3.6798e+14
4855.6638 6.4963e+14 3.6781e+14
4855.6787 6.4963e+14 3.6764e+14
4855.6935 6.4963e+14 3.6747e+14
4855.7083 6.4963e+14 3.6730e+14
4855.7231 6.4963e+14 3.6714e+14
4855.7379 6.4963e+14 3.6697e+14
4855.7527 6.4963e+14 3.6680e+14
4855.7675 6.4963e+14 3.6663e+14
4855.7823 6.4962e+14 3.6646e+14
4855.7972 6.4962e+14 3.6630e+14
4855.8120 6.4962e+14 3.6613e+14
4855.8268 6.4962e+14 3.6596e+14
