# Wavelength(Å) I_cont(erg/s/cm2/Å/sr) I_abs(erg/s/cm2/Å/sr)
4327.0328 1.2495e+15 1.5424e+13
4327.0470 1.2495e+15 1.5367e+13
4327.0611 1.2495e+15 1.5311e+13
4327.0752 1.2495e+15 1.5255e+13
4327.0894 1.2495e+15 1.5199e+13
4327.1035 1.2495e+15 1.5144e+13
4327.1177 1.2495e+15 1.5088e+13
4327.1318 1.2495e+15 1.5033e+13
4327.1459 1.2495e+15 1.4978e+13
4327.1601 1.2495e+15 1.4923e+13
4327.1742 1.2495e+15 1.4868e+13
4327.1884 1.2495e+15 1.4813e+13
4327.2025 1.2495e+15 1.4759e+13
4327.2166 1.2495e+15 1.4705e+13
4327.2308 1.2495e+15 1.4650e+13
4327.2449 1.2495e+15 1.4596e+13
4327.2591 1.2495e+15 1.4543e+13
4327.2732 1.2495e+15 1.4489e+13
4327.2873 1.2495e+15 1.4436e+13
4327.3015 1.2495e+15 1.4382e+13
4327.3156 1.2495e+15 1.4329e+13
4327.3297 1.2495e+15 1.4276e+13
4327.3439 1.2495e+15 1.4223e+13
4327.3580 1.2495e+15 1.4171e+13
4327.3722 1.2495e+15 1.4118e+13
4327.3863 1.2495e+15 1.4066e+13
4327.4004 1.2495e+15 1.4014e+13
4327.4146 1.2494e+15 1.3962e+13
4327.4287 1.2494e+15 1.3910e+13
4327.4429 1.2494e+15 1.3858e+13
4327.4570 1.2494e+15 1.3807e+13
4327.4711 1.2494e+15 1.3756e+13
4327.4853 1.2494e+15 1.3704e+13
4327.4994 1.2494e+15 1.3653e+13
4327.5136 1.2494e+15 1.3603e+13
4327.5277 1.2494e+15 1.3552e+13
4327.5418 1.2494e+15 1.3501e+13
4327.5560 1.2494e+15 1.3451e+13
4327.5701 1.2494e+15 1.3401e+13
4327.5842 1.2494e+15 1.3351e+13
4327.5984 1.2494e+15 1.3301e+13
4327.6125 1.2494e+15 1.3251e+13
4327.6267 1.2494e+15 1.3202e+13
4327.6408 1.2494e+15 1.3152e+13
4327.6549 1.2494e+15 1.3103e+13
4327.6691 1.2494e+15 1.3054e+13
4327.6832 1.2494e+15 1.3005e+13
4327.6974 1.2494e+15 1.2956e+13
4327.7115 1.2494e+15 1.2908e+13
4327.7256 1.2494e+15 1.2859e+13
4327.7398 1.2494e+15 1.2811e+13
4327.7539 1.2494e+15 1.2763e+13
4327.7680 1.2494e+15 1.2715e+13
4327.7822 1.2494e+15 1.2667e+13
4327.7963 1.2494e+15 1.2619e+13
4327.8105 1.2494e+15 1.2572e+13
4327.8246 1.2494e+15 1.2524e+13
4327.8387 1.2494e+15 1.2477e+13
4327.8529 1.2494e+15 1.2430e+13
4327.8670 1.2493e+15 1.2383e+13
4327.8812 1.2493e+15 1.2336e+13
4327.8953 1.2493e+15 1.2290e+13
4327.9094 1.2493e+15 1.2243e+13
4327.9236 1.2493e+15 1.2197e+13
4327.9377 1.2493e+15 1.2151e+13
4327.9519 1.2493e+15 1.2105e+13
4327.9660 1.2493e+15 1.2059e+13
4327.9801 1.2493e+15 1.2013e+13
4327.9943 1.2493e+15 1.1968e+13
4328.0084 1.2493e+15 1.1922e+13
4328.0225 1.2493e+15 1.1877e+13
4328.0367 1.2493e+15 1.1832e+13
4328.0508 1.2493e+15 1.1787e+13
4328.0650 1.2493e+15 1.1742e+13
4328.0791 1.2493e+15 1.1697e+13
4328.0932 1.2493e+15 1.1653e+13
4328.1074 1.2493e+15 1.1609e+13
4328.1215 1.2493e+15 1.1564e+13
4328.1357 1.2493e+15 1.1520e+13
4328.1498 1.2493e+15 1.1476e+13
4328.1639 1.2493e+15 1.1433e+13
4328.1781 1.2493e+15 1.1389e+13
4328.1922 1.2493e+15 1.1346e+13
4328.2063 1.2493e+15 1.1302e+13
4328.2205 1.2493e+15 1.1259e+13
4328.2346 1.2493e+15 1.1216e+13
4328.2488 1.2493e+15 1.1173e+13
4328.2629 1.2493e+15 1.1130e+13
4328.2770 1.2493e+15 1.1088e+13
4328.2912 1.2493e+15 1.1045e+13
4328.3053 1.2492e+15 1.1003e+13
4328.3195 1.2492e+15 1.0961e+13
4328.3336 1.2492e+15 1.0919e+13
4328.3477 1.2492e+15 1.0877e+13
4328.3619 1.2492e+15 1.0835e+13
4328.3760 1.2492e+15 1.0793e+13
4328.3902 1.2492e+15 1.0752e+13
4328.4043 1.2492e+15 1.0711e+13
4328.4184 1.2492e+15 1.0669e+13
4328.4326 1.2492e+15 1.0628e+13
4328.4467 1.2492e+15 1.0587e+13
4328.4608 1.2492e+15 1.0547e+13
4328.4750 1.2492e+15 1.0506e+13
4328.4891 1.2492e+15 1.0465e+13
4328.5033 1.2492e+15 1.0425e+13
4328.5174 1.2492e+15 1.0385e+13
4328.5315 1.2492e+15 1.0345e+13
4328.5457 1.2492e+15 1.0305e+13
4328.5598 1.2492e+15 1.0265e+13
4328.5740 1.2492e+15 1.0225e+13
4328.5881 1.2492e+15 1.0186e+13
4328.6022 1.2492e+15 1.0146e+13
4328.6164 1.2492e+15 1.0107e+13
4328.6305 1.2492e+15 1.0068e+13
4328.6447 1.2492e+15 1.0029e+13
4328.6588 1.2492e+15 9.9902e+12
4328.6729 1.2492e+15 9.9515e+12
4328.6871 1.2492e+15 9.9129e+12
4328.7012 1.2492e+15 9.8744e+12
4328.7153 1.2492e+15 9.8361e+12
4328.7295 1.2492e+15 9.7979e+12
4328.7436 1.2492e+15 9.7599e+12
4328.7578 1.2491e+15 9.7220e+12
4328.7719 1.2491e+15 9.6842e+12
4328.7860 1.2491e+15 9.6465e+12
4328.8002 1.2491e+15 9.6090e+12
4328.8143 1.2491e+15 9.5716e+12
4328.8285 1.2491e+15 9.5343e+12
4328.8426 1.2491e+15 9.4972e+12
4328.8567 1.2491e+15 9.4602e+12
4328.8709 1.2491e+15 9.4233e+12
4328.8850 1.2491e+15 9.3866e+12
4328.8991 1.2491e+15 9.3500e+12
4328.9133 1.2491e+15 9.3135e+12
4328.9274 1.2491e+15 9.2771e+12
4328.9416 1.2491e+15 9.2409e+12
4328.9557 1.2491e+15 9.2048e+12
4328.9698 1.2491e+15 9.1688e+12
4328.9840 1.2491e+15 9.1330e+12
4328.9981 1.2491e+15 9.0973e+12
4329.0123 1.2491e+15 9.0617e+12
4329.0264 1.2491e+15 9.0262e+12
4329.0405 1.2491e+15 8.9909e+12
4329.0547 1.2491e+15 8.9557e+12
4329.0688 1.2491e+15 8.9206e+12
4329.0830 1.2491e+15 8.8856e+12
4329.0971 1.2491e+15 8.8508e+12
4329.1112 1.2491e+15 8.8161e+12
4329.1254 1.2491e+15 8.7815e+12
4329.1395 1.2491e+15 8.7470e+12
4329.1536 1.2491e+15 8.7127e+12
4329.1678 1.2491e+15 8.6785e+12
4329.1819 1.2491e+15 8.6444e+12
4329.1961 1.2490e+15 8.6104e+12
4329.2102 1.2490e+15 8.5766e+12
4329.2243 1.2490e+15 8.5429e+12
4329.2385 1.2490e+15 8.5093e+12
4329.2526 1.2490e+15 8.4758e+12
4329.2668 1.2490e+15 8.4424e+12
4329.2809 1.2490e+15 8.4092e+12
4329.2950 1.2490e+15 8.3760e+12
4329.3092 1.2490e+15 8.3430e+12
4329.3233 1.2490e+15 8.3102e+12
4329.3375 1.2490e+15 8.2774e+12
4329.3516 1.2490e+15 8.2448e+12
4329.3657 1.2490e+15 8.2122e+12
4329.3799 1.2490e+15 8.1798e+12
4329.3940 1.2490e+15 8.1476e+12
4329.4081 1.2490e+15 8.1154e+12
4329.4223 1.2490e+15 8.0833e+12
4329.4364 1.2490e+15 8.0514e+12
4329.4506 1.2490e+15 8.0196e+12
4329.4647 1.2490e+15 7.9879e+12
4329.4788 1.2490e+15 7.9563e+12
4329.4930 1.2490e+15 7.9248e+12
4329.5071 1.2490e+15 7.8935e+12
4329.5213 1.2490e+15 7.8622e+12
4329.5354 1.2490e+15 7.8311e+12
4329.5495 1.2490e+15 7.8001e+12
4329.5637 1.2490e+15 7.7692e+12
4329.5778 1.2490e+15 7.7384e+12
4329.5919 1.2490e+15 7.7078e+12
4329.6061 1.2490e+15 7.6772e+12
4329.6202 1.2490e+15 7.6468e+12
4329.6344 1.2490e+15 7.6165e+12
4329.6485 1.2489e+15 7.5863e+12
4329.6626 1.2489e+15 7.5562e+12
4329.6768 1.2489e+15 7.5262e+12
4329.6909 1.2489e+15 7.4963e+12
4329.7051 1.2489e+15 7.4665e+12
4329.7192 1.2489e+15 7.4369e+12
4329.7333 1.2489e+15 7.4073e+12
4329.7475 1.2489e+15 7.3779e+12
4329.7616 1.2489e+15 7.3486e+12
4329.7758 1.2489e+15 7.3194e+12
4329.7899 1.2489e+15 7.2903e+12
4329.8040 1.2489e+15 7.2613e+12
4329.8182 1.2489e+15 7.2324e+12
4329.8323 1.2489e+15 7.2036e+12
4329.8464 1.2489e+15 7.1749e+12
4329.8606 1.2489e+15 7.1464e+12
4329.8747 1.2489e+15 7.1179e+12
4329.8889 1.2489e+15 7.0896e+12
4329.9030 1.2489e+15 7.0613e+12
4329.9171 1.2489e+15 7.0332e+12
4329.9313 1.2489e+15 7.0052e+12
4329.9454 1.2489e+15 6.9772e+12
4329.9596 1.2489e+15 6.9494e+12
4329.9737 1.2489e+15 6.9217e+12
4329.9878 1.2489e+15 6.8941e+12
4330.0020 1.2489e+15 6.8666e+12
4330.0161 1.2489e+15 6.8392e+12
4330.0302 1.2489e+15 6.8119e+12
4330.0444 1.2489e+15 6.7847e+12
4330.0585 1.2489e+15 6.7577e+12
4330.0727 1.2489e+15 6.7307e+12
4330.0868 1.2488e+15 6.7038e+12
4330.1009 1.2488e+15 6.6770e+12
4330.1151 1.2488e+15 6.6504e+12
4330.1292 1.2488e+15 6.6238e+12
4330.1434 1.2488e+15 6.5973e+12
4330.1575 1.2488e+15 6.5710e+12
4330.1716 1.2488e+15 6.5447e+12
4330.1858 1.2488e+15 6.5185e+12
4330.1999 1.2488e+15 6.4925e+12
4330.2141 1.2488e+15 6.4665e+12
4330.2282 1.2488e+15 6.4406e+12
4330.2423 1.2488e+15 6.4149e+12
4330.2565 1.2488e+15 6.3892e+12
4330.2706 1.2488e+15 6.3636e+12
4330.2847 1.2488e+15 6.3382e+12
4330.2989 1.2488e+15 6.3128e+12
4330.3130 1.2488e+15 6.2875e+12
4330.3272 1.2488e+15 6.2624e+12
4330.3413 1.2488e+15 6.2373e+12
4330.3554 1.2488e+15 6.2123e+12
4330.3696 1.2488e+15 6.1874e+12
4330.3837 1.2488e+15 6.1627e+12
4330.3979 1.2488e+15 6.1380e+12
4330.4120 1.2488e+15 6.1134e+12
4330.4261 1.2488e+15 6.0889e+12
4330.4403 1.2488e+15 6.0645e+12
4330.4544 1.2488e+15 6.0402e+12
4330.4686 1.2488e+15 6.0160e+12
4330.4827 1.2488e+15 5.9919e+12
4330.4968 1.2488e+15 5.9679e+12
4330.5110 1.2488e+15 5.9439e+12
4330.5251 1.2488e+15 5.9201e+12
4330.5392 1.2487e+15 5.8964e+12
4330.5534 1.2487e+15 5.8727e+12
4330.5675 1.2487e+15 5.8492e+12
4330.5817 1.2487e+15 5.8257e+12
4330.5958 1.2487e+15 5.8023e+12
4330.6099 1.2487e+15 5.7791e+12
4330.6241 1.2487e+15 5.7559e+12
4330.6382 1.2487e+15 5.7328e+12
4330.6524 1.2487e+15 5.7098e+12
4330.6665 1.2487e+15 5.6869e+12
4330.6806 1.2487e+15 5.6641e+12
4330.6948 1.2487e+15 5.6414e+12
4330.7089 1.2487e+15 5.6187e+12
4330.7230 1.2487e+15 5.5962e+12
4330.7372 1.2487e+15 5.5737e+12
4330.7513 1.2487e+15 5.5513e+12
4330.7655 1.2487e+15 5.5291e+12
4330.7796 1.2487e+15 5.5069e+12
4330.7937 1.2487e+15 5.4848e+12
4330.8079 1.2487e+15 5.4628e+12
4330.8220 1.2487e+15 5.4408e+12
4330.8362 1.2487e+15 5.4190e+12
4330.8503 1.2487e+15 5.3972e+12
4330.8644 1.2487e+15 5.3756e+12
4330.8786 1.2487e+15 5.3540e+12
4330.8927 1.2487e+15 5.3325e+12
4330.9069 1.2487e+15 5.3111e+12
4330.9210 1.2487e+15 5.2898e+12
4330.9351 1.2487e+15 5.2686e+12
4330.9493 1.2487e+15 5.2474e+12
4330.9634 1.2487e+15 5.2264e+12
4330.9775 1.2486e+15 5.2054e+12
4330.9917 1.2486e+15 5.1845e+12
4331.0058 1.2486e+15 5.1637e+12
4331.0200 1.2486e+15 5.1430e+12
4331.0341 1.2486e+15 5.1223e+12
4331.0482 1.2486e+15 5.1018e+12
4331.0624 1.2486e+15 5.0813e+12
4331.0765 1.2486e+15 5.0609e+12
4331.0907 1.2486e+15 5.0406e+12
4331.1048 1.2486e+15 5.0204e+12
4331.1189 1.2486e+15 5.0002e+12
4331.1331 1.2486e+15 4.9802e+12
4331.1472 1.2486e+15 4.9602e+12
4331.1614 1.2486e+15 4.9403e+12
4331.1755 1.2486e+15 4.9205e+12
4331.1896 1.2486e+15 4.9007e+12
4331.2038 1.2486e+15 4.8811e+12
4331.2179 1.2486e+15 4.8615e+12
4331.2320 1.2486e+15 4.8420e+12
4331.2462 1.2486e+15 4.8226e+12
4331.2603 1.2486e+15 4.8032e+12
4331.2745 1.2486e+15 4.7840e+12
4331.2886 1.2486e+15 4.7648e+12
4331.3027 1.2486e+15 4.7457e+12
4331.3169 1.2486e+15 4.7267e+12
4331.3310 1.2486e+15 4.7077e+12
4331.3452 1.2486e+15 4.6889e+12
4331.3593 1.2486e+15 4.6701e+12
4331.3734 1.2486e+15 4.6514e+12
4331.3876 1.2486e+15 4.6327e+12
4331.4017 1.2486e+15 4.6142e+12
4331.4158 1.2485e+15 4.5957e+12
4331.4300 1.2485e+15 4.5773e+12
4331.4441 1.2485e+15 4.5590e+12
4331.4583 1.2485e+15 4.5407e+12
4331.4724 1.2485e+15 4.5225e+12
4331.4865 1.2485e+15 4.5044e+12
4331.5007 1.2485e+15 4.4864e+12
4331.5148 1.2485e+15 4.4685e+12
4331.5290 1.2485e+15 4.4506e+12
4331.5431 1.2485e+15 4.4328e+12
4331.5572 1.2485e+15 4.4151e+12
4331.5714 1.2485e+15 4.3974e+12
4331.5855 1.2485e+15 4.3798e+12
4331.5997 1.2485e+15 4.3623e+12
4331.6138 1.2485e+15 4.3449e+12
4331.6279 1.2485e+15 4.3275e+12
4331.6421 1.2485e+15 4.3102e+12
4331.6562 1.2485e+15 4.2930e+12
4331.6703 1.2485e+15 4.2759e+12
4331.6845 1.2485e+15 4.2588e+12
4331.6986 1.2485e+15 4.2418e+12
4331.7128 1.2485e+15 4.2249e+12
4331.7269 1.2485e+15 4.2080e+12
4331.7410 1.2485e+15 4.1912e+12
4331.7552 1.2485e+15 4.1745e+12
4331.7693 1.2485e+15 4.1578e+12
4331.7835 1.2485e+15 4.1413e+12
4331.7976 1.2485e+15 4.1248e+12
4331.8117 1.2485e+15 4.1083e+12
4331.8259 1.2485e+15 4.0919e+12
4331.8400 1.2485e+15 4.0756e+12
4331.8541 1.2485e+15 4.0594e+12
4331.8683 1.2484e+15 4.0432e+12
4331.8824 1.2484e+15 4.0272e+12
4331.8966 1.2484e+15 4.0111e+12
4331.9107 1.2484e+15 3.9952e+12
4331.9248 1.2484e+15 3.9793e+12
4331.9390 1.2484e+15 3.9635e+12
4331.9531 1.2484e+15 3.9477e+12
4331.9673 1.2484e+15 3.9320e+12
4331.9814 1.2484e+15 3.9164e+12
4331.9955 1.2484e+15 3.9008e+12
4332.0097 1.2484e+15 3.8853e+12
4332.0238 1.2484e+15 3.8699e+12
4332.0380 1.2484e+15 3.8545e+12
4332.0521 1.2484e+15 3.8393e+12
4332.0662 1.2484e+15 3.8240e+12
4332.0804 1.2484e+15 3.8089e+12
4332.0945 1.2484e+15 3.7938e+12
4332.1086 1.2484e+15 3.7787e+12
4332.1228 1.2484e+15 3.7638e+12
4332.1369 1.2484e+15 3.7489e+12
4332.1511 1.2484e+15 3.7340e+12
4332.1652 1.2484e+15 3.7192e+12
4332.1793 1.2484e+15 3.7045e+12
4332.1935 1.2484e+15 3.6899e+12
4332.2076 1.2484e+15 3.6753e+12
4332.2218 1.2484e+15 3.6608e+12
4332.2359 1.2484e+15 3.6463e+12
4332.2500 1.2484e+15 3.6319e+12
4332.2642 1.2484e+15 3.6175e+12
4332.2783 1.2484e+15 3.6033e+12
4332.2925 1.2484e+15 3.5891e+12
4332.3066 1.2483e+15 3.5749e+12
4332.3207 1.2483e+15 3.5608e+12
4332.3349 1.2483e+15 3.5468e+12
4332.3490 1.2483e+15 3.5328e+12
4332.3631 1.2483e+15 3.5189e+12
4332.3773 1.2483e+15 3.5050e+12
4332.3914 1.2483e+15 3.4912e+12
4332.4056 1.2483e+15 3.4775e+12
4332.4197 1.2483e+15 3.4638e+12
4332.4338 1.2483e+15 3.4502e+12
4332.4480 1.2483e+15 3.4367e+12
4332.4621 1.2483e+15 3.4232e+12
4332.4763 1.2483e+15 3.4097e+12
4332.4904 1.2483e+15 3.3964e+12
4332.5045 1.2483e+15 3.3831e+12
4332.5187 1.2483e+15 3.3698e+12
4332.5328 1.2483e+15 3.3566e+12
4332.5469 1.2483e+15 3.3434e+12
4332.5611 1.2483e+15 3.3304e+12
4332.5752 1.2483e+15 3.3173e+12
4332.5894 1.2483e+15 3.3044e+12
4332.6035 1.2483e+15 3.2914e+12
4332.6176 1.2483e+15 3.2786e+12
4332.6318 1.2483e+15 3.2658e+12
4332.6459 1.2483e+15 3.2530e+12
4332.6601 1.2483e+15 3.2403e+12
4332.6742 1.2483e+15 3.2277e+12
4332.6883 1.2483e+15 3.2151e+12
4332.7025 1.2483e+15 3.2026e+12
4332.7166 1.2483e+15 3.1901e+12
4332.7308 1.2483e+15 3.1777e+12
4332.7449 1.2483e+15 3.1653e+12
4332.7590 1.2482e+15 3.1530e+12
4332.7732 1.2482e+15 3.1408e+12
4332.7873 1.2482e+15 3.1286e+12
4332.8014 1.2482e+15 3.1164e+12
4332.8156 1.2482e+15 3.1043e+12
4332.8297 1.2482e+15 3.0923e+12
4332.8439 1.2482e+15 3.0803e+12
4332.8580 1.2482e+15 3.0684e+12
4332.8721 1.2482e+15 3.0565e+12
4332.8863 1.2482e+15 3.0447e+12
4332.9004 1.2482e+15 3.0329e+12
4332.9146 1.2482e+15 3.0212e+12
4332.9287 1.2482e+15 3.0095e+12
4332.9428 1.2482e+15 2.9979e+12
4332.9570 1.2482e+15 2.9863e+12
4332.9711 1.2482e+15 2.9748e+12
4332.9852 1.2482e+15 2.9634e+12
4332.9994 1.2482e+15 2.9520e+12
4333.0135 1.2482e+15 2.9406e+12
4333.0277 1.2482e+15 2.9293e+12
4333.0418 1.2482e+15 2.9180e+12
4333.0559 1.2482e+15 2.9068e+12
4333.0701 1.2482e+15 2.8957e+12
4333.0842 1.2482e+15 2.8846e+12
4333.0984 1.2482e+15 2.8735e+12
4333.1125 1.2482e+15 2.8625e+12
4333.1266 1.2482e+15 2.8515e+12
4333.1408 1.2482e+15 2.8406e+12
4333.1549 1.2482e+15 2.8297e+12
4333.1691 1.2482e+15 2.8189e+12
4333.1832 1.2482e+15 2.8082e+12
4333.1973 1.2481e+15 2.7974e+12
4333.2115 1.2481e+15 2.7868e+12
4333.2256 1.2481e+15 2.7762e+12
4333.2397 1.2481e+15 2.7656e+12
4333.2539 1.2481e+15 2.7551e+12
4333.2680 1.2481e+15 2.7446e+12
4333.2822 1.2481e+15 2.7342e+12
4333.2963 1.2481e+15 2.7238e+12
4333.3104 1.2481e+15 2.7134e+12
4333.3246 1.2481e+15 2.7031e+12
4333.3387 1.2481e+15 2.6929e+12
4333.3529 1.2481e+15 2.6827e+12
4333.3670 1.2481e+15 2.6726e+12
4333.3811 1.2481e+15 2.6624e+12
4333.3953 1.2481e+15 2.6524e+12
4333.4094 1.2481e+15 2.6424e+12
4333.4236 1.2481e+15 2.6324e+12
4333.4377 1.2481e+15 2.6225e+12
4333.4518 1.2481e+15 2.6126e+12
4333.4660 1.2481e+15 2.6028e+12
4333.4801 1.2481e+15 2.5930e+12
4333.4942 1.2481e+15 2.5832e+12
4333.5084 1.2481e+15 2.5735e+12
4333.5225 1.2481e+15 2.5639e+12
4333.5367 1.2481e+15 2.5543e+12
4333.5508 1.2481e+15 2.5447e+12
4333.5649 1.2481e+15 2.5352e+12
4333.5791 1.2481e+15 2.5257e+12
4333.5932 1.2481e+15 2.5163e+12
4333.6074 1.2481e+15 2.5069e+12
4333.6215 1.2481e+15 2.4975e+12
4333.6356 1.2480e+15 2.4882e+12
4333.6498 1.2480e+15 2.4789e+12
4333.6639 1.2480e+15 2.4697e+12
4333.6780 1.2480e+15 2.4605e+12
4333.6922 1.2480e+15 2.4514e+12
4333.7063 1.2480e+15 2.4423e+12
4333.7205 1.2480e+15 2.4333e+12
4333.7346 1.2480e+15 2.4242e+12
4333.7487 1.2480e+15 2.4153e+12
4333.7629 1.2480e+15 2.4063e+12
4333.7770 1.2480e+15 2.3975e+12
4333.7912 1.2480e+15 2.3886e+12
4333.8053 1.2480e+15 2.3798e+12
4333.8194 1.2480e+15 2.3710e+12
4333.8336 1.2480e+15 2.3623e+12
4333.8477 1.2480e+15 2.3536e+12
4333.8619 1.2480e+15 2.3450e+12
4333.8760 1.2480e+15 2.3364e+12
4333.8901 1.2480e+15 2.3278e+12
4333.9043 1.2480e+15 2.3193e+12
4333.9184 1.2480e+15 2.3108e+12
4333.9325 1.2480e+15 2.3023e+12
4333.9467 1.2480e+15 2.2939e+12
4333.9608 1.2480e+15 2.2856e+12
4333.9750 1.2480e+15 2.2772e+12
4333.9891 1.2480e+15 2.2689e+12
4334.0032 1.2480e+15 2.2607e+12
4334.0174 1.2480e+15 2.2525e+12
4334.0315 1.2480e+15 2.2443e+12
4334.0457 1.2480e+15 2.2362e+12
4334.0598 1.2480e+15 2.2281e+12
4334.0739 1.2480e+15 2.2200e+12
4334.0881 1.2479e+15 2.2120e+12
4334.1022 1.2479e+15 2.2040e+12
4334.1164 1.2479e+15 2.1960e+12
4334.1305 1.2479e+15 2.1881e+12
4334.1446 1.2479e+15 2.1802e+12
4334.1588 1.2479e+15 2.1724e+12
4334.1729 1.2479e+15 2.1646e+12
4334.1870 1.2479e+15 2.1568e+12
4334.2012 1.2479e+15 2.1491e+12
4334.2153 1.2479e+15 2.1414e+12
4334.2295 1.2479e+15 2.1338e+12
4334.2436 1.2479e+15 2.1261e+12
4334.2577 1.2479e+15 2.1186e+12
4334.2719 1.2479e+15 2.1110e+12
4334.2860 1.2479e+15 2.1035e+12
4334.3002 1.2479e+15 2.0960e+12
4334.3143 1.2479e+15 2.0886e+12
4334.3284 1.2479e+15 2.0812e+12
4334.3426 1.2479e+15 2.0738e+12
4334.3567 1.2479e+15 2.0665e+12
4334.3708 1.2479e+15 2.0591e+12
4334.3850 1.2479e+15 2.0519e+12
4334.3991 1.2479e+15 2.0446e+12
4334.4133 1.2479e+15 2.0374e+12
4334.4274 1.2479e+15 2.0303e+12
4334.4415 1.2479e+15 2.0231e+12
4334.4557 1.2479e+15 2.0160e+12
4334.4698 1.2479e+15 2.0090e+12
4334.4840 1.2479e+15 2.0020e+12
4334.4981 1.2479e+15 1.9950e+12
4334.5122 1.2479e+15 1.9880e+12
4334.5264 1.2478e+15 1.9811e+12
4334.5405 1.2478e+15 1.9742e+12
4334.5547 1.2478e+15 1.9673e+12
4334.5688 1.2478e+15 1.9605e+12
4334.5829 1.2478e+15 1.9537e+12
4334.5971 1.2478e+15 1.9469e+12
4334.6112 1.2478e+15 1.9402e+12
4334.6253 1.2478e+15 1.9335e+12
4334.6395 1.2478e+15 1.9268e+12
4334.6536 1.2478e+15 1.9201e+12
4334.6678 1.2478e+15 1.9135e+12
4334.6819 1.2478e+15 1.9070e+12
4334.6960 1.2478e+15 1.9004e+12
4334.7102 1.2478e+15 1.8939e+12
4334.7243 1.2478e+15 1.8874e+12
4334.7385 1.2478e+15 1.8810e+12
4334.7526 1.2478e+15 1.8746e+12
4334.7667 1.2478e+15 1.8682e+12
4334.7809 1.2478e+15 1.8618e+12
4334.7950 1.2478e+15 1.8555e+12
4334.8091 1.2478e+15 1.8492e+12
4334.8233 1.2478e+15 1.8429e+12
4334.8374 1.2478e+15 1.8367e+12
4334.8516 1.2478e+15 1.8305e+12
4334.8657 1.2478e+15 1.8243e+12
4334.8798 1.2478e+15 1.8182e+12
4334.8940 1.2478e+15 1.8120e+12
4334.9081 1.2478e+15 1.8060e+12
4334.9223 1.2478e+15 1.7999e+12
4334.9364 1.2478e+15 1.7939e+12
4334.9505 1.2478e+15 1.7879e+12
4334.9647 1.2477e+15 1.7819e+12
4334.9788 1.2477e+15 1.7760e+12
4334.9930 1.2477e+15 1.7701e+12
4335.0071 1.2477e+15 1.7642e+12
4335.0212 1.2477e+15 1.7583e+12
4335.0354 1.2477e+15 1.7525e+12
4335.0495 1.2477e+15 1.7467e+12
4335.0636 1.2477e+15 1.7409e+12
4335.0778 1.2477e+15 1.7352e+12
4335.0919 1.2477e+15 1.7295e+12
4335.1061 1.2477e+15 1.7238e+12
4335.1202 1.2477e+15 1.7181e+12
4335.1343 1.2477e+15 1.7125e+12
4335.1485 1.2477e+15 1.7069e+12
4335.1626 1.2477e+15 1.7013e+12
4335.1768 1.2477e+15 1.6958e+12
4335.1909 1.2477e+15 1.6903e+12
4335.2050 1.2477e+15 1.6848e+12
4335.2192 1.2477e+15 1.6793e+12
4335.2333 1.2477e+15 1.6739e+12
4335.2475 1.2477e+15 1.6685e+12
4335.2616 1.2477e+15 1.6631e+12
4335.2757 1.2477e+15 1.6577e+12
