# Wavelength(Å) I_cont(erg/s/cm2/Å/sr) I_abs(erg/s/cm2/Å/sr)
4331.0046 1.0187e+14 1.0187e+14
4331.0157 1.0187e+14 1.0187e+14
4331.0269 1.0187e+14 1.0187e+14
4331.0381 1.0188e+14 1.0188e+14
4331.0493 1.0188e+14 1.0188e+14
4331.0605 1.0188e+14 1.0188e+14
4331.0716 1.0188e+14 1.0188e+14
4331.0828 1.0188e+14 1.0188e+14
4331.0940 1.0188e+14 1.0188e+14
4331.1052 1.0188e+14 1.0188e+14
4331.1163 1.0188e+14 1.0188e+14
4331.1275 1.0188e+14 1.0188e+14
4331.1387 1.0188e+14 1.0188e+14
4331.1499 1.0188e+14 1.0188e+14
4331.1611 1.0188e+14 1.0188e+14
4331.1722 1.0188e+14 1.0188e+14
4331.1834 1.0188e+14 1.0188e+14
4331.1946 1.0188e+14 1.0188e+14
4331.2058 1.0188e+14 1.0188e+14
4331.2169 1.0188e+14 1.0188e+14
4331.2281 1.0188e+14 1.0188e+14
4331.2393 1.0188e+14 1.0188e+14
4331.2505 1.0188e+14 1.0188e+14
4331.2617 1.0188e+14 1.0188e+14
4331.2728 1.0188e+14 1.0188e+14
4331.2840 1.0188e+14 1.0188e+14
4331.2952 1.0189e+14 1.0189e+14
4331.3064 1.0189e+14 1.0189e+14
4331.3175 1.0189e+14 1.0189e+14
4331.3287 1.0189e+14 1.0189e+14
4331.3399 1.0189e+14 1.0189e+14
4331.3511 1.0189e+14 1.0189e+14
4331.3623 1.0189e+14 1.0189e+14
4331.3734 1.0189e+14 1.0189e+14
4331.3846 1.0189e+14 1.0189e+14
4331.3958 1.0189e+14 1.0189e+14
4331.4070 1.0189e+14 1.0189e+14
4331.4181 1.0189e+14 1.0189e+14
4331.4293 1.0189e+14 1.0189e+14
4331.4405 1.0189e+14 1.0189e+14
4331.4517 1.0189e+14 1.0189e+14
4331.4629 1.0189e+14 1.0189e+14
4331.4740 1.0189e+14 1.0189e+14
4331.4852 1.0189e+14 1.0189e+14
4331.4964 1.0189e+14 1.0189e+14
4331.5076 1.0189e+14 1.0189e+14
4331.5187 1.0189e+14 1.0189e+14
4331.5299 1.0189e+14 1.0189e+14
4331.5411 1.0189e+14 1.0189e+14
4331.5523 1.0190e+14 1.0190e+14
4331.5635 1.0190e+14 1.0190e+14
4331.5746 1.0190e+14 1.0190e+14
4331.5858 1.0190e+14 1.0190e+14
4331.5970 1.0190e+14 1.0190e+14
4331.6082 1.0190e+14 1.0190e+14
4331.6193 1.0190e+14 1.0190e+14
4331.6305 1.0190e+14 1.0190e+14
4331.6417 1.0190e+14 1.0190e+14
4331.6529 1.0190e+14 1.0190e+14
4331.6641 1.0190e+14 1.0190e+14
4331.6752 1.0190e+14 1.0190e+14
4331.6864 1.0190e+14 1.0190e+14
4331.6976 1.0190e+14 1.0190e+14
4331.7088 1.0190e+14 1.0190e+14
4331.7199 1.0190e+14 1.0190e+14
4331.7311 1.0190e+14 1.0190e+14
4331.7423 1.0190e+14 1.0190e+14
4331.7535 1.0190e+14 1.0190e+14
4331.7647 1.0190e+14 1.0190e+14
4331.7758 1.0190e+14 1.0190e+14
4331.7870 1.0190e+14 1.0190e+14
4331.7982 1.0190e+14 1.0190e+14
4331.8094 1.0191e+14 1.0191e+14
4331.8205 1.0191e+14 1.0191e+14
4331.8317 1.0191e+14 1.0191e+14
4331.8429 1.0191e+14 1.0191e+14
4331.8541 1.0191e+14 1.0191e+14
4331.8653 1.0191e+14 1.0191e+14
4331.8764 1.0191e+14 1.0191e+14
4331.8876 1.0191e+14 1.0191e+14
4331.8988 1.0191e+14 1.0191e+14
4331.9100 1.0191e+14 1.0191e+14
4331.9211 1.0191e+14 1.0191e+14
4331.9323 1.0191e+14 1.0191e+14
4331.9435 1.0191e+14 1.0191e+14
4331.9547 1.0191e+14 1.0191e+14
4331.9658 1.0191e+14 1.0191e+14
4331.9770 1.0191e+14 1.0191e+14
4331.9882 1.0191e+14 1.0191e+14
4331.9994 1.0191e+14 1.0191e+14
4332.0106 1.0191e+14 1.0191e+14
4332.0217 1.0191e+14 1.0191e+14
4332.0329 1.0191e+14 1.0191e+14
4332.0441 1.0191e+14 1.0191e+14
4332.0553 1.0191e+14 1.0191e+14
4332.0664 1.0192e+14 1.0191e+14
4332.0776 1.0192e+14 1.0192e+14
4332.0888 1.0192e+14 1.0192e+14
4332.1000 1.0192e+14 1.0192e+14
4332.1112 1.0192e+14 1.0192e+14
4332.1223 1.0192e+14 1.0192e+14
4332.1335 1.0192e+14 1.0192e+14
4332.1447 1.0192e+14 1.0192e+14
4332.1559 1.0192e+14 1.0192e+14
4332.1670 1.0192e+14 1.0192e+14
4332.1782 1.0192e+14 1.0192e+14
4332.1894 1.0192e+14 1.0192e+14
4332.2006 1.0192e+14 1.0192e+14
4332.2118 1.0192e+14 1.0192e+14
4332.2229 1.0192e+14 1.0192e+14
4332.2341 1.0192e+14 1.0192e+14
4332.2453 1.0192e+14 1.0192e+14
4332.2565 1.0192e+14 1.0192e+14
4332.2676 1.0192e+14 1.0192e+14
4332.2788 1.0192e+14 1.0192e+14
4332.2900 1.0192e+14 1.0192e+14
4332.3012 1.0192e+14 1.0192e+14
4332.3124 1.0192e+14 1.0192e+14
4332.3235 1.0193e+14 1.0192e+14
4332.3347 1.0193e+14 1.0193e+14
4332.3459 1.0193e+14 1.0193e+14
4332.3571 1.0193e+14 1.0193e+14
4332.3682 1.0193e+14 1.0193e+14
4332.3794 1.0193e+14 1.0193e+14
4332.3906 1.0193e+14 1.0193e+14
4332.4018 1.0193e+14 1.0193e+14
4332.4130 1.0193e+14 1.0193e+14
4332.4241 1.0193e+14 1.0193e+14
4332.4353 1.0193e+14 1.0193e+14
4332.4465 1.0193e+14 1.0193e+14
4332.4577 1.0193e+14 1.0193e+14
4332.4688 1.0193e+14 1.0193e+14
4332.4800 1.0193e+14 1.0193e+14
4332.4912 1.0193e+14 1.0193e+14
4332.5024 1.0193e+14 1.0193e+14
4332.5136 1.0193e+14 1.0193e+14
4332.5247 1.0193e+14 1.0193e+14
4332.5359 1.0193e+14 1.0193e+14
4332.5471 1.0193e+14 1.0193e+14
4332.5583 1.0193e+14 1.0193e+14
4332.5694 1.0193e+14 1.0193e+14
4332.5806 1.0194e+14 1.0193e+14
4332.5918 1.0194e+14 1.0194e+14
4332.6030 1.0194e+14 1.0194e+14
4332.6142 1.0194e+14 1.0194e+14
4332.6253 1.0194e+14 1.0194e+14
4332.6365 1.0194e+14 1.0194e+14
4332.6477 1.0194e+14 1.0194e+14
4332.6589 1.0194e+14 1.0194e+14
4332.6700 1.0194e+14 1.0194e+14
4332.6812 1.0194e+14 1.0194e+14
4332.6924 1.0194e+14 1.0194e+14
4332.7036 1.0194e+14 1.0194e+14
4332.7148 1.0194e+14 1.0194e+14
4332.7259 1.0194e+14 1.0194e+14
4332.7371 1.0194e+14 1.0194e+14
4332.7483 1.0194e+14 1.0194e+14
4332.7595 1.0194e+14 1.0194e+14
4332.7706 1.0194e+14 1.0194e+14
4332.7818 1.0194e+14 1.0194e+14
4332.7930 1.0194e+14 1.0194e+14
4332.8042 1.0194e+14 1.0194e+14
4332.8154 1.0194e+14 1.0194e+14
4332.8265 1.0194e+14 1.0194e+14
4332.8377 1.0195e+14 1.0194e+14
4332.8489 1.0195e+14 1.0195e+14
4332.8601 1.0195e+14 1.0195e+14
4332.8712 1.0195e+14 1.0195e+14
4332.8824 1.0195e+14 1.0195e+14
4332.8936 1.0195e+14 1.0195e+14
4332.9048 1.0195e+14 1.0195e+14
4332.9160 1.0195e+14 1.0195e+14
4332.9271 1.0195e+14 1.0195e+14
4332.9383 1.0195e+14 1.0195e+14
4332.9495 1.0195e+14 1.0195e+14
4332.9607 1.0195e+14 1.0195e+14
4332.9718 1.0195e+14 1.0195e+14
4332.9830 1.0195e+14 1.0195e+14
4332.9942 1.0195e+14 1.0195e+14
4333.0054 1.0195e+14 1.0195e+14
4333.0166 1.0195e+14 1.0195e+14
4333.0277 1.0195e+14 1.0195e+14
4333.0389 1.0195e+14 1.0195e+14
4333.0501 1.0195e+14 1.0195e+14
4333.0613 1.0195e+14 1.0195e+14
4333.0724 1.0195e+14 1.0195e+14
4333.0836 1.0195e+14 1.0195e+14
4333.0948 1.0196e+14 1.0195e+14
4333.1060 1.0196e+14 1.0196e+14
4333.1171 1.0196e+14 1.0196e+14
4333.1283 1.0196e+14 1.0196e+14
4333.1395 1.0196e+14 1.0196e+14
4333.1507 1.0196e+14 1.0196e+14
4333.1619 1.0196e+14 1.0196e+14
4333.1730 1.0196e+14 1.0196e+14
4333.1842 1.0196e+14 1.0196e+14
4333.1954 1.0196e+14 1.0196e+14
4333.2066 1.0196e+14 1.0196e+14
4333.2177 1.0196e+14 1.0196e+14
4333.2289 1.0196e+14 1.0196e+14
4333.2401 1.0196e+14 1.0196e+14
4333.2513 1.0196e+14 1.0196e+14
4333.2625 1.0196e+14 1.0196e+14
4333.2736 1.0196e+14 1.0196e+14
4333.2848 1.0196e+14 1.0196e+14
4333.2960 1.0196e+14 1.0196e+14
4333.3072 1.0196e+14 1.0196e+14
4333.3183 1.0196e+14 1.0196e+14
4333.3295 1.0196e+14 1.0196e+14
4333.3407 1.0196e+14 1.0196e+14
4333.3519 1.0197e+14 1.0196e+14
4333.3631 1.0197e+14 1.0197e+14
4333.3742 1.0197e+14 1.0197e+14
4333.3854 1.0197e+14 1.0197e+14
4333.3966 1.0197e+14 1.0197e+14
4333.4078 1.0197e+14 1.0197e+14
4333.4189 1.0197e+14 1.0197e+14
4333.4301 1.0197e+14 1.0197e+14
4333.4413 1.0197e+14 1.0197e+14
4333.4525 1.0197e+14 1.0197e+14
4333.4637 1.0197e+14 1.0197e+14
4333.4748 1.0197e+14 1.0197e+14
4333.4860 1.0197e+14 1.0197e+14
4333.4972 1.0197e+14 1.0197e+14
4333.5084 1.0197e+14 1.0197e+14
4333.5195 1.0197e+14 1.0197e+14
4333.5307 1.0197e+14 1.0197e+14
4333.5419 1.0197e+14 1.0197e+14
4333.5531 1.0197e+14 1.0197e+14
4333.5643 1.0197e+14 1.0197e+14
4333.5754 1.0197e+14 1.0197e+14
4333.5866 1.0197e+14 1.0197e+14
4333.5978 1.0197e+14 1.0197e+14
4333.6090 1.0198e+14 1.0197e+14
4333.6201 1.0198e+14 1.0198e+14
4333.6313 1.0198e+14 1.0198e+14
4333.6425 1.0198e+14 1.0198e+14
4333.6537 1.0198e+14 1.0198e+14
4333.6649 1.0198e+14 1.0198e+14
4333.6760 1.0198e+14 1.0198e+14
4333.6872 1.0198e+14 1.0198e+14
4333.6984 1.0198e+14 1.0198e+14
4333.7096 1.0198e+14 1.0198e+14
4333.7207 1.0198e+14 1.0198e+14
4333.7319 1.0198e+14 1.0198e+14
4333.7431 1.0198e+14 1.0198e+14
4333.7543 1.0198e+14 1.0198e+14
4333.7655 1.0198e+14 1.0198e+14
4333.7766 1.0198e+14 1.0198e+14
4333.7878 1.0198e+14 1.0198e+14
4333.7990 1.0198e+14 1.0198e+14
4333.8102 1.0198e+14 1.0198e+14
4333.8213 1.0198e+14 1.0198e+14
4333.8325 1.0198e+14 1.0198e+14
4333.8437 1.0198e+14 1.0198e+14
4333.8549 1.0198e+14 1.0198e+14
4333.8661 1.0199e+14 1.0198e+14
4333.8772 1.0199e+14 1.0199e+14
4333.8884 1.0199e+14 1.0199e+14
4333.8996 1.0199e+14 1.0199e+14
4333.9108 1.0199e+14 1.0199e+14
4333.9219 1.0199e+14 1.0199e+14
4333.9331 1.0199e+14 1.0199e+14
4333.9443 1.0199e+14 1.0199e+14
4333.9555 1.0199e+14 1.0199e+14
4333.9667 1.0199e+14 1.0199e+14
4333.9778 1.0199e+14 1.0199e+14
4333.9890 1.0199e+14 1.0199e+14
4334.0002 1.0199e+14 1.0199e+14
4334.0114 1.0199e+14 1.0199e+14
4334.0225 1.0199e+14 1.0199e+14
4334.0337 1.0199e+14 1.0199e+14
4334.0449 1.0199e+14 1.0199e+14
4334.0561 1.0199e+14 1.0199e+14
4334.0673 1.0199e+14 1.0199e+14
4334.0784 1.0199e+14 1.0199e+14
4334.0896 1.0199e+14 1.0199e+14
4334.1008 1.0199e+14 1.0199e+14
4334.1120 1.0199e+14 1.0199e+14
4334.1231 1.0199e+14 1.0199e+14
4334.1343 1.0200e+14 1.0200e+14
4334.1455 1.0200e+14 1.0200e+14
4334.1567 1.0200e+14 1.0200e+14
4334.1679 1.0200e+14 1.0200e+14
4334.1790 1.0200e+14 1.0200e+14
4334.1902 1.0200e+14 1.0200e+14
4334.2014 1.0200e+14 1.0200e+14
4334.2126 1.0200e+14 1.0200e+14
4334.2237 1.0200e+14 1.0200e+14
4334.2349 1.0200e+14 1.0200e+14
4334.2461 1.0200e+14 1.0200e+14
4334.2573 1.0200e+14 1.0200e+14
4334.2684 1.0200e+14 1.0200e+14
4334.2796 1.0200e+14 1.0200e+14
4334.2908 1.0200e+14 1.0200e+14
4334.3020 1.0200e+14 1.0200e+14
4334.3132 1.0200e+14 1.0200e+14
4334.3243 1.0200e+14 1.0200e+14
4334.3355 1.0200e+14 1.0200e+14
4334.3467 1.0200e+14 1.0200e+14
4334.3579 1.0200e+14 1.0200e+14
4334.3690 1.0200e+14 1.0200e+14
4334.3802 1.0200e+14 1.0200e+14
4334.3914 1.0201e+14 1.0201e+14
4334.4026 1.0201e+14 1.0201e+14
4334.4138 1.0201e+14 1.0201e+14
4334.4249 1.0201e+14 1.0201e+14
4334.4361 1.0201e+14 1.0201e+14
4334.4473 1.0201e+14 1.0201e+14
4334.4585 1.0201e+14 1.0201e+14
4334.4696 1.0201e+14 1.0201e+14
4334.4808 1.0201e+14 1.0201e+14
4334.4920 1.0201e+14 1.0201e+14
4334.5032 1.0201e+14 1.0201e+14
4334.5144 1.0201e+14 1.0201e+14
4334.5255 1.0201e+14 1.0201e+14
4334.5367 1.0201e+14 1.0201e+14
4334.5479 1.0201e+14 1.0201e+14
4334.5591 1.0201e+14 1.0201e+14
4334.5702 1.0201e+14 1.0201e+14
4334.5814 1.0201e+14 1.0201e+14
4334.5926 1.0201e+14 1.0201e+14
4334.6038 1.0201e+14 1.0201e+14
4334.6150 1.0201e+14 1.0201e+14
4334.6261 1.0201e+14 1.0201e+14
4334.6373 1.0201e+14 1.0201e+14
4334.6485 1.0202e+14 1.0202e+14
4334.6597 1.0202e+14 1.0202e+14
4334.6708 1.0202e+14 1.0202e+14
4334.6820 1.0202e+14 1.0202e+14
4334.6932 1.0202e+14 1.0202e+14
4334.7044 1.0202e+14 1.0202e+14
4334.7156 1.0202e+14 1.0202e+14
4334.7267 1.0202e+14 1.0202e+14
4334.7379 1.0202e+14 1.0202e+14
4334.7491 1.0202e+14 1.0202e+14
4334.7603 1.0202e+14 1.0202e+14
4334.7714 1.0202e+14 1.0202e+14
4334.7826 1.0202e+14 1.0202e+14
4334.7938 1.0202e+14 1.0202e+14
4334.8050 1.0202e+14 1.0202e+14
4334.8162 1.0202e+14 1.0202e+14
4334.8273 1.0202e+14 1.0202e+14
4334.8385 1.0202e+14 1.0202e+14
4334.8497 1.0202e+14 1.0202e+14
4334.8609 1.0202e+14 1.0202e+14
4334.8720 1.0202e+14 1.0202e+14
4334.8832 1.0202e+14 1.0202e+14
4334.8944 1.0202e+14 1.0202e+14
4334.9056 1.0203e+14 1.0203e+14
4334.9168 1.0203e+14 1.0203e+14
4334.9279 1.0203e+14 1.0203e+14
4334.9391 1.0203e+14 1.0203e+14
4334.9503 1.0203e+14 1.0203e+14
4334.9615 1.0203e+14 1.0203e+14
4334.9726 1.0203e+14 1.0203e+14
4334.9838 1.0203e+14 1.0203e+14
4334.9950 1.0203e+14 1.0203e+14
4335.0062 1.0203e+14 1.0203e+14
4335.0174 1.0203e+14 1.0203e+14
4335.0285 1.0203e+14 1.0203e+14
4335.0397 1.0203e+14 1.0203e+14
4335.0509 1.0203e+14 1.0203e+14
4335.0621 1.0203e+14 1.0203e+14
4335.0732 1.0203e+14 1.0203e+14
4335.0844 1.0203e+14 1.0203e+14
4335.0956 1.0203e+14 1.0203e+14
4335.1068 1.0203e+14 1.0203e+14
4335.1180 1.0203e+14 1.0203e+14
4335.1291 1.0203e+14 1.0203e+14
4335.1403 1.0203e+14 1.0203e+14
4335.1515 1.0203e+14 1.0203e+14
4335.1627 1.0204e+14 1.0204e+14
4335.1738 1.0204e+14 1.0204e+14
4335.1850 1.0204e+14 1.0204e+14
4335.1962 1.0204e+14 1.0204e+14
4335.2074 1.0204e+14 1.0204e+14
4335.2186 1.0204e+14 1.0204e+14
4335.2297 1.0204e+14 1.0204e+14
4335.2409 1.0204e+14 1.0204e+14
4335.2521 1.0204e+14 1.0204e+14
4335.2633 1.0204e+14 1.0204e+14
4335.2744 1.0204e+14 1.0204e+14
4335.2856 1.0204e+14 1.0204e+14
4335.2968 1.0204e+14 1.0204e+14
4335.3080 1.0204e+14 1.0204e+14
4335.3192 1.0204e+14 1.0204e+14
4335.3303 1.0204e+14 1.0204e+14
4335.3415 1.0204e+14 1.0204e+14
4335.3527 1.0204e+14 1.0204e+14
4335.3639 1.0204e+14 1.0204e+14
4335.3750 1.0204e+14 1.0204e+14
4335.3862 1.0204e+14 1.0204e+14
4335.3974 1.0204e+14 1.0204e+14
4335.4086 1.0204e+14 1.0204e+14
4335.4197 1.0205e+14 1.0205e+14
4335.4309 1.0205e+14 1.0205e+14
4335.4421 1.0205e+14 1.0205e+14
4335.4533 1.0205e+14 1.0205e+14
4335.4645 1.0205e+14 1.0205e+14
4335.4756 1.0205e+14 1.0205e+14
4335.4868 1.0205e+14 1.0205e+14
4335.4980 1.0205e+14 1.0205e+14
4335.5092 1.0205e+14 1.0205e+14
4335.5203 1.0205e+14 1.0205e+14
4335.5315 1.0205e+14 1.0205e+14
4335.5427 1.0205e+14 1.0205e+14
4335.5539 1.0205e+14 1.0205e+14
4335.5651 1.0205e+14 1.0205e+14
4335.5762 1.0205e+14 1.0205e+14
4335.5874 1.0205e+14 1.0205e+14
4335.5986 1.0205e+14 1.0205e+14
4335.6098 1.0205e+14 1.0205e+14
4335.6209 1.0205e+14 1.0205e+14
4335.6321 1.0205e+14 1.0205e+14
4335.6433 1.0205e+14 1.0205e+14
4335.6545 1.0205e+14 1.0205e+14
4335.6657 1.0205e+14 1.0205e+14
4335.6768 1.0206e+14 1.0206e+14
4335.6880 1.0206e+14 1.0206e+14
4335.6992 1.0206e+14 1.0206e+14
4335.7104 1.0206e+14 1.0206e+14
4335.7215 1.0206e+14 1.0206e+14
4335.7327 1.0206e+14 1.0206e+14
4335.7439 1.0206e+14 1.0206e+14
4335.7551 1.0206e+14 1.0206e+14
4335.7663 1.0206e+14 1.0206e+14
4335.7774 1.0206e+14 1.0206e+14
4335.7886 1.0206e+14 1.0206e+14
4335.7998 1.0206e+14 1.0206e+14
4335.8110 1.0206e+14 1.0206e+14
4335.8221 1.0206e+14 1.0206e+14
4335.8333 1.0206e+14 1.0206e+14
4335.8445 1.0206e+14 1.0206e+14
4335.8557 1.0206e+14 1.0206e+14
4335.8669 1.0206e+14 1.0206e+14
4335.8780 1.0206e+14 1.0206e+14
4335.8892 1.0206e+14 1.0206e+14
4335.9004 1.0206e+14 1.0206e+14
4335.9116 1.0206e+14 1.0206e+14
4335.9227 1.0206e+14 1.0206e+14
4335.9339 1.0207e+14 1.0206e+14
4335.9451 1.0207e+14 1.0207e+14
4335.9563 1.0207e+14 1.0207e+14
4335.9675 1.0207e+14 1.0207e+14
4335.9786 1.0207e+14 1.0207e+14
4335.9898 1.0207e+14 1.0207e+14
4336.0010 1.0207e+14 1.0207e+14
4336.0122 1.0207e+14 1.0207e+14
4336.0233 1.0207e+14 1.0207e+14
4336.0345 1.0207e+14 1.0207e+14
4336.0457 1.0207e+14 1.0207e+14
4336.0569 1.0207e+14 1.0207e+14
4336.0681 1.0207e+14 1.0207e+14
4336.0792 1.0207e+14 1.0207e+14
4336.0904 1.0207e+14 1.0207e+14
4336.1016 1.0207e+14 1.0207e+14
4336.1128 1.0207e+14 1.0207e+14
4336.1239 1.0207e+14 1.0207e+14
4336.1351 1.0207e+14 1.0207e+14
4336.1463 1.0207e+14 1.0207e+14
4336.1575 1.0207e+14 1.0207e+14
4336.1687 1.0207e+14 1.0207e+14
4336.1798 1.0207e+14 1.0207e+14
4336.1910 1.0208e+14 1.0207e+14
4336.2022 1.0208e+14 1.0208e+14
4336.2134 1.0208e+14 1.0208e+14
4336.2245 1.0208e+14 1.0208e+14
4336.2357 1.0208e+14 1.0208e+14
4336.2469 1.0208e+14 1.0208e+14
4336.2581 1.0208e+14 1.0208e+14
4336.2693 1.0208e+14 1.0208e+14
4336.2804 1.0208e+14 1.0208e+14
4336.2916 1.0208e+14 1.0208e+14
4336.3028 1.0208e+14 1.0208e+14
4336.3140 1.0208e+14 1.0208e+14
4336.3251 1.0208e+14 1.0208e+14
4336.3363 1.0208e+14 1.0208e+14
4336.3475 1.0208e+14 1.0208e+14
4336.3587 1.0208e+14 1.0208e+14
4336.3699 1.0208e+14 1.0208e+14
