# Wavelength(Å) I_cont(erg/s/cm2/Å/sr) I_abs(erg/s/cm2/Å/sr)
4089.6017 1.2972e+15 1.3547e+14
4089.6151 1.2972e+15 1.3527e+14
4089.6284 1.2972e+15 1.3507e+14
4089.6418 1.2972e+15 1.3487e+14
4089.6552 1.2972e+15 1.3467e+14
4089.6685 1.2972e+15 1.3447e+14
4089.6819 1.2972e+15 1.3427e+14
4089.6952 1.2972e+15 1.3407e+14
4089.7086 1.2972e+15 1.3387e+14
4089.7220 1.2972e+15 1.3367e+14
4089.7353 1.2972e+15 1.3347e+14
4089.7487 1.2972e+15 1.3328e+14
4089.7620 1.2972e+15 1.3308e+14
4089.7754 1.2972e+15 1.3288e+14
4089.7888 1.2972e+15 1.3268e+14
4089.8021 1.2972e+15 1.3249e+14
4089.8155 1.2972e+15 1.3229e+14
4089.8288 1.2972e+15 1.3209e+14
4089.8422 1.2972e+15 1.3190e+14
4089.8556 1.2972e+15 1.3170e+14
4089.8689 1.2972e+15 1.3150e+14
4089.8823 1.2972e+15 1.3131e+14
4089.8957 1.2972e+15 1.3111e+14
4089.9090 1.2972e+15 1.3092e+14
4089.9224 1.2972e+15 1.3072e+14
4089.9357 1.2972e+15 1.3053e+14
4089.9491 1.2972e+15 1.3033e+14
4089.9625 1.2972e+15 1.3014e+14
4089.9758 1.2972e+15 1.2995e+14
4089.9892 1.2972e+15 1.2975e+14
4090.0025 1.2972e+15 1.2956e+14
4090.0159 1.2972e+15 1.2937e+14
4090.0293 1.2972e+15 1.2917e+14
4090.0426 1.2972e+15 1.2898e+14
4090.0560 1.2972e+15 1.2879e+14
4090.0693 1.2971e+15 1.2860e+14
4090.0827 1.2971e+15 1.2840e+14
4090.0961 1.2971e+15 1.2821e+14
4090.1094 1.2971e+15 1.2802e+14
4090.1228 1.2971e+15 1.2783e+14
4090.1361 1.2971e+15 1.2764e+14
4090.1495 1.2971e+15 1.2745e+14
4090.1629 1.2971e+15 1.2726e+14
4090.1762 1.2971e+15 1.2707e+14
4090.1896 1.2971e+15 1.2688e+14
4090.2030 1.2971e+15 1.2669e+14
4090.2163 1.2971e+15 1.2650e+14
4090.2297 1.2971e+15 1.2631e+14
4090.2430 1.2971e+15 1.2612e+14
4090.2564 1.2971e+15 1.2593e+14
4090.2698 1.2971e+15 1.2575e+14
4090.2831 1.2971e+15 1.2556e+14
4090.2965 1.2971e+15 1.2537e+14
4090.3098 1.2971e+15 1.2518e+14
4090.3232 1.2971e+15 1.2500e+14
4090.3366 1.2971e+15 1.2481e+14
4090.3499 1.2971e+15 1.2462e+14
4090.3633 1.2971e+15 1.2444e+14
4090.3766 1.2971e+15 1.2425e+14
4090.3900 1.2971e+15 1.2407e+14
4090.4034 1.2971e+15 1.2388e+14
4090.4167 1.2971e+15 1.2369e+14
4090.4301 1.2971e+15 1.2351e+14
4090.4434 1.2971e+15 1.2332e+14
4090.4568 1.2971e+15 1.2314e+14
4090.4702 1.2971e+15 1.2296e+14
4090.4835 1.2971e+15 1.2277e+14
4090.4969 1.2971e+15 1.2259e+14
4090.5103 1.2971e+15 1.2241e+14
4090.5236 1.2971e+15 1.2222e+14
4090.5370 1.2971e+15 1.2204e+14
4090.5503 1.2971e+15 1.2186e+14
4090.5637 1.2971e+15 1.2167e+14
4090.5771 1.2971e+15 1.2149e+14
4090.5904 1.2971e+15 1.2131e+14
4090.6038 1.2971e+15 1.2113e+14
4090.6171 1.2971e+15 1.2095e+14
4090.6305 1.2971e+15 1.2077e+14
4090.6439 1.2970e+15 1.2059e+14
4090.6572 1.2970e+15 1.2040e+14
4090.6706 1.2970e+15 1.2022e+14
4090.6839 1.2970e+15 1.2004e+14
4090.6973 1.2970e+15 1.1986e+14
4090.7107 1.2970e+15 1.1969e+14
4090.7240 1.2970e+15 1.1951e+14
4090.7374 1.2970e+15 1.1933e+14
4090.7508 1.2970e+15 1.1915e+14
4090.7641 1.2970e+15 1.1897e+14
4090.7775 1.2970e+15 1.1879e+14
4090.7908 1.2970e+15 1.1861e+14
4090.8042 1.2970e+15 1.1844e+14
4090.8176 1.2970e+15 1.1826e+14
4090.8309 1.2970e+15 1.1808e+14
4090.8443 1.2970e+15 1.1790e+14
4090.8576 1.2970e+15 1.1773e+14
4090.8710 1.2970e+15 1.1755e+14
4090.8844 1.2970e+15 1.1738e+14
4090.8977 1.2970e+15 1.1720e+14
4090.9111 1.2970e+15 1.1702e+14
4090.9244 1.2970e+15 1.1685e+14
4090.9378 1.2970e+15 1.1667e+14
4090.9512 1.2970e+15 1.1650e+14
4090.9645 1.2970e+15 1.1632e+14
4090.9779 1.2970e+15 1.1615e+14
4090.9912 1.2970e+15 1.1598e+14
4091.0046 1.2970e+15 1.1580e+14
4091.0180 1.2970e+15 1.1563e+14
4091.0313 1.2970e+15 1.1546e+14
4091.0447 1.2970e+15 1.1528e+14
4091.0581 1.2970e+15 1.1511e+14
4091.0714 1.2970e+15 1.1494e+14
4091.0848 1.2970e+15 1.1477e+14
4091.0981 1.2970e+15 1.1459e+14
4091.1115 1.2970e+15 1.1442e+14
4091.1249 1.2970e+15 1.1425e+14
4091.1382 1.2970e+15 1.1408e+14
4091.1516 1.2970e+15 1.1391e+14
4091.1649 1.2970e+15 1.1374e+14
4091.1783 1.2970e+15 1.1357e+14
4091.1917 1.2970e+15 1.1340e+14
4091.2050 1.2970e+15 1.1323e+14
4091.2184 1.2969e+15 1.1306e+14
4091.2317 1.2969e+15 1.1289e+14
4091.2451 1.2969e+15 1.1272e+14
4091.2585 1.2969e+15 1.1255e+14
4091.2718 1.2969e+15 1.1238e+14
4091.2852 1.2969e+15 1.1221e+14
4091.2985 1.2969e+15 1.1205e+14
4091.3119 1.2969e+15 1.1188e+14
4091.3253 1.2969e+15 1.1171e+14
4091.3386 1.2969e+15 1.1154e+14
4091.3520 1.2969e+15 1.1138e+14
4091.3654 1.2969e+15 1.1121e+14
4091.3787 1.2969e+15 1.1104e+14
4091.3921 1.2969e+15 1.1088e+14
4091.4054 1.2969e+15 1.1071e+14
4091.4188 1.2969e+15 1.1055e+14
4091.4322 1.2969e+15 1.1038e+14
4091.4455 1.2969e+15 1.1022e+14
4091.4589 1.2969e+15 1.1005e+14
4091.4722 1.2969e+15 1.0989e+14
4091.4856 1.2969e+15 1.0972e+14
4091.4990 1.2969e+15 1.0956e+14
4091.5123 1.2969e+15 1.0939e+14
4091.5257 1.2969e+15 1.0923e+14
4091.5390 1.2969e+15 1.0907e+14
4091.5524 1.2969e+15 1.0890e+14
4091.5658 1.2969e+15 1.0874e+14
4091.5791 1.2969e+15 1.0858e+14
4091.5925 1.2969e+15 1.0842e+14
4091.6058 1.2969e+15 1.0825e+14
4091.6192 1.2969e+15 1.0809e+14
4091.6326 1.2969e+15 1.0793e+14
4091.6459 1.2969e+15 1.0777e+14
4091.6593 1.2969e+15 1.0761e+14
4091.6727 1.2969e+15 1.0745e+14
4091.6860 1.2969e+15 1.0729e+14
4091.6994 1.2969e+15 1.0713e+14
4091.7127 1.2969e+15 1.0697e+14
4091.7261 1.2969e+15 1.0681e+14
4091.7395 1.2969e+15 1.0665e+14
4091.7528 1.2969e+15 1.0649e+14
4091.7662 1.2969e+15 1.0633e+14
4091.7795 1.2969e+15 1.0617e+14
4091.7929 1.2968e+15 1.0601e+14
4091.8063 1.2968e+15 1.0586e+14
4091.8196 1.2968e+15 1.0570e+14
4091.8330 1.2968e+15 1.0554e+14
4091.8463 1.2968e+15 1.0538e+14
4091.8597 1.2968e+15 1.0523e+14
4091.8731 1.2968e+15 1.0507e+14
4091.8864 1.2968e+15 1.0491e+14
4091.8998 1.2968e+15 1.0476e+14
4091.9131 1.2968e+15 1.0460e+14
4091.9265 1.2968e+15 1.0445e+14
4091.9399 1.2968e+15 1.0429e+14
4091.9532 1.2968e+15 1.0414e+14
4091.9666 1.2968e+15 1.0398e+14
4091.9800 1.2968e+15 1.0383e+14
4091.9933 1.2968e+15 1.0367e+14
4092.0067 1.2968e+15 1.0352e+14
4092.0200 1.2968e+15 1.0336e+14
4092.0334 1.2968e+15 1.0321e+14
4092.0468 1.2968e+15 1.0306e+14
4092.0601 1.2968e+15 1.0290e+14
4092.0735 1.2968e+15 1.0275e+14
4092.0868 1.2968e+15 1.0260e+14
4092.1002 1.2968e+15 1.0245e+14
4092.1136 1.2968e+15 1.0229e+14
4092.1269 1.2968e+15 1.0214e+14
4092.1403 1.2968e+15 1.0199e+14
4092.1536 1.2968e+15 1.0184e+14
4092.1670 1.2968e+15 1.0169e+14
4092.1804 1.2968e+15 1.0154e+14
4092.1937 1.2968e+15 1.0139e+14
4092.2071 1.2968e+15 1.0124e+14
4092.2204 1.2968e+15 1.0109e+14
4092.2338 1.2968e+15 1.0094e+14
4092.2472 1.2968e+15 1.0079e+14
4092.2605 1.2968e+15 1.0064e+14
4092.2739 1.2968e+15 1.0049e+14
4092.2873 1.2968e+15 1.0034e+14
4092.3006 1.2968e+15 1.0019e+14
4092.3140 1.2968e+15 1.0004e+14
4092.3273 1.2968e+15 9.9896e+13
4092.3407 1.2968e+15 9.9748e+13
4092.3541 1.2968e+15 9.9601e+13
4092.3674 1.2967e+15 9.9454e+13
4092.3808 1.2967e+15 9.9307e+13
4092.3941 1.2967e+15 9.9160e+13
4092.4075 1.2967e+15 9.9014e+13
4092.4209 1.2967e+15 9.8868e+13
4092.4342 1.2967e+15 9.8722e+13
4092.4476 1.2967e+15 9.8576e+13
4092.4609 1.2967e+15 9.8431e+13
4092.4743 1.2967e+15 9.8286e+13
4092.4877 1.2967e+15 9.8141e+13
4092.5010 1.2967e+15 9.7996e+13
4092.5144 1.2967e+15 9.7852e+13
4092.5277 1.2967e+15 9.7708e+13
4092.5411 1.2967e+15 9.7564e+13
4092.5545 1.2967e+15 9.7421e+13
4092.5678 1.2967e+15 9.7278e+13
4092.5812 1.2967e+15 9.7135e+13
4092.5946 1.2967e+15 9.6992e+13
4092.6079 1.2967e+15 9.6849e+13
4092.6213 1.2967e+15 9.6707e+13
4092.6346 1.2967e+15 9.6565e+13
4092.6480 1.2967e+15 9.6423e+13
4092.6614 1.2967e+15 9.6282e+13
4092.6747 1.2967e+15 9.6141e+13
4092.6881 1.2967e+15 9.6000e+13
4092.7014 1.2967e+15 9.5859e+13
4092.7148 1.2967e+15 9.5719e+13
4092.7282 1.2967e+15 9.5579e+13
4092.7415 1.2967e+15 9.5439e+13
4092.7549 1.2967e+15 9.5299e+13
4092.7682 1.2967e+15 9.5160e+13
4092.7816 1.2967e+15 9.5020e+13
4092.7950 1.2967e+15 9.4882e+13
4092.8083 1.2967e+15 9.4743e+13
4092.8217 1.2967e+15 9.4605e+13
4092.8350 1.2967e+15 9.4466e+13
4092.8484 1.2967e+15 9.4329e+13
4092.8618 1.2967e+15 9.4191e+13
4092.8751 1.2967e+15 9.4054e+13
4092.8885 1.2967e+15 9.3917e+13
4092.9019 1.2967e+15 9.3780e+13
4092.9152 1.2967e+15 9.3643e+13
4092.9286 1.2967e+15 9.3507e+13
4092.9419 1.2966e+15 9.3371e+13
4092.9553 1.2966e+15 9.3235e+13
4092.9687 1.2966e+15 9.3099e+13
4092.9820 1.2966e+15 9.2964e+13
4092.9954 1.2966e+15 9.2829e+13
4093.0087 1.2966e+15 9.2694e+13
4093.0221 1.2966e+15 9.2560e+13
4093.0355 1.2966e+15 9.2425e+13
4093.0488 1.2966e+15 9.2291e+13
4093.0622 1.2966e+15 9.2157e+13
4093.0755 1.2966e+15 9.2024e+13
4093.0889 1.2966e+15 9.1891e+13
4093.1023 1.2966e+15 9.1758e+13
4093.1156 1.2966e+15 9.1625e+13
4093.1290 1.2966e+15 9.1492e+13
4093.1423 1.2966e+15 9.1360e+13
4093.1557 1.2966e+15 9.1228e+13
4093.1691 1.2966e+15 9.1096e+13
4093.1824 1.2966e+15 9.0965e+13
4093.1958 1.2966e+15 9.0834e+13
4093.2092 1.2966e+15 9.0703e+13
4093.2225 1.2966e+15 9.0572e+13
4093.2359 1.2966e+15 9.0441e+13
4093.2492 1.2966e+15 9.0311e+13
4093.2626 1.2966e+15 9.0181e+13
4093.2760 1.2966e+15 9.0051e+13
4093.2893 1.2966e+15 8.9922e+13
4093.3027 1.2966e+15 8.9793e+13
4093.3160 1.2966e+15 8.9664e+13
4093.3294 1.2966e+15 8.9535e+13
4093.3428 1.2966e+15 8.9406e+13
4093.3561 1.2966e+15 8.9278e+13
4093.3695 1.2966e+15 8.9150e+13
4093.3828 1.2966e+15 8.9023e+13
4093.3962 1.2966e+15 8.8895e+13
4093.4096 1.2966e+15 8.8768e+13
4093.4229 1.2966e+15 8.8641e+13
4093.4363 1.2966e+15 8.8514e+13
4093.4497 1.2966e+15 8.8388e+13
4093.4630 1.2966e+15 8.8262e+13
4093.4764 1.2966e+15 8.8136e+13
4093.4897 1.2966e+15 8.8010e+13
4093.5031 1.2966e+15 8.7884e+13
4093.5165 1.2965e+15 8.7759e+13
4093.5298 1.2965e+15 8.7634e+13
4093.5432 1.2965e+15 8.7509e+13
4093.5565 1.2965e+15 8.7385e+13
4093.5699 1.2965e+15 8.7261e+13
4093.5833 1.2965e+15 8.7137e+13
4093.5966 1.2965e+15 8.7013e+13
4093.6100 1.2965e+15 8.6890e+13
4093.6233 1.2965e+15 8.6766e+13
4093.6367 1.2965e+15 8.6644e+13
4093.6501 1.2965e+15 8.6521e+13
4093.6634 1.2965e+15 8.6398e+13
4093.6768 1.2965e+15 8.6276e+13
4093.6901 1.2965e+15 8.6154e+13
4093.7035 1.2965e+15 8.6032e+13
4093.7169 1.2965e+15 8.5911e+13
4093.7302 1.2965e+15 8.5790e+13
4093.7436 1.2965e+15 8.5669e+13
4093.7570 1.2965e+15 8.5548e+13
4093.7703 1.2965e+15 8.5428e+13
4093.7837 1.2965e+15 8.5307e+13
4093.7970 1.2965e+15 8.5187e+13
4093.8104 1.2965e+15 8.5068e+13
4093.8238 1.2965e+15 8.4948e+13
4093.8371 1.2965e+15 8.4829e+13
4093.8505 1.2965e+15 8.4710e+13
4093.8638 1.2965e+15 8.4591e+13
4093.8772 1.2965e+15 8.4473e+13
4093.8906 1.2965e+15 8.4354e+13
4093.9039 1.2965e+15 8.4236e+13
4093.9173 1.2965e+15 8.4119e+13
4093.9306 1.2965e+15 8.4001e+13
4093.9440 1.2965e+15 8.3884e+13
4093.9574 1.2965e+15 8.3767e+13
4093.9707 1.2965e+15 8.3650e+13
4093.9841 1.2965e+15 8.3533e+13
4093.9974 1.2965e+15 8.3417e+13
4094.0108 1.2965e+15 8.3301e+13
4094.0242 1.2965e+15 8.3185e+13
4094.0375 1.2965e+15 8.3070e+13
4094.0509 1.2965e+15 8.2955e+13
4094.0643 1.2965e+15 8.2839e+13
4094.0776 1.2964e+15 8.2725e+13
4094.0910 1.2964e+15 8.2610e+13
4094.1043 1.2964e+15 8.2496e+13
4094.1177 1.2964e+15 8.2382e+13
4094.1311 1.2964e+15 8.2268e+13
4094.1444 1.2964e+15 8.2154e+13
4094.1578 1.2964e+15 8.2041e+13
4094.1711 1.2964e+15 8.1928e+13
4094.1845 1.2964e+15 8.1815e+13
4094.1979 1.2964e+15 8.1702e+13
4094.2112 1.2964e+15 8.1590e+13
4094.2246 1.2964e+15 8.1478e+13
4094.2379 1.2964e+15 8.1366e+13
4094.2513 1.2964e+15 8.1254e+13
4094.2647 1.2964e+15 8.1143e+13
4094.2780 1.2964e+15 8.1032e+13
4094.2914 1.2964e+15 8.0921e+13
4094.3047 1.2964e+15 8.0810e+13
4094.3181 1.2964e+15 8.0700e+13
4094.3315 1.2964e+15 8.0589e+13
4094.3448 1.2964e+15 8.0479e+13
4094.3582 1.2964e+15 8.0370e+13
4094.3716 1.2964e+15 8.0260e+13
4094.3849 1.2964e+15 8.0151e+13
4094.3983 1.2964e+15 8.0042e+13
4094.4116 1.2964e+15 7.9933e+13
4094.4250 1.2964e+15 7.9825e+13
4094.4384 1.2964e+15 7.9717e+13
4094.4517 1.2964e+15 7.9609e+13
4094.4651 1.2964e+15 7.9501e+13
4094.4784 1.2964e+15 7.9393e+13
4094.4918 1.2964e+15 7.9286e+13
4094.5052 1.2964e+15 7.9179e+13
4094.5185 1.2964e+15 7.9072e+13
4094.5319 1.2964e+15 7.8965e+13
4094.5452 1.2964e+15 7.8859e+13
4094.5586 1.2964e+15 7.8753e+13
4094.5720 1.2964e+15 7.8647e+13
4094.5853 1.2964e+15 7.8541e+13
4094.5987 1.2964e+15 7.8436e+13
4094.6120 1.2964e+15 7.8331e+13
4094.6254 1.2964e+15 7.8226e+13
4094.6388 1.2964e+15 7.8121e+13
4094.6521 1.2963e+15 7.8017e+13
4094.6655 1.2963e+15 7.7913e+13
4094.6789 1.2963e+15 7.7809e+13
4094.6922 1.2963e+15 7.7705e+13
4094.7056 1.2963e+15 7.7602e+13
4094.7189 1.2963e+15 7.7498e+13
4094.7323 1.2963e+15 7.7395e+13
4094.7457 1.2963e+15 7.7292e+13
4094.7590 1.2963e+15 7.7190e+13
4094.7724 1.2963e+15 7.7088e+13
4094.7857 1.2963e+15 7.6986e+13
4094.7991 1.2963e+15 7.6884e+13
4094.8125 1.2963e+15 7.6782e+13
4094.8258 1.2963e+15 7.6681e+13
4094.8392 1.2963e+15 7.6580e+13
4094.8525 1.2963e+15 7.6479e+13
4094.8659 1.2963e+15 7.6378e+13
4094.8793 1.2963e+15 7.6278e+13
4094.8926 1.2963e+15 7.6178e+13
4094.9060 1.2963e+15 7.6078e+13
4094.9193 1.2963e+15 7.5978e+13
4094.9327 1.2963e+15 7.5878e+13
4094.9461 1.2963e+15 7.5779e+13
4094.9594 1.2963e+15 7.5680e+13
4094.9728 1.2963e+15 7.5581e+13
4094.9862 1.2963e+15 7.5483e+13
4094.9995 1.2963e+15 7.5385e+13
4095.0129 1.2963e+15 7.5287e+13
4095.0262 1.2963e+15 7.5189e+13
4095.0396 1.2963e+15 7.5091e+13
4095.0530 1.2963e+15 7.4994e+13
4095.0663 1.2963e+15 7.4897e+13
4095.0797 1.2963e+15 7.4800e+13
4095.0930 1.2963e+15 7.4703e+13
4095.1064 1.2963e+15 7.4607e+13
4095.1198 1.2963e+15 7.4510e+13
4095.1331 1.2963e+15 7.4414e+13
4095.1465 1.2963e+15 7.4319e+13
4095.1598 1.2963e+15 7.4223e+13
4095.1732 1.2963e+15 7.4128e+13
4095.1866 1.2963e+15 7.4033e+13
4095.1999 1.2963e+15 7.3938e+13
4095.2133 1.2963e+15 7.3843e+13
4095.2266 1.2962e+15 7.3749e+13
4095.2400 1.2962e+15 7.3655e+13
4095.2534 1.2962e+15 7.3561e+13
4095.2667 1.2962e+15 7.3467e+13
4095.2801 1.2962e+15 7.3374e+13
4095.2935 1.2962e+15 7.3281e+13
4095.3068 1.2962e+15 7.3188e+13
4095.3202 1.2962e+15 7.3095e+13
4095.3335 1.2962e+15 7.3003e+13
4095.3469 1.2962e+15 7.2910e+13
4095.3603 1.2962e+15 7.2818e+13
4095.3736 1.2962e+15 7.2726e+13
4095.3870 1.2962e+15 7.2635e+13
4095.4003 1.2962e+15 7.2543e+13
4095.4137 1.2962e+15 7.2452e+13
4095.4271 1.2962e+15 7.2361e+13
4095.4404 1.2962e+15 7.2271e+13
4095.4538 1.2962e+15 7.2180e+13
4095.4671 1.2962e+15 7.2090e+13
4095.4805 1.2962e+15 7.2000e+13
4095.4939 1.2962e+15 7.1910e+13
4095.5072 1.2962e+15 7.1821e+13
4095.5206 1.2962e+15 7.1731e+13
4095.5339 1.2962e+15 7.1642e+13
4095.5473 1.2962e+15 7.1554e+13
4095.5607 1.2962e+15 7.1465e+13
4095.5740 1.2962e+15 7.1377e+13
4095.5874 1.2962e+15 7.1288e+13
4095.6008 1.2962e+15 7.1200e+13
4095.6141 1.2962e+15 7.1113e+13
4095.6275 1.2962e+15 7.1025e+13
4095.6408 1.2962e+15 7.0938e+13
4095.6542 1.2962e+15 7.0851e+13
4095.6676 1.2962e+15 7.0764e+13
4095.6809 1.2962e+15 7.0677e+13
4095.6943 1.2962e+15 7.0591e+13
4095.7076 1.2962e+15 7.0505e+13
4095.7210 1.2962e+15 7.0419e+13
4095.7344 1.2962e+15 7.0333e+13
4095.7477 1.2962e+15 7.0248e+13
4095.7611 1.2962e+15 7.0163e+13
4095.7744 1.2962e+15 7.0078e+13
4095.7878 1.2962e+15 6.9993e+13
4095.8012 1.2961e+15 6.9908e+13
4095.8145 1.2961e+15 6.9824e+13
4095.8279 1.2961e+15 6.9740e+13
4095.8412 1.2961e+15 6.9656e+13
4095.8546 1.2961e+15 6.9572e+13
4095.8680 1.2961e+15 6.9489e+13
4095.8813 1.2961e+15 6.9405e+13
4095.8947 1.2961e+15 6.9322e+13
4095.9081 1.2961e+15 6.9240e+13
4095.9214 1.2961e+15 6.9157e+13
4095.9348 1.2961e+15 6.9075e+13
4095.9481 1.2961e+15 6.8992e+13
4095.9615 1.2961e+15 6.8911e+13
4095.9749 1.2961e+15 6.8829e+13
4095.9882 1.2961e+15 6.8747e+13
4096.0016 1.2961e+15 6.8666e+13
4096.0149 1.2961e+15 6.8585e+13
4096.0283 1.2961e+15 6.8504e+13
4096.0417 1.2961e+15 6.8424e+13
4096.0550 1.2961e+15 6.8343e+13
4096.0684 1.2961e+15 6.8263e+13
4096.0817 1.2961e+15 6.8183e+13
4096.0951 1.2961e+15 6.8104e+13
4096.1085 1.2961e+15 6.8024e+13
4096.1218 1.2961e+15 6.7945e+13
4096.1352 1.2961e+15 6.7866e+13
4096.1486 1.2961e+15 6.7787e+13
4096.1619 1.2961e+15 6.7708e+13
4096.1753 1.2961e+15 6.7630e+13
4096.1886 1.2961e+15 6.7552e+13
4096.2020 1.2961e+15 6.7474e+13
4096.2154 1.2961e+15 6.7396e+13
4096.2287 1.2961e+15 6.7319e+13
4096.2421 1.2961e+15 6.7241e+13
4096.2554 1.2961e+15 6.7164e+13
4096.2688 1.2961e+15 6.7087e+13
4096.2822 1.2961e+15 6.7011e+13
4096.2955 1.2961e+15 6.6934e+13
4096.3089 1.2961e+15 6.6858e+13
4096.3222 1.2961e+15 6.6782e+13
4096.3356 1.2961e+15 6.6706e+13
4096.3490 1.2961e+15 6.6631e+13
4096.3623 1.2960e+15 6.6555e+13
4096.3757 1.2960e+15 6.6480e+13
4096.3890 1.2960e+15 6.6405e+13
4096.4024 1.2960e+15 6.6331e+13
4096.4158 1.2960e+15 6.6256e+13
4096.4291 1.2960e+15 6.6182e+13
4096.4425 1.2960e+15 6.6108e+13
4096.4559 1.2960e+15 6.6034e+13
4096.4692 1.2960e+15 6.5960e+13
4096.4826 1.2960e+15 6.5887e+13
4096.4959 1.2960e+15 6.5814e+13
4096.5093 1.2960e+15 6.5741e+13
4096.5227 1.2960e+15 6.5668e+13
4096.5360 1.2960e+15 6.5595e+13
4096.5494 1.2960e+15 6.5523e+13
4096.5627 1.2960e+15 6.5451e+13
4096.5761 1.2960e+15 6.5379e+13
4096.5895 1.2960e+15 6.5307e+13
4096.6028 1.2960e+15 6.5236e+13
4096.6162 1.2960e+15 6.5165e+13
4096.6295 1.2960e+15 6.5093e+13
4096.6429 1.2960e+15 6.5023e+13
4096.6563 1.2960e+15 6.4952e+13
4096.6696 1.2960e+15 6.4882e+13
4096.6830 1.2960e+15 6.4811e+13
4096.6963 1.2960e+15 6.4741e+13
4096.7097 1.2960e+15 6.4672e+13
4096.7231 1.2960e+15 6.4602e+13
4096.7364 1.2960e+15 6.4533e+13
4096.7498 1.2960e+15 6.4463e+13
4096.7632 1.2960e+15 6.4395e+13
